date,portfolio_nav,cash,invested_cost,market_value,n_positions,total_layers,free_slots,cash_available_for_new_entry,candidate_count,new_entry_candidate_count,add_candidate_count,executed_new_entries,executed_adds,blocked_by_K,blocked_by_cash,blocked_by_held,blocked_by_lot,blocked_by_execution,released_capital_today,new_capital_committed_today
2022-12-02,1413166.8295863331,1006124.8295863331,379425.57300647994,407042.0,2,3,1,1006124.8295863331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-05,1417865.8295863331,1006124.8295863331,379425.57300647994,411741.0,2,3,1,1006124.8295863331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-06,1422546.8295863331,1006124.8295863331,379425.57300647994,416422.0,2,3,1,1006124.8295863331,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-07,1426223.202807133,1010996.2028071332,397237.99303187995,415227.0,2,4,1,1010996.2028071332,0,0,0,1,0,0,0,0,0,0,203166.63,197987.79
2022-12-08,1423692.202807133,1010996.2028071332,397237.99303187995,412696.0,2,4,1,1010996.2028071332,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-09,1421714.202807133,1010996.2028071332,397237.99303187995,410718.0,2,4,1,1010996.2028071332,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-12,1423806.202807133,1010996.2028071332,397237.99303187995,412810.0,2,4,1,1010996.2028071332,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-13,1410143.202807133,1010996.2028071332,397237.99303187995,399147.0,2,4,1,1010996.2028071332,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2022-12-14,1397089.3828580733,818873.3828580732,589360.8129809399,578216.0,2,4,1,818873.3828580732,1,1,1,0,1,0,0,1,0,0,0.0,192072.88
2022-12-15,1411465.3828580733,818873.3828580732,589360.8129809399,592592.0,2,4,1,818873.3828580732,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-16,1399543.3828580733,818873.3828580732,589360.8129809399,580670.0,2,4,1,818873.3828580732,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-19,1394207.3828580733,818873.3828580732,589360.8129809399,575334.0,2,4,1,818873.3828580732,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-20,1399145.3828580733,818873.3828580732,589360.8129809399,580272.0,2,4,1,818873.3828580732,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-21,1387961.3828580733,818873.3828580732,589360.8129809399,569088.0,2,4,1,818873.3828580732,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-22,1381407.3828580733,818873.3828580732,589360.8129809399,562534.0,2,4,1,818873.3828580732,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-23,1366695.1368432732,621645.1368432732,786589.0589957399,745050.0,3,5,0,621645.1368432732,1,1,0,1,0,0,0,1,0,0,0.0,197176.98
2022-12-26,1425045.3854315933,422426.38543159317,985807.8104074199,1002619.0,3,5,0,422426.38543159317,0,0,1,0,1,0,0,0,0,0,0.0,199166.97
2022-12-27,1454514.3854315933,422426.38543159317,985807.8104074199,1032088.0,3,5,0,422426.38543159317,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-28,1452508.3854315933,422426.38543159317,985807.8104074199,1030082.0,3,5,0,422426.38543159317,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2022-12-29,1444333.3854315933,422426.38543159317,985807.8104074199,1021907.0,3,5,0,422426.38543159317,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-12-30,1453211.3854315933,422426.38543159317,985807.8104074199,1030785.0,3,5,0,422426.38543159317,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-01-03,1479353.9944601532,860789.9944601532,595645.72363296,618564.0,2,3,1,860789.9944601532,0,0,0,0,0,0,0,0,0,0,438916.64,0.0
2023-01-04,1460978.9944601532,860789.9944601532,595645.72363296,600189.0,2,3,1,860789.9944601532,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-01-05,1494526.891656133,1293283.891656133,197228.2460148,201243.0,1,1,2,1293283.891656133,0,0,0,0,0,0,0,0,0,0,433039.53,0.0
2023-01-06,1502366.891656133,1293283.891656133,197228.2460148,209083.0,1,1,2,1293283.891656133,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-01-09,1500406.891656133,1293283.891656133,197228.2460148,207123.00000000003,1,1,2,1293283.891656133,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-01-10,1501876.891656133,1293283.891656133,197228.2460148,208593.0,1,1,2,1293283.891656133,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-01-11,1501043.891656133,1293283.891656133,197228.2460148,207760.0,1,1,2,1293283.891656133,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2023-01-12,1504221.1484850731,1096455.1484850731,394056.98918586,407766.0,2,2,1,1096455.1484850731,0,0,0,1,0,0,0,0,0,0,0.0,196777.58
2023-01-13,1502315.1484850731,1096455.1484850731,394056.98918586,405860.0,2,2,1,1096455.1484850731,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-01-16,1503714.1484850731,1096455.1484850731,394056.98918586,407259.0,2,2,1,1096455.1484850731,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-01-17,1506144.1484850731,1096455.1484850731,394056.98918586,409689.0,2,2,1,1096455.1484850731,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-01-18,1509909.9817411532,1316065.9817411532,196828.74317105996,193844.0,1,1,2,1316065.9817411532,0,0,0,0,0,0,0,0,0,0,219887.89,0.0
2023-01-19,1508690.9817411532,1316065.9817411532,196828.74317105996,192625.0,1,1,2,1316065.9817411532,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-01-20,1511266.9817411532,1316065.9817411532,196828.74317105996,195201.0,1,1,2,1316065.9817411532,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-01-30,1517706.9817411532,1316065.9817411532,196828.74317105996,201641.0,1,1,2,1316065.9817411532,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-01-31,1518580.9817411532,1316065.9817411532,196828.74317105996,202515.0,1,1,2,1316065.9817411532,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-01,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,0,0,0,0,0,0,0,0,0,0,210836.95,0.0
2023-02-02,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-03,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-06,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-07,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-08,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-09,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-10,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-13,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-14,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-15,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-16,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-17,1526637.2791816331,1526637.2791816331,0.0,0.0,0,0,3,1526637.2791816331,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-20,1528215.571917633,1360027.571917633,166609.70726399997,168188.0,1,3,2,1360027.571917633,2,2,0,1,0,0,0,1,0,0,0.0,166566.4
2023-02-21,1527425.7872232331,1166343.7872232331,360293.4919584,361082.0,2,8,1,1166343.7872232331,1,1,0,1,0,0,0,1,0,0,0.0,193633.44
2023-02-22,1521395.6086872332,1002537.6086872332,524099.67049439996,518858.0,2,8,1,1002537.6086872332,1,1,1,0,1,0,0,1,0,0,0.0,163763.6
2023-02-23,1527601.8087392333,802485.8087392332,724151.4704424,725116.0,2,8,1,802485.8087392332,0,0,1,0,1,0,0,0,0,0,0.0,199999.8
2023-02-24,1512539.8087392333,802485.8087392332,724151.4704424,710054.0,2,8,1,802485.8087392332,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-27,1506661.8087392333,802485.8087392332,724151.4704424,704176.0,2,8,1,802485.8087392332,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-02-28,1510915.8087392333,802485.8087392332,724151.4704424,708430.0,2,8,1,802485.8087392332,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-01,1517060.8087392333,802485.8087392332,724151.4704424,714575.0,2,8,1,802485.8087392332,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-02,1498630.8087392333,802485.8087392332,724151.4704424,696145.0,2,8,1,802485.8087392332,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-03,1504828.8087392333,802485.8087392332,724151.4704424,702343.0,2,8,1,802485.8087392332,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-06,1513471.8087392333,802485.8087392332,724151.4704424,710986.0,2,8,1,802485.8087392332,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-07,1502082.8087392333,802485.8087392332,724151.4704424,699597.0,2,8,1,802485.8087392332,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-08,1495596.6534305331,603740.6534305331,922896.6257511,891856.0,3,10,0,603740.6534305331,1,1,0,1,0,1,0,0,0,0,0.0,198693.5
2023-03-09,1485313.6534305331,603740.6534305331,922896.6257511,881573.0,3,10,0,603740.6534305331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-10,1489506.6534305331,603740.6534305331,922896.6257511,885766.0,3,10,0,603740.6534305331,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2023-03-13,1472914.6534305331,603740.6534305331,922896.6257511,869174.0,3,10,0,603740.6534305331,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-03-14,1459967.6534305331,603740.6534305331,922896.6257511,856227.0,3,10,0,603740.6534305331,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2023-03-15,1459972.6534305331,603740.6534305331,922896.6257511,856232.0,3,10,0,603740.6534305331,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-16,1444666.6534305331,603740.6534305331,922896.6257511,840926.0,3,10,0,603740.6534305331,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2023-03-17,1434193.6534305331,603740.6534305331,922896.6257511,830453.0,3,10,0,603740.6534305331,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2023-03-20,1454573.0443598533,217136.04435985317,1309501.23482178,1237437.0,3,10,0,217136.04435985317,0,0,2,0,2,0,0,0,0,0,0.0,386504.12
2023-03-21,1495017.0443598533,217136.04435985317,1309501.23482178,1277881.0,3,10,0,217136.04435985317,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-22,1500071.0443598533,217136.04435985317,1309501.23482178,1282935.0,3,10,0,217136.04435985317,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2023-03-23,1511829.5676848532,18135.567684853188,1508501.71149678,1493694.0,3,10,0,18135.567684853188,0,0,1,0,1,0,0,0,0,0,0.0,198948.75
2023-03-24,1523814.5676848532,18135.567684853188,1508501.71149678,1505679.0,3,10,0,18135.567684853188,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-27,1537525.5676848532,18135.567684853188,1508501.71149678,1519390.0,3,10,0,18135.567684853188,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-28,1513380.5676848532,18135.567684853188,1508501.71149678,1495245.0,3,10,0,18135.567684853188,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-29,1529664.5676848532,18135.567684853188,1508501.71149678,1511529.0,3,10,0,18135.567684853188,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-30,1532708.5676848532,18135.567684853188,1508501.71149678,1514573.0,3,10,0,18135.567684853188,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-03-31,1557899.5598164932,554834.5598164933,990579.8168065799,1003065.0,2,7,1,554834.5598164933,0,0,0,0,0,0,0,0,0,0,537376.09,0.0
2023-04-03,1565748.7482889933,979248.7482889933,592834.18482288,586500.0,1,5,2,979248.7482889933,0,0,0,0,0,0,0,0,0,0,424949.62,0.0
2023-04-04,1551638.7482889933,979248.7482889933,592834.18482288,572390.0,1,5,2,979248.7482889933,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-04-06,1550873.7482889933,979248.7482889933,592834.18482288,571625.0,1,5,2,979248.7482889933,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-04-07,1549768.7482889933,979248.7482889933,592834.18482288,570520.0,1,5,2,979248.7482889933,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-04-10,1575778.7482889933,979248.7482889933,592834.18482288,596530.0,1,5,2,979248.7482889933,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2023-04-11,1560886.8982567932,795046.8982567933,777036.03485508,765840.0,2,7,1,795046.8982567933,0,0,0,1,0,0,0,0,0,0,0.0,184153.97
2023-04-12,1538666.8982567932,795046.8982567933,777036.03485508,743620.0,2,7,1,795046.8982567933,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2023-04-13,1539687.9279807934,431989.9279807934,1140093.0051310798,1107698.0,3,8,0,431989.9279807934,0,0,1,1,1,0,0,0,0,0,0.0,362962.6
2023-04-14,1557720.9279807934,431989.9279807934,1140093.0051310798,1125731.0,3,8,0,431989.9279807934,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-04-17,1567712.9279807934,431989.9279807934,1140093.0051310798,1135723.0,3,8,0,431989.9279807934,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-04-18,1559071.9279807934,431989.9279807934,1140093.0051310798,1127082.0,3,8,0,431989.9279807934,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-04-19,1551168.9279807934,431989.9279807934,1140093.0051310798,1119179.0,3,8,0,431989.9279807934,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-04-20,1519117.9279807934,431989.9279807934,1140093.0051310798,1087128.0,3,8,0,431989.9279807934,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-04-21,1493362.3115147934,237645.31151479343,1334437.6215970798,1255717.0,3,8,0,237645.31151479343,0,0,1,0,1,0,0,0,0,0,0.0,194294.1
2023-04-24,1474175.3115147934,237645.31151479343,1334437.6215970798,1236530.0,3,8,0,237645.31151479343,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-04-25,1456167.2356024734,38963.23560247346,1533119.6975093998,1417204.0,3,8,0,38963.23560247346,0,0,1,0,1,0,0,0,0,0,0.0,198630.43
2023-04-26,1549248.2356024734,38963.23560247346,1533119.6975093998,1510285.0,3,8,0,38963.23560247346,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-04-27,1550061.2356024734,38963.23560247346,1533119.6975093998,1511098.0,3,8,0,38963.23560247346,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-04-28,1533500.2356024734,38963.23560247346,1533119.6975093998,1494537.0,3,8,0,38963.23560247346,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-05-04,1526894.2356024734,38963.23560247346,1533119.6975093998,1487931.0,3,8,0,38963.23560247346,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-05-05,1521024.2356024734,38963.23560247346,1533119.6975093998,1482061.0,3,8,0,38963.23560247346,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-05-08,1510726.2356024734,38963.23560247346,1533119.6975093998,1471763.0,3,8,0,38963.23560247346,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-05-09,1499723.2356024734,38963.23560247346,1533119.6975093998,1460760.0,3,8,0,38963.23560247346,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-05-10,1530347.2356024734,38963.23560247346,1533119.6975093998,1491384.0,3,8,0,38963.23560247346,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-05-11,1572667.2356024734,38963.23560247346,1533119.6975093998,1533704.0,3,8,0,38963.23560247346,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-05-12,1548857.2356024734,38963.23560247346,1533119.6975093998,1509894.0,3,8,0,38963.23560247346,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-05-15,1607009.2356024734,38963.23560247346,1533119.6975093998,1568046.0,3,8,0,38963.23560247346,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-05-16,1599996.2356024734,38963.23560247346,1533119.6975093998,1561033.0,3,8,0,38963.23560247346,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-05-17,1579859.2356024734,38963.23560247346,1533119.6975093998,1540896.0,3,8,0,38963.23560247346,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-05-18,1563760.2356024734,38963.23560247346,1533119.6975093998,1524797.0,3,8,0,38963.23560247346,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-05-19,1567046.2356024734,38963.23560247346,1533119.6975093998,1528083.0,3,8,0,38963.23560247346,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-05-22,1585605.0654723735,406995.0654723735,1155073.8611412,1178610.0,2,6,1,406995.0654723735,1,1,0,0,0,0,0,0,0,0,368496.14,0.0
2023-05-23,1557895.3997583736,207844.39975837353,1354224.5268551998,1350051.0,3,9,0,207844.39975837353,1,1,0,1,0,0,0,1,0,0,0.0,199098.9
2023-05-24,1563133.3997583736,207844.39975837353,1354224.5268551998,1355289.0,3,9,0,207844.39975837353,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-05-25,1569147.6868987936,14217.68689879356,1547851.23971478,1554930.0,3,9,0,14217.68689879356,0,0,1,0,1,0,0,0,0,0,0.0,193576.38
2023-05-26,1545162.6868987936,14217.68689879356,1547851.23971478,1530945.0,3,9,0,14217.68689879356,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-05-29,1519605.6868987936,14217.68689879356,1547851.23971478,1505388.0,3,9,0,14217.68689879356,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2023-05-30,1519022.6868987936,14217.68689879356,1547851.23971478,1504805.0,3,9,0,14217.68689879356,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2023-05-31,1495601.6868987936,14217.68689879356,1547851.23971478,1481384.0,3,9,0,14217.68689879356,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2023-06-01,1493303.6868987936,14217.68689879356,1547851.23971478,1479086.0,3,9,0,14217.68689879356,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2023-06-02,1535366.6868987936,14217.68689879356,1547851.23971478,1521149.0,3,9,0,14217.68689879356,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-05,1491357.6868987936,14217.68689879356,1547851.23971478,1477140.0,3,9,0,14217.68689879356,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-06,1481425.6868987936,14217.68689879356,1547851.23971478,1467208.0,3,9,0,14217.68689879356,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-07,1432257.6868987936,14217.68689879356,1547851.23971478,1418040.0,3,9,0,14217.68689879356,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-06-08,1432878.6868987936,14217.68689879356,1547851.23971478,1418661.0,3,9,0,14217.68689879356,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-09,1410091.6868987936,14217.68689879356,1547851.23971478,1395874.0,3,9,0,14217.68689879356,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-06-12,1420831.6868987936,14217.68689879356,1547851.23971478,1406614.0,3,9,0,14217.68689879356,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-13,1401094.6868987936,14217.68689879356,1547851.23971478,1386877.0,3,9,0,14217.68689879356,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-14,1383719.6868987936,14217.68689879356,1547851.23971478,1369502.0,3,9,0,14217.68689879356,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-15,1468266.6868987936,14217.68689879356,1547851.23971478,1454049.0,3,9,0,14217.68689879356,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-16,1483114.3484430136,190615.34844301353,1378638.2557747797,1292499.0,2,8,1,190615.34844301353,0,0,0,0,0,0,0,0,0,0,176620.2,0.0
2023-06-19,1459816.3484430136,190615.34844301353,1378638.2557747797,1269201.0,2,8,1,190615.34844301353,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-20,1459105.3484430136,190615.34844301353,1378638.2557747797,1268490.0,2,8,1,190615.34844301353,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-21,1424248.3484430136,190615.34844301353,1378638.2557747797,1233633.0,2,8,1,190615.34844301353,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-26,1406467.3484430136,190615.34844301353,1378638.2557747797,1215852.0,2,8,1,190615.34844301353,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-27,1398241.1334048535,1084.1334048535518,1568169.47081294,1397157.0,3,9,0,1084.1334048535518,1,1,1,1,1,0,0,1,0,0,0.0,189480.29
2023-06-28,1385293.1334048535,1084.1334048535518,1568169.47081294,1384209.0,3,9,0,1084.1334048535518,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2023-06-29,1355755.1334048535,1084.1334048535518,1568169.47081294,1354671.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-06-30,1402207.1334048535,1084.1334048535518,1568169.47081294,1401123.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-03,1431571.1334048535,1084.1334048535518,1568169.47081294,1430487.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-04,1439305.1334048535,1084.1334048535518,1568169.47081294,1438221.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-05,1426024.1334048535,1084.1334048535518,1568169.47081294,1424940.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-06,1403125.1334048535,1084.1334048535518,1568169.47081294,1402041.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-07,1384051.1334048535,1084.1334048535518,1568169.47081294,1382967.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-10,1428589.1334048535,1084.1334048535518,1568169.47081294,1427505.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-11,1434403.1334048535,1084.1334048535518,1568169.47081294,1433319.0,3,9,0,1084.1334048535518,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-07-12,1427311.1334048535,1084.1334048535518,1568169.47081294,1426227.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-13,1445683.1334048535,1084.1334048535518,1568169.47081294,1444599.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-14,1428940.1334048535,1084.1334048535518,1568169.47081294,1427856.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-17,1417213.1334048535,1084.1334048535518,1568169.47081294,1416129.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-18,1417171.1334048535,1084.1334048535518,1568169.47081294,1416087.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-19,1411543.1334048535,1084.1334048535518,1568169.47081294,1410459.0,3,9,0,1084.1334048535518,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-07-20,1405471.1334048535,1084.1334048535518,1568169.47081294,1404387.0,3,9,0,1084.1334048535518,2,2,0,0,0,2,0,0,0,0,0.0,0.0
2023-07-21,1413841.1334048535,1084.1334048535518,1568169.47081294,1412757.0,3,9,0,1084.1334048535518,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-07-24,1380883.1334048535,1084.1334048535518,1568169.47081294,1379799.0,3,9,0,1084.1334048535518,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-25,1453787.4492800334,606107.4492800335,999229.3608346998,847680.0,2,6,1,606107.4492800335,0,0,0,0,0,0,0,0,0,0,605786.61,0.0
2023-07-26,1451639.4492800334,606107.4492800335,999229.3608346998,845532.0,2,6,1,606107.4492800335,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-27,1475213.4492800334,606107.4492800335,999229.3608346998,869106.0,2,6,1,606107.4492800335,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-28,1477241.4492800334,606107.4492800335,999229.3608346998,871134.0,2,6,1,606107.4492800335,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-07-31,1487903.4492800334,606107.4492800335,999229.3608346998,881796.0,2,6,1,606107.4492800335,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2023-08-01,1477023.1597373334,406461.1597373335,1198875.6503773998,1070562.0,3,9,0,406461.1597373335,1,1,0,1,0,0,0,1,0,0,0.0,199594.4
2023-08-02,1464156.1597373334,406461.1597373335,1198875.6503773998,1057695.0,3,9,0,406461.1597373335,1,1,0,0,0,0,0,1,0,0,0.0,0.0
2023-08-03,1478821.2728966335,209518.2728966335,1395818.5372181,1269303.0,3,9,0,209518.2728966335,0,0,1,0,1,0,0,0,0,0,0.0,196891.69
2023-08-04,1480006.2728966335,209518.2728966335,1395818.5372181,1270488.0,3,9,0,209518.2728966335,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-08-07,1443613.1862557936,10033.186255793553,1595303.6238589399,1433580.0,3,9,0,10033.186255793553,3,3,1,0,1,2,0,1,0,0,0.0,199433.23
2023-08-08,1446532.1862557936,10033.186255793553,1595303.6238589399,1436499.0,3,9,0,10033.186255793553,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-08-09,1453318.1862557936,10033.186255793553,1595303.6238589399,1443285.0,3,9,0,10033.186255793553,1,1,0,0,0,1,0,0,0,0,0.0,0.0
2023-08-10,1454188.1862557936,10033.186255793553,1595303.6238589399,1444155.0,3,9,0,10033.186255793553,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-08-11,1419154.1862557936,10033.186255793553,1595303.6238589399,1409121.0,3,9,0,10033.186255793553,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2023-08-14,1426697.2169961035,21935.216996103554,1581935.1402254398,1404762.0,2,8,1,21935.216996103554,1,1,0,0,0,0,0,0,0,0,11919.07,0.0
2023-08-15,1416626.2169961035,21935.216996103554,1581935.1402254398,1394691.0,2,8,1,21935.216996103554,0,0,0,0,0,0,0,0,1,0,0.0,0.0
2023-08-16,1414703.2169961035,21935.216996103554,1581935.1402254398,1392768.0,2,8,1,21935.216996103554,1,1,0,0,0,0,0,0,0,0,0.0,0.0
2023-08-17,1403559.7700833636,4638.770083363557,1599231.5871381797,1398921.0,3,9,0,4638.770083363557,0,0,0,1,0,0,0,0,0,0,0.0,17291.27
