date,equity,cash,stock_val,etf_val,etf_shares,holding
2023-04-28,1553715.77,10408.96,540800.0,1002506.81,737300,000858.SZ
2023-05-04,1524874.8,10408.96,540640.0,973825.84,737300,000858.SZ
2023-05-05,1558981.68,10408.96,555872.0,992700.72,737300,000858.SZ
2023-05-08,1552621.9,10408.96,548480.0,993732.94,737300,000858.SZ
2023-05-09,1560235.51,10408.96,559264.0,990562.55,737300,000858.SZ
2023-05-10,1560682.88,10408.96,554624.0,995649.92,737300,000858.SZ
2023-05-11,1553859.08,10408.96,552224.0,991226.12,737300,000858.SZ
2023-05-12,1547747.96,10408.96,541984.0,995355.0,737300,000858.SZ
2023-05-15,1563027.98,10408.96,551808.0,1000811.02,737300,000858.SZ
2023-05-16,1548309.03,10408.96,545568.0,992332.07,737300,000858.SZ
2023-05-17,1560038.6,10408.96,541888.0,1007741.64,737300,000858.SZ
2023-05-18,1570691.62,10408.96,539712.0,1020570.66,737300,000858.SZ
2023-05-19,1581668.5,10408.96,546560.0,1024699.54,737300,000858.SZ
2023-05-22,1595048.65,4938.63,0.0,1590110.02,1147100,
2023-05-23,1583709.81,11500.04,192402.0,1379807.77,1004300,600809.SH
2023-05-24,1581214.34,9914.84,387720.0,1183579.5,865000,600809.SH
2023-05-25,1591438.84,9914.84,388170.0,1193354.0,865000,600809.SH
2023-05-26,1613979.34,9914.84,391248.0,1212816.5,865000,600809.SH
2023-05-29,1605015.34,9914.84,385398.0,1209702.5,865000,600809.SH
2023-05-30,1602924.84,9914.84,379242.0,1213768.0,865000,600809.SH
2023-05-31,1594283.84,9914.84,377694.0,1206675.0,865000,600809.SH
2023-06-01,1613373.34,9914.84,382338.0,1221120.5,865000,600809.SH
2023-06-02,1637369.34,9914.84,389034.0,1238420.5,865000,600809.SH
2023-06-05,1626821.34,9914.84,381600.0,1235306.5,865000,600809.SH
2023-06-06,1630190.34,9914.84,379260.0,1241015.5,865000,600809.SH
2023-06-07,1618904.84,9914.84,370656.0,1238334.0,865000,600809.SH
2023-06-08,1631835.84,9914.84,374418.0,1247503.0,865000,600809.SH
2023-06-09,1623593.84,9914.84,367560.0,1246119.0,865000,600809.SH
2023-06-12,1640071.84,9914.84,370890.0,1259267.0,865000,600809.SH
2023-06-13,1651402.34,9914.84,368640.0,1272847.5,865000,600809.SH
2023-06-14,1664591.84,9914.84,379494.0,1275183.0,865000,600809.SH
2023-06-15,1694682.84,9914.84,395226.0,1289542.0,865000,600809.SH
2023-06-16,1687098.84,9914.84,395946.0,1281238.0,865000,600809.SH
2023-06-19,1676563.34,9914.84,387054.0,1279594.5,865000,600809.SH
2023-06-20,1666574.34,9914.84,376200.0,1280459.5,865000,600809.SH
2023-06-21,1653653.84,9914.84,366480.0,1277259.0,865000,600809.SH
2023-06-26,1634502.42,8209.29,547680.0,1078613.13,734100,600809.SH
2023-06-27,1635222.63,11967.66,729182.0,894072.97,601300,600809.SH
2023-06-28,1633591.98,11967.66,727852.0,893772.32,601300,600809.SH
2023-06-29,1616327.12,18218.22,890832.0,707276.9,473000,600809.SH
2023-06-30,1623007.32,18218.22,888336.0,716453.1,473000,600809.SH
2023-07-03,1676098.12,18218.22,941616.0,716263.9,473000,600809.SH
2023-07-04,1699538.22,18218.22,966144.0,715176.0,473000,600809.SH
2023-07-05,1681953.02,18218.22,950640.0,713094.8,473000,600809.SH
2023-07-06,1676978.12,18218.22,950064.0,708695.9,473000,600809.SH
2023-07-07,1675429.12,18218.22,950880.0,706330.9,473000,600809.SH
2023-07-10,1691550.82,18218.22,966576.0,706756.6,473000,600809.SH
2023-07-11,1698541.72,18218.22,969168.0,711155.5,473000,600809.SH
2023-07-12,1714273.52,18218.22,980832.0,715223.3,473000,600809.SH
2023-07-13,1759433.52,18218.22,1022208.0,719007.3,473000,600809.SH
2023-07-14,1747234.82,18218.22,1012800.0,716216.6,473000,600809.SH
2023-07-17,1749210.22,18218.22,1012032.0,718960.0,473000,600809.SH
2023-07-18,1758284.42,18218.22,1014768.0,725298.2,473000,600809.SH
2023-07-19,1767757.62,18218.22,1022160.0,727379.4,473000,600809.SH
2023-07-20,1762983.82,18218.22,1022400.0,722365.6,473000,600809.SH
2023-07-21,1770327.12,18218.22,1029696.0,722412.9,473000,600809.SH
2023-07-24,1748109.12,18218.22,1004640.0,725250.9,473000,600809.SH
2023-07-25,1821474.5,4752.32,0.0,1816722.18,1182300,
2023-07-26,1818400.52,4752.32,0.0,1813648.2,1182300,
2023-07-27,1806104.6,4752.32,0.0,1801352.28,1182300,
2023-07-28,1825376.09,4752.32,0.0,1820623.77,1182300,
2023-07-31,1826737.92,7800.0,196152.0,1622785.92,1052800,600276.SH
2023-08-01,1818058.65,4254.49,390420.0,1423384.16,926200,600276.SH
2023-08-02,1792557.13,5246.87,579236.0,1208074.26,796200,600276.SH
2023-08-03,1792197.23,5228.03,777768.0,1009201.2,665700,600276.SH
2023-08-04,1766177.5,6676.3,952824.0,806677.2,535500,600276.SH
2023-08-07,1727970.35,6676.3,907816.0,813478.05,535500,600276.SH
2023-08-08,1750010.05,6676.3,931248.0,812085.75,535500,600276.SH
2023-08-09,1746225.5,6676.3,932872.0,806677.2,535500,600276.SH
2023-08-10,1739140.6,6676.3,925680.0,806784.3,535500,600276.SH
2023-08-11,1722258.0,6676.3,909440.0,806141.7,535500,600276.SH
2023-08-14,1760931.85,6676.3,942384.0,811871.55,535500,600276.SH
2023-08-15,1749794.05,6676.3,939600.0,803517.75,535500,600276.SH
2023-08-16,1758091.75,6676.3,951432.0,799983.45,535500,600276.SH
2023-08-17,1742796.5,6676.3,941224.0,794896.2,535500,600276.SH
2023-08-18,1727502.15,6676.3,926840.0,793985.85,535500,600276.SH
2023-08-21,1706016.5,6676.3,900160.0,799180.2,535500,600276.SH
2023-08-22,1711887.4,6676.3,908280.0,796931.1,535500,600276.SH
2023-08-23,1710176.05,6676.3,897840.0,805659.75,535500,600276.SH
2023-08-24,1738709.5,6676.3,938208.0,793825.2,535500,600276.SH
2023-08-25,1750560.5,6676.3,944704.0,799180.2,535500,600276.SH
2023-08-28,1797878.09,4814.14,0.0,1793063.95,1194500,
2023-08-29,1823798.74,4814.14,0.0,1818984.6,1194500,
2023-08-30,1830129.59,4814.14,0.0,1825315.45,1194500,
2023-08-31,1827382.24,4814.14,0.0,1822568.1,1194500,
2023-09-01,1830129.59,4814.14,0.0,1825315.45,1194500,
2023-09-04,1829890.69,4814.14,0.0,1825076.55,1194500,
2023-09-05,1822365.34,4814.14,0.0,1817551.2,1194500,
2023-09-06,1814362.19,4814.14,0.0,1809548.05,1194500,
2023-09-07,1812398.25,6351.96,197604.0,1608442.29,1064700,002475.SZ
2023-09-08,1817910.87,4302.66,393290.0,1420318.21,936700,002475.SZ
2023-09-11,1833790.53,4302.66,399990.0,1429497.87,936700,002475.SZ
2023-09-12,1827910.13,4302.66,405350.0,1418257.47,936700,002475.SZ
2023-09-13,1810972.79,4302.66,388600.0,1418070.13,936700,002475.SZ
2023-09-14,1818714.88,4302.66,384446.0,1429966.22,936700,002475.SZ
2023-09-15,1797153.87,4302.66,381900.0,1410951.21,936700,002475.SZ
2023-09-18,1807297.54,4302.66,391950.0,1411044.88,936700,002475.SZ
2023-09-19,1804112.76,4302.66,391950.0,1407860.1,936700,002475.SZ
2023-09-20,1790369.29,4302.66,391414.0,1394652.63,936700,002475.SZ
2023-09-21,1763359.81,4302.66,387260.0,1371797.15,936700,002475.SZ
2023-09-22,1776925.03,4302.66,404010.0,1368612.37,936700,002475.SZ
2023-09-25,1779182.22,4302.66,400928.0,1373951.56,936700,002475.SZ
2023-09-26,1755961.17,4302.66,397846.0,1353812.51,936700,002475.SZ
2023-09-27,1759270.84,4302.66,401062.0,1353906.18,936700,002475.SZ
2023-09-28,1767351.18,4302.66,399588.0,1363460.52,936700,002475.SZ
2023-10-09,1797217.58,4302.66,418214.0,1374700.92,936700,002475.SZ
2023-10-10,1800799.16,4302.66,414864.0,1381632.5,936700,002475.SZ
2023-10-11,1810455.38,4898.81,0.0,1805556.57,1218900,
2023-10-12,1799241.5,4898.81,0.0,1794342.69,1218900,
2023-10-13,1793770.7,28804.51,175100.0,1589866.19,1085900,600519.SH
2023-10-16,1810706.65,30458.65,345980.0,1434268.0,969100,600519.SH
2023-10-17,1812681.83,30774.12,517800.0,1264107.71,854300,600519.SH
2023-10-18,1796452.12,30774.12,518400.0,1247278.0,854300,600519.SH
2023-10-19,1760722.86,40394.06,652000.0,1068328.8,738000,600519.SH
2023-10-20,1757318.68,38647.58,822500.0,896171.1,627000,600519.SH
2023-10-23,1755178.48,38647.58,821990.0,894540.9,627000,600519.SH
2023-10-24,1761121.58,38647.58,821475.0,900999.0,627000,600519.SH
2023-10-25,1765417.68,38647.58,838750.0,888020.1,627000,600519.SH
2023-10-26,1752186.38,38647.58,836115.0,877423.8,627000,600519.SH
2023-10-27,1750225.48,38647.58,838355.0,873222.9,627000,600519.SH
2023-10-30,1762904.08,38647.58,840500.0,883756.5,627000,600519.SH
2023-10-31,1770399.78,38647.58,842290.0,889462.2,627000,600519.SH
2023-11-01,1847773.1,4865.5,0.0,1842907.6,1285600,
2023-11-02,1883297.67,4429.17,199449.0,1679419.5,1149500,601012.SH
2023-11-03,1903254.77,4429.17,203543.0,1695282.6,1149500,601012.SH
2023-11-06,1910830.72,4429.17,208705.0,1697696.55,1149500,601012.SH
2023-11-07,1915250.72,4429.17,208527.0,1702294.55,1149500,601012.SH
2023-11-08,1916771.02,4429.17,208438.0,1703903.85,1149500,601012.SH
2023-11-09,1910504.92,4429.17,215736.0,1690339.75,1149500,601012.SH
2023-11-10,1931084.22,4429.17,209417.0,1717238.05,1149500,601012.SH
2023-11-13,1932233.92,4429.17,212176.0,1715628.75,1149500,601012.SH
2023-11-14,1964245.57,4429.17,211197.0,1748619.4,1149500,601012.SH
2023-11-15,1972763.42,4429.17,217071.0,1751263.25,1149500,601012.SH
2023-11-16,1968320.72,4429.17,211019.0,1752872.55,1149500,601012.SH
2023-11-17,1969551.72,4429.17,209951.0,1755171.55,1149500,601012.SH
2023-11-20,1978892.27,4429.17,209061.0,1765402.1,1149500,601012.SH
2023-11-21,1968376.07,4429.17,207281.0,1756665.9,1149500,601012.SH
2023-11-22,1967374.57,4429.17,202831.0,1760114.4,1149500,601012.SH
2023-11-23,1967026.07,4429.17,203632.0,1758964.9,1149500,601012.SH
2023-11-24,1963362.27,4429.17,200428.0,1758505.1,1149500,601012.SH
2023-11-27,1955065.79,4883.93,393660.0,1556521.86,1019400,601012.SH
2023-11-28,1956421.31,4883.93,394200.0,1557337.38,1019400,601012.SH
2023-11-29,1945934.67,4364.25,585858.0,1355712.42,889400,601012.SH
2023-11-30,1944905.65,4342.85,779141.0,1161421.8,759000,601012.SH
2023-12-01,1952444.75,4342.85,778407.0,1169694.9,759000,601012.SH
2023-12-04,1939046.15,4342.85,772902.0,1161801.3,759000,601012.SH
2023-12-05,1923745.55,4342.85,756387.0,1163015.7,759000,601012.SH
2023-12-06,1937402.25,4342.85,774370.0,1158689.4,759000,601012.SH
2023-12-07,1935752.95,4342.85,762626.0,1168784.1,759000,601012.SH
2023-12-08,1937864.75,4342.85,760791.0,1172730.9,759000,601012.SH
2023-12-11,1945594.95,4342.85,763360.0,1177892.1,759000,601012.SH
2023-12-12,1952021.45,4342.85,764094.0,1183584.6,759000,601012.SH
2023-12-13,1947826.35,4342.85,744643.0,1198840.5,759000,601012.SH
2023-12-14,1952254.45,4342.85,746111.0,1201800.6,759000,601012.SH
2023-12-15,1962898.35,4342.85,758956.0,1199599.5,759000,601012.SH
2023-12-18,1949772.95,4342.85,740973.0,1204457.1,759000,601012.SH
2023-12-19,1964348.45,4342.85,747579.0,1212426.6,759000,601012.SH
2023-12-20,1942981.25,4342.85,744276.0,1194362.4,759000,601012.SH
2023-12-21,1992736.05,4342.85,780976.0,1207417.2,759000,601012.SH
2023-12-22,1991444.85,4342.85,778774.0,1208328.0,759000,601012.SH
2023-12-25,1994481.75,4342.85,780976.0,1209162.9,759000,601012.SH
2023-12-26,1987873.95,4342.85,769966.0,1213565.1,759000,601012.SH
2023-12-27,1979292.75,4342.85,758956.0,1215993.9,759000,601012.SH
2023-12-28,2025565.05,4836.32,0.0,2020728.73,1261300,
2023-12-29,2015726.91,4836.32,0.0,2010890.59,1261300,
2024-01-02,2002357.13,4836.32,0.0,1997520.81,1261300,
2024-01-03,1994916.65,4862.25,199088.0,1790966.4,1136400,002230.SZ
2024-01-04,1983817.99,7873.22,387810.0,1588134.77,1011100,002230.SZ
2024-01-05,1981155.16,7270.92,577254.0,1396630.24,887200,002230.SZ
2024-01-08,1985639.97,7854.57,760190.0,1217595.4,763000,002230.SZ
2024-01-09,1986887.67,7854.57,763040.0,1215993.1,763000,002230.SZ
2024-01-10,1980153.97,7854.57,748600.0,1223699.4,763000,002230.SZ
2024-01-11,2006905.07,7854.57,775580.0,1223470.5,763000,002230.SZ
2024-01-12,1995087.67,7854.57,763610.0,1223623.1,763000,002230.SZ
2024-01-15,1989655.47,7854.57,757720.0,1224080.9,763000,002230.SZ
2024-01-16,1987323.07,7854.57,759050.0,1220418.5,763000,002230.SZ
2024-01-17,1966436.47,7854.57,744420.0,1214161.9,763000,002230.SZ
2024-01-18,1993231.07,7854.57,760380.0,1224996.5,763000,002230.SZ
2024-01-19,1995532.17,7854.57,747650.0,1240027.6,763000,002230.SZ
2024-01-22,1976804.47,7854.57,727320.0,1241629.9,763000,002230.SZ
2024-01-23,2053313.17,7854.57,800090.0,1245368.6,763000,002230.SZ
2024-01-24,2058746.87,7854.57,805600.0,1245292.3,763000,002230.SZ
2024-01-25,2069032.37,7854.57,809400.0,1251777.8,763000,002230.SZ
2024-01-26,2054287.17,7854.57,794960.0,1251472.6,763000,002230.SZ
2024-01-29,2036959.87,7854.57,767790.0,1261315.3,763000,002230.SZ
2024-01-30,2049303.87,7854.57,781660.0,1259789.3,763000,002230.SZ
2024-01-31,1976566.57,7854.57,729600.0,1239112.0,763000,002230.SZ
2024-02-01,2041494.37,7854.57,778810.0,1254829.8,763000,002230.SZ
2024-02-02,2033602.77,7854.57,758100.0,1267648.2,763000,002230.SZ
2024-02-05,2022837.07,7854.57,750310.0,1264672.5,763000,002230.SZ
2024-02-06,2058455.37,7854.57,782800.0,1267800.8,763000,002230.SZ
2024-02-07,2083498.07,7854.57,798000.0,1277643.5,763000,002230.SZ
2024-02-08,2080037.56,4814.36,0.0,2075223.2,1238200,
2024-02-19,2083256.88,4814.36,0.0,2078442.52,1238200,
2024-02-20,2071741.62,4814.36,0.0,2066927.26,1238200,
2024-02-21,2073227.46,4814.36,0.0,2068413.1,1238200,
2024-02-22,2116812.1,4814.36,0.0,2111997.74,1238200,
2024-02-23,2118793.22,4814.36,0.0,2113978.86,1238200,
2024-02-26,2111240.2,4814.36,0.0,2106425.84,1238200,
2024-02-27,2114211.88,4814.36,0.0,2109397.52,1238200,
2024-02-28,2111364.02,4814.36,0.0,2106549.66,1238200,
2024-02-29,2121641.08,4814.36,0.0,2116826.72,1238200,
2024-03-01,2139594.98,4814.36,0.0,2134780.62,1238200,
2024-03-04,2135261.28,4814.36,0.0,2130446.92,1238200,
2024-03-05,2113716.6,4814.36,0.0,2108902.24,1238200,
2024-03-06,2124488.94,4814.36,0.0,2119674.58,1238200,
2024-03-07,2146033.62,4814.36,0.0,2141219.26,1238200,
2024-03-08,2131299.04,4814.36,0.0,2126484.68,1238200,
2024-03-11,2128575.0,4814.36,0.0,2123760.64,1238200,
2024-03-12,2152100.8,4814.36,0.0,2147286.44,1238200,
2024-03-13,2146900.36,4814.36,0.0,2142086.0,1238200,
2024-03-14,2142442.84,4814.36,0.0,2137628.48,1238200,
2024-03-15,2128451.18,4814.36,0.0,2123636.82,1238200,
2024-03-18,2141080.82,4814.36,0.0,2136266.46,1238200,
2024-03-19,2154329.56,4814.36,0.0,2149515.2,1238200,
2024-03-20,2173150.2,4814.36,0.0,2168335.84,1238200,
2024-03-21,2179465.02,4814.36,0.0,2174650.66,1238200,
2024-03-22,2186755.68,5099.7,198744.0,1982911.98,1129800,601318.SH
2024-03-25,2187764.89,5767.45,396312.0,1785685.44,1020800,601318.SH
2024-03-26,2185943.93,5767.45,400820.0,1779356.48,1020800,601318.SH
2024-03-27,2198908.01,5767.45,398370.0,1794770.56,1020800,601318.SH
2024-03-28,2201341.61,5767.45,398762.0,1796812.16,1020800,601318.SH
2024-03-29,2202619.69,5767.45,399938.0,1796914.24,1020800,601318.SH
2024-04-01,2202644.33,5767.45,404250.0,1792626.88,1020800,601318.SH
2024-04-02,2188046.81,5767.45,401800.0,1780479.36,1020800,601318.SH
2024-04-03,2185290.49,5767.45,396900.0,1782623.04,1020800,601318.SH
2024-04-08,2178667.45,5767.45,394156.0,1778744.0,1020800,601318.SH
2024-04-09,2180856.01,5767.45,393078.0,1782010.56,1020800,601318.SH
2024-04-10,2154992.73,5767.45,384160.0,1765065.28,1020800,601318.SH
2024-04-11,2165915.21,5767.45,381710.0,1778437.76,1020800,601318.SH
2024-04-12,2137974.41,7430.81,566700.0,1563843.6,910800,601318.SH
2024-04-15,2128003.01,7430.81,575400.0,1545172.2,910800,601318.SH
2024-04-16,2124526.01,7430.81,574200.0,1542895.2,910800,601318.SH
2024-04-17,2125559.09,7430.81,584250.0,1533878.28,910800,601318.SH
2024-04-18,2133256.97,7430.81,595500.0,1530326.16,910800,601318.SH
2024-04-19,2116032.53,7430.81,591300.0,1517301.72,910800,601318.SH
2024-04-22,2135298.05,7430.81,597450.0,1530417.24,910800,601318.SH
2024-04-23,2154960.53,7430.81,598350.0,1549179.72,910800,601318.SH
2024-04-24,2165701.61,7430.81,609000.0,1549270.8,910800,601318.SH
2024-04-25,2165497.37,7430.81,615900.0,1542166.56,910800,601318.SH
2024-04-26,2188304.21,7430.81,622950.0,1557923.4,910800,601318.SH
2024-04-29,2190369.75,4872.15,0.0,2185497.6,1273600,
2024-04-30,2155982.55,4872.15,0.0,2151110.4,1273600,
2024-05-06,2217763.53,4494.33,199395.0,2013874.2,1160400,000625.SZ
2024-05-07,2220757.46,4401.66,394758.0,1821597.8,1048100,000625.SZ
2024-05-08,2235058.27,4401.66,408954.0,1821702.61,1048100,000625.SZ
2024-05-09,2246716.6,4401.66,410865.0,1831449.94,1048100,000625.SZ
2024-05-10,2242070.66,4401.66,403494.0,1834175.0,1048100,000625.SZ
2024-05-13,2233880.66,4401.66,395304.0,1834175.0,1048100,000625.SZ
2024-05-14,2249087.99,4401.66,400764.0,1843922.33,1048100,000625.SZ
2024-05-15,2259905.09,4401.66,389571.0,1865932.43,1048100,000625.SZ
2024-05-16,2253214.26,4401.66,387387.0,1861425.6,1048100,000625.SZ
2024-05-17,2257786.94,4401.66,389025.0,1864360.28,1048100,000625.SZ
2024-05-20,2262635.09,4401.66,392301.0,1865932.43,1048100,000625.SZ
2024-05-21,2272621.4,4401.66,396942.0,1871277.74,1048100,000625.SZ
2024-05-22,2271139.52,4401.66,400491.0,1866246.86,1048100,000625.SZ
2024-05-23,2256022.46,4401.66,398580.0,1853040.8,1048100,000625.SZ
2024-05-24,2255473.71,4401.66,384930.0,1866142.05,1048100,000625.SZ
2024-05-27,2256965.47,4401.66,386841.0,1865722.81,1048100,000625.SZ
2024-05-28,2242893.76,4401.66,371826.0,1866666.1,1048100,000625.SZ
2024-05-29,2224732.27,4401.66,367185.0,1853145.61,1048100,000625.SZ
2024-05-30,2215638.22,4401.66,369096.0,1842140.56,1048100,000625.SZ
2024-05-31,2237158.57,4401.66,376467.0,1856289.91,1048100,000625.SZ
2024-06-03,2231883.77,4401.66,369096.0,1858386.11,1048100,000625.SZ
2024-06-04,2240068.83,4401.66,374556.0,1861111.17,1048100,000625.SZ
2024-06-05,2257688.98,4401.66,369642.0,1883645.32,1048100,000625.SZ
2024-06-06,2255924.26,4792.76,559256.0,1691875.5,941500,000625.SZ
2024-06-07,2259317.56,4792.76,564344.0,1690180.8,941500,000625.SZ
2024-06-11,2268779.31,4792.76,563920.0,1700066.55,941500,000625.SZ
2024-06-12,2286576.26,4792.76,567312.0,1714471.5,941500,000625.SZ
2024-06-13,2290106.56,4792.76,566888.0,1718425.8,941500,000625.SZ
2024-06-14,2297785.31,4792.76,574096.0,1718896.55,941500,000625.SZ
2024-06-17,2329528.16,4792.76,592752.0,1731983.4,941500,000625.SZ
2024-06-18,2346060.91,4792.76,605048.0,1736220.15,941500,000625.SZ
2024-06-19,2339559.36,4792.76,598264.0,1736502.6,941500,000625.SZ
2024-06-20,2325947.21,4792.76,588512.0,1732642.45,941500,000625.SZ
2024-06-21,2327975.01,4792.76,593176.0,1730006.25,941500,000625.SZ
2024-06-24,2299665.06,4792.76,569856.0,1725016.3,941500,000625.SZ
2024-06-25,2301402.61,4792.76,564344.0,1732265.85,941500,000625.SZ
2024-06-26,2315721.86,4792.76,575368.0,1735561.1,941500,000625.SZ
2024-06-27,2304649.16,4792.76,562224.0,1737632.4,941500,000625.SZ
2024-06-28,2304795.91,4792.76,569432.0,1730571.15,941500,000625.SZ
2024-07-01,2315769.26,4792.76,575792.0,1735184.5,941500,000625.SZ
2024-07-02,2329281.41,4792.76,577912.0,1746576.65,941500,000625.SZ
2024-07-03,2349626.26,4792.76,588936.0,1755897.5,941500,000625.SZ
2024-07-04,2336199.81,4792.76,575792.0,1755615.05,941500,000625.SZ
2024-07-05,2350372.96,4792.76,580456.0,1765124.2,941500,000625.SZ
2024-07-08,2349193.81,4792.76,577488.0,1766913.05,941500,000625.SZ
2024-07-09,2361346.96,4792.76,587664.0,1768890.2,941500,000625.SZ
2024-07-10,2371979.74,4876.24,0.0,2367103.5,1246500,
2024-07-11,2351163.19,4876.24,0.0,2346286.95,1246500,
2024-07-12,2371082.82,4913.3,199038.0,2167131.52,1145600,601919.SH
2024-07-15,2388772.36,4469.24,397660.0,1986643.12,1047200,601919.SH
2024-07-16,2401462.64,4469.24,397365.0,1999628.4,1047200,601919.SH
2024-07-17,2365518.24,4469.24,389695.0,1971354.0,1047200,601919.SH
2024-07-18,2350951.92,4469.24,391465.0,1955017.68,1047200,601919.SH
2024-07-19,2335606.64,4469.24,389105.0,1942032.4,1047200,601919.SH
2024-07-22,2355199.52,4469.24,387335.0,1963395.28,1047200,601919.SH
2024-07-23,2350544.6,4469.24,386450.0,1959625.36,1047200,601919.SH
2024-07-24,2304544.44,4469.24,385270.0,1914805.2,1047200,601919.SH
2024-07-25,2288010.24,4469.24,380255.0,1903286.0,1047200,601919.SH
2024-07-26,2305632.6,4469.24,378190.0,1922973.36,1047200,601919.SH
2024-07-29,2315330.6,4469.24,385270.0,1925591.36,1047200,601919.SH
2024-07-30,2302023.56,4469.24,380550.0,1917004.32,1047200,601919.SH
2024-07-31,2339243.76,4469.24,387925.0,1946849.52,1047200,601919.SH
2024-08-01,2315052.12,4469.24,391170.0,1919412.88,1047200,601919.SH
2024-08-02,2280237.84,4469.24,390285.0,1885483.6,1047200,601919.SH
2024-08-05,2210670.72,4469.24,377895.0,1828306.48,1047200,601919.SH
2024-08-06,2225942.0,4469.24,374945.0,1846527.76,1047200,601919.SH
2024-08-07,2218095.6,4469.24,379665.0,1833961.36,1047200,601919.SH
2024-08-08,2249614.15,3914.47,566352.0,1679347.68,936300,601919.SH
2024-08-09,2255710.03,4405.62,760758.0,1490546.41,827300,601919.SH
2024-08-12,2259666.22,4405.62,764466.0,1490794.6,827300,601919.SH
2024-08-13,2292645.79,4405.62,771882.0,1516358.17,827300,601919.SH
2024-08-14,2283434.48,4405.62,758286.0,1520742.86,827300,601919.SH
2024-08-15,2321148.75,4405.62,771264.0,1545479.13,827300,601919.SH
2024-08-16,2337523.63,4405.62,783006.0,1550112.01,827300,601919.SH
