oracle,anchor_day,day_delta
O3,806,0.13454276134928309
O3,807,-2.540279894349712
O3,808,2.1719814529885753
O3,809,-3.3393295193058594
O3,810,-3.3976396487500122
O3,811,5.128236774588374
O3,812,-7.85327911722471
O3,813,-0.15172040041271964
O3,814,-7.215832282145154
O3,815,10.894329682523253
O3,816,-4.617544379576811
O3,817,-5.085773886486067
O3,818,-3.2310208784082817
O3,820,-2.4755792429005976
O3,821,-5.070631697725536
O3,822,-2.5588358916593776
O3,823,-8.989328150919182
O3,824,-5.234144350703613
O3,825,-6.561910175659142
O3,826,0.6776876893863637
O3,827,-6.333429050058978
O3,828,0.584188749641541
O3,829,-6.3133800703241665
O3,830,-3.344315548268291
O3,831,-3.9126420208169916
O3,832,-5.205825198387048
O3,833,-5.142495976082576
O3,834,-5.453617656936654
O3,835,-4.574161748965562
O3,836,1.029745700193764
O3,838,-4.617716947188197
O3,839,-7.258385266018779
O3,840,-9.988066038835145
O3,841,-9.105633750731883
O3,842,-6.3702494591727845
O3,843,1.9207969542638768
O3,844,25.099073362600983
O3,845,7.540231439016307
O3,847,-10.917847601812703
O3,849,3.5961035140669892
O3,850,-26.523010075158787
O3,851,-10.35179770150845
O3,854,-9.440483152699748
O3,855,-7.231540554211916
O3,856,2.078831147993593
O3,857,-13.874626159604873
O3,858,-1.1947089861061706
O3,859,-9.349114103804713
O3,860,-6.967640604311844
O3,862,10.821646504810216
O3,863,-5.471021623645109
O3,864,3.3452600715997027
O3,865,-2.628227668121733
O3,866,-10.287223611319325
O3,867,2.5857390122747628
O3,868,-6.65607873292303
O3,871,-5.111538579316225
O3,874,-7.779481125442263
O3,875,-6.623915959262985
O3,876,-7.931275846814813
O3,877,-6.113957144394348
O3,878,-3.0530548517334712
O3,879,-1.4220595250344599
O3,880,-9.134678568473957
O3,881,-6.223048044715412
O3,882,-1.5652204686623752
O3,883,-7.268044553229879
O3,884,-1.506973747062471
O3,885,-6.384714449818352
O3,886,-15.35361881156127
O3,887,4.05617684646099
O3,889,-3.55902230894383
O3,890,-2.037169833563148
O3,891,-9.893840066863952
O3,892,-6.277491299245659
O3,893,-8.389752815491775
O3,894,-5.164710217082742
O3,895,-2.5428249940184786
O3,896,-6.1190138741708875
O3,897,3.5458683925133236
O3,898,-5.016129042521303
O3,899,0.47785911262781255
O3,900,-0.6259332538463894
O3,901,-4.546526996087596
O3,902,-1.4062724104532474
O3,903,-7.517095678348893
O3,904,-6.56119121315808
O3,905,-11.225467727118431
O3,906,-4.164210508469087
O3,907,-11.012082064049258
O3,910,5.25705735313979
O3,911,-6.809948869566913
O3,912,-0.7866256426860456
O3,913,-3.5216777178209444
O3,914,-2.7703544871405272
O3,915,-4.6104849212992445
O3,916,-2.094467788818372
O3,917,-7.761536707553483
O3,918,-3.892459095440685
O3,919,-4.573391565700517
O3,920,-6.820611313835921
O3,921,-6.023989230729303
O3,922,-5.831296969939971
O3,923,-1.631957672624742
O3,924,1.1877967345453189
O3,925,-5.085924918068125
O3,928,-2.3875727623468967
O3,934,-7.815632264693686
O3,939,2.8634653753919492
O3,942,4.013702483827981
O3,945,-2.8933794621005524
O3,946,-6.39365813038556
O3,947,18.366582234657713
O3,948,6.165774542147721
O3,949,5.508540904184326
O3,950,6.046078221250055
O3,951,-5.797921168780207
O3,952,1.1382876142840823
O3,953,8.32084568109049
O3,954,3.40657204972897
O3,955,5.63665570357637
O3,956,-4.7734006319073155
O3,957,-5.148315462372107
O3,958,-9.823438607925892
O3,959,-4.0126658439511305
O3,960,0.6672587957924243
O3,961,4.14341947639524
O3,962,-4.8736191652997185
O3,963,-1.0209275580191566
O3,965,-0.6187025723103998
O3,966,-6.607659848199298
O3,967,-1.856148065524017
O3,968,-0.5180464912369048
O3,971,-14.91586131759501
O3,972,-0.30105884250793746
O3,973,14.566480813638101
O3,974,-1.869735246597321
O3,975,-2.1666151306060786
O3,976,-7.03785428563301
O3,977,-6.3458232912723505
O3,978,-2.678980443722205
O3,979,-4.694616235962112
O3,980,-4.992725615705251
O3,981,-9.192673443630174
O3,982,-4.766418142159686
O3,983,-12.2064799382547
O3,984,-8.451032820630596
O3,985,-3.444770758721839
O3,986,-5.55141908003909
O3,987,-11.895299450981927
O3,988,-8.129734268811388
O3,989,-12.400833756384454
O3,990,-8.974646825268584
O3,991,-11.558433908051684
O3,992,-9.13626990173691
O3,993,-10.062241461039164
O3,994,-8.59531119147011
O3,995,-3.5336926101057737
O3,996,-3.5448229585025786
O3,997,-3.523918059430668
O3,1032,31.242879307619056
O3,1033,-6.291994940105646
O3,1035,-6.421023486915839
O3,1036,-5.497279741571224
O3,1037,-4.946718804984018
O3,1038,0.3489018590110987
O3,1039,16.48123696920978
O3,1040,2.0932125191087074
O3,1041,1.0448408321310578
O3,1042,0.21418397033069247
O3,1043,-2.3084037587679798
O3,1044,10.984161154132202
O3,1045,-8.355235176821584
O3,1047,-13.599231789049735
O3,1049,-4.5965813013838535
O3,1050,8.046418822619511
O3,1051,8.875979284982156
O3,1052,-3.4262860087303224
O3,1053,6.087816659577202
O3,1054,-6.539974163823736
O3,1055,-15.820417916185807
O3,1057,12.28504111696036
O3,1058,19.039587128303623
O3,1059,0.7989573562813037
O3,1061,-6.124332133830535
O3,1062,-10.823995611216612
O3,1063,-6.01606028004113
O3,1064,-9.158292781393016
O3,1065,-1.075805666221753
O3,1066,-1.7272926243984867
O3,1067,-8.839278256403537
O3,1068,2.3864700498303724
O3,1069,-7.483645099243182
O3,1070,-2.478568519425977
O3,1071,-6.797332432907535
O3,1072,4.2827432136850785
O3,1073,8.257521903813014
O3,1074,-2.2076110176219608
O3,1076,5.225553364588515
O3,1077,4.986127324258593
O3,1078,2.500577795643057
O3,1079,1.246650678739769
O3,1080,-1.2729649770532878
O3,1081,-8.611060724720677
O3,1082,-5.0541345341410056
O3,1083,-2.956522462822967
O3,1084,-2.8814680167545315
O3,1085,-8.059389096527589
O3,1086,-1.6151266614284032
O3,1087,-3.262982150526528
O3,1088,-5.461591309254705
O3,1089,-4.710964674537603
O3,1090,-4.96209962276615
O3,1091,-3.5056581282442942
O3,1092,-6.804497762325931
O3,1093,-5.350423917463991
O3,1094,-7.031672817648297
O3,1095,-1.5028051919923324
O3,1096,0.21947155246773775
O3,1097,-1.723957049048731
O3,1098,-7.305427657498051
O3,1099,-9.44418264499617
O3,1100,-6.817815051276626
O3,1101,-6.443513182142151
O3,1102,-4.406971286599177
O3,1103,-6.8731399863569385
O3,1104,-6.760014399854873
O3,1105,-5.436452103471372
O3,1106,-10.140083899878952
O3,1107,-6.745873746790295
O3,1108,-5.048920325131562
O3,1109,-4.126360543044044
O3,1112,-4.190022412677534
O3,1113,0.42538765260468736
O3,1114,-5.5746814457155125
O3,1115,-5.834048152313329
O3,1116,-5.302886947959045
O3,1117,-16.149683073180714
O3,1118,-3.1434271146214705
O3,1119,-3.687089159216044
O3,1120,-4.30709391033192
O3,1121,-4.3889349864715745
O3,1122,-6.736547775550767
O3,1123,-9.00452200629902
O3,1124,-6.1545243591560395
O3,1125,-8.767331111704358
O3,1126,-6.504921801837884
O3,1127,-7.125362951317995
O3,1128,-8.133999109853367
O3,1129,-6.906388610766585
O3,1130,-6.604929145287811
O3,1131,-8.066293862973001
O3,1132,0.0
O3,1133,-8.51083698241969
O3,1134,-10.235323788370396
O3,1136,-9.301352401132275
O3,1137,-9.70705500812274
O3,1138,-7.5654901228012745
O3,1139,-6.16993284283624
O3,1140,0.0
O3,1141,-9.87083203900644
O3,1142,-9.948982022237391
O3,1143,0.0
O3,1144,-12.953843095418113
O3,1145,-9.955313267209013
O3,1146,-14.567440377550419
