ts_code,signal_date,threshold,anchor_i,entry_i,entry_adj,cur_mae,recover_close,recover_touch,t_close,t_touch,final_return,future_min,future_max,exit_i,exit_date,shares,total_cost,anchor_close_raw,sell_i,sell_price,oracle_exit_return,exit_delay,executable,natural_remaining_hold,capital_days_saved,final_profit,r01,r05,layer_count,anchor_close_return,o1c_delta,o1_delta,o2_delta,o3_delta,o1_oracle_return,o2_oracle_return,o3_oracle_return
300877.SZ,2023-08-23,0.3,994,884,17.596378751027586,-0.4023520606740437,False,False,,,-17.62114269866686,-0.44383099603532894,-0.13712016300870655,1018,2024-03-18,58300.0,996109.78125,10.59000015258789,995,10.35,-39.530413502020814,1,True,24,23.0,False,-30.529599957631483,0.2645213519530459,5.0,-38.12821930043225,-20.50707660176539,-21.909270803353955,-21.909270803353955,-21.909270803353955,-39.530413502020814,-39.530413502020814,-39.530413502020814
301373.SZ,2023-08-23,0.2,986,884,30.411369294112916,-0.20353366855450905,False,False,,,-8.840464416333106,-0.4069224062788641,-0.07955704011054876,1018,2024-03-18,34200.0,993191.109375,24.790000915527344,987,24.91,-14.374659950804592,1,True,32,31.0,False,-10.925835100924807,0.0006072874493927,5.0,-14.78714338772002,-5.946678971386914,-5.534195534471486,-5.534195534471486,-5.534195534471486,-14.374659950804592,-14.374659950804592,-14.374659950804592
301373.SZ,2023-08-23,0.3,993,884,30.411369294112916,-0.3164529850754215,False,False,,,-8.840464416333106,-0.4069224062788641,-0.07955704011054876,1018,2024-03-18,34200.0,993191.109375,21.31999969482422,994,21.3,-26.783631350948927,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-26.71488463596684,-17.874420219633734,-17.94316693461582,-17.94316693461582,-17.94316693461582,-26.783631350948927,-26.783631350948927,-26.783631350948927
002302.SZ,2023-08-24,0.2,984,885,30.9102086674118,-0.21240587776467834,False,False,,,-0.17581405324858884,-0.2718208512198017,-0.06179574756460304,1018,2024-03-18,148600.0,998590.90625,5.760000228881836,985,5.75,-14.584960463433017,1,True,34,33.0,False,-11.713053718354915,0.0153846153846153,5.0,-14.436409168595327,-14.260595115346739,-14.409146410184428,-14.409146410184428,-14.409146410184428,-14.584960463433017,-14.584960463433017,-14.584960463433017
002307.SZ,2023-08-24,0.2,984,885,20.985964198112484,-0.2447552504715742,False,False,,,-12.34142293735992,-0.34465535037167405,-0.126873149738445,1018,2024-03-18,215600.0,999272.765625,3.880000114440918,985,3.85,-17.07972500107632,1,True,34,33.0,False,-11.713053718354915,0.0153846153846153,5.0,-16.43359052329968,-4.092167585939762,-4.7383020637164,-4.7383020637164,-4.7383020637164,-17.07972500107632,-17.07972500107632,-17.07972500107632
002307.SZ,2023-08-24,0.3,994,885,20.985964198112484,-0.3346653499088801,False,False,,,-12.34142293735992,-0.34465535037167405,-0.17282719950337733,1018,2024-03-18,215600.0,999272.765625,3.3499999046325684,995,3.35,-27.84859188405343,1,True,24,23.0,False,-30.529599957631483,0.2645213519530459,5.0,-27.84859393805178,-15.507171000691862,-15.507168946693511,-15.507168946693511,-15.507168946693511,-27.84859188405343,-27.84859188405343,-27.84859188405343
600323.SH,2023-08-30,0.2,994,889,69.06425329130887,-0.21858132919980655,False,False,,,-5.355423130521018,-0.21858132919980655,-0.07499907499907488,1018,2024-03-18,56900.0,995030.4375,14.880000114440918,995,14.68,-16.20130505787467,1,True,24,23.0,False,-30.529599957631483,0.2645213519530459,5.0,-15.05963281138799,-9.704209680866972,-10.845881927353652,-10.845881927353652,-10.845881927353652,-16.20130505787467,-16.20130505787467,-16.20130505787467
600773.SH,2023-09-14,0.2,984,900,72.58857388768672,-0.21611552472701745,False,False,,,-7.731962364042492,-0.36067379404930777,-0.06725486807870062,1018,2024-03-18,89600.0,998456.703125,9.199999809265137,985,9.23,-17.317086273021268,1,True,34,33.0,False,-11.713053718354915,0.0153846153846153,5.0,-17.585829846404103,-9.853867482361611,-9.585123908978776,-9.585123908978776,-9.585123908978776,-17.317086273021268,-17.317086273021268,-17.317086273021268
600773.SH,2023-09-14,0.3,993,900,72.58857388768672,-0.30302252601234014,False,False,,,-7.731962364042492,-0.36067379404930777,-0.09909209937101571,1018,2024-03-18,89600.0,998456.703125,8.3100004196167,994,8.28,-25.827245324010406,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-25.558499700289843,-17.826537336247352,-18.095282959967914,-18.095282959967914,-18.095282959967914,-25.827245324010406,-25.827245324010406,-25.827245324010406
300800.SZ,2023-09-19,0.2,992,903,38.780590508174896,-0.2358239066535276,False,False,,,-14.58713293301363,-0.4292559968880565,-0.11403336787189555,1018,2024-03-18,78600.0,998536.828125,9.90999984741211,993,9.91,-22.130495308439123,1,True,26,25.0,False,-21.464144011275742,0.0099170208459825,5.0,-22.13049650742434,-7.54336357441071,-7.5433623754254935,-7.5433623754254935,-7.5433623754254935,-22.130495308439123,-22.130495308439123,-22.130495308439123
300800.SZ,2023-09-19,0.3,993,903,38.780590508174896,-0.30109733032137653,False,False,,,-14.58713293301363,-0.4292559968880565,-0.11403336787189555,1018,2024-03-18,78600.0,998536.828125,9.09000015258789,994,9.0,-29.280974548532,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-28.573783095032105,-13.986650162018476,-14.693841615518371,-14.693841615518371,-14.693841615518371,-29.280974548532,-29.280974548532,-29.280974548532
300196.SZ,2023-09-25,0.2,961,907,47.827429599022864,-0.20678569509369082,False,False,,,-19.296322561038075,-0.43951181618994006,-0.16637666877521318,1018,2024-03-18,82700.0,997360.359375,10.729999542236328,962,10.75,-11.019023032444258,1,True,57,56.0,False,-0.1850618595588993,0.0030463038180341,5.0,-11.18457282515215,8.111749735885924,8.277299528593817,8.277299528593817,8.277299528593817,-11.019023032444258,-11.019023032444258,-11.019023032444258
300196.SZ,2023-09-25,0.3,986,907,47.827429599022864,-0.3040667055240741,False,False,,,-19.296322561038075,-0.43951181618994006,-0.22324865288711904,1018,2024-03-18,82700.0,997360.359375,9.699999809265137,987,9.77,-19.130777211812124,1,True,32,31.0,False,-10.925835100924807,0.0006072874493927,5.0,-19.710189803393835,-0.4138672423557601,0.1655453492259511,0.1655453492259511,0.1655453492259511,-19.130777211812124,-19.130777211812124,-19.130777211812124
600182.SH,2023-09-26,0.2,995,908,17.20754983508825,-0.21571174805310467,False,False,,,-0.9071135533509183,-0.21571174805310467,-0.03758994423798023,1018,2024-03-18,71100.0,997014.921875,12.0,996,11.98,-14.717473187639687,1,True,23,22.0,False,-29.40988856015729,0.0212421606311956,5.0,-14.575098351558966,-13.667984798208048,-13.81035963428877,-13.81035963428877,-13.81035963428877,-14.717473187639687,-14.717473187639687,-14.717473187639687
603122.SH,2023-10-10,0.2,994,912,8.417028557834625,-0.2599537796591186,False,False,,,-14.047715450751186,-0.3618175670441184,-0.10163544420427517,1018,2024-03-18,126400.0,998237.4375,6.03000020980835,995,5.45,-31.11177071549171,1,True,24,23.0,False,-30.529599957631483,0.2645213519530459,5.0,-23.780543662585217,-9.73282821183403,-17.064055264740524,-17.064055264740524,-17.064055264740524,-31.11177071549171,-31.11177071549171,-31.11177071549171
603122.SH,2023-10-10,0.3,995,912,8.417028557834625,-0.3335902637487055,False,False,,,-14.047715450751186,-0.3618175670441184,-0.10163544420427517,1018,2024-03-18,126400.0,998237.4375,5.599999904632568,996,5.68,-28.20456103926477,1,True,23,22.0,False,-29.40988856015729,0.0212421606311956,5.0,-29.215765610357288,-15.168050159606102,-14.156845588513585,-14.156845588513585,-14.156845588513585,-28.20456103926477,-28.20456103926477,-28.20456103926477
688350.SH,2023-10-10,0.2,991,912,17.527409378629923,-0.22735873246180627,False,False,,,-13.544970779672635,-0.43742060387804227,-0.16216713109000258,1018,2024-03-18,62200.0,996838.6875,12.819999694824219,992,12.8,-20.27201858760122,1,True,27,26.0,False,-20.146399770020473,0.0250961343857518,5.0,-20.14744551750755,-6.602474737834914,-6.727047807928585,-6.727047807928585,-6.727047807928585,-20.27201858760122,-20.27201858760122,-20.27201858760122
688350.SH,2023-10-10,0.3,993,912,17.527409378629923,-0.3082446231625189,False,False,,,-13.544970779672635,-0.43742060387804227,-0.16216713109000258,1018,2024-03-18,62200.0,996838.6875,11.880000114440918,994,11.67,-27.310504446664552,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-26.002466538793673,-12.457495759121038,-13.765533666991917,-13.765533666991917,-13.765533666991917,-27.310504446664552,-27.310504446664552,-27.310504446664552
002206.SZ,2023-10-11,0.2,984,913,62.591306672868726,-0.22074232787699355,False,False,,,-15.695806400559908,-0.3592359528437866,-0.13949269816835486,1018,2024-03-18,188700.0,998770.109375,4.28000020980835,985,4.26,-19.656404783953,1,True,34,33.0,False,-11.713053718354915,0.0153846153846153,5.0,-19.279200849427628,-3.58339444886772,-3.9605983833930924,-3.9605983833930924,-3.9605983833930924,-19.656404783953,-19.656404783953,-19.656404783953
002206.SZ,2023-10-11,0.3,993,913,62.591306672868726,-0.3241508794660628,False,False,,,-15.695806400559908,-0.3592359528437866,-0.16903798604353126,1018,2024-03-18,188700.0,998770.109375,3.869999885559082,994,3.84,-27.577604312295644,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-27.011806504341052,-11.316000103781144,-11.881797911735736,-11.881797911735736,-11.881797911735736,-27.577604312295644,-27.577604312295644,-27.577604312295644
300732.SZ,2023-10-13,0.2,992,915,42.97837622428417,-0.20124669658610184,False,False,,,-14.570186468285279,-0.3914260367605005,-0.13859938390107795,1018,2024-03-18,112800.0,997770.875,7.340000152587891,993,7.28,-17.84292758998,1,True,26,25.0,False,-21.464144011275742,0.0099170208459825,5.0,-17.165807139324034,-2.5956206710387555,-3.2727411216947218,-3.2727411216947218,-3.2727411216947218,-17.84292758998,-17.84292758998,-17.84292758998
300732.SZ,2023-10-13,0.3,994,915,42.97837622428417,-0.33884706028438416,False,False,,,-14.570186468285279,-0.3914260367605005,-0.13859938390107795,1018,2024-03-18,112800.0,997770.875,6.050000190734863,995,5.82,-34.319483320560934,1,True,24,23.0,False,-30.529599957631483,0.2645213519530459,5.0,-31.72385937488476,-17.153672906599482,-19.749296852275656,-19.749296852275656,-19.749296852275656,-34.319483320560934,-34.319483320560934,-34.319483320560934
300865.SZ,2023-10-13,0.2,991,915,21.702080094137187,-0.2563616337534059,False,False,,,-25.488696983457142,-0.583749601590812,-0.229235205700838,1018,2024-03-18,46800.0,995029.40625,16.18000030517578,992,16.2,-23.93931175824485,1,True,27,26.0,False,-20.146399770020473,0.0250961343857518,5.0,-24.03321240966182,1.4554845737953208,1.5493852252122942,1.5493852252122942,1.5493852252122942,-23.93931175824485,-23.93931175824485,-23.93931175824485
300865.SZ,2023-10-13,0.3,993,915,21.702080094137187,-0.36673813256719734,False,False,,,-25.488696983457142,-0.583749601590812,-0.2563616337534059,1018,2024-03-18,46800.0,995029.40625,14.4399995803833,994,14.58,-31.545380582420357,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-32.20269714230806,-6.714000158850919,-6.056683598963215,-6.056683598963215,-6.056683598963215,-31.545380582420357,-31.545380582420357,-31.545380582420357
301209.SZ,2023-10-18,0.2,991,918,23.799044548759458,-0.2159470903240973,False,False,,,-18.693941698614978,-0.5256755088136356,-0.1639025849676864,1018,2024-03-18,41600.0,991870.4375,18.729999542236328,992,18.58,-22.210784294568718,1,True,27,26.0,False,-20.146399770020473,0.0250961343857518,5.0,-21.582778549319116,-2.8888368507041378,-3.51684259595374,-3.51684259595374,-3.51684259595374,-22.210784294568718,-22.210784294568718,-22.210784294568718
301209.SZ,2023-10-18,0.3,993,918,23.799044548759458,-0.31199676101611906,False,False,,,-18.693941698614978,-0.5256755088136356,-0.1639025849676864,1018,2024-03-18,41600.0,991870.4375,17.0,994,16.86,-29.411938816277107,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-28.82579833195199,-10.131856633337012,-10.71799711766213,-10.71799711766213,-10.71799711766213,-29.411938816277107,-29.411938816277107,-29.411938816277107
301290.SZ,2023-10-18,0.2,984,918,30.825894665548798,-0.24531631597492987,False,False,,,-22.380936175040738,-0.4534140749998279,-0.18835285945003333,1018,2024-03-18,33300.0,991858.421875,23.1200008392334,985,23.04,-22.783107156714642,1,True,34,33.0,False,-11.713053718354915,0.0153846153846153,5.0,-22.514990132823222,-0.1340539577824842,-0.40217098167390475,-0.40217098167390475,-0.40217098167390475,-22.783107156714642,-22.783107156714642,-22.783107156714642
301290.SZ,2023-10-18,0.3,991,918,30.825894665548798,-0.31117004036523965,False,False,,,-22.380936175040738,-0.4534140749998279,-0.21963334085362707,1018,2024-03-18,33300.0,991858.421875,21.030000686645508,992,20.75,-30.45787645407243,1,True,27,26.0,False,-20.146399770020473,0.0250961343857518,5.0,-29.51947441341477,-7.138538238374032,-8.076940279031692,-8.076940279031692,-8.076940279031692,-30.45787645407243,-30.45787645407243,-30.45787645407243
301305.SZ,2023-10-18,0.2,984,918,19.421501916615963,-0.21213613983464352,False,False,,,-10.017970330617864,-0.38895045610298085,-0.13308970694615407,1018,2024-03-18,54900.0,998230.4375,15.229999542236328,985,15.28,-16.11193253935217,1,True,34,33.0,False,-11.713053718354915,0.0153846153846153,5.0,-16.38643789104996,-6.368467560432098,-6.0939622087343075,-6.0939622087343075,-6.0939622087343075,-16.11193253935217,-16.11193253935217,-16.11193253935217
301305.SZ,2023-10-18,0.3,993,918,19.421501916615963,-0.31718463137898445,False,False,,,-10.017970330617864,-0.38895045610298085,-0.13308970694615407,1018,2024-03-18,54900.0,998230.4375,13.5,994,13.46,-26.1038358625445,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-25.884233591705126,-15.866263261087262,-16.085865531926636,-16.085865531926636,-16.085865531926636,-26.1038358625445,-26.1038358625445,-26.1038358625445
600575.SH,2023-10-18,0.2,994,918,49.36667850616455,-0.20601782007510472,False,False,,,-0.2635318545536448,-0.20601782007510472,-0.04945802245654185,1018,2024-03-18,401200.0,999865.5,2.2100000381469727,995,2.19,-12.279973408695469,1,True,24,23.0,False,-30.529599957631483,0.2645213519530459,5.0,-11.478875747471948,-11.215343892918304,-12.016441554141824,-12.016441554141824,-12.016441554141824,-12.279973408695469,-12.279973408695469,-12.279973408695469
000819.SZ,2023-10-19,0.2,984,919,152.97823109874722,-0.2512981335520108,False,False,,,-11.177383420281561,-0.3407691084255393,-0.10529035595939495,1018,2024-03-18,55100.0,996367.125,13.859999656677246,985,13.81,-23.763809474589,1,True,34,33.0,False,-11.713053718354915,0.0153846153846153,5.0,-23.487793301333987,-12.310409881052426,-12.586426054307438,-12.586426054307438,-12.586426054307438,-23.763809474589,-23.763809474589,-23.763809474589
000819.SZ,2023-10-19,0.3,993,919,152.97823109874722,-0.3138729402465664,False,False,,,-11.177383420281561,-0.3407691084255393,-0.10529035595939495,1018,2024-03-18,55100.0,996367.125,13.399999618530273,994,13.4,-26.027157636458544,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-26.02715974230928,-14.849776322027719,-14.849774216176982,-14.849774216176982,-14.849774216176982,-26.027157636458544,-26.027157636458544,-26.027157636458544
002048.SZ,2023-10-19,0.2,993,919,107.19412798027038,-0.22884130346139975,False,False,,,0.18334712992908936,-0.2668150590744761,-0.03605168155929328,1018,2024-03-18,76500.0,997793.890625,10.859999656677246,994,10.72,-17.955272110553754,1,True,25,24.0,True,-24.36579208227222,0.0097165991902834,5.0,-16.88379508287648,0.0,0.0,-18.138619240482843,-18.138619240482843,0.18334712992908936,-17.955272110553754,-17.955272110553754
002941.SZ,2023-10-20,0.2,982,920,15.138363577709196,-0.22601143250955646,False,False,,,-10.953484072395684,-0.3683386020475983,-0.10605001644330547,1018,2024-03-18,71800.0,996468.25,11.800000190734863,983,11.84,-14.837582736316987,1,True,36,35.0,False,-3.2768505713849927,0.0018226002430133,5.0,-15.125292233538728,-4.171808161143044,-3.8840986639213035,-3.8840986639213035,-3.8840986639213035,-14.837582736316987,-14.837582736316987,-14.837582736316987
002941.SZ,2023-10-20,0.3,994,920,15.138363577709196,-0.3351288860653119,False,False,,,-10.953484072395684,-0.3683386020475983,-0.1345153857157989,1018,2024-03-18,71800.0,996468.25,9.850000381469727,995,9.71,-30.1581865177059,1,True,24,23.0,False,-30.529599957631483,0.2645213519530459,5.0,-29.15119573191201,-18.19771165951633,-19.204702445310218,-19.204702445310218,-19.204702445310218,-30.1581865177059,-30.1581865177059,-30.1581865177059
300120.SZ,2023-10-20,0.2,991,920,23.306483368778224,-0.21255213411376783,False,False,,,-17.114726428445724,-0.4872774270528377,-0.16260213179979754,1018,2024-03-18,149700.0,998825.1875,5.400000095367432,992,5.1,-23.697671767293105,1,True,27,26.0,False,-20.146399770020473,0.0250961343857518,5.0,-19.209298091495242,-2.0945716630495177,-6.582945338847381,-6.582945338847381,-6.582945338847381,-23.697671767293105,-23.697671767293105,-23.697671767293105
300120.SZ,2023-10-20,0.3,993,920,23.306483368778224,-0.3624022811617953,False,False,,,-17.114726428445724,-0.4872774270528377,-0.16260213179979754,1018,2024-03-18,149700.0,998825.1875,4.670000076293945,994,4.67,-30.1310053241684,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-30.131004182716314,-13.01627775427059,-13.016278895722674,-13.016278895722674,-13.016278895722674,-30.1310053241684,-30.1310053241684,-30.1310053241684
688011.SH,2023-10-20,0.2,986,920,22.27497364912033,-0.2082961935602594,False,False,,,-19.54822125618632,-0.5122418182750855,-0.08861480720112702,1018,2024-03-18,44100.0,995338.796875,18.139999389648438,987,18.14,-19.76936333161659,1,True,32,31.0,False,-10.925835100924807,0.0006072874493927,5.0,-19.76936603111464,-0.22114477492831952,-0.22114207543026865,-0.22114207543026865,-0.22114207543026865,-19.76936333161659,-19.76936333161659,-19.76936333161659
688011.SH,2023-10-20,0.3,992,920,22.27497364912033,-0.30087997254841325,False,False,,,-19.54822125618632,-0.5122418182750855,-0.1653915911287479,1018,2024-03-18,44100.0,995338.796875,15.859999656677246,993,15.96,-29.41119287610808,1,True,26,25.0,False,-21.464144011275742,0.0099170208459825,5.0,-29.85348015349737,-10.305258897311049,-9.862971619921758,-9.862971619921758,-9.862971619921758,-29.41119287610808,-29.41119287610808,-29.41119287610808
300227.SZ,2023-10-23,0.2,991,921,39.92788772506714,-0.2174492359743595,False,False,,,-8.001047512468155,-0.4158619105690181,-0.014874028106259263,1018,2024-03-18,132000.0,998295.515625,5.670000076293945,992,5.66,-25.29209788703942,1,True,27,26.0,False,-20.146399770020473,0.0250961343857518,5.0,-25.1601041200977,-17.159056607629545,-17.291050374571267,-17.291050374571267,-17.291050374571267,-25.29209788703942,-25.29209788703942,-25.29209788703942
300227.SZ,2023-10-23,0.3,993,921,39.92788772506714,-0.3048617731044183,False,False,,,-8.001047512468155,-0.4158619105690181,-0.014874028106259263,1018,2024-03-18,132000.0,998295.515625,5.260000228881836,994,5.16,-31.891735882884003,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-30.571805262640567,-22.57075775017241,-23.890688370415848,-23.890688370415848,-23.890688370415848,-31.891735882884003,-31.891735882884003,-31.891735882884003
300409.SZ,2023-10-23,0.2,993,921,59.126685902509685,-0.2626876192457971,False,False,,,-6.082629273068756,-0.35341904931335255,-0.046842302798890456,1018,2024-03-18,94700.0,998506.78125,8.039999961853027,994,8.01,-24.165509138777324,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-23.881485189591256,-17.7988559165225,-18.08287986570857,-18.08287986570857,-18.08287986570857,-24.165509138777324,-24.165509138777324,-24.165509138777324
300409.SZ,2023-10-23,0.3,994,921,59.126685902509685,-0.3476886475182509,False,False,,,-6.082629273068756,-0.35341904931335255,-0.046842302798890456,1018,2024-03-18,94700.0,998506.78125,6.949999809265137,995,6.8,-35.62115632255753,1,True,24,23.0,False,-30.529599957631483,0.2645213519530459,5.0,-34.20103657662717,-28.118407303558413,-29.538527049488778,-29.538527049488778,-29.538527049488778,-35.62115632255753,-35.62115632255753,-35.62115632255753
301006.SZ,2023-10-23,0.2,991,921,18.096779660642145,-0.23937733516356996,False,False,,,-14.764454717854386,-0.46911876210079206,-0.1616452469941182,1018,2024-03-18,58600.0,997876.0,13.300000190734863,992,13.21,-22.561103608007407,1,True,27,26.0,False,-20.146399770020473,0.0250961343857518,5.0,-22.033509705995563,-7.269054988141177,-7.796648890153021,-7.796648890153021,-7.796648890153021,-22.561103608007407,-22.561103608007407,-22.561103608007407
301006.SZ,2023-10-23,0.3,993,921,18.096779660642145,-0.32804946774873844,False,False,,,-14.764454717854386,-0.46911876210079206,-0.1616452469941182,1018,2024-03-18,58600.0,997876.0,12.050000190734863,994,12.15,-28.77497417390537,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-29.36118726012051,-14.596732542266123,-14.010519456050984,-14.010519456050984,-14.010519456050984,-28.77497417390537,-28.77497417390537,-28.77497417390537
301235.SZ,2023-10-23,0.2,985,921,26.0109660649538,-0.2102361410833089,False,False,,,-17.24378616021974,-0.45737577432357834,-0.12553568729560927,1018,2024-03-18,39400.0,995193.640625,20.959999084472656,986,21.16,-16.374333536498515,1,True,33,32.0,False,-12.588419545851949,0.0048582995951417,5.0,-17.164749881218956,0.07903627900078547,0.8694526237212266,0.8694526237212266,0.8694526237212266,-16.374333536498515,-16.374333536498515,-16.374333536498515
301235.SZ,2023-10-23,0.3,993,921,26.0109660649538,-0.35720489965963564,False,False,,,-17.24378616021974,-0.45737577432357834,-0.16769252977902172,1018,2024-03-18,39400.0,995193.640625,17.329999923706055,994,17.33,-31.510737248937602,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-31.510737550456124,-14.266951390236382,-14.26695108871786,-14.26695108871786,-14.26695108871786,-31.510737248937602,-31.510737248937602,-31.510737248937602
601311.SH,2023-10-23,0.2,994,921,24.11499135020256,-0.22977786300473801,True,True,24.0,24.0,-0.28237417351941574,-0.22977786300473801,0.020607856897706833,1018,2024-03-18,128200.0,998460.75,6.269999980926514,995,6.27,-19.63631036486512,1,True,24,23.0,False,-30.529599957631483,0.2645213519530459,5.0,-19.63631060933334,-19.353936435813925,-19.353936191345706,0.0,0.0,-19.63631036486512,-0.28237417351941574,-0.28237417351941574
002802.SZ,2023-11-24,0.2,992,945,23.605502544403073,-0.23107716161251712,False,False,,,-11.655659482095478,-0.4645764997945687,-0.14554625416380151,1018,2024-03-18,88700.0,998250.484375,9.300000190734863,993,9.3,-17.509803579292644,1,True,26,25.0,False,-21.464144011275742,0.0099170208459825,5.0,-17.50980188749089,-5.854142405395413,-5.854144097197166,-5.854144097197166,-5.854144097197166,-17.509803579292644,-17.509803579292644,-17.509803579292644
002802.SZ,2023-11-24,0.3,994,945,23.605502544403073,-0.3260164395158849,False,False,,,-11.655659482095478,-0.4645764997945687,-0.14554625416380151,1018,2024-03-18,88700.0,998250.484375,7.880000114440918,996,7.15,-36.5801178055852,2,True,24,22.0,False,-30.529599957631483,0.2645213519530459,5.0,-30.105079867158324,-18.449420385062844,-24.924458323489723,-24.924458323489723,-24.924458323489723,-36.5801178055852,-36.5801178055852,-36.5801178055852
600075.SH,2023-11-24,0.2,993,945,50.16523722102165,-0.22693714056747172,False,False,,,-5.247974362697484,-0.30003475774099764,-0.08738713934422948,1018,2024-03-18,233700.0,999612.1875,3.5899999141693115,994,3.57,-16.68356382111038,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-16.216807078121384,-10.9688327154239,-11.435589458412895,-11.435589458412895,-11.435589458412895,-16.68356382111038,-16.68356382111038,-16.68356382111038
600075.SH,2023-11-24,0.3,995,945,50.16523722102165,-0.30003475774099764,False,False,,,-5.247974362697484,-0.30003475774099764,-0.08738713934422948,1018,2024-03-18,233700.0,999612.1875,3.4200000762939453,996,3.43,-19.95087504381192,1,True,23,22.0,False,-29.40988856015729,0.0212421606311956,5.0,-20.18425263631872,-14.936278273621237,-14.702900681114436,-14.702900681114436,-14.702900681114436,-19.95087504381192,-19.95087504381192,-19.95087504381192
688625.SH,2023-11-24,0.2,990,945,40.210168883085245,-0.20079918125619367,False,False,,,-3.073038378605075,-0.32887623241016783,-0.08091905355887086,1018,2024-03-18,27100.0,991084.453125,31.75,991,31.3,-14.564519987682049,1,True,28,27.0,False,-15.73172219563056,0.0133603238866396,5.0,-13.336214364501755,-10.26317598589668,-11.491481609076974,-11.491481609076974,-11.491481609076974,-14.564519987682049,-14.564519987682049,-14.564519987682049
688625.SH,2023-11-24,0.3,995,945,40.210168883085245,-0.32887623241016783,False,False,,,-3.073038378605075,-0.32887623241016783,-0.08091905355887086,1018,2024-03-18,27100.0,991084.453125,28.200000762939453,996,28.52,-22.152719170884737,1,True,23,22.0,False,-29.40988856015729,0.0212421606311956,5.0,-23.02617886487334,-19.953140486268268,-19.07968079227966,-19.07968079227966,-19.07968079227966,-22.152719170884737,-22.152719170884737,-22.152719170884737
000159.SZ,2023-11-27,0.2,985,946,21.336764880373476,-0.2029087109190918,False,False,,,-2.6744661569857975,-0.4485152726864856,-0.08688597333593384,1018,2024-03-18,131500.0,798980.65625,5.440000057220459,986,5.44,-10.62342943004135,1,True,33,32.0,False,-12.588419545851949,0.0048582995951417,4.0,-10.623428489936861,-7.948962332951064,-7.948963273055552,-7.948963273055552,-7.948963273055552,-10.62342943004135,-10.62342943004135,-10.62342943004135
000159.SZ,2023-11-27,0.3,993,946,21.336764880373476,-0.3068771493012916,False,False,,,-2.6744661569857975,-0.4485152726864856,-0.135103241989057,1018,2024-03-18,170200.0,998536.828125,4.800000190734863,994,4.72,-19.68941930692097,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-18.328219778642595,-15.653753621656797,-17.014953149935174,-17.014953149935174,-17.014953149935174,-19.68941930692097,-19.68941930692097,-19.68941930692097
301515.SZ,2023-11-27,0.2,982,946,31.961929999999995,-0.21781944957641786,False,False,,,-21.362884202262613,-0.5087906203015544,-0.18684510694072076,1018,2024-03-18,26200.0,792724.765625,25.670000076293945,983,25.67,-15.308459478780398,1,True,36,35.0,False,-3.2768505713849927,0.0018226002430133,4.0,-15.3084592270682,6.054424975194413,6.0544247234822155,6.0544247234822155,6.0544247234822155,-15.308459478780398,-15.308459478780398,-15.308459478780398
301515.SZ,2023-11-27,0.3,991,946,31.961929999999995,-0.32419599249889697,False,False,,,-21.362884202262613,-0.5087906203015544,-0.25567695957261194,1018,2024-03-18,33900.0,990632.875,21.75,992,21.79,-25.564606076942482,1,True,27,26.0,False,-20.146399770020473,0.0250961343857518,5.0,-25.701247460922406,-4.338363258659793,-4.201721874679869,-4.201721874679869,-4.201721874679869,-25.564606076942482,-25.564606076942482,-25.564606076942482
000987.SZ,2023-11-29,0.2,994,948,51.52457276053428,-0.20079921280199242,False,False,,,7.6111625351868355,-0.20079921280199242,-0.015158034267805043,1018,2024-03-18,135300.0,798844.484375,5.190000057220459,995,5.13,-13.26623085972409,1,True,24,23.0,True,-30.529599957631483,0.2645213519530459,4.0,-12.251799843863916,0.0,0.0,-20.877393394910925,-20.877393394910925,7.6111625351868355,-13.26623085972409,-13.26623085972409
002225.SZ,2023-11-29,0.2,993,948,7.4491315327823155,-0.23835953177528857,False,False,,,-6.43300201449072,-0.32704373336687986,-0.11315835721264844,1018,2024-03-18,276300.0,999293.78125,3.0199999809265137,994,3.0,-17.197346617231336,1,True,25,24.0,False,-24.36579208227222,0.0097165991902834,5.0,-16.645329454457976,-10.212327439967256,-10.764344602740616,-10.764344602740616,-10.764344602740616,-17.197346617231336,-17.197346617231336,-17.197346617231336
