ts_code,stock_name,entry_date,exit_date,date,pstar_adj,adjT,pstar_raw,executable_threshold,daily_open,daily_high,daily_low,daily_close,limit_down_px,limit_up_px,high_ge_threshold,high_ge_threshold_exact,legal_exit_hit,gap_to_threshold,eod_bb_upper,eod_upper_touch
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-05-18,1286.903,17.8294,72.179,72.18,69.65,69.66,67.4,68.13,55.25,82.87,False,False,False,-2.52,71.362,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-05-19,1287.656,17.8294,72.221,72.23,68.02,68.87,67.13,67.99,54.5,81.76,False,False,False,-3.36,71.378,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-05-22,1289.092,17.8294,72.301,72.31,67.8,69.7,67.33,68.3,54.39,81.59,False,False,False,-2.61,71.488,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-05-23,1294.206,17.8294,72.588,72.59,68.32,68.88,67.02,67.02,54.64,81.96,False,False,False,-3.71,71.592,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-05-24,1293.931,17.8294,72.573,72.58,67.09,68.88,66.5,67.37,53.62,80.42,False,False,False,-3.7,71.627,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-05-25,1291.154,17.8294,72.417,72.42,66.9,68.88,66.8,67.8,53.9,80.84,False,False,False,-3.54,71.559,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-05-26,1278.824,17.8294,71.726,71.73,67.5,67.5,64.7,66.03,54.24,81.36,False,False,False,-4.23,70.919,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-05-29,1278.503,17.8294,71.708,71.71,66.0,66.2,64.11,64.7,52.82,79.24,False,False,False,-5.51,70.928,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-05-30,1279.055,17.8294,71.739,71.74,64.62,66.07,64.5,65.22,51.76,77.64,False,False,False,-5.67,70.911,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-05-31,1279.225,17.8294,71.748,71.75,65.25,65.5,63.2,64.0,52.18,78.26,False,False,False,-6.25,70.975,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-01,1280.741,17.83,71.831,71.84,64.0,65.3,63.36,63.48,51.2,76.8,False,False,False,-6.54,71.066,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-02,1281.978,17.83,71.9,71.91,63.65,65.83,63.23,65.65,50.78,76.18,False,False,False,-6.08,71.021,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-05,1280.216,17.83,71.801,71.81,65.5,65.5,61.88,63.2,52.52,78.78,False,False,False,-6.31,71.088,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-06,1278.622,17.83,71.712,71.72,63.01,63.38,62.2,62.67,50.56,75.84,False,False,False,-8.34,71.09,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-07,1283.325,17.83,71.976,71.98,62.67,62.7,59.66,60.02,50.14,75.2,False,False,False,-9.28,71.671,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-08,1293.509,17.83,72.547,72.55,60.3,61.15,59.68,59.69,48.02,72.02,False,False,False,-11.4,71.946,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-09,1302.289,17.83,73.039,73.04,59.91,60.6,57.9,58.62,47.75,71.63,False,False,False,-12.44,72.322,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-12,1300.03,17.83,72.912,72.92,58.01,59.39,57.51,58.92,46.9,70.34,False,False,False,-13.53,71.941,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-13,1292.031,17.83,72.464,72.47,58.77,59.14,57.36,57.71,47.14,70.7,False,False,False,-13.33,71.54,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-14,1288.479,17.83,72.265,72.27,57.77,58.07,55.55,55.6,46.17,69.25,False,False,False,-14.2,71.471,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-15,1290.927,17.83,72.402,72.41,56.0,60.39,55.51,60.09,44.48,66.72,False,False,False,-12.02,70.916,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-16,1279.352,17.83,71.753,71.76,60.9,61.0,59.3,60.99,48.07,72.11,False,False,False,-10.76,70.282,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-19,1263.897,17.877,70.7,70.7,60.16,61.5,59.77,60.01,48.66,73.0,False,False,False,-9.2,69.319,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-20,1252.062,17.877,70.038,70.04,60.36,62.35,59.77,60.7,48.01,72.01,False,False,False,-7.69,68.703,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-21,1236.632,17.877,69.174,69.18,60.2,61.09,58.88,58.99,48.56,72.84,False,False,False,-8.09,67.946,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-26,1216.661,17.877,68.057,68.06,58.0,59.8,57.7,58.76,47.19,70.79,False,False,False,-8.26,66.938,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-27,1202.815,17.877,67.283,67.29,58.76,59.72,57.92,58.92,47.01,70.51,False,False,False,-7.57,66.218,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-28,1192.761,17.877,66.72,66.73,59.0,59.43,57.89,58.15,47.14,70.7,False,False,False,-7.3,65.718,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-29,1178.791,17.877,65.939,65.94,57.87,58.64,57.24,57.24,46.52,69.78,False,False,False,-7.3,65.045,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-06-30,1169.503,17.877,65.419,65.42,57.59,61.3,57.34,60.5,45.79,68.69,False,False,False,-4.12,64.561,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-03,1160.946,17.877,64.941,64.95,60.52,61.45,60.01,60.45,48.4,72.6,False,False,False,-3.5,64.144,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-04,1136.775,17.877,63.589,63.59,60.45,60.58,59.5,60.03,48.36,72.54,False,False,False,-3.01,62.958,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-05,1125.016,17.877,62.931,62.94,59.96,60.38,59.33,59.74,48.02,72.04,False,False,False,-2.56,62.371,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-06,1114.151,17.877,62.323,62.33,59.55,59.62,57.88,58.19,47.79,71.69,False,False,False,-2.71,61.796,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-07,1112.809,17.877,62.248,62.25,57.88,58.08,56.88,56.89,46.55,69.83,False,False,False,-4.17,61.796,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-10,1113.704,17.877,62.298,62.3,57.08,60.65,57.08,59.34,45.51,68.27,False,False,False,-1.65,61.779,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-11,1114.464,17.877,62.341,62.35,59.11,59.8,58.25,59.63,47.47,71.21,False,False,False,-2.55,61.844,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-12,1115.557,17.877,62.402,62.41,59.01,59.55,58.59,58.73,47.7,71.56,False,False,False,-2.86,61.842,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-13,1114.961,17.877,62.368,62.37,59.0,60.49,57.91,58.39,46.98,70.48,False,False,False,-1.88,61.819,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-14,1105.846,17.877,61.859,61.86,58.0,58.35,57.25,57.58,46.71,70.07,False,False,False,-3.51,61.472,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-17,1105.583,17.877,61.844,61.85,57.3,57.55,56.56,56.81,46.06,69.1,False,False,False,-4.3,61.506,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-18,1103.224,17.877,61.712,61.72,57.17,57.5,56.1,56.7,45.45,68.17,False,False,False,-4.22,61.343,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-19,1102.9,17.877,61.694,61.7,56.46,57.0,55.65,56.05,45.36,68.04,False,False,False,-4.7,61.351,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-20,1100.386,17.877,61.553,61.56,56.11,57.35,55.56,55.66,44.84,67.26,False,False,False,-4.21,61.206,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-21,1103.123,17.877,61.706,61.71,55.08,56.54,54.87,55.92,44.53,66.79,False,False,False,-5.17,61.229,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-24,1104.301,17.877,61.772,61.78,55.5,55.68,54.58,54.64,44.74,67.1,False,False,False,-6.1,61.394,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-25,1107.825,17.877,61.969,61.97,55.5,56.96,55.28,56.87,43.71,65.57,False,False,False,-5.01,61.295,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-26,1107.27,17.877,61.938,61.94,56.5,56.94,56.3,56.76,45.5,68.24,False,False,False,-5.0,61.259,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-27,1107.352,17.877,61.943,61.95,57.5,59.46,56.58,58.38,45.41,68.11,False,False,False,-2.49,61.314,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-28,1100.613,17.877,61.566,61.57,57.89,58.95,57.51,58.53,46.7,70.06,False,False,False,-2.62,61.005,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-07-31,1093.758,17.877,61.182,61.19,58.49,60.15,58.44,59.23,46.82,70.24,False,False,False,-1.04,60.772,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-01,1090.515,17.877,61.001,61.01,58.94,59.5,58.44,58.8,47.38,71.08,False,False,False,-1.51,60.56,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-02,1087.052,17.877,60.807,60.81,58.8,59.95,58.15,58.27,47.04,70.56,False,False,False,-0.86,60.334,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-03,1087.219,17.877,60.817,60.82,58.0,59.28,58.0,59.16,46.62,69.92,False,False,False,-1.54,60.461,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-04,1090.925,17.877,61.024,61.03,59.33,60.88,58.92,59.98,47.33,70.99,False,False,False,-0.15,60.78,True
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-07,1093.518,17.877,61.169,61.17,59.69,59.95,59.01,59.24,47.98,71.98,False,False,False,-1.22,60.765,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-08,1092.087,17.877,61.089,61.09,59.15,59.45,58.3,58.48,47.39,71.09,False,False,False,-1.64,60.599,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-09,1091.482,17.877,61.055,61.06,58.11,59.42,58.11,58.9,46.78,70.18,False,False,False,-1.64,60.621,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-10,1092.741,17.877,61.126,61.13,58.9,60.44,58.8,59.24,47.12,70.68,False,False,False,-0.69,60.729,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-11,1096.046,17.877,61.31,61.32,59.25,59.43,57.5,57.5,47.39,71.09,False,False,False,-1.89,60.726,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-14,1096.031,17.877,61.31,61.31,57.0,57.2,55.81,56.6,46.0,69.0,False,False,False,-4.11,60.731,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-15,1096.113,17.877,61.314,61.32,57.01,57.22,55.6,56.03,45.28,67.92,False,False,False,-4.1,60.762,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-16,1096.148,17.877,61.316,61.32,55.97,56.98,55.41,55.41,44.82,67.24,False,False,False,-4.34,60.815,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-17,1096.767,17.877,61.351,61.36,55.4,55.79,54.6,55.05,44.33,66.49,False,False,False,-5.57,60.878,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-18,1098.861,17.877,61.468,61.47,55.06,56.05,54.3,54.3,44.04,66.06,False,False,False,-5.42,61.051,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-21,1100.116,17.877,61.538,61.54,54.03,54.28,52.69,52.69,43.44,65.16,False,False,False,-7.26,61.382,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-22,1111.164,17.877,62.156,62.16,52.68,53.3,50.58,51.86,42.15,63.23,False,False,False,-8.86,61.866,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-23,1122.339,17.877,62.781,62.79,51.8,51.93,49.71,49.77,41.49,62.23,False,False,False,-10.86,62.59,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-24,1136.3,17.877,63.562,63.57,50.13,50.66,49.68,49.97,39.82,59.72,False,False,False,-12.91,62.893,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-25,1143.032,17.877,63.939,63.94,49.88,49.97,48.46,48.6,39.98,59.96,False,False,False,-13.97,63.202,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-28,1148.264,17.877,64.231,64.24,51.99,52.33,48.58,48.9,38.88,58.32,False,False,False,-11.91,63.159,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-29,1149.097,17.877,64.278,64.28,48.59,51.18,48.5,50.76,39.12,58.68,False,False,False,-13.1,62.857,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-30,1144.458,17.877,64.018,64.02,50.76,51.45,50.25,50.4,40.61,60.91,False,False,False,-12.57,62.569,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-08-31,1135.469,17.877,63.516,63.52,50.07,50.11,49.05,49.4,40.32,60.48,False,False,False,-13.41,62.112,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-01,1121.966,17.877,62.76,62.77,49.5,49.79,48.85,48.97,39.52,59.28,False,False,False,-12.98,61.386,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-04,1109.01,17.877,62.036,62.04,49.23,50.26,48.58,50.09,39.18,58.76,False,False,False,-11.78,60.602,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-05,1094.815,17.877,61.242,61.25,49.9,50.25,49.48,49.62,40.07,60.11,False,False,False,-11.0,59.872,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-06,1076.017,17.877,60.19,60.2,49.39,49.62,48.66,49.04,39.7,59.54,False,False,False,-10.58,58.927,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-07,1051.404,17.877,58.813,58.82,49.5,50.2,47.7,47.71,39.23,58.85,False,False,False,-8.62,57.763,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-08,1034.247,17.877,57.854,57.86,47.69,48.16,46.81,47.55,38.17,57.25,False,False,False,-9.7,56.863,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-11,1018.145,17.877,56.953,56.96,47.2,48.86,46.91,48.14,38.04,57.06,False,False,False,-8.1,55.971,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-12,1000.215,17.877,55.95,55.95,48.09,49.49,47.84,48.35,38.51,57.77,False,False,False,-6.46,55.046,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-13,981.66,17.877,54.912,54.92,47.98,48.46,47.24,47.38,38.68,58.02,False,False,False,-6.46,54.166,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-14,962.08,17.877,53.817,53.82,47.19,47.56,46.43,46.56,37.9,56.86,False,False,False,-6.26,53.254,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-15,944.331,17.877,52.824,52.83,46.63,47.3,46.03,46.28,37.25,55.87,False,False,False,-5.53,52.378,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-18,934.3,17.877,52.263,52.27,46.02,48.14,45.92,47.21,37.02,55.54,False,False,False,-4.13,51.737,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-19,924.107,17.877,51.693,51.7,47.1,47.2,45.81,45.99,37.77,56.65,False,False,False,-4.5,51.338,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-20,924.983,17.877,51.741,51.75,45.51,45.88,45.01,45.02,36.79,55.19,False,False,False,-5.87,51.444,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-21,926.808,17.877,51.844,51.85,44.96,45.3,44.42,44.61,36.02,54.02,False,False,False,-6.55,51.474,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-22,931.341,17.877,52.097,52.1,44.92,45.67,44.61,45.65,35.69,53.53,False,False,False,-6.43,51.473,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-25,930.947,17.877,52.075,52.08,45.86,46.06,44.68,45.06,36.52,54.78,False,False,False,-6.02,51.458,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-26,923.897,17.877,51.681,51.69,45.06,45.29,44.36,44.4,36.05,54.07,False,False,False,-6.4,51.123,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-27,918.019,17.877,51.352,51.36,44.5,46.4,44.33,45.4,35.52,53.28,False,False,False,-4.96,50.685,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-09-28,912.722,17.877,51.056,51.06,45.57,46.12,44.92,45.12,36.32,54.48,False,False,False,-4.94,50.408,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-09,908.359,17.877,50.812,50.82,45.0,45.32,44.1,45.12,36.1,54.14,False,False,False,-5.5,50.161,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-10,897.171,17.877,50.186,50.19,45.1,46.09,44.86,44.87,36.1,54.14,False,False,False,-4.1,49.602,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-11,886.609,17.877,49.595,49.6,45.15,45.9,44.85,44.94,35.9,53.84,False,False,False,-3.7,49.057,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-12,877.099,17.877,49.063,49.07,45.29,47.28,45.18,46.9,35.95,53.93,False,False,False,-1.79,48.647,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-13,874.484,17.877,48.917,48.92,46.73,46.73,44.87,45.29,37.52,56.28,False,False,False,-2.19,48.435,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-16,870.433,17.877,48.69,48.7,45.3,45.49,43.9,44.14,36.23,54.35,False,False,False,-3.21,48.282,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-17,864.014,17.877,48.331,48.34,44.21,45.56,44.07,44.6,35.31,52.97,False,False,False,-2.78,47.904,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-18,853.257,17.877,47.729,47.73,44.23,44.51,43.7,44.02,35.68,53.52,False,False,False,-3.22,47.409,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-19,847.71,17.877,47.419,47.42,44.08,44.08,42.9,43.0,35.22,52.82,False,False,False,-3.34,47.249,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-20,848.269,17.877,47.45,47.46,42.47,44.71,42.4,43.81,34.4,51.6,False,False,False,-2.75,47.099,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-23,846.105,17.877,47.329,47.33,43.5,43.5,42.32,42.82,35.05,52.57,False,False,False,-3.83,47.076,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-24,840.713,17.877,47.028,47.03,43.0,43.5,41.93,42.41,34.26,51.38,False,False,False,-3.53,46.822,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-25,841.266,17.877,47.059,47.06,42.72,43.99,42.38,42.4,33.93,50.89,False,False,False,-3.07,46.769,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-26,843.183,17.877,47.166,47.17,42.28,45.18,41.35,44.75,33.92,50.88,False,False,False,-1.99,46.745,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-27,843.377,17.877,47.177,47.18,44.11,47.16,44.1,46.55,35.8,53.7,False,False,False,-0.02,47.026,True
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-30,847.014,17.877,47.38,47.39,46.0,47.06,46.0,46.85,37.24,55.86,False,False,False,-0.33,47.25,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-10-31,853.181,17.877,47.725,47.73,46.47,46.66,45.61,46.42,37.48,56.22,False,False,False,-1.07,47.434,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-11-01,857.645,17.877,47.975,47.98,46.01,46.22,45.13,45.58,37.14,55.7,False,False,False,-1.76,47.517,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-11-02,858.044,17.877,47.997,48.0,45.83,45.9,44.55,44.68,36.46,54.7,False,False,False,-2.1,47.464,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-11-03,857.489,17.877,47.966,47.97,44.82,45.65,44.48,45.35,35.74,53.62,False,False,False,-2.32,47.485,False
300014.SZ,亿纬锂能,2023-02-21,2023-11-06,2023-11-06,857.907,17.877,47.989,47.99,45.75,48.34,45.75,48.02,36.28,54.42,True,True,True,0.35,47.997,True
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-13,1029.014,7.5891,135.591,135.6,116.12,116.6,113.83,115.3,104.43,127.63,False,False,False,-19.0,134.295,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-14,1034.117,7.5891,136.263,136.27,115.1,115.1,112.15,112.83,103.77,126.83,False,False,False,-21.17,134.993,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-15,1040.575,7.5891,137.114,137.12,113.8,114.98,112.4,114.0,101.55,124.11,False,False,False,-22.14,135.263,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-18,1044.609,7.5891,137.646,137.65,114.9,119.95,114.9,119.3,102.6,125.4,False,False,False,-17.7,135.254,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-19,1044.602,7.5891,137.645,137.65,120.0,120.88,115.6,116.91,107.37,131.23,False,False,False,-16.77,135.336,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-20,1044.719,7.5891,137.66,137.67,116.0,116.0,112.38,113.3,105.22,128.6,False,False,False,-21.67,135.52,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-21,1046.774,7.5891,137.931,137.94,114.12,115.98,111.8,114.6,101.97,124.63,False,False,False,-21.96,135.473,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-22,1047.126,7.5891,137.978,137.98,115.01,119.18,113.6,116.57,103.14,126.06,False,False,False,-18.8,135.314,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-25,1043.32,7.5891,137.476,137.48,117.87,121.25,117.87,119.56,104.91,128.23,False,False,False,-16.23,134.801,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-26,1036.744,7.5891,136.61,136.61,120.0,120.49,116.13,117.28,107.6,131.52,False,False,False,-16.12,133.987,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-27,1028.671,7.5891,135.546,135.55,116.72,117.0,114.0,114.94,105.55,129.01,False,False,False,-18.55,133.039,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-28,1009.214,7.5891,132.982,132.99,116.0,116.8,114.05,115.3,103.45,126.43,False,False,False,-16.19,130.719,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-05-29,982.849,7.5891,129.508,129.51,114.32,120.39,114.32,120.19,103.77,126.83,False,False,False,-9.12,127.834,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-01,967.11,7.5891,127.434,127.44,120.51,122.52,118.3,119.99,108.17,132.21,False,False,False,-4.92,126.053,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-02,952.675,7.5891,125.532,125.54,120.0,124.99,119.99,121.65,107.99,131.99,False,False,False,-0.55,124.692,True
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-03,948.522,7.5891,124.985,124.99,123.24,124.5,119.51,120.29,109.49,133.82,False,False,False,-0.49,124.033,True
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-04,942.292,12.9598,72.709,72.71,70.6,71.66,69.11,71.66,63.4,77.48,False,False,False,-1.05,72.459,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-05,940.182,12.9598,72.546,72.55,71.66,71.68,69.12,69.18,64.49,78.83,False,False,False,-0.87,71.95,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-08,940.858,12.9598,72.598,72.6,70.3,70.4,68.5,69.52,62.26,76.1,False,False,False,-2.2,72.028,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-09,941.942,12.9598,72.682,72.69,69.73,70.48,68.9,69.4,62.57,76.47,False,False,False,-2.21,72.092,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-10,942.552,12.9598,72.729,72.73,69.4,71.32,69.13,69.62,62.46,76.34,False,False,False,-1.41,72.159,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-11,940.825,12.9598,72.596,72.6,69.4,69.4,65.84,66.1,62.66,76.58,False,False,False,-3.2,72.155,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-12,942.219,12.9598,72.703,72.71,65.46,66.88,65.18,66.7,59.49,72.71,False,False,False,-5.83,72.16,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-15,942.199,12.9598,72.702,72.71,68.0,70.74,67.99,69.23,60.03,73.37,False,False,False,-1.97,72.102,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-16,942.702,12.9598,72.74,72.75,70.0,70.03,67.58,68.96,62.31,76.15,False,False,False,-2.72,72.121,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-17,940.905,12.9598,72.602,72.61,68.8,70.64,68.0,70.0,62.06,75.86,False,False,False,-1.97,72.104,False
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-18,941.106,12.9598,72.617,72.62,70.43,73.18,70.28,72.11,63.0,77.0,True,True,True,0.56,72.492,True
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-19,947.497,12.9598,73.11,73.12,72.7,75.38,71.83,74.93,64.9,79.32,True,True,True,2.26,73.65,True
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-22,964.171,12.9598,74.397,74.4,75.1,77.4,73.81,75.94,67.44,82.42,True,True,True,3.0,74.837,True
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-23,982.378,12.9598,75.802,75.81,76.04,76.66,75.01,75.99,68.35,83.53,True,True,True,0.85,75.851,True
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-24,996.039,12.9598,76.856,76.86,76.11,77.77,74.97,75.2,68.39,83.59,True,True,True,0.91,76.462,True
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-29,1004.375,12.9598,77.499,77.5,76.51,79.0,75.88,78.0,67.68,82.72,True,True,True,1.5,77.633,True
002714.SZ,牧原股份,2020-05-12,2020-07-06,2020-06-30,1022.484,12.9598,78.897,78.9,78.11,82.12,78.0,82.0,70.2,85.8,True,True,True,3.22,79.8,True
