anchor_day,TPR,FPR,V_d
531,0.75,0.5,-1.0187005864628835
532,0.75,0.5,2.375860286880519
537,0.75,0.5,0.3677067923410977
539,0.75,0.5,20.23644511928351
540,0.75,0.5,3.2339200841667943
541,0.75,0.5,1.6381776005139657
542,0.75,0.5,0.9875562896046929
543,0.75,0.5,7.352425323345085
544,0.75,0.5,-6.156064187781542
545,0.75,0.5,2.9857344851827783
546,0.75,0.5,1.8924415333002882
547,0.75,0.5,1.2813299134988112
548,0.75,0.5,-0.5977888035449845
549,0.75,0.5,-1.0225716470709059
550,0.75,0.5,-2.89552257545561
551,0.75,0.5,-4.686844980614945
552,0.75,0.5,-0.5950217950712359
553,0.75,0.5,0.7194000179391544
554,0.75,0.5,-4.994028218701843
555,0.75,0.5,1.2105322606452242
556,0.75,0.5,-2.4891787814758493
557,0.75,0.5,-4.04852783562148
558,0.75,0.5,-7.30188506602833
559,0.75,0.5,-9.54218836302547
560,0.75,0.5,-7.028553784463594
561,0.75,0.5,-4.461423054369536
562,0.75,0.5,-7.748446483577419
563,0.75,0.5,-9.178726266487978
564,0.75,0.5,-4.7966783832145214
565,0.75,0.5,-12.86932963299314
566,0.75,0.5,1.906476879527608
567,0.75,0.5,7.927416244006698
568,0.75,0.5,-9.789220489921476
569,0.75,0.5,3.2851169078506315
570,0.75,0.5,-7.320422435735092
571,0.75,0.5,8.095234530222294
572,0.75,0.5,-8.09005208866022
576,0.75,0.5,11.33664834535921
579,0.75,0.5,-5.904499291211286
580,0.75,0.5,23.50403068963641
581,0.75,0.5,-5.355812582363789
586,0.75,0.5,1.7164586040239058
589,0.75,0.5,2.5652277889275816
599,0.75,0.5,-2.5502902797711453
602,0.75,0.5,-16.233728325659786
606,0.75,0.5,-1.0322133029395113
608,0.75,0.5,10.28224069948956
613,0.75,0.5,9.026843707786899
625,0.75,0.5,-0.549216597062657
627,0.75,0.5,12.621002878573016
629,0.75,0.5,3.5104230811130694
639,0.75,0.5,2.2633431340034282
640,0.75,0.5,0.11431824943353242
641,0.75,0.5,-5.632741409082077
642,0.75,0.5,-0.04492870855525877
643,0.75,0.5,-1.5015261635562047
644,0.75,0.5,2.7036291248590887
645,0.75,0.5,2.991450049700539
646,0.75,0.5,1.3803504686298664
647,0.75,0.5,3.312433376849474
648,0.75,0.5,-0.1446643519783728
649,0.75,0.5,2.0110709315348467
650,0.75,0.5,0.7559902458601735
652,0.75,0.5,3.358594685197483
653,0.75,0.5,2.3132915061396817
654,0.75,0.5,-2.5980792708790257
655,0.75,0.5,-0.25643844575614905
656,0.75,0.5,-1.4348899164935318
657,0.75,0.5,-2.508211497333654
658,0.75,0.5,-2.4094443170378645
659,0.75,0.5,-7.436835798228572
660,0.75,0.5,-3.4296610689367704
661,0.75,0.5,-1.5570094925873883
662,0.75,0.5,-4.601385931174294
663,0.75,0.5,-5.120269341643335
664,0.75,0.5,0.5696031872060963
665,0.75,0.5,-3.2561867429632545
666,0.75,0.5,-6.229533557748647
667,0.75,0.5,-5.969604935037729
668,0.75,0.5,-8.144658280814456
669,0.75,0.5,-7.832409988874835
670,0.75,0.5,-5.4341299069044116
671,0.75,0.5,-6.553355078600216
673,0.75,0.5,6.847576379132274
674,0.75,0.5,-5.230528806615717
675,0.75,0.5,-4.094068364062739
676,0.75,0.5,-5.81253314529647
677,0.75,0.5,-2.1684299795806528
678,0.75,0.5,-5.543926088391675
679,0.75,0.5,-4.93500936224774
680,0.75,0.5,-3.9962471670068562
681,0.75,0.5,-4.455737587607276
682,0.75,0.5,-7.537604324651694
683,0.75,0.5,-6.762383173179719
684,0.75,0.5,-5.0860825980564135
685,0.75,0.5,-5.686465955964738
689,0.75,0.5,2.2339687086932147
696,0.75,0.5,-3.2910311792500924
697,0.75,0.5,-2.4774533695372307
698,0.75,0.5,-2.1016740859289387
700,0.75,0.5,-4.0139439865823245
701,0.75,0.5,-4.630076350146702
703,0.75,0.5,-3.2057946007953158
705,0.75,0.5,-0.6361333330098495
708,0.75,0.5,-1.0400666048631022
709,0.75,0.5,-4.747891805106357
712,0.75,0.5,-2.8176555216588395
713,0.75,0.5,-0.5298531010150749
715,0.75,0.5,-3.955940237637976
717,0.75,0.5,-2.560779733144827
718,0.75,0.5,4.322194957731108
719,0.75,0.5,-3.8393103991217084
720,0.75,0.5,-6.05517482807845
721,0.75,0.5,-6.806945043704275
722,0.75,0.5,-7.934115807466986
724,0.75,0.5,12.09301510497292
725,0.75,0.5,-3.6874127372102867
726,0.75,0.5,-7.000751079841004
727,0.75,0.5,-4.027238828674639
730,0.75,0.5,-6.067898426233132
734,0.75,0.5,-6.489195502318764
736,0.75,0.5,-2.201894578912097
737,0.75,0.5,-6.6135985921022264
740,0.75,0.5,-5.505558754232522
741,0.75,0.5,0.8170786769035587
743,0.75,0.5,-15.121322512771798
748,0.75,0.5,-4.843544325517668
754,0.75,0.5,34.08359735841893
755,0.75,0.5,3.4955110648327827
756,0.75,0.5,4.592190832312621
765,0.75,0.5,35.22317484026986
766,0.75,0.5,12.376588388509223
771,0.75,0.5,30.06718845200338
772,0.75,0.5,5.531454890878429
773,0.75,0.5,-3.015110400641412
775,0.75,0.5,8.259416954474197
776,0.75,0.5,4.648846355852669
777,0.75,0.5,13.596383466085715
778,0.75,0.5,18.795672623292322
780,0.75,0.5,0.531568928367685
781,0.75,0.5,7.650583902613859
782,0.75,0.5,8.021809278576017
783,0.75,0.5,4.239158687232696
784,0.75,0.5,11.747974055771442
785,0.75,0.5,8.09723308436805
786,0.75,0.5,3.372602356659677
787,0.75,0.5,8.691841704183869
788,0.75,0.5,-0.4414879163374832
789,0.75,0.5,7.130800677358305
790,0.75,0.5,4.286157843018977
791,0.75,0.5,0.1526735750251098
792,0.75,0.5,9.490502501312399
793,0.75,0.5,9.700028915062493
794,0.75,0.5,5.420523771013203
795,0.75,0.5,0.6890649239086359
796,0.75,0.5,2.1468972369730475
797,0.75,0.5,16.82916157773189
798,0.75,0.5,4.636198166844203
799,0.75,0.5,1.101060674787271
800,0.75,0.5,-1.379607813076076
801,0.75,0.5,0.028383912133407074
802,0.75,0.5,-2.7445342269017656
803,0.75,0.5,-0.034189060668559534
804,0.75,0.5,-4.204968010493788
805,0.75,0.5,1.3874801026254213
806,0.75,0.5,1.0182956893567447
807,0.75,0.5,0.7230636668522885
808,0.75,0.5,2.402536841372613
809,0.75,0.5,-1.4125029353415761
810,0.75,0.5,-1.9620351546655757
811,0.75,0.5,2.275244665737068
812,0.75,0.5,-2.0260287517003723
813,0.75,0.5,-0.9896465931165971
814,0.75,0.5,-5.411873446168652
815,0.75,0.5,9.482305329956414
816,0.75,0.5,1.2416268437298483
817,0.75,0.5,-0.8183835823770933
818,0.75,0.5,-2.423265483152382
820,0.75,0.5,0.7324736056679899
821,0.75,0.5,-2.797339306409297
822,0.75,0.5,-0.44381879457086365
823,0.75,0.5,-4.59702258719853
824,0.75,0.5,-3.531662418565464
825,0.75,0.5,-2.3889112961370973
826,0.75,0.5,1.384455500380386
827,0.75,0.5,-0.9340095654149319
828,0.75,0.5,0.4381421844103679
829,0.75,0.5,-2.322114523914973
830,0.75,0.5,-1.516471189992715
831,0.75,0.5,-2.189851089513968
832,0.75,0.5,-3.0486741663669976
833,0.75,0.5,-1.8722616602505804
834,0.75,0.5,-4.0902134479821175
835,0.75,0.5,-3.4306222887517395
836,0.75,0.5,2.8205161599326782
838,0.75,0.5,-3.4632871391277904
839,0.75,0.5,-4.036689966224885
840,0.75,0.5,-6.3388139474759155
841,0.75,0.5,-5.323978121216068
842,0.75,0.5,-4.777685975231334
843,0.75,0.5,2.9459049947969174
844,0.75,0.5,18.824305568595364
845,0.75,0.5,5.655173789001385
847,0.75,0.5,-1.5249246360437496
849,0.75,0.5,2.6970789548722722
850,0.75,0.5,-10.671159104065495
851,0.75,0.5,-5.175899328852078
854,0.75,0.5,-4.305439662781771
855,0.75,0.5,-5.4236550121750895
856,0.75,0.5,4.52736691902761
857,0.75,0.5,-7.049535406412725
858,0.75,0.5,1.9153673829456377
859,0.75,0.5,1.0658357609699398
860,0.75,0.5,1.1832538628337714
862,0.75,0.5,8.116235772837795
863,0.75,0.5,5.09752798496328
864,0.75,0.5,8.435934670340513
865,0.75,0.5,2.697541968586978
866,0.75,0.5,-2.0131139536516325
867,0.75,0.5,4.074333597781223
868,0.75,0.5,1.688313145779754
871,0.75,0.5,-1.895116459239325
874,0.75,0.5,-0.8770524084850382
875,0.75,0.5,1.6318663624207805
876,0.75,0.5,-1.9775950630270995
877,0.75,0.5,0.9597493536598425
878,0.75,0.5,0.492079992833651
879,0.75,0.5,1.0534405261784483
880,0.75,0.5,-0.7717570515158181
881,0.75,0.5,-1.0750606797813829
882,0.75,0.5,-0.14465392855677306
883,0.75,0.5,-0.4651199520549307
884,0.75,0.5,1.0363367706485165
885,0.75,0.5,-2.69124393467285
886,0.75,0.5,-5.034240049996184
887,0.75,0.5,3.849689640721419
889,0.75,0.5,1.6094217007809608
890,0.75,0.5,0.07494079332437753
891,0.75,0.5,-7.420380604595065
892,0.75,0.5,1.5286002942742432
893,0.75,0.5,-6.292315065390686
894,0.75,0.5,-0.03449444582987113
895,0.75,0.5,1.1655081173578687
896,0.75,0.5,2.0405244996179612
897,0.75,0.5,2.659401550512978
898,0.75,0.5,-0.4832655593927828
899,0.75,0.5,6.232870027084974
900,0.75,0.5,3.9057497693169316
901,0.75,0.5,-1.168945948621853
902,0.75,0.5,0.1463728964792409
903,0.75,0.5,-2.17129130895181
904,0.75,0.5,-3.4074559827946733
905,0.75,0.5,-1.8104024298713637
906,0.75,0.5,-1.542784880499038
907,0.75,0.5,-8.25906212894025
910,0.75,0.5,5.334646743313834
911,0.75,0.5,-0.34012741614275155
912,0.75,0.5,3.379319659072421
913,0.75,0.5,-2.6412573818504743
914,0.75,0.5,-1.1648352753124025
915,0.75,0.5,-1.8706635202125976
916,0.75,0.5,-0.3920857703815743
917,0.75,0.5,-2.3406963332219606
918,0.75,0.5,-0.9200089023407934
919,0.75,0.5,-0.8541291981899659
920,0.75,0.5,-3.4142027541703395
921,0.75,0.5,-4.366977885661741
922,0.75,0.5,-1.8882123591435809
923,0.75,0.5,-1.301362879059231
924,0.75,0.5,-2.6933791084009493
925,0.75,0.5,-3.814444057436112
928,0.75,0.5,-1.7906790457830453
934,0.75,0.5,-2.1486839689700177
939,0.75,0.5,2.1475985192059444
942,0.75,0.5,3.010277120514492
945,0.75,0.5,-2.1700345397143646
946,0.75,0.5,-3.0539723855080756
947,0.75,0.5,13.774937077458464
948,0.75,0.5,4.624330720307489
949,0.75,0.5,4.131406020535395
950,0.75,0.5,5.27271077506834
951,0.75,0.5,-3.0064009278546524
952,0.75,0.5,0.8537153998994292
953,0.75,0.5,7.590420327253249
954,0.75,0.5,2.5549286137606146
955,0.75,0.5,4.658956029282134
956,0.75,0.5,-3.580049912974329
957,0.75,0.5,-3.861235702849498
958,0.75,0.5,7.065446493505036
959,0.75,0.5,-3.0094995451753284
960,0.75,0.5,0.9463401547640393
961,0.75,0.5,4.850296400792592
962,0.75,0.5,-3.655214413415582
963,0.75,0.5,0.19101134922362029
965,0.75,0.5,0.8943229016208165
966,0.75,0.5,-1.1098796846203547
967,0.75,0.5,2.8808919625986262
968,0.75,0.5,1.400341541922415
971,0.75,0.5,3.2396987299207325
972,0.75,0.5,2.1559617391310546
973,0.75,0.5,12.81814344288329
974,0.75,0.5,3.700395412719034
975,0.75,0.5,3.8616156947254114
976,0.75,0.5,3.570634427210672
977,0.75,0.5,-4.759367294000125
978,0.75,0.5,-1.3129557709703559
979,0.75,0.5,6.93254350133782
980,0.75,0.5,2.6533907620525063
981,0.75,0.5,-0.8021084207821241
982,0.75,0.5,0.1549961259095447
983,0.75,0.5,-0.17246983026029117
984,0.75,0.5,-2.6423673027210164
985,0.75,0.5,-0.07816004668158882
986,0.75,0.5,-0.3364314576105907
987,0.75,0.5,-4.5354033821252
988,0.75,0.5,0.6386136112842427
989,0.75,0.5,-5.497377784399354
990,0.75,0.5,-4.600081681635253
991,0.75,0.5,-6.035855316284196
992,0.75,0.5,-5.2261705304142145
993,0.75,0.5,-7.861606605508945
994,0.75,0.5,-13.227068083974284
995,0.75,0.5,-10.473830453337822
996,0.75,0.5,-17.975889872905135
997,0.75,0.5,-9.410817830922102
1032,0.75,0.5,28.499409953150362
1033,0.75,0.5,-2.1810066065309552
1035,0.75,0.5,-2.3220828628423638
1036,0.75,0.5,-2.678202077011985
1037,0.75,0.5,-5.6545520949501435
1038,0.75,0.5,3.739292921978477
1039,0.75,0.5,19.924742369290087
1040,0.75,0.5,10.935853971236448
1041,0.75,0.5,-0.7273803204703029
1042,0.75,0.5,4.9669820491538275
1043,0.75,0.5,-0.639805500873365
1044,0.75,0.5,16.929590672374232
1045,0.75,0.5,-6.266424922238188
1047,0.75,0.5,18.514921524304675
1049,0.75,0.5,9.477592315172043
1050,0.75,0.5,8.221874890124283
1051,0.75,0.5,10.047896134844844
1052,0.75,0.5,9.94413558996107
1053,0.75,0.5,8.046422879074884
1054,0.75,0.5,2.6604251716767884
1055,0.75,0.5,-1.3784921943587713
1057,0.75,0.5,11.560759810586093
1058,0.75,0.5,15.936428481008996
1059,0.75,0.5,9.569250602533057
1061,0.75,0.5,-4.593249098918342
1062,0.75,0.5,6.09271238846808
1063,0.75,0.5,6.195868555508045
1064,0.75,0.5,1.1284824188729257
1065,0.75,0.5,-9.385466557304252
1066,0.75,0.5,3.7626218218156438
1067,0.75,0.5,-0.8170529048704889
1068,0.75,0.5,7.82108450986401
1069,0.75,0.5,-0.447785460184825
1070,0.75,0.5,2.1931705226399556
1071,0.75,0.5,-1.7827213005451479
1072,0.75,0.5,7.0340407020877755
1073,0.75,0.5,8.654411310168904
1074,0.75,0.5,-1.655706010800177
1076,0.75,0.5,7.09661273061536
1077,0.75,0.5,7.448349571143778
1078,0.75,0.5,1.8754331073293313
1079,0.75,0.5,2.6709779018736857
1080,0.75,0.5,2.9382390574403923
1081,0.75,0.5,-1.3792073115318941
1082,0.75,0.5,-1.7657672724565372
1083,0.75,0.5,-0.23921026235011578
1084,0.75,0.5,0.3969358714397928
1085,0.75,0.5,-1.5110596478939062
1086,0.75,0.5,1.1334687887478938
1087,0.75,0.5,-0.5357994366658758
1088,0.75,0.5,1.1191953245057542
1089,0.75,0.5,-1.0835842395134143
1090,0.75,0.5,-0.7499767644962376
1091,0.75,0.5,-0.4310038917418269
1092,0.75,0.5,-2.0162080661838813
1093,0.75,0.5,-1.7867049453163788
1094,0.75,0.5,-1.3726519816626048
1095,0.75,0.5,2.5306789115540247
1096,0.75,0.5,4.152775171560723
1097,0.75,0.5,1.242798441393603
1098,0.75,0.5,1.0039978307297972
1099,0.75,0.5,-0.20175148792755293
1100,0.75,0.5,-3.619117788077433
1101,0.75,0.5,-4.832633104297129
1102,0.75,0.5,1.9672582487477461
1103,0.75,0.5,-0.7614026870439423
1104,0.75,0.5,-2.784197340684597
1105,0.75,0.5,-2.684874476697834
1106,0.75,0.5,-3.377666850072653
1107,0.75,0.5,-1.312838572263768
1108,0.75,0.5,-1.547391383990255
1109,0.75,0.5,3.7430484978267353
1112,0.75,0.5,-0.9451235408670151
1113,0.75,0.5,2.838448061862513
1114,0.75,0.5,-1.4209165532840076
1115,0.75,0.5,-1.3588141657821828
1116,0.75,0.5,0.34096346742519046
1117,0.75,0.5,-1.6430687638649546
1118,0.75,0.5,-1.6698311655531355
1119,0.75,0.5,-1.7559223943176454
1120,0.75,0.5,-0.3043467225315172
1121,0.75,0.5,-0.8130810067658327
1122,0.75,0.5,-1.580954674814056
1123,0.75,0.5,-3.129028521181257
1124,0.75,0.5,-2.2339808437643836
1125,0.75,0.5,-4.420566672416505
1126,0.75,0.5,-4.162870851463309
1127,0.75,0.5,-3.6626631009807924
1128,0.75,0.5,-3.9885034917141686
1129,0.75,0.5,-4.8237577659239035
1130,0.75,0.5,-2.9022730736519944
1131,0.75,0.5,-3.027476812518579
1132,0.75,0.5,-8.051699140273064
1133,0.75,0.5,-5.395121571442461
1134,0.75,0.5,-5.557163160944226
1136,0.75,0.5,-6.636476967132554
1137,0.75,0.5,-6.148134083720864
1138,0.75,0.5,-6.6055417678276385
1139,0.75,0.5,-8.392299639666334
1140,0.75,0.5,-14.100100323996662
1141,0.75,0.5,-7.458291351684663
1142,0.75,0.5,-6.772466677211067
1143,0.75,0.5,-12.119666590513322
1144,0.75,0.5,-8.303415037609206
1145,0.75,0.5,-7.466485236179258
1146,0.75,0.5,-7.283719404941984
45,0.75,1.0,2.6024893194863443
46,0.75,1.0,-0.08693390442848245
47,0.75,1.0,-4.403470311525703
49,0.75,1.0,-2.8730891998170565
50,0.75,1.0,-2.086766174822351
51,0.75,1.0,-7.505823983251796
52,0.75,1.0,-4.961040866600218
53,0.75,1.0,9.773222111163303
54,0.75,1.0,-5.1076131354428735
56,0.75,1.0,-7.341540993929415
58,0.75,1.0,1.4509466635328492
59,0.75,1.0,-9.011238735546293
60,0.75,1.0,15.140378032408519
65,0.75,1.0,-3.734323072839351
66,0.75,1.0,-0.6259481076802804
70,0.75,1.0,-1.6745702132471565
71,0.75,1.0,12.072989160483715
72,0.75,1.0,14.91527121272339
73,0.75,1.0,-3.360826140378338
74,0.75,1.0,-2.281961513711847
75,0.75,1.0,-5.040211429055058
76,0.75,1.0,-8.427144454899068
77,0.75,1.0,-8.824745930232872
78,0.75,1.0,-2.32494827372977
79,0.75,1.0,-5.617325652509547
80,0.75,1.0,-6.050286236208415
81,0.75,1.0,-5.8386024748707674
83,0.75,1.0,-9.233192013454252
86,0.75,1.0,-7.409686991154949
87,0.75,1.0,-7.549479408502047
88,0.75,1.0,-10.952858103189488
89,0.75,1.0,-2.879182279708034
90,0.75,1.0,-6.920621885318042
91,0.75,1.0,-6.883564832728625
92,0.75,1.0,-8.946999464954304
93,0.75,1.0,-1.4645833666926178
96,0.75,1.0,-5.320832268249177
99,0.75,1.0,-0.5737180090108227
102,0.75,1.0,-1.8745873004324691
106,0.75,1.0,-4.6097972674851455
109,0.75,1.0,-11.866210993113919
115,0.75,1.0,-9.514862137885965
118,0.75,1.0,6.248059797795179
119,0.75,1.0,2.5067748565695465
135,0.75,1.0,-3.538696693635421
144,0.75,1.0,-7.826814988268943
148,0.75,1.0,-10.442837856439075
150,0.75,1.0,0.32229404306647597
155,0.75,1.0,-5.188500248004676
157,0.75,1.0,-1.4243286006535005
158,0.75,1.0,-2.5656432702212633
164,0.75,1.0,-9.129147833758061
165,0.75,1.0,-1.8346704863948107
166,0.75,1.0,7.0890654093009475
167,0.75,1.0,-2.832978777183825
168,0.75,1.0,-2.123272007775224
169,0.75,1.0,3.4874034531770963
172,0.75,1.0,7.946027170462411
173,0.75,1.0,7.359467797943664
174,0.75,1.0,1.0666729633883665
178,0.75,1.0,-9.39352922490148
179,0.75,1.0,-4.742766795014312
180,0.75,1.0,-4.268372215757098
181,0.75,1.0,4.3968203716691185
182,0.75,1.0,-6.6879364419840375
183,0.75,1.0,9.902053499750167
186,0.75,1.0,0.8928131569316871
187,0.75,1.0,-3.6325084135075745
188,0.75,1.0,-2.581483111033446
189,0.75,1.0,5.070399281862113
190,0.75,1.0,2.1356810552142154
191,0.75,1.0,-1.8386933086913588
192,0.75,1.0,5.375798285934613
193,0.75,1.0,-4.248626747248819
194,0.75,1.0,-0.34738422448789086
195,0.75,1.0,-0.5604920197411039
196,0.75,1.0,-2.785554880968527
197,0.75,1.0,-4.738770791068855
198,0.75,1.0,-3.4555801470115703
199,0.75,1.0,-6.09847709839376
200,0.75,1.0,4.204788111164118
201,0.75,1.0,10.030570936717766
202,0.75,1.0,11.114645489544078
204,0.75,1.0,-5.6942357853067
206,0.75,1.0,-3.235803777729205
207,0.75,1.0,4.905640049572254
208,0.75,1.0,7.282703214848386
210,0.75,1.0,-1.981662764994423
211,0.75,1.0,-4.21672244791625
212,0.75,1.0,3.795213886837769
215,0.75,1.0,1.591870626432737
216,0.75,1.0,0.007919993126519032
217,0.75,1.0,-5.776876228878101
218,0.75,1.0,2.8100014680227714
219,0.75,1.0,-6.950208225840267
221,0.75,1.0,-4.336720804751305
224,0.75,1.0,4.968847659276514
225,0.75,1.0,6.59593028816877
226,0.75,1.0,6.4470529824595815
227,0.75,1.0,5.026072583162912
228,0.75,1.0,1.1922967577129926
229,0.75,1.0,-1.7343015139476776
230,0.75,1.0,11.655046746582354
231,0.75,1.0,3.280025785167018
232,0.75,1.0,3.9545326767809916
233,0.75,1.0,-0.18476397370305264
234,0.75,1.0,3.1316798839210573
235,0.75,1.0,0.5551901421354104
236,0.75,1.0,0.6529039770982119
237,0.75,1.0,1.7372697178212795
238,0.75,1.0,-1.0413659060990605
239,0.75,1.0,-4.463267197518076
240,0.75,1.0,-1.8319811282829104
241,0.75,1.0,8.52773248140948
242,0.75,1.0,6.354347899921681
243,0.75,1.0,-0.7158659383487036
244,0.75,1.0,-1.7313090030967988
245,0.75,1.0,-4.0838374391866
246,0.75,1.0,-3.7167543801114196
247,0.75,1.0,-3.954445316180713
248,0.75,1.0,-8.590913235080658
249,0.75,1.0,-7.315424591218619
250,0.75,1.0,-7.196712001121985
251,0.75,1.0,-4.3873388892912
252,0.75,1.0,3.3811375457088206
253,0.75,1.0,-11.072140395024245
254,0.75,1.0,-1.4916649564025928
257,0.75,1.0,-1.9350787738088746
258,0.75,1.0,-1.2337745847656858
259,0.75,1.0,-2.3363850770943517
260,0.75,1.0,-3.8297890106729775
261,0.75,1.0,-2.516823122998355
262,0.75,1.0,-6.52033745466464
263,0.75,1.0,-9.415986843254716
264,0.75,1.0,-10.421742948946282
265,0.75,1.0,-9.310271155953885
266,0.75,1.0,-11.236646263032227
267,0.75,1.0,-8.656199859472009
268,0.75,1.0,-12.354886282075366
269,0.75,1.0,-15.606079313959496
270,0.75,1.0,-5.572318250854307
275,0.75,1.0,-6.542648533540502
277,0.75,1.0,-6.454201605662446
283,0.75,1.0,-6.733302259892433
284,0.75,1.0,-6.504127030477923
285,0.75,1.0,-7.761243612230478
286,0.75,1.0,4.008040936346376
287,0.75,1.0,-6.996316668310174
288,0.75,1.0,-7.177886749513526
289,0.75,1.0,-6.061517991566477
290,0.75,1.0,-4.500030700020453
291,0.75,1.0,-0.1440707800292204
292,0.75,1.0,-12.591984835415246
293,0.75,1.0,-3.6632549540751684
294,0.75,1.0,-10.052061581324583
295,0.75,1.0,-9.685528126988087
296,0.75,1.0,-12.512241653704319
300,0.75,1.0,-3.3733208346902326
306,0.75,1.0,1.732899180371943
307,0.75,1.0,-6.193069088131468
308,0.75,1.0,-4.387638405466866
309,0.75,1.0,-3.870141820967542
310,0.75,1.0,-5.851534818923227
311,0.75,1.0,-12.495073816612626
313,0.75,1.0,-0.04004656341353918
314,0.75,1.0,-11.626623968923123
316,0.75,1.0,-1.0080265016716994
317,0.75,1.0,-4.153061155752347
318,0.75,1.0,-1.2620377075769578
319,0.75,1.0,-12.519185970282138
320,0.75,1.0,-2.324850608856729
321,0.75,1.0,-19.92188824840734
322,0.75,1.0,-5.396592735727607
323,0.75,1.0,-15.133402735938839
324,0.75,1.0,-7.1811836531099775
325,0.75,1.0,-10.239739773599002
326,0.75,1.0,-2.650778680588929
328,0.75,1.0,-28.15907408680083
329,0.75,1.0,-0.2923005647683991
331,0.75,1.0,7.387003778497
332,0.75,1.0,0.9139795450738664
335,0.75,1.0,11.592409705699195
339,0.75,1.0,4.818723857610156
343,0.75,1.0,13.340308587800989
348,0.75,1.0,-1.0141083248797957
349,0.75,1.0,10.910195277721256
350,0.75,1.0,4.913240162450834
351,0.75,1.0,-10.145458854987282
352,0.75,1.0,-1.9497686006447865
353,0.75,1.0,6.675796130737973
356,0.75,1.0,0.9602947144951224
357,0.75,1.0,-0.059958145595437884
360,0.75,1.0,-7.478640322348299
361,0.75,1.0,-10.818363323715928
362,0.75,1.0,1.275650649093971
363,0.75,1.0,-2.561845740435608
364,0.75,1.0,6.168469075004769
365,0.75,1.0,8.29311723763737
366,0.75,1.0,4.960402772110828
367,0.75,1.0,2.70003889451084
368,0.75,1.0,8.006378458802
371,0.75,1.0,-0.8523974459093914
372,0.75,1.0,-5.444598584497063
373,0.75,1.0,-0.7004171932180818
374,0.75,1.0,10.372260131801886
375,0.75,1.0,8.807230221568394
376,0.75,1.0,5.358539440774834
377,0.75,1.0,-3.2427678141194693
378,0.75,1.0,-2.5332575027663125
379,0.75,1.0,-3.889440650199369
380,0.75,1.0,-6.802230564338221
381,0.75,1.0,-7.88990012304283
382,0.75,1.0,-5.63596459944389
383,0.75,1.0,-10.839123460114784
384,0.75,1.0,-3.386338942656072
386,0.75,1.0,-2.5146346208562385
387,0.75,1.0,-7.467260220457483
388,0.75,1.0,-15.032483856318443
390,0.75,1.0,-6.052596138841935
392,0.75,1.0,-5.364191433967917
394,0.75,1.0,-3.3570103162464044
395,0.75,1.0,3.4551096949016435
396,0.75,1.0,-6.005892487327653
397,0.75,1.0,-4.268638742904258
398,0.75,1.0,-4.3116795662911755
399,0.75,1.0,-28.274931130228687
400,0.75,1.0,5.14312823116402
401,0.75,1.0,-8.441006933405061
402,0.75,1.0,-9.020137540885468
403,0.75,1.0,-0.787027167569788
404,0.75,1.0,-8.357753328289142
405,0.75,1.0,-2.6347320250463455
406,0.75,1.0,-5.507693826596782
407,0.75,1.0,-3.950048995653916
409,0.75,1.0,7.671428321699052
413,0.75,1.0,-15.264283111352077
414,0.75,1.0,7.6666904984451225
415,0.75,1.0,-1.0057616532891944
416,0.75,1.0,-7.503995995234811
417,0.75,1.0,-9.570644279832887
418,0.75,1.0,-4.8010036566109475
420,0.75,1.0,-8.406845546429558
421,0.75,1.0,-3.135996643241889
422,0.75,1.0,-3.6948574471380033
423,0.75,1.0,-6.962023726628111
424,0.75,1.0,-10.370006823933798
425,0.75,1.0,-13.616219869083459
426,0.75,1.0,-0.8087341099904748
427,0.75,1.0,-8.351308102577885
428,0.75,1.0,-5.143347626404591
429,0.75,1.0,-3.581314298788109
430,0.75,1.0,-5.800793124326896
431,0.75,1.0,-7.57139686221118
432,0.75,1.0,-5.497508445871266
433,0.75,1.0,3.9635009573824043
434,0.75,1.0,-3.5515890245069786
435,0.75,1.0,-7.793267149194175
436,0.75,1.0,-9.738092233576301
437,0.75,1.0,-10.04812977573714
438,0.75,1.0,-9.705180210748546
439,0.75,1.0,-9.601275171910434
440,0.75,1.0,-6.4601605844428835
441,0.75,1.0,-4.445088282676095
442,0.75,1.0,-5.326084239756179
443,0.75,1.0,-9.74318314219775
444,0.75,1.0,0.6474079536489521
445,0.75,1.0,-6.257542232988856
446,0.75,1.0,-7.738412367217775
447,0.75,1.0,-5.628228159941788
448,0.75,1.0,-4.5989663781389805
451,0.75,1.0,-12.764660542415085
453,0.75,1.0,-8.139836624704456
455,0.75,1.0,-1.484810703153705
463,0.75,1.0,10.32084862650681
467,0.75,1.0,-12.310054136968123
476,0.75,1.0,4.002276347366625
479,0.75,1.0,9.051851380097862
480,0.75,1.0,1.6808706658078356
481,0.75,1.0,4.614379679289509
482,0.75,1.0,-4.8399926596359775
486,0.75,1.0,1.3000142909678318
487,0.75,1.0,-3.865355319485891
488,0.75,1.0,9.764200111397315
489,0.75,1.0,5.159186644641494
490,0.75,1.0,3.5128738666970833
491,0.75,1.0,1.1444702246792033
493,0.75,1.0,-7.057125887723702
494,0.75,1.0,1.516666283907838
495,0.75,1.0,-2.8554892456308583
496,0.75,1.0,-4.449214719646014
497,0.75,1.0,-1.6203288057625733
498,0.75,1.0,-2.8998161108144678
499,0.75,1.0,0.28907956017089365
500,0.75,1.0,0.5337944543153754
501,0.75,1.0,-2.3540995199554082
502,0.75,1.0,4.705481577869923
503,0.75,1.0,-2.5048656161278418
