seed,final_equity,ret_pct,delta_c0
5979,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5980,2724442.507292793,-2.197035277901871,-61201.58338906942
5981,2785644.0906818626,0.0,0.0
5982,2785644.0906818626,0.0,0.0
5983,2811588.605038413,0.9313650097417803,25944.514356550295
5984,2815479.886275697,1.071055548468558,29835.795593834482
5985,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5986,2724442.507292793,-2.197035277901871,-61201.58338906942
5987,2724442.507292793,-2.197035277901871,-61201.58338906942
5988,2785644.0906818626,0.0,0.0
5989,2724442.507292793,-2.197035277901871,-61201.58338906942
5990,2724442.507292793,-2.197035277901871,-61201.58338906942
5991,2815479.886275697,1.071055548468558,29835.795593834482
5992,2724442.507292793,-2.197035277901871,-61201.58338906942
5993,2724442.507292793,-2.197035277901871,-61201.58338906942
5994,2708312.6682668477,-2.77606973100738,-77331.42241501482
5995,2755585.4064610424,-1.0790568802873324,-30058.6842208202
5996,2724442.507292793,-2.197035277901871,-61201.58338906942
5997,2833859.981702713,1.7308704720080836,48215.89102085028
5998,2785644.0906818626,0.0,0.0
5999,2724442.507292793,-2.197035277901871,-61201.58338906942
