episode_id,ts_code,entry_date,exit_date,exit_type,hold_days,total_cost,pnl,simple_return_pct,adj_ret_pct,delta_pp,factor_ratio,crossed,adj_pnl
46472,300411.SZ,2023-10-19,2023-12-29,TAKE_PROFIT_DYN,51,799613.45245782,83065.96596078004,10.388265193069875,10.388265193069879,3.552713678800501e-15,1.0,False,83065.96596078007
39188,300968.SZ,2023-04-24,2023-06-29,TAKE_PROFIT_DYN,43,598734.61153506,45693.49766256008,7.631678005954799,10.388766355344714,2.7570883493899148,1.0256159561986704,True,62201.13988095818
2856,688388.SH,2020-05-19,2020-06-19,TAKE_PROFIT_DYN,23,199370.94297119995,18900.921513960056,9.480278937483073,10.388965252664173,0.9086863151811002,1.0083,True,20712.57798918687
35687,002712.SZ,2023-02-28,2023-03-02,TAKE_PROFIT_DYN,2,199649.29332348,20741.773597919993,10.389104440411575,10.389104440411568,-7.105427357601002e-15,1.0,False,20741.77359791998
47380,301233.SZ,2023-10-24,2023-11-07,TAKE_PROFIT_DYN,10,196737.6284874,20439.63125819998,10.389284152375067,10.389284152375078,1.0658141036401503e-14,1.0,False,20439.631258200006
54079,603915.SH,2024-04-09,2024-05-07,TAKE_PROFIT_DYN,17,398914.1027071199,41445.83319624007,10.389663567915854,10.389663567915864,1.0658141036401503e-14,1.0,False,41445.833196240106
32234,688556.SH,2022-11-11,2023-01-06,TAKE_PROFIT_DYN,39,976701.3483427198,101476.81429722007,10.389748562281328,10.38974856228132,-8.881784197001252e-15,1.0,False,101476.81429722
5144,300428.SZ,2020-09-11,2020-10-16,TAKE_PROFIT_DYN,19,198910.3632516,20666.546801640012,10.38987937269969,10.389879372699685,-5.329070518200751e-15,1.0,False,20666.54680164
16250,002633.SZ,2021-09-27,2021-11-24,TAKE_PROFIT_DYN,37,598977.9177782399,62233.1971538401,10.389898409724136,10.389898409724129,-7.105427357601002e-15,1.0,False,62233.197153840054
44053,603206.SH,2023-08-17,2023-09-05,TAKE_PROFIT_DYN,13,397796.69625696,41336.401752359874,10.391338626316363,10.39133862631636,-3.552713678800501e-15,1.0,False,41336.401752359845
57946,600578.SH,2024-06-18,2024-07-09,TAKE_PROFIT_DYN,15,199961.68652459997,20779.292734200048,10.391637065755448,10.391637065755454,5.329070518200751e-15,1.0,False,20779.29273420006
11064,002127.SZ,2021-04-14,2021-05-18,TAKE_PROFIT_DYN,21,399302.591688,41499.49698000011,10.392994647133737,10.392994647133747,1.0658141036401503e-14,1.0,False,41499.49698000016
54679,300460.SZ,2024-04-16,2024-05-24,TAKE_PROFIT_DYN,25,199757.42943155993,20761.94037852011,10.393576067534193,10.393576067534195,1.7763568394002505e-15,1.0,False,20761.94037852012
52356,601990.SH,2024-01-23,2024-02-08,TAKE_PROFIT_DYN,12,599154.1395839999,62275.196788200294,10.393852378527958,10.393852378527967,8.881784197001252e-15,1.0,False,62275.196788200345
30077,300056.SZ,2022-09-16,2022-11-03,TAKE_PROFIT_DYN,29,399366.67234464,41510.24691786012,10.394018778321636,10.394018778321644,8.881784197001252e-15,1.0,False,41510.24691786016
47152,002161.SZ,2023-10-24,2023-11-14,TAKE_PROFIT_DYN,15,199655.30088504,20752.26595992004,10.39404707409649,10.39404707409648,-8.881784197001252e-15,1.0,False,20752.265959920023
59059,300239.SZ,2024-07-24,2024-08-09,TAKE_PROFIT_DYN,12,399571.93069793994,41532.69281238003,10.39429690164524,10.39429690164524,0.0,1.0,False,41532.69281238003
16245,002585.SZ,2021-09-27,2021-11-12,TAKE_PROFIT_DYN,29,795361.1001336,82675.15445664013,10.394669093415915,10.39466909341591,-5.329070518200751e-15,1.0,False,82675.15445664008
5430,600004.SH,2020-09-14,2020-11-10,TAKE_PROFIT_DYN,35,997354.34372574,103673.09150946012,10.394810245892804,10.394810245892794,-1.0658141036401503e-14,1.0,False,103673.09150946005
27447,300318.SZ,2022-07-18,2022-07-25,TAKE_PROFIT_DYN,5,199763.43699312,20765.318222160044,10.39495441944925,10.394954419449242,-8.881784197001252e-15,1.0,False,20765.31822216003
11923,300641.SZ,2021-05-06,2021-05-27,TAKE_PROFIT_DYN,15,199763.43699312,20765.318222160044,10.39495441944925,10.394954419449242,-8.881784197001252e-15,1.0,False,20765.31822216003
56203,301378.SZ,2024-05-27,2024-06-27,TAKE_PROFIT_DYN,22,594984.8918613599,-133737.76629575988,-22.477506256902185,10.395308130857916,32.8728143877601,1.4240422721268164,True,61850.51284104013
15538,300061.SZ,2021-08-27,2021-10-20,TAKE_PROFIT_DYN,31,798899.5538924399,83049.84191952005,10.395529890444962,10.395529890444966,3.552713678800501e-15,1.0,False,83049.84191952008
47068,688132.SH,2023-10-23,2023-11-13,TAKE_PROFIT_DYN,15,198226.50249402,20607.836913180017,10.396105795087466,10.396105795087474,7.105427357601002e-15,1.0,False,20607.83691318003
21509,600626.SH,2022-01-26,2022-03-24,TAKE_PROFIT_DYN,36,799830.72593424,83152.32982307998,10.39624099536238,10.396240995362383,3.552713678800501e-15,1.0,False,83152.32982308001
50824,603386.SH,2024-01-09,2024-01-12,TAKE_PROFIT_DYN,3,199581.20762579996,20750.49292140006,10.39701741874701,10.397017418747012,1.7763568394002505e-15,1.0,False,20750.492921400062
18624,002235.SZ,2021-12-07,2021-12-14,TAKE_PROFIT_DYN,5,199611.2454336,20753.88021504003,10.3971498048409,10.3971498048409,0.0,1.0,False,20753.880215040033
28626,300352.SZ,2022-08-22,2022-10-28,TAKE_PROFIT_DYN,43,999267.7520825998,103898.84041404026,10.397497587358542,10.39749758735855,8.881784197001252e-15,1.0,False,103898.84041404033
227,600529.SH,2020-03-10,2020-04-09,TAKE_PROFIT_DYN,21,594070.7412439799,61768.53474426025,10.39750495284743,10.397504952847436,5.329070518200751e-15,1.0,False,61768.53474426028
32387,688799.SH,2022-11-24,2022-12-08,TAKE_PROFIT_DYN,10,199190.7161243999,20711.45757960007,10.397802659971967,10.397802659971966,-1.7763568394002505e-15,1.0,False,20711.45757960006
40889,300585.SZ,2023-06-09,2023-06-15,TAKE_PROFIT_DYN,4,198649.0343237399,20655.4923655201,10.397982771895924,10.397982771895919,-5.329070518200751e-15,1.0,False,20655.492365520087
32430,300036.SZ,2022-11-28,2023-01-03,TAKE_PROFIT_DYN,25,199979.70920927997,20794.490355960035,10.398300126638588,10.398300126638581,-7.105427357601002e-15,1.0,False,20794.490355960024
20763,002889.SZ,2022-01-25,2022-03-01,TAKE_PROFIT_DYN,20,398145.1348274399,41401.79533548013,10.398669157020864,10.398669157020857,-7.105427357601002e-15,1.0,False,41401.7953354801
26932,300889.SZ,2022-07-13,2022-08-01,TAKE_PROFIT_DYN,13,199162.68083712,20711.556111600046,10.39931578774964,10.399315787749641,1.7763568394002505e-15,1.0,False,20711.556111600046
4890,688028.SH,2020-09-10,2020-11-16,TAKE_PROFIT_DYN,41,591863.96363094,57637.65987377998,9.73832897684581,10.399403247790673,0.6610742709448623,1.0060240963855422,True,61550.32025633858
26996,600410.SH,2022-07-13,2022-11-17,TAKE_PROFIT_DYN,85,999235.71175428,103916.9123647199,10.399639558746465,10.399639558746454,-1.0658141036401503e-14,1.0,False,103916.91236471978
12253,603066.SH,2021-05-11,2021-05-21,TAKE_PROFIT_DYN,8,199370.94297119995,20734.76994984006,10.40009624312972,10.40009624312972,0.0,1.0,False,20734.76994984006
26990,600281.SH,2022-07-13,2022-07-27,TAKE_PROFIT_DYN,10,399953.410857,41596.983756,10.4004573099822,10.400457309982203,3.552713678800501e-15,1.0,False,41596.98375600001
31626,002031.SZ,2022-10-10,2022-11-09,TAKE_PROFIT_DYN,22,199855.55293703996,20788.940264400037,10.40198281153045,10.401982811530441,-8.881784197001252e-15,1.0,False,20788.94026440002
19318,300736.SZ,2021-12-27,2022-01-13,TAKE_PROFIT_DYN,12,199027.51070201996,20704.049246520037,10.402606741897973,10.40260674189797,-3.552713678800501e-15,1.0,False,20704.049246520033
2097,000016.SZ,2020-04-20,2020-05-15,TAKE_PROFIT_DYN,16,199354.92280704,20738.81721887999,10.402962177640104,10.402962177640095,-8.881784197001252e-15,1.0,False,20738.81721887998
58652,300238.SZ,2024-07-05,2024-08-02,TAKE_PROFIT_DYN,20,599198.1950354399,62335.95661656011,10.403228369683791,10.403228369683791,0.0,1.0,False,62335.9566165601
37252,300376.SZ,2023-03-15,2023-04-10,TAKE_PROFIT_DYN,17,399440.76560387993,41555.88260981999,10.40351566195184,10.403515661951834,-5.329070518200751e-15,1.0,False,41555.882609819964
14327,600682.SH,2021-07-26,2021-08-17,TAKE_PROFIT_DYN,16,399392.7051113999,41551.06281552016,10.403560777087954,10.40356077708795,-3.552713678800501e-15,1.0,False,41551.06281552014
1783,002622.SZ,2020-03-24,2020-04-09,TAKE_PROFIT_DYN,11,199961.6865246,20804.53111056,10.40425867182339,10.404258671823396,5.329070518200751e-15,1.0,False,20804.53111056001
5408,688101.SH,2020-09-11,2020-11-16,TAKE_PROFIT_DYN,40,397952.89285752,41404.46646600001,10.404363734786106,10.404363734786104,-1.7763568394002505e-15,1.0,False,41404.46646600001
43849,688789.SH,2023-08-16,2023-09-27,TAKE_PROFIT_DYN,30,193420.45324601996,20126.204855460033,10.405417068204589,10.405417068204592,3.552713678800501e-15,1.0,False,20126.204855460044
30925,600645.SH,2022-09-20,2022-10-19,TAKE_PROFIT_DYN,16,596850.2397257399,62107.97544126015,10.405956353439604,10.405956353439594,-1.0658141036401503e-14,1.0,False,62107.975441260074
46433,002879.SZ,2023-10-19,2023-11-29,TAKE_PROFIT_DYN,29,398631.7473138,41487.61256640003,10.407503377733054,10.407503377733063,8.881784197001252e-15,1.0,False,41487.61256640006
1448,300171.SZ,2020-03-18,2020-04-10,TAKE_PROFIT_DYN,16,399317.6105918999,41559.30867060012,10.407582227339695,10.407582227339685,-1.0658141036401503e-14,1.0,False,41559.30867060006
2551,600220.SH,2020-04-29,2020-05-12,TAKE_PROFIT_DYN,6,200045.79238644,20822.194857240014,10.40871422929835,10.408714229298344,-7.105427357601002e-15,1.0,False,20822.194857240003
46708,000550.SZ,2023-10-20,2023-10-27,TAKE_PROFIT_DYN,5,596934.3455875799,62137.146109500085,10.409376938821753,10.409376938821758,5.329070518200751e-15,1.0,False,62137.146109500114
15196,603365.SH,2021-07-29,2021-08-18,TAKE_PROFIT_DYN,14,198994.46911344,20714.142786120035,10.409406290740476,10.409406290740474,-1.7763568394002505e-15,1.0,False,20714.14278612003
37804,002458.SZ,2023-03-21,2023-04-11,TAKE_PROFIT_DYN,14,199891.59830639997,20808.768405600043,10.410026525328856,10.410026525328853,-3.552713678800501e-15,1.0,False,20808.768405600036
54084,605398.SH,2024-04-09,2024-06-21,TAKE_PROFIT_DYN,49,996695.51447466,103757.11342326016,10.410111404780292,10.410111404780299,7.105427357601002e-15,1.0,False,103757.11342326026
13127,600815.SH,2021-06-17,2021-08-03,TAKE_PROFIT_DYN,33,799772.65283916,83264.28094620013,10.410993755614845,10.41099375561485,5.329070518200751e-15,1.0,False,83264.28094620018
8149,603005.SH,2020-12-14,2021-01-06,TAKE_PROFIT_DYN,16,391871.2380382801,40799.25936072,10.411394203096505,10.411394203096513,8.881784197001252e-15,1.0,False,40799.25936072003
49761,002902.SZ,2023-12-21,2024-02-26,TAKE_PROFIT_DYN,40,995088.49175736,103607.2324029602,10.41186118231418,10.411861182314187,7.105427357601002e-15,1.0,False,103607.23240296029
32873,600976.SH,2022-12-07,2023-01-09,TAKE_PROFIT_DYN,22,392635.1996166599,40883.37785334012,10.412560537938433,10.412560537938443,1.0658141036401503e-14,1.0,False,40883.377853340164
51465,300894.SZ,2024-01-19,2024-04-12,TAKE_PROFIT_DYN,52,997171.11309816,103837.53490307996,10.413211287324804,10.413211287324797,-7.105427357601002e-15,1.0,False,103837.53490307993
6712,600601.SH,2020-11-03,2020-12-02,TAKE_PROFIT_DYN,21,399578.93951976,41610.272757119965,10.413530004141336,10.413530004141336,0.0,1.0,False,41610.27275711997
54405,000829.SZ,2024-04-16,2024-06-03,TAKE_PROFIT_DYN,31,599000.9467642199,62377.47932922025,10.413586099684984,10.413586099684991,7.105427357601002e-15,1.0,False,62377.479329220296
45039,002877.SZ,2023-08-28,2023-11-20,TAKE_PROFIT_DYN,54,399450.77820648,41597.94382128009,10.413784649025695,10.413784649025693,-1.7763568394002505e-15,1.0,False,41597.94382128009
26781,001216.SZ,2022-07-13,2022-07-14,TAKE_PROFIT_DYN,1,199649.29332348,20792.658402180008,10.414591535012791,10.414591535012786,-5.329070518200751e-15,1.0,False,20792.658402179994
25553,603810.SH,2022-04-26,2022-05-31,TAKE_PROFIT_DYN,22,398543.6364109199,34909.090135920036,8.759163852242992,10.415123616201516,1.6559597639585242,1.0152259332023577,True,41508.81239670202
32215,603118.SH,2022-11-10,2022-11-18,TAKE_PROFIT_DYN,6,199481.08159979997,20776.287992760073,10.415167105641414,10.415167105641409,-5.329070518200751e-15,1.0,False,20776.287992760062
58208,300001.SZ,2024-06-25,2024-07-12,TAKE_PROFIT_DYN,13,398133.11970432,41492.11099968001,10.42166776541846,10.415351097735526,-0.006316667682934707,0.999942795034609,True,41466.96225357259
30436,300318.SZ,2022-09-19,2022-10-21,TAKE_PROFIT_DYN,19,799640.4864848399,83285.69802065997,10.41539284569966,10.415392845699657,-3.552713678800501e-15,1.0,False,83285.69802065994
29406,002484.SZ,2022-09-01,2022-10-18,TAKE_PROFIT_DYN,27,398701.83553199994,41529.54513528012,10.416191106786853,10.416191106786844,-8.881784197001252e-15,1.0,False,41529.54513528009
43986,301020.SZ,2023-08-17,2023-11-09,TAKE_PROFIT_DYN,54,995568.0954219,103704.61189770012,10.416626685264797,10.416626685264795,-1.7763568394002505e-15,1.0,False,103704.61189770012
40363,603377.SH,2023-05-25,2023-06-01,TAKE_PROFIT_DYN,5,199814.50126637996,20816.023557420005,10.417674105479168,10.417674105479158,-1.0658141036401503e-14,1.0,False,20816.02355741999
3757,300369.SZ,2020-08-12,2020-09-08,TAKE_PROFIT_DYN,19,399514.85886312,41620.475385720085,10.417754049037738,10.41775404903773,-7.105427357601002e-15,1.0,False,41620.47538572006
21105,002437.SZ,2022-01-26,2022-02-23,TAKE_PROFIT_DYN,15,399727.1260382399,41642.677406700095,10.417776201336997,10.417776201336991,-5.329070518200751e-15,1.0,False,41642.67740670007
54947,600963.SH,2024-04-16,2024-05-14,TAKE_PROFIT_DYN,17,199736.4029661,20809.91934449997,10.418691352938756,10.418691352938758,1.7763568394002505e-15,1.0,False,20809.919344499973
10770,003011.SZ,2021-03-31,2021-04-20,TAKE_PROFIT_DYN,13,199829.52017028,20819.96173746005,10.418861897741042,10.418861897741039,-3.552713678800501e-15,1.0,False,20819.961737460046
24417,603876.SH,2022-04-12,2022-05-31,TAKE_PROFIT_DYN,32,795398.14676322,82874.57250563998,10.419256424331437,10.419256424331437,0.0,1.0,False,82874.57250563998
32725,603095.SH,2022-11-29,2023-02-22,TAKE_PROFIT_DYN,55,796802.9149079999,83025.28298520029,10.419801613650788,10.419801613650792,3.552713678800501e-15,1.0,False,83025.28298520032
2996,600138.SH,2020-05-25,2020-07-06,TAKE_PROFIT_DYN,28,199646.28954269996,19929.62276928005,9.982465897528009,10.419886780956556,0.43742088342854757,1.0039771874530992,True,20802.917332730045
56310,300638.SZ,2024-05-29,2024-06-18,TAKE_PROFIT_DYN,13,199000.476675,20737.270619999996,10.420714043749411,10.420714043749403,-8.881784197001252e-15,1.0,False,20737.27061999998
26447,000555.SZ,2022-07-07,2022-11-17,TAKE_PROFIT_DYN,89,996982.87616928,103892.90239439998,10.420730874896169,10.420730874896167,-1.7763568394002505e-15,1.0,False,103892.90239439998
24440,688323.SH,2022-04-12,2022-06-06,TAKE_PROFIT_DYN,35,398223.23312772,40184.27651628002,10.090892035772292,10.421164711879594,0.3302726761073025,1.003,True,41499.49904521197
5449,600881.SH,2020-09-15,2020-09-21,TAKE_PROFIT_DYN,4,200051.799948,20848.115015999967,10.421358378889405,10.421358378889401,-3.552713678800501e-15,1.0,False,20848.11501599996
28018,002663.SZ,2022-08-03,2022-08-23,TAKE_PROFIT_DYN,14,200051.799948,20848.115015999967,10.421358378889405,10.421358378889401,-3.552713678800501e-15,1.0,False,20848.11501599996
15107,600325.SH,2021-07-29,2021-08-23,TAKE_PROFIT_DYN,17,200051.799948,20848.115015999996,10.42135837888942,10.421358378889423,1.7763568394002505e-15,1.0,False,20848.115016000003
32509,600845.SH,2022-11-28,2022-12-30,TAKE_PROFIT_DYN,24,396849.50405099994,41358.45734100009,10.42169812959752,10.421698129597523,3.552713678800501e-15,1.0,False,41358.45734100011
28557,600938.SH,2022-08-08,2022-08-23,TAKE_PROFIT_DYN,11,199766.4407739,20822.178916980018,10.423261703174164,10.423261703174159,-5.329070518200751e-15,1.0,False,20822.178916980003
50576,003031.SZ,2024-01-04,2024-03-01,TAKE_PROFIT_DYN,35,979579.97159022,102113.71594578016,10.424234764621811,10.42423476462182,8.881784197001252e-15,1.0,False,102113.71594578026
31279,002652.SZ,2022-09-27,2022-11-11,TAKE_PROFIT_DYN,28,599699.8264257,62517.01169645996,10.424717323843602,10.424717323843602,0.0,1.0,False,62517.01169645996
57625,603037.SH,2024-06-07,2024-07-01,TAKE_PROFIT_DYN,15,199423.00850472,-46340.79147719999,-23.23743474971354,10.425314836111156,33.6627495858247,1.438530805687204,True,20790.476492261787
23166,600919.SH,2022-03-10,2022-04-01,TAKE_PROFIT_DYN,16,399160.4127310799,41613.73918164009,10.425317204408213,10.425317204408202,-1.0658141036401503e-14,1.0,False,41613.73918164006
60895,002221.SZ,2024-09-11,2024-09-25,TAKE_PROFIT_DYN,8,199330.8925608,20781.195019200037,10.425476328442842,10.42547632844284,-1.7763568394002505e-15,1.0,False,20781.195019200037
48765,000801.SZ,2023-12-11,2024-01-22,TAKE_PROFIT_DYN,29,199330.8925608,20781.195019200037,10.425476328442842,10.42547632844284,-1.7763568394002505e-15,1.0,False,20781.195019200037
37663,601168.SH,2023-03-17,2023-03-27,TAKE_PROFIT_DYN,6,199904.61468978,20842.645861440014,10.426295507877333,10.426295507877326,-7.105427357601002e-15,1.0,False,20842.645861440007
25305,300387.SZ,2022-04-26,2022-07-05,TAKE_PROFIT_DYN,46,399449.77694622,38668.38773238001,9.680412898962802,10.426538156778875,0.7461252578160735,1.0068027210884354,True,41648.78341046574
46706,000504.SZ,2023-10-20,2023-10-31,TAKE_PROFIT_DYN,7,398468.54189142,41548.99743125995,10.427171297899289,10.427171297899296,7.105427357601002e-15,1.0,False,41548.99743125998
20695,000055.SZ,2022-01-25,2022-03-23,TAKE_PROFIT_DYN,36,799492.2999663599,83365.04039220011,10.42724744137096,10.427247441370957,-3.552713678800501e-15,1.0,False,83365.04039220007
34996,002292.SZ,2022-12-30,2023-01-10,TAKE_PROFIT_DYN,6,200024.76592098,20857.189700340008,10.42730364127993,10.427303641279927,-3.552713678800501e-15,1.0,False,20857.189700339997
25830,603719.SH,2022-04-27,2022-05-31,TAKE_PROFIT_DYN,21,397565.4051369,37577.49510438001,9.451902660252935,10.428183258808211,0.9762805985552756,1.0089197224975224,True,41458.84902129925
55178,002139.SZ,2024-04-17,2024-04-23,TAKE_PROFIT_DYN,4,199166.68587816,20769.71132808001,10.428305937061111,10.428305937061122,1.0658141036401503e-14,1.0,False,20769.711328080037
5548,000089.SZ,2020-09-25,2020-11-10,TAKE_PROFIT_DYN,26,598544.3720856599,62419.30301394011,10.428517236982232,10.428517236982238,5.329070518200751e-15,1.0,False,62419.303013940145
9800,688330.SH,2021-02-01,2021-03-08,TAKE_PROFIT_DYN,20,391932.3149141399,40872.87755496008,10.428555135575907,10.428555135575902,-5.329070518200751e-15,1.0,False,40872.877554960054
4745,300701.SZ,2020-09-10,2020-10-12,TAKE_PROFIT_DYN,16,198916.37081315997,20744.34950592002,10.428678856907643,10.428678856907636,-7.105427357601002e-15,1.0,False,20744.349505920007
60817,301132.SZ,2024-09-09,2024-09-27,TAKE_PROFIT_DYN,12,397925.8588304999,41498.72548074013,10.428758161810462,10.428758161810459,-3.552713678800501e-15,1.0,False,41498.725480740126
35841,300633.SZ,2023-03-02,2023-03-14,TAKE_PROFIT_DYN,8,198237.51635687996,20674.89801720003,10.42935686299648,10.429356862996485,5.329070518200751e-15,1.0,False,20674.89801720004
3563,603755.SH,2020-07-17,2020-08-12,TAKE_PROFIT_DYN,18,194644.99454399996,20301.398321580054,10.429961669007048,10.42996166900705,1.7763568394002505e-15,1.0,False,20301.398321580058
17956,688575.SH,2021-10-28,2021-11-23,TAKE_PROFIT_DYN,18,399362.6673036,41654.93347655999,10.430352380657917,10.430352380657926,8.881784197001252e-15,1.0,False,41654.93347656003
24343,300568.SZ,2022-04-12,2022-05-11,TAKE_PROFIT_DYN,18,197594.70726995997,-52223.805687959946,-26.42975938450121,10.431688295472629,36.861447679973836,1.501037476180394,True,20612.463950753816
32399,000561.SZ,2022-11-28,2022-12-02,TAKE_PROFIT_DYN,4,199671.3210492,20829.497410800017,10.431892422681736,10.431892422681743,7.105427357601002e-15,1.0,False,20829.49741080003
15543,300661.SZ,2021-08-27,2021-09-28,TAKE_PROFIT_DYN,20,186234.40835999997,19429.997563800047,10.433086847324656,10.433086847324645,-1.0658141036401503e-14,1.0,False,19429.99756380003
34327,002858.SZ,2022-12-22,2022-12-30,TAKE_PROFIT_DYN,6,199569.19250268,20823.869901240017,10.434411063200736,10.434411063200733,-3.552713678800501e-15,1.0,False,20823.86990124001
8959,603223.SH,2020-12-31,2021-01-28,TAKE_PROFIT_DYN,19,198949.41240173997,20759.199497820024,10.43441106320074,10.434411063200733,-7.105427357601002e-15,1.0,False,20759.199497820005
348,600867.SH,2020-03-13,2020-04-08,TAKE_PROFIT_DYN,17,598076.7835442399,62407.975750560174,10.434776514936202,10.434776514936207,5.329070518200751e-15,1.0,False,62407.9757505602
27753,603233.SH,2022-07-26,2022-08-01,TAKE_PROFIT_DYN,4,197192.20064544,20576.802244679973,10.43489660206082,10.434896602060828,8.881784197001252e-15,1.0,False,20576.802244679988
47190,002533.SZ,2023-10-24,2023-11-01,TAKE_PROFIT_DYN,6,199736.4029661,20842.861289579974,10.435184062625533,10.435184062625535,1.7763568394002505e-15,1.0,False,20842.86128957998
47242,300086.SZ,2023-10-24,2023-10-31,TAKE_PROFIT_DYN,5,199736.4029661,20842.861289580003,10.435184062625543,10.435184062625535,-8.881784197001252e-15,1.0,False,20842.86128957998
19252,002762.SZ,2021-12-27,2022-03-04,TAKE_PROFIT_DYN,43,798571.14052716,83334.35466935998,10.435432792418286,10.435432792418275,-1.0658141036401503e-14,1.0,False,83334.35466935989
2958,002734.SZ,2020-05-25,2020-06-09,TAKE_PROFIT_DYN,11,199146.66067295996,-33114.53307887996,-16.62821408452381,10.435518060870752,27.06373214539456,1.3246149983260795,True,20781.985742147728
9211,000862.SZ,2021-01-12,2021-03-08,TAKE_PROFIT_DYN,34,399549.90297222,41695.18281522009,10.435538215640385,10.435538215640383,-1.7763568394002505e-15,1.0,False,41695.18281522008
17503,601000.SH,2021-10-18,2021-12-03,TAKE_PROFIT_DYN,34,199931.6487168,8636.184273600025,4.319568377007205,10.435776123552131,6.116207746544926,1.0586295346280687,True,20864.419260211933
23918,603015.SH,2022-03-16,2022-05-19,TAKE_PROFIT_DYN,41,599668.7873576399,62581.9739673601,10.436089936099425,10.436089936099435,1.0658141036401503e-14,1.0,False,62581.97396736017
42017,002597.SZ,2023-07-10,2023-07-18,TAKE_PROFIT_DYN,6,198630.0103788,20729.39207976003,10.436183354281544,10.436183354281535,-8.881784197001252e-15,1.0,False,20729.392079760015
43588,603161.SH,2023-08-14,2023-09-04,TAKE_PROFIT_DYN,15,398053.0188835199,41542.26459768001,10.436364661722688,10.436364661722685,-3.552713678800501e-15,1.0,False,41542.26459768
26220,300922.SZ,2022-06-23,2022-06-28,TAKE_PROFIT_DYN,3,198607.98265308,20729.469497759972,10.437379817693095,10.437379817693104,8.881784197001252e-15,1.0,False,20729.46949775999
26093,301078.SZ,2022-06-10,2022-06-30,TAKE_PROFIT_DYN,14,199751.42187,20849.170715999993,10.437558101373025,10.437558101373035,1.0658141036401503e-14,1.0,False,20849.17071600001
23355,300853.SZ,2022-03-15,2022-05-13,TAKE_PROFIT_DYN,38,796425.43978998,83131.37248050014,10.438060906545395,10.438060906545399,3.552713678800501e-15,1.0,False,83131.37248050017
11029,603587.SH,2021-04-13,2021-05-07,TAKE_PROFIT_DYN,15,199727.39162375996,20849.255172000034,10.438856184170868,10.438856184170863,-5.329070518200751e-15,1.0,False,20849.255172000023
50,000963.SZ,2020-03-02,2020-03-06,TAKE_PROFIT_DYN,4,199040.5270854,20778.834094020018,10.439499130297564,10.439499130297559,-5.329070518200751e-15,1.0,False,20778.83409402001
61255,301130.SZ,2024-09-19,2024-09-30,TAKE_PROFIT_DYN,7,397182.9237175799,41464.03104162007,10.43953014231382,10.439530142313824,3.552713678800501e-15,1.0,False,41464.03104162008
24690,300309.SZ,2022-04-19,2022-06-08,TAKE_PROFIT_DYN,32,999598.1679683998,104365.61979498016,10.440757410259623,10.440757410259627,3.552713678800501e-15,1.0,False,104365.61979498017
39805,603013.SH,2023-04-26,2023-05-09,TAKE_PROFIT_DYN,6,199691.3462544,20849.38185600002,10.440803894145027,10.440803894145034,7.105427357601002e-15,1.0,False,20849.38185600004
9245,300067.SZ,2021-01-12,2021-02-18,TAKE_PROFIT_DYN,22,399795.21173591993,41745.205464480096,10.441647183121944,10.44164718312195,5.329070518200751e-15,1.0,False,41745.20546448012
51512,600186.SH,2024-01-19,2024-03-15,TAKE_PROFIT_DYN,34,199771.44707519995,20859.72570000004,10.441795364353451,10.441795364353457,5.329070518200751e-15,1.0,False,20859.725700000046
62786,002387.SZ,2024-12-24,2024-12-31,FINAL_SETTLE,5,199771.44707519995,20859.72570000004,10.441795364353451,10.441795364353457,5.329070518200751e-15,1.0,False,20859.725700000046
23388,600809.SH,2022-03-15,2022-05-31,TAKE_PROFIT_DYN,50,564818.92274808,58977.892675259965,10.44191161094743,10.441911610947429,-1.7763568394002505e-15,1.0,False,58977.89267525995
13369,300472.SZ,2021-06-30,2021-07-06,TAKE_PROFIT_DYN,4,399156.4076900399,41679.60418080015,10.441922859764272,10.441922859764263,-8.881784197001252e-15,1.0,False,41679.60418080012
27078,688008.SH,2022-07-13,2022-08-01,TAKE_PROFIT_DYN,13,197680.81565231996,20642.931378360052,10.442556760119173,10.442556760119182,8.881784197001252e-15,1.0,False,20642.931378360074
24849,002788.SZ,2022-04-22,2022-06-21,TAKE_PROFIT_DYN,38,399772.18274994,41747.281884000055,10.442768077766242,10.442768077766251,8.881784197001252e-15,1.0,False,41747.2818840001
27263,000592.SZ,2022-07-18,2022-08-01,TAKE_PROFIT_DYN,10,199931.64871679997,20880.465016320028,10.4438017444136,10.443801744413594,-5.329070518200751e-15,1.0,False,20880.465016320013
14095,000425.SZ,2021-07-20,2021-08-05,TAKE_PROFIT_DYN,12,599815.9726158599,62644.31437374011,10.44392234180456,10.443922341804557,-3.552713678800501e-15,1.0,False,62644.3143737401
43553,600714.SH,2023-08-14,2023-11-15,TAKE_PROFIT_DYN,61,998439.7098475798,104276.92809402,10.44398846175086,10.443988461750852,-8.881784197001252e-15,1.0,False,104276.92809401992
38139,603712.SH,2023-03-30,2023-04-18,TAKE_PROFIT_DYN,12,197560.66442112,20633.37624575998,10.444071093918732,10.444071093918739,7.105427357601002e-15,1.0,False,20633.376245759995
48299,300684.SZ,2023-12-06,2023-12-26,TAKE_PROFIT_DYN,14,198894.34308744,20774.52559512004,10.445005761670622,10.445005761670622,0.0,1.0,False,20774.52559512004
