ts_code,date,level,avg_cost,entry_date,adjT,pstar_raw,threshold,eff_threshold,early_exit_pct,high_raw,close_raw,gap_raw,gap_legal,gap_eff,pct_legal,pct_eff,triggered,hold_days,float_pnl,adj_changed,pstar_old
600519.SH,2025-06-19,1,1402.9659,2025-06-16,8.1454,1615.733155361507,1615.74,1615.74,0.0,1433.67,1426.0,182.06315536150692,182.06999999999994,182.06999999999994,0.1126852092539641,0.1126852092539641,False,3,2303.41,False,1615.733155361507
688981.SH,2025-06-20,2,85.1372,2025-05-12,1.0,84.97869748974617,84.98,84.98,0.0,82.59,81.28,2.388697489746164,2.3900000000000006,2.3900000000000006,0.02812426453283126,0.02812426453283126,False,28,-17742.94,False,84.97869748974617
688256.SH,2025-06-20,1,617.3771,2025-05-28,1.0,655.0345811297375,655.04,655.04,0.0,584.0,573.97,71.03458112973749,71.03999999999996,71.03999999999996,0.10845139228138735,0.10845139228138735,False,16,-13022.12,False,655.0345811297375
600519.SH,2025-06-20,1,1402.9659,2025-06-16,8.1454,1604.513500151508,1604.52,1604.52,0.0,1441.14,1428.66,163.37350015150787,163.37999999999988,163.37999999999988,0.10182484481340207,0.10182484481340207,False,4,2569.41,False,1604.513500151508
688981.SH,2025-06-23,2,85.1372,2025-05-12,1.0,85.07644666834331,85.08,85.08,0.0,85.3,84.25,-0.22355333165668867,-0.21999999999999886,-0.21999999999999886,-0.0025858015984955205,-0.0025858015984955205,True,29,-4080.94,False,85.07644666834331
688256.SH,2025-06-23,1,617.3771,2025-05-28,1.0,644.3562916253173,644.36,644.36,0.0,575.03,568.0,69.32629162531737,69.33000000000004,69.33000000000004,0.10759513315537904,0.10759513315537904,False,17,-14813.12,False,644.3562916253173
600519.SH,2025-06-23,1,1402.9659,2025-06-16,8.1454,1591.7872855584997,1591.79,1591.79,0.0,1433.0,1420.0,158.78728555849966,158.78999999999996,158.78999999999996,0.09975562103041229,0.09975562103041229,False,5,1703.41,False,1591.7872855584997
688256.SH,2025-06-24,1,617.3771,2025-05-28,1.0,634.4892454476351,634.49,634.49,0.0,616.58,607.25,17.909245447635044,17.909999999999968,17.909999999999968,0.02822739523081525,0.02822739523081525,False,18,-3038.12,False,634.4892454476351
600519.SH,2025-06-24,1,1402.9659,2025-06-16,8.1454,1583.0719232928873,1583.08,1583.08,0.0,1451.68,1437.2,131.3919232928872,131.39999999999986,131.39999999999986,0.08300275412487042,0.08300275412487042,False,6,3423.41,False,1583.0719232928873
688256.SH,2025-06-25,1,617.3771,2025-05-28,1.0,633.4479724178574,633.45,633.45,0.0,618.68,611.11,14.767972417857436,14.770000000000095,14.770000000000095,0.023316757439419203,0.023316757439419203,False,19,-1880.12,False,633.4479724178574
600519.SH,2025-06-25,1,1402.9659,2025-06-16,8.1454,1572.3384544406185,1572.3400000000001,1572.3400000000001,0.0,1449.2,1435.86,123.13845444061849,123.1400000000001,123.1400000000001,0.07831639467290795,0.07831639467290795,False,7,3289.41,False,1572.3384544406185
688256.SH,2025-06-26,1,617.3771,2025-05-28,1.0,633.6223742250011,633.63,633.63,0.0,636.3,610.5,-2.677625774998887,-2.669999999999959,-2.669999999999959,-0.004213815633729399,-0.004213815633729399,True,20,-2063.12,False,633.6223742250011
600519.SH,2025-06-26,1,1402.9659,2025-06-16,8.305,1531.4788415340556,1531.48,1531.48,0.0,1428.0,1420.0,103.47884153405562,103.48000000000002,103.48000000000002,0.06756862642672448,0.06756862642672448,False,8,1703.41,True,1561.4864560292087
600519.SH,2025-06-27,1,1402.9659,2025-06-16,8.305,1517.6369361121622,1517.64,1517.64,0.0,1423.0,1403.09,94.63693611216218,94.6400000000001,94.6400000000001,0.062359979968899144,0.062359979968899144,False,9,12.41,True,1548.4120629713145
600519.SH,2025-06-30,1,1402.9659,2025-06-16,8.305,1507.2107906352092,1507.22,1507.22,0.0,1413.23,1409.52,93.98079063520913,93.99000000000001,93.99000000000001,0.062359841297222704,0.062359841297222704,False,10,655.41,True,1539.6422339683384
600519.SH,2025-07-01,1,1402.9659,2025-06-16,8.305,1498.4071953189346,1498.41,1498.41,0.0,1411.94,1405.1,86.4671953189345,86.47000000000003,86.47000000000003,0.05770783697385897,0.05770783697385897,False,11,213.41,True,1531.3720811076428
600519.SH,2025-07-02,1,1402.9659,2025-06-16,8.305,1487.8002947141765,1487.81,1487.81,0.0,1414.8,1409.6,73.00029471417656,73.00999999999999,73.00999999999999,0.0490721261451395,0.0490721261451395,False,12,663.41,True,1521.085329098907
600519.SH,2025-07-03,1,1402.9659,2025-06-16,8.305,1473.383357422263,1473.39,1473.39,0.0,1422.69,1415.6,50.693357422263034,50.700000000000045,50.700000000000045,0.034410441227373634,0.034410441227373634,False,13,1263.41,True,1506.2536078030132
600519.SH,2025-07-04,1,1402.9659,2025-06-16,8.305,1458.6620528518806,1458.67,1458.67,0.0,1431.89,1422.22,26.772052851880517,26.779999999999973,26.779999999999973,0.018359190221228908,0.018359190221228908,False,14,1925.41,True,1490.1867883748375
600519.SH,2025-07-07,1,1402.9659,2025-06-16,8.305,1449.8418266356205,1449.8500000000001,1449.8500000000001,0.0,1423.5,1410.7,26.341826635620464,26.350000000000136,26.350000000000136,0.018174293892471726,0.018174293892471726,False,15,773.41,True,1478.4073839899174
600519.SH,2025-07-08,1,1402.9659,2025-06-16,8.305,1442.4420568760306,1442.45,1442.45,0.0,1420.0,1416.11,22.44205687603062,22.450000000000045,22.450000000000045,0.01556379770529311,0.01556379770529311,False,16,1314.41,True,1468.4863218290213
600519.SH,2025-07-09,1,1402.9659,2025-06-16,8.305,1431.050791342815,1431.06,1431.06,0.0,1429.97,1418.88,1.0807913428150187,1.0899999999999181,1.0899999999999181,0.0007616731653459102,0.0007616731653459102,False,17,1591.41,True,1452.4565170430924
600519.SH,2025-07-10,1,1402.9659,2025-06-16,8.305,1427.5128148680838,1427.52,1427.52,0.0,1436.18,1426.5,-8.667185131916312,-8.660000000000082,-8.660000000000082,-0.006066464918179837,-0.006066464918179837,True,18,2353.41,True,1442.1511805523114
300308.SZ,2025-10-16,1,345.4348,2025-10-15,6.5961,464.4631106177126,464.47,464.47,0.0,379.3,366.97,85.16311061771256,85.17000000000002,85.17000000000002,0.1833702930221543,0.1833702930221543,False,1,10767.61,True,465.1533844483998
300308.SZ,2025-10-17,1,345.4348,2025-10-15,6.5961,461.1238175755384,461.13,461.13,0.0,381.91,373.6,79.21381757553837,79.21999999999997,79.21999999999997,0.1717953722377637,0.1717953722377637,False,2,14082.61,True,461.83592450593454
300308.SZ,2025-10-20,1,345.4348,2025-10-15,6.5961,459.5045987029631,459.51,459.51,0.0,421.21,403.0,38.29459870296313,38.30000000000001,38.30000000000001,0.08334965506735438,0.08334965506735438,False,3,28782.61,True,460.22247014962164
300308.SZ,2025-10-21,1,345.4348,2025-10-15,6.5961,459.13869950845503,459.14,459.14,0.0,451.48,441.5,7.658699508455015,7.659999999999968,7.659999999999968,0.016683364551117238,0.016683364551117238,False,4,48032.61,True,459.8263473167743
300308.SZ,2025-10-22,1,345.4348,2025-10-15,6.5961,464.5676541246648,464.57,464.57,0.0,457.5,444.3,7.067654124664784,7.069999999999993,7.069999999999993,0.015218373980239777,0.015218373980239777,False,5,49432.61,True,465.14811076208025
300308.SZ,2025-10-23,1,345.4348,2025-10-15,6.5961,470.59688307164123,470.6,470.6,0.0,443.0,440.88,27.59688307164123,27.600000000000023,27.600000000000023,0.05864853378665538,0.05864853378665538,False,6,47722.61,True,471.0864586632828
300308.SZ,2025-10-24,1,345.4348,2025-10-15,6.5961,475.1501854151334,475.16,475.16,0.0,495.65,494.0,-20.499814584866556,-20.489999999999952,-20.489999999999952,-0.04312231669332425,-0.04312231669332425,True,7,74282.61,True,475.56708528217735
300750.SZ,2025-11-25,1,374.2711,2025-11-24,1.9194,414.7358808256577,414.74,414.74,0.0,379.66,372.36,35.07588082565769,35.079999999999984,35.079999999999984,0.08458311231132754,0.08458311231132754,False,1,-955.54,False,414.7358808256577
300750.SZ,2025-11-26,1,374.2711,2025-11-24,1.9194,414.01158259199485,414.02,414.02,0.0,375.5,372.82,38.51158259199485,38.51999999999998,38.51999999999998,0.09303898362397948,0.09303898362397948,False,2,-725.54,False,414.01158259199485
601138.SH,2025-11-26,1,56.431,2025-11-25,1.1843,82.9644059804446,82.97,82.97,0.0,61.1,58.93,21.864405980444594,21.869999999999997,21.869999999999997,0.26358924912619014,0.26358924912619014,False,1,8746.4,False,82.9644059804446
002460.SZ,2025-11-26,1,59.0944,2025-11-25,14.1356,77.54352837843898,77.55,77.55,0.0,62.58,61.13,14.96352837843898,14.969999999999999,14.969999999999999,0.19303675048355898,0.19303675048355898,False,1,6717.54,False,77.54352837843898
300750.SZ,2025-11-27,1,374.2711,2025-11-24,1.9194,413.1067241107833,413.11,413.11,0.0,378.88,371.2,34.22672411078332,34.23000000000002,34.23000000000002,0.0828592868727458,0.0828592868727458,False,3,-1535.54,False,413.1067241107833
601138.SH,2025-11-27,1,56.431,2025-11-25,1.1843,81.68848241532133,81.69,81.69,0.0,63.45,60.27,18.23848241532133,18.239999999999995,18.239999999999995,0.22328314359162682,0.22328314359162682,False,2,13436.4,False,81.68848241532133
002460.SZ,2025-11-27,1,59.0944,2025-11-25,14.1356,77.45610386727671,77.46000000000001,77.46000000000001,0.0,62.99,61.27,14.466103867276708,14.470000000000006,14.470000000000006,0.18680609346759625,0.18680609346759625,False,2,7179.54,False,77.45610386727671
300750.SZ,2025-11-28,1,374.2711,2025-11-24,1.9194,413.3301486213307,413.34000000000003,413.34000000000003,0.0,375.48,373.2,37.850148621330675,37.860000000000014,37.860000000000014,0.09159529685005083,0.09159529685005083,False,4,-535.54,False,413.3301486213307
601138.SH,2025-11-28,1,56.431,2025-11-25,1.1843,81.26597352330444,81.27,81.27,0.0,60.76,60.72,20.50597352330444,20.509999999999998,20.509999999999998,0.2523686477174849,0.2523686477174849,False,3,15011.4,False,81.26597352330444
002460.SZ,2025-11-28,1,59.0944,2025-11-25,14.1356,77.63603617085184,77.64,77.64,0.0,63.6,62.55,14.036036170851837,14.04,14.04,0.18083462132921174,0.18083462132921174,False,3,11403.54,False,77.63603617085184
300750.SZ,2025-12-01,1,374.2711,2025-11-24,1.9194,413.34832556897595,413.35,413.35,0.0,382.97,382.97,30.378325568975924,30.379999999999995,30.379999999999995,0.07349703640982216,0.07349703640982216,False,5,4349.46,False,413.34832556897595
601138.SH,2025-12-01,1,56.431,2025-11-25,1.1843,80.0645296059377,80.07000000000001,80.07000000000001,0.0,60.21,59.81,19.854529605937692,19.860000000000007,19.860000000000007,0.2480329711502436,0.2480329711502436,False,4,11826.4,False,80.0645296059377
002460.SZ,2025-12-01,1,59.0944,2025-11-25,14.1356,77.64305631011783,77.65,77.65,0.0,64.0,62.55,13.643056310117828,13.650000000000006,13.650000000000006,0.17578879587894403,0.17578879587894403,False,4,11403.54,False,77.64305631011783
300750.SZ,2025-12-02,1,374.2711,2025-11-24,1.9194,413.39516657306535,413.40000000000003,413.40000000000003,0.0,384.98,380.08,28.415166573065335,28.420000000000016,28.420000000000016,0.06874697629414614,0.06874697629414614,False,6,2904.46,False,413.39516657306535
601138.SH,2025-12-02,1,56.431,2025-11-25,1.1843,79.01580445419661,79.02,79.02,0.0,62.7,60.96,16.31580445419661,16.319999999999993,16.319999999999993,0.2065299924069855,0.2065299924069855,False,5,15851.4,False,79.01580445419661
002460.SZ,2025-12-02,1,59.0944,2025-11-25,14.1356,77.72714339108877,77.73,77.73,0.0,62.44,61.47,15.287143391088776,15.290000000000006,15.290000000000006,0.19670654830824658,0.19670654830824658,False,5,7839.54,False,77.72714339108877
300750.SZ,2025-12-03,1,374.2711,2025-11-24,1.9194,412.9730753377554,412.98,412.98,0.0,383.37,376.08,29.6030753377554,29.610000000000014,29.610000000000014,0.07169838733110566,0.07169838733110566,False,7,904.46,False,412.9730753377554
601138.SH,2025-12-03,1,56.431,2025-11-25,1.1843,77.2007785112404,77.21000000000001,77.21000000000001,0.0,62.77,61.68,14.430778511240398,14.440000000000005,14.440000000000005,0.1870224064240384,0.1870224064240384,False,6,18371.4,False,77.2007785112404
002460.SZ,2025-12-03,1,59.0944,2025-11-25,14.1356,77.8364790159916,77.84,77.84,0.0,61.97,59.86,15.866479015991601,15.870000000000005,15.870000000000005,0.20387975334018504,0.20387975334018504,False,6,2526.54,False,77.8364790159916
300750.SZ,2025-12-04,1,374.2711,2025-11-24,1.9194,411.72683611771737,411.73,411.73,0.0,383.6,383.35,28.126836117717346,28.129999999999995,28.129999999999995,0.0683214728098511,0.0683214728098511,False,8,4539.46,False,411.72683611771737
601138.SH,2025-12-04,1,56.431,2025-11-25,1.1843,74.63240064807448,74.64,74.64,0.0,62.96,61.4,11.672400648074479,11.68,11.68,0.1564844587352626,0.1564844587352626,False,7,17391.4,False,74.63240064807448
002460.SZ,2025-12-04,1,59.0944,2025-11-25,14.1356,77.69430573382131,77.7,77.7,0.0,60.69,59.82,17.00430573382131,17.010000000000005,17.010000000000005,0.218918918918919,0.218918918918919,False,7,2394.54,False,77.69430573382131
300750.SZ,2025-12-05,1,374.2711,2025-11-24,1.9194,410.29797424945036,410.3,410.3,0.0,389.31,389.09,20.98797424945036,20.99000000000001,20.99000000000001,0.05115768949549113,0.05115768949549113,False,9,7409.46,False,410.29797424945036
601138.SH,2025-12-05,1,56.431,2025-11-25,1.1843,72.83121723196942,72.84,72.84,0.0,62.26,61.12,10.57121723196942,10.580000000000005,10.580000000000005,0.14524986271279525,0.14524986271279525,False,8,16411.4,False,72.83121723196942
002460.SZ,2025-12-05,1,59.0944,2025-11-25,14.1356,77.41071975215188,77.42,77.42,0.0,60.0,59.68,17.410719752151877,17.42,17.42,0.22500645827951435,0.22500645827951435,False,8,1932.54,False,77.41071975215188
300750.SZ,2025-12-08,1,374.2711,2025-11-24,1.9194,410.7277379958802,410.73,410.73,0.0,395.38,392.5,15.347737995880209,15.350000000000023,15.350000000000023,0.03737248313977558,0.03737248313977558,False,10,9114.46,False,410.7277379958802
601138.SH,2025-12-08,1,56.431,2025-11-25,1.1843,71.08909038319239,71.09,71.09,0.0,64.27,63.41,6.819090383192389,6.820000000000007,6.820000000000007,0.09593473062315384,0.09593473062315384,False,9,24426.4,False,71.08909038319239
002460.SZ,2025-12-08,1,59.0944,2025-11-25,14.1356,77.10277860834196,77.11,77.11,0.0,63.3,62.99,13.802778608341967,13.810000000000002,13.810000000000002,0.1790947996368824,0.1790947996368824,False,9,12855.54,False,77.10277860834196
300750.SZ,2025-12-09,1,374.2711,2025-11-24,1.9194,411.5169411375201,411.52,411.52,0.0,392.26,387.59,19.25694113752013,19.25999999999999,19.25999999999999,0.046802099533436996,0.046802099533436996,False,11,6659.46,False,411.5169411375201
601138.SH,2025-12-09,1,56.431,2025-11-25,1.1843,70.29011076018762,70.3,70.3,0.0,68.38,67.99,1.9101107601876208,1.9200000000000017,1.9200000000000017,0.02731152204836418,0.02731152204836418,False,10,40456.4,False,70.29011076018762
002460.SZ,2025-12-09,1,59.0944,2025-11-25,14.1356,76.80558830677136,76.81,76.81,0.0,63.7,62.5,13.105588306771352,13.11,13.11,0.1706809009243588,0.1706809009243588,False,10,11238.54,False,76.80558830677136
300750.SZ,2025-12-10,1,374.2711,2025-11-24,1.9194,411.62524117611287,411.63,411.63,0.0,388.0,382.38,23.625241176112866,23.629999999999995,23.629999999999995,0.05740592279474284,0.05740592279474284,False,12,4054.46,False,411.62524117611287
601138.SH,2025-12-10,1,56.431,2025-11-25,1.1843,70.11908007630106,70.12,70.12,0.0,66.96,65.21,3.1590800763010662,3.160000000000011,3.160000000000011,0.04506560182544225,0.04506560182544225,False,11,30726.4,False,70.11908007630106
002460.SZ,2025-12-10,1,59.0944,2025-11-25,14.1356,76.45635086916494,76.46000000000001,76.46000000000001,0.0,64.36,63.33,12.096350869164937,12.100000000000009,12.100000000000009,0.1582526811404657,0.1582526811404657,False,11,13977.54,False,76.45635086916494
300750.SZ,2025-12-11,1,374.2711,2025-11-24,1.9194,403.33081225347985,403.34000000000003,403.34000000000003,0.0,398.86,388.99,4.470812253479835,4.480000000000018,4.480000000000018,0.01110725442554673,0.01110725442554673,False,13,7359.46,False,403.33081225347985
601138.SH,2025-12-11,1,56.431,2025-11-25,1.1843,69.48884920415101,69.49,69.49,0.0,64.88,62.3,4.608849204151014,4.609999999999999,4.609999999999999,0.06634048064469708,0.06634048064469708,False,12,20541.4,False,69.48884920415101
002460.SZ,2025-12-11,1,59.0944,2025-11-25,14.1356,75.14517159033953,75.15,75.15,0.0,64.97,62.99,10.17517159033953,10.180000000000007,10.180000000000007,0.13546240851630081,0.13546240851630081,False,12,12855.54,False,75.14517159033953
300750.SZ,2025-12-12,1,374.2711,2025-11-24,1.9194,399.0647430927587,399.07,399.07,0.0,393.39,391.8,5.6747430927587175,5.680000000000007,5.680000000000007,0.014233091938757629,0.014233091938757629,False,14,8764.46,False,399.0647430927587
601138.SH,2025-12-12,1,56.431,2025-11-25,1.1843,69.28478629322136,69.29,69.29,0.0,62.5,61.75,6.784786293221359,6.790000000000006,6.790000000000006,0.09799393851926694,0.09799393851926694,False,13,18616.4,False,69.28478629322136
002460.SZ,2025-12-12,1,59.0944,2025-11-25,14.1356,74.50821979611284,74.51,74.51,0.0,64.31,61.3,10.198219796112838,10.200000000000003,10.200000000000003,0.13689437659374584,0.13689437659374584,False,13,7278.54,False,74.50821979611284
300750.SZ,2025-12-15,1,374.2711,2025-11-24,1.9194,399.29109929484196,399.3,399.3,0.0,394.97,385.5,4.321099294841929,4.329999999999984,4.329999999999984,0.010843976959679398,0.010843976959679398,False,15,5614.46,False,399.29109929484196
601138.SH,2025-12-15,1,56.431,2025-11-25,1.1843,68.92507843607869,68.93,68.93,0.0,60.68,59.14,8.245078436078693,8.250000000000007,8.250000000000007,0.11968663861888881,0.11968663861888881,False,14,9481.4,False,68.92507843607869
002460.SZ,2025-12-15,1,59.0944,2025-11-25,14.1356,72.2088587169673,72.21000000000001,72.21000000000001,0.0,61.52,60.2,10.688858716967296,10.690000000000005,10.690000000000005,0.1480404376125191,0.1480404376125191,False,14,3648.54,False,72.2088587169673
300750.SZ,2025-12-16,1,374.2711,2025-11-24,1.9194,399.35160884567784,399.36,399.36,0.0,389.08,378.41,10.27160884567786,10.28000000000003,10.28000000000003,0.02574118589743597,0.02574118589743597,False,16,2069.46,False,399.35160884567784
601138.SH,2025-12-16,1,56.431,2025-11-25,1.1843,68.56960253474371,68.57000000000001,68.57000000000001,0.0,60.32,58.95,8.249602534743708,8.250000000000007,8.250000000000007,0.12031500656263681,0.12031500656263681,False,15,8816.4,False,68.56960253474371
002460.SZ,2025-12-16,1,59.0944,2025-11-25,14.1356,70.95930488186195,70.96000000000001,70.96000000000001,0.0,60.8,60.0,10.159304881861956,10.16000000000001,10.16000000000001,0.14317925591882766,0.14317925591882766,False,15,2988.54,False,70.95930488186195
300750.SZ,2025-12-17,1,374.2711,2025-11-24,1.9194,397.8331729048405,397.84000000000003,397.84000000000003,0.0,384.5,383.42,13.333172904840524,13.340000000000032,13.340000000000032,0.03353106776593613,0.03353106776593613,False,17,4574.46,False,397.8331729048405
601138.SH,2025-12-17,1,56.431,2025-11-25,1.1843,68.07862394058392,68.08,68.08,0.0,61.56,61.5,6.518623940583922,6.519999999999996,6.519999999999996,0.09576968272620441,0.09576968272620441,False,16,17741.4,False,68.07862394058392
002460.SZ,2025-12-17,1,59.0944,2025-11-25,14.1356,68.20249777118437,68.21000000000001,68.21000000000001,0.0,63.15,62.99,5.05249777118437,5.060000000000009,5.060000000000009,0.07418267116258626,0.07418267116258626,False,16,12855.54,False,68.20249777118437
300750.SZ,2025-12-18,1,374.2711,2025-11-24,1.9194,398.1051644924079,398.11,398.11,0.0,380.95,372.0,17.15516449240789,17.160000000000025,17.160000000000025,0.043103664816256874,0.043103664816256874,False,18,-1135.54,False,398.1051644924079
601138.SH,2025-12-18,1,56.431,2025-11-25,1.1843,67.31441594680338,67.32000000000001,67.32000000000001,0.0,59.86,58.28,7.45441594680338,7.460000000000008,7.460000000000008,0.11081402257872856,0.11081402257872856,False,17,6471.4,False,67.31441594680338
002460.SZ,2025-12-18,1,59.0944,2025-11-25,14.1356,65.02388781545827,65.03,65.03,0.0,64.3,62.49,0.7238878154582693,0.730000000000004,0.730000000000004,0.011225588190066185,0.011225588190066185,False,17,11205.54,False,65.02388781545827
300750.SZ,2025-12-19,1,374.2711,2025-11-24,1.9194,397.87419642796715,397.88,397.88,0.0,377.68,374.0,20.194196427967142,20.19999999999999,20.19999999999999,0.050769076103347716,0.050769076103347716,False,19,-135.54,False,397.87419642796715
601138.SH,2025-12-19,1,56.431,2025-11-25,1.1843,67.34779589134034,67.35,67.35,0.0,59.22,58.3,8.127795891340341,8.129999999999995,8.129999999999995,0.12071269487750551,0.12071269487750551,False,18,6541.4,False,67.34779589134034
002460.SZ,2025-12-19,1,59.0944,2025-11-25,14.1356,64.6651854606079,64.67,64.67,0.0,64.65,64.18,0.015185460607895607,0.01999999999999602,0.01999999999999602,0.00030926240915410576,0.00030926240915410576,False,18,16782.54,False,64.6651854606079
300750.SZ,2025-12-22,1,374.2711,2025-11-24,1.9194,397.53034916958717,397.54,397.54,0.0,377.99,371.84,19.54034916958716,19.55000000000001,19.55000000000001,0.04917744126377222,0.04917744126377222,False,20,-1215.54,False,397.53034916958717
601138.SH,2025-12-22,1,56.431,2025-11-25,1.1843,67.04700911010481,67.05,67.05,0.0,61.0,60.62,6.04700911010481,6.049999999999997,6.049999999999997,0.09023117076808349,0.09023117076808349,False,19,14661.4,False,67.04700911010481
002460.SZ,2025-12-22,1,59.0944,2025-11-25,14.1356,64.88731456523382,64.89,64.89,0.0,66.0,65.27,-1.1126854347661777,-1.1099999999999994,-1.1099999999999994,-0.017105871474803504,-0.017105871474803504,True,19,20379.54,False,64.88731456523382
300750.SZ,2025-12-23,1,374.2711,2025-11-24,1.9194,397.58559056497637,397.59000000000003,397.59000000000003,0.0,380.5,378.1,17.08559056497637,17.090000000000032,17.090000000000032,0.04298397847028353,0.04298397847028353,False,21,1914.46,False,397.58559056497637
601138.SH,2025-12-23,1,56.431,2025-11-25,1.1843,66.75189409032872,66.76,66.76,0.0,63.38,62.86,3.3718940903287162,3.3800000000000026,3.3800000000000026,0.050629119233073734,0.050629119233073734,False,20,22501.4,False,66.75189409032872
300750.SZ,2025-12-24,1,374.2711,2025-11-24,1.9194,397.32493149516665,397.33,397.33,0.0,378.08,375.6,19.244931495166668,19.25,19.25,0.04844839302343141,0.04844839302343141,False,22,664.46,False,397.32493149516665
601138.SH,2025-12-24,1,56.431,2025-11-25,1.1843,66.87698648598446,66.88,66.88,0.0,66.0,65.14,0.8769864859844603,0.8799999999999955,0.8799999999999955,0.013157894736842039,0.013157894736842039,False,21,30481.4,False,66.87698648598446
300750.SZ,2025-12-25,1,374.2711,2025-11-24,1.9194,396.89768242561087,396.90000000000003,396.90000000000003,0.0,374.21,373.01,22.687682425610888,22.690000000000055,22.690000000000055,0.05716805240614778,0.05716805240614778,False,23,-630.54,False,396.89768242561087
601138.SH,2025-12-25,1,56.431,2025-11-25,1.1843,67.44185313722788,67.45,67.45,0.0,68.15,66.72,-0.708146862772125,-0.7000000000000028,-0.7000000000000028,-0.010378057820607899,-0.010378057820607899,True,22,36011.4,False,67.44185313722788
300750.SZ,2025-12-26,1,374.2711,2025-11-24,1.9194,396.91819948644644,396.92,396.92,0.0,378.0,374.43,18.91819948644644,18.920000000000016,18.920000000000016,0.04766703617857507,0.04766703617857507,False,24,79.46,False,396.91819948644644
300750.SZ,2025-12-29,1,374.2711,2025-11-24,1.9194,396.87279419877035,396.88,396.88,0.0,374.43,369.31,22.442794198770343,22.44999999999999,22.44999999999999,0.05656621648861114,0.05656621648861114,False,25,-2480.54,False,396.87279419877035
300750.SZ,2025-12-30,1,374.2711,2025-11-24,1.9194,397.4752116205043,397.48,397.48,0.0,371.0,369.2,26.475211620504297,26.480000000000018,26.480000000000018,0.06661970413605721,0.06661970413605721,False,26,-2535.54,False,397.4752116205043
300750.SZ,2025-12-31,1,374.2711,2025-11-24,1.9194,398.00323343696607,398.01,398.01,0.0,372.0,367.26,26.00323343696607,26.00999999999999,26.00999999999999,0.06535011683123537,0.06535011683123537,False,27,-3505.54,False,398.00323343696607
300750.SZ,2026-01-05,1,374.2711,2025-11-24,1.9194,398.274758739546,398.28000000000003,398.28000000000003,0.0,378.0,377.5,20.274758739545973,20.28000000000003,20.28000000000003,0.05091895149141314,0.05091895149141314,False,28,1614.46,False,398.274758739546
300750.SZ,2026-01-06,1,374.2711,2025-11-24,1.9194,396.8431646318051,396.85,396.85,0.0,380.5,373.99,16.34316463180511,16.350000000000023,16.350000000000023,0.041199445634370724,0.041199445634370724,False,29,-140.54,False,396.8431646318051
300750.SZ,2026-01-07,1,374.2711,2025-11-24,1.9194,394.2283829451309,394.23,394.23,0.0,375.48,371.01,18.748382945130857,18.75,18.75,0.0475610684118408,0.0475610684118408,False,30,-1630.54,False,394.2283829451309
300750.SZ,2026-01-08,1,374.2711,2025-11-24,1.9194,392.7036570868426,392.71000000000004,392.71000000000004,0.0,373.33,369.21,19.373657086842627,19.380000000000052,19.380000000000052,0.0493493926816227,0.0493493926816227,False,31,-2530.54,False,392.7036570868426
300750.SZ,2026-01-09,1,374.2711,2025-11-24,1.9194,392.1536292064,392.16,392.16,0.0,377.63,369.23,14.523629206400017,14.53000000000003,14.53000000000003,0.03705120359037135,0.03705120359037135,False,32,-2520.54,False,392.1536292064
300750.SZ,2026-01-12,1,374.2711,2025-11-24,1.9194,389.7324522844684,389.74,389.74,0.0,368.0,361.68,21.732452284468422,21.74000000000001,21.74000000000001,0.05578077692820857,0.05578077692820857,False,33,-6295.54,False,389.7324522844684
002475.SZ,2026-01-12,1,54.9191,2026-01-09,34.5218,60.888146655962345,60.89,60.89,0.0,55.6,55.43,5.288146655962343,5.289999999999999,5.289999999999999,0.08687797667925766,0.08687797667925766,False,1,1839.15,False,60.888146655962345
300750.SZ,2026-01-13,1,374.2711,2025-11-24,1.9194,386.49847572687406,386.5,386.5,0.0,367.77,359.0,18.72847572687408,18.730000000000018,18.730000000000018,0.04846054333764559,0.04846054333764559,False,34,-7635.54,False,386.49847572687406
002475.SZ,2026-01-13,1,54.9191,2026-01-09,34.5218,60.54501861886424,60.550000000000004,60.550000000000004,0.0,56.55,54.58,3.9950186188642434,4.000000000000007,4.000000000000007,0.06606110652353438,0.06606110652353438,False,2,-1220.85,False,60.54501861886424
300750.SZ,2026-01-14,2,367.3774,2025-11-24,1.9194,385.37858579887234,385.38,385.38,0.0,361.22,353.98,24.15858579887231,24.159999999999968,24.159999999999968,0.06269136955731996,0.06269136955731996,False,35,-13397.41,False,385.37858579887234
002475.SZ,2026-01-14,2,54.5937,2026-01-09,34.5218,60.81367308938391,60.82,60.82,0.0,54.8,53.58,6.013673089383914,6.020000000000003,6.020000000000003,0.09898059848733974,0.09898059848733974,False,3,-7298.75,False,60.81367308938391
300502.SZ,2026-01-14,1,385.7455,2026-01-13,11.9444,482.5415201915743,482.55,482.55,0.0,394.97,383.97,87.57152019157428,87.57999999999998,87.57999999999998,0.181494145684385,0.181494145684385,False,1,-887.76,False,482.5415201915743
300750.SZ,2026-01-15,2,367.3774,2025-11-24,1.9194,386.67606826991533,386.68,386.68,0.0,358.28,353.75,28.39606826991536,28.400000000000034,28.400000000000034,0.07344574325023284,0.07344574325023284,False,36,-13627.41,False,386.67606826991533
002475.SZ,2026-01-15,2,54.5937,2026-01-09,34.5218,61.204812884698065,61.21,61.21,0.0,57.57,57.37,3.6348128846980643,3.6400000000000006,3.6400000000000006,0.05946740728639112,0.05946740728639112,False,4,19989.25,False,61.204812884698065
