ts_code,signal_date,entry_date,exit_date,entry_adj_factor,min_adj_factor,max_adj_factor,factor_changed,old_raw_trig,new_adj_trig,old_raw_trig_date,new_adj_trig_date
603168.SH,2023-08-22,2023-08-23,2023-08-30,4.76200008392334,4.76200008392334,4.76200008392334,0,0,0,2023-08-30,2023-08-30
688267.SH,2023-08-22,2023-08-23,2023-08-30,1.0180000066757202,1.0180000066757202,1.0180000066757202,0,0,0,2023-08-30,2023-08-30
688553.SH,2023-08-22,2023-08-23,2023-08-30,1.0230000019073486,1.0230000019073486,1.0230000019073486,0,0,0,2023-08-30,2023-08-30
002318.SZ,2023-08-23,2023-08-24,2023-08-30,6.125999927520752,6.125999927520752,6.125999927520752,0,0,0,2023-08-30,2023-08-30
002767.SZ,2023-08-23,2023-08-24,2023-08-30,1.5269999504089355,1.5269999504089355,1.5269999504089355,0,0,0,2023-08-30,2023-08-30
300762.SZ,2023-08-23,2023-08-24,2023-08-30,4.125,4.125,4.125,0,0,0,2023-08-30,2023-08-30
603389.SH,2023-08-23,2023-08-24,2023-08-30,1.2269999980926514,1.2269999980926514,1.2269999980926514,0,0,0,2023-08-30,2023-08-30
603511.SH,2023-08-23,2023-08-24,2023-08-30,1.0809999704360962,1.0809999704360962,1.0809999704360962,0,0,0,2023-08-30,2023-08-30
603766.SH,2023-08-23,2023-08-24,2023-08-30,3.1600000858306885,3.1600000858306885,3.1600000858306885,0,0,0,2023-08-30,2023-08-30
603898.SH,2023-08-23,2023-08-24,2023-08-30,3.499000072479248,3.499000072479248,3.499000072479248,0,0,0,2023-08-30,2023-08-30
605058.SH,2023-08-23,2023-08-24,2023-08-30,1.0360000133514404,1.0360000133514404,1.0360000133514404,0,0,0,2023-08-30,2023-08-30
605555.SH,2023-08-23,2023-08-24,2023-08-30,2.0299999713897705,2.0299999713897705,2.0299999713897705,0,0,0,2023-08-30,2023-08-30
688012.SH,2023-08-23,2023-08-24,2023-08-30,1.0,1.0,1.0,0,0,0,2023-08-30,2023-08-30
688468.SH,2023-08-23,2023-08-24,2023-08-30,1.0449999570846558,1.0449999570846558,1.0449999570846558,0,0,0,2023-08-30,2023-08-30
688505.SH,2023-08-23,2023-08-24,2023-08-30,1.0180000066757202,1.0180000066757202,1.0180000066757202,0,0,0,2023-08-30,2023-08-30
002856.SZ,2023-08-24,2023-08-25,2023-08-30,1.2059999704360962,1.2059999704360962,1.2059999704360962,0,0,0,2023-08-30,2023-08-30
301389.SZ,2023-08-24,2023-08-25,2023-08-30,1.0390000343322754,1.0390000343322754,1.0390000343322754,0,0,0,2023-08-30,2023-08-30
688561.SH,2023-08-24,2023-08-25,2023-08-30,1.0,1.0,1.0,0,0,0,2023-08-30,2023-08-30
001282.SZ,2023-08-25,2023-08-28,2023-08-30,1.0,1.0,1.0,0,0,0,2023-08-30,2023-08-30
002387.SZ,2023-08-25,2023-08-28,2023-08-30,3.558000087738037,3.558000087738037,3.558000087738037,0,0,0,2023-08-30,2023-08-30
002552.SZ,2023-08-25,2023-08-28,2023-08-30,3.134999990463257,3.134999990463257,3.134999990463257,0,0,0,2023-08-30,2023-08-30
002845.SZ,2023-08-25,2023-08-28,2023-08-30,2.868000030517578,2.868000030517578,2.868000030517578,0,0,0,2023-08-30,2023-08-30
002983.SZ,2023-08-25,2023-08-28,2023-08-30,1.3389999866485596,1.3389999866485596,1.3389999866485596,0,0,0,2023-08-30,2023-08-30
003041.SZ,2023-08-25,2023-08-28,2023-08-30,1.4830000400543213,1.4830000400543213,1.4830000400543213,0,0,0,2023-08-30,2023-08-30
300112.SZ,2023-08-25,2023-08-28,2023-08-30,3.8910000324249268,3.8910000324249268,3.8910000324249268,0,0,0,2023-08-30,2023-08-30
300405.SZ,2023-08-25,2023-08-28,2023-08-30,3.8359999656677246,3.8359999656677246,3.8359999656677246,0,0,0,2023-08-30,2023-08-30
300538.SZ,2023-08-25,2023-08-28,2023-08-30,2.765000104904175,2.765000104904175,2.765000104904175,0,0,0,2023-08-30,2023-08-30
300602.SZ,2023-08-25,2023-08-28,2023-08-30,4.764999866485596,4.764999866485596,4.764999866485596,0,0,0,2023-08-30,2023-08-30
300678.SZ,2023-08-25,2023-08-28,2023-08-30,2.7320001125335693,2.7320001125335693,2.7320001125335693,0,0,0,2023-08-30,2023-08-30
300703.SZ,2023-08-25,2023-08-28,2023-08-30,2.4779999256134033,2.4779999256134033,2.4779999256134033,0,0,0,2023-08-30,2023-08-30
300932.SZ,2023-08-25,2023-08-28,2023-08-30,1.4450000524520874,1.4450000524520874,1.4450000524520874,0,0,0,2023-08-30,2023-08-30
300964.SZ,2023-08-25,2023-08-28,2023-08-30,1.0089999437332153,1.0089999437332153,1.0089999437332153,0,0,0,2023-08-30,2023-08-30
301019.SZ,2023-08-25,2023-08-28,2023-08-30,1.5520000457763672,1.5520000457763672,1.5520000457763672,0,0,0,2023-08-30,2023-08-30
301083.SZ,2023-08-25,2023-08-28,2023-08-30,1.003999948501587,1.003999948501587,1.003999948501587,0,0,0,2023-08-30,2023-08-30
301110.SZ,2023-08-25,2023-08-28,2023-08-30,1.0240000486373901,1.0240000486373901,1.0240000486373901,0,0,0,2023-08-30,2023-08-30
301285.SZ,2023-08-25,2023-08-28,2023-08-30,1.0010000467300415,1.0010000467300415,1.0010000467300415,0,0,0,2023-08-30,2023-08-30
301307.SZ,2023-08-25,2023-08-28,2023-08-30,1.0,1.0,1.0,0,0,0,2023-08-30,2023-08-30
600539.SH,2023-08-25,2023-08-28,2023-08-30,1.2139999866485596,1.2139999866485596,1.2139999866485596,0,0,0,2023-08-30,2023-08-30
603726.SH,2023-08-25,2023-08-28,2023-08-30,2.3320000171661377,2.3320000171661377,2.3320000171661377,0,0,0,2023-08-30,2023-08-30
603813.SH,2023-08-25,2023-08-28,2023-08-30,1.0579999685287476,1.0579999685287476,1.0579999685287476,0,0,0,2023-08-30,2023-08-30
605003.SH,2023-08-25,2023-08-28,2023-08-30,1.3240000009536743,1.3240000009536743,1.3240000009536743,0,0,0,2023-08-30,2023-08-30
688004.SH,2023-08-25,2023-08-28,2023-08-30,1.0110000371932983,1.0110000371932983,1.0110000371932983,0,0,0,2023-08-30,2023-08-30
688160.SH,2023-08-25,2023-08-28,2023-08-30,1.0399999618530273,1.0399999618530273,1.0399999618530273,0,0,0,2023-08-30,2023-08-30
688191.SH,2023-08-25,2023-08-28,2023-08-30,1.024999976158142,1.024999976158142,1.024999976158142,0,0,0,2023-08-30,2023-08-30
688307.SH,2023-08-25,2023-08-28,2023-08-30,1.0069999694824219,1.0069999694824219,1.0069999694824219,0,0,0,2023-08-30,2023-08-30
688419.SH,2023-08-25,2023-08-28,2023-08-30,1.0069999694824219,1.0069999694824219,1.0069999694824219,0,0,0,2023-08-30,2023-08-30
688459.SH,2023-08-25,2023-08-28,2023-08-30,1.0080000162124634,1.0080000162124634,1.0080000162124634,0,0,0,2023-08-30,2023-08-30
688585.SH,2023-08-25,2023-08-28,2023-08-30,1.0099999904632568,1.0099999904632568,1.0099999904632568,0,0,0,2023-08-30,2023-08-30
002472.SZ,2023-08-28,2023-08-29,2023-08-30,5.173999786376953,5.173999786376953,5.173999786376953,0,0,0,2023-08-30,2023-08-30
688273.SH,2023-08-28,2023-08-29,2023-08-30,1.034999966621399,1.034999966621399,1.034999966621399,0,0,0,2023-08-30,2023-08-30
688311.SH,2023-08-28,2023-08-29,2023-08-30,1.409999966621399,1.409999966621399,1.409999966621399,0,0,0,2023-08-30,2023-08-30
688382.SH,2023-08-28,2023-08-29,2023-08-30,1.0,1.0,1.0,0,0,0,2023-08-30,2023-08-30
688677.SH,2023-05-04,2023-05-05,2023-08-31,1.0099999904632568,1.0099999904632568,1.4270000457763672,1,1,1,2023-05-05,2023-05-05
603078.SH,2023-06-06,2023-06-07,2023-08-31,5.322999954223633,5.322999954223633,5.322999954223633,0,0,0,2023-08-31,2023-08-31
688112.SH,2023-06-08,2023-06-09,2023-08-31,1.5219999551773071,1.5219999551773071,1.5219999551773071,0,0,0,2023-08-31,2023-08-31
688019.SH,2023-06-19,2023-06-20,2023-08-31,1.8289999961853027,1.8289999961853027,1.8289999961853027,0,1,1,2023-06-20,2023-06-20
002609.SZ,2023-06-21,2023-06-26,2023-08-31,5.560999870300293,5.560999870300293,5.560999870300293,0,0,0,2023-08-31,2023-08-31
300236.SZ,2023-06-28,2023-06-29,2023-08-31,2.559000015258789,2.559000015258789,2.559000015258789,0,0,0,2023-08-31,2023-08-31
688075.SH,2023-07-07,2023-07-10,2023-08-31,2.2780001163482666,2.2780001163482666,2.2780001163482666,0,0,0,2023-08-31,2023-08-31
688376.SH,2023-07-07,2023-07-10,2023-08-31,1.003000020980835,1.003000020980835,1.003000020980835,0,1,1,2023-07-10,2023-07-10
688496.SH,2023-07-12,2023-07-13,2023-08-31,1.003000020980835,1.003000020980835,1.003000020980835,0,1,1,2023-07-13,2023-07-13
300293.SZ,2023-07-20,2023-07-21,2023-08-31,4.758999824523926,4.758999824523926,4.758999824523926,0,0,0,2023-08-31,2023-08-31
300331.SZ,2023-07-20,2023-07-21,2023-08-31,3.0880000591278076,3.0880000591278076,3.0880000591278076,0,0,0,2023-08-31,2023-08-31
688577.SH,2023-07-20,2023-07-21,2023-08-31,1.0260000228881836,1.0260000228881836,1.0260000228881836,0,0,0,2023-08-31,2023-08-31
300576.SZ,2023-07-21,2023-07-24,2023-08-31,2.890000104904175,2.890000104904175,2.890000104904175,0,0,0,2023-08-31,2023-08-31
688028.SH,2023-07-24,2023-07-25,2023-08-31,1.4700000286102295,1.4700000286102295,1.4700000286102295,0,0,0,2023-08-31,2023-08-31
688132.SH,2023-07-24,2023-07-25,2023-08-31,1.0,1.0,1.0,0,0,0,2023-08-31,2023-08-31
002849.SZ,2023-07-25,2023-07-26,2023-08-31,2.1510000228881836,2.1510000228881836,2.1510000228881836,0,0,0,2023-08-31,2023-08-31
000880.SZ,2023-07-26,2023-07-27,2023-08-31,3.9079999923706055,3.9079999923706055,3.9660000801086426,1,0,0,2023-08-31,2023-08-31
300822.SZ,2023-07-26,2023-07-27,2023-08-31,2.3350000381469727,2.3350000381469727,2.3350000381469727,0,0,0,2023-08-31,2023-08-31
002222.SZ,2023-07-27,2023-07-28,2023-08-31,2.690999984741211,2.690999984741211,2.690999984741211,0,0,0,2023-08-31,2023-08-31
300537.SZ,2023-07-27,2023-07-28,2023-08-31,1.6330000162124634,1.6330000162124634,1.6330000162124634,0,0,0,2023-08-31,2023-08-31
688035.SH,2023-07-28,2023-07-31,2023-08-31,1.0049999952316284,1.0049999952316284,1.0049999952316284,0,0,0,2023-08-31,2023-08-31
688216.SH,2023-07-31,2023-08-01,2023-08-31,1.0180000066757202,1.0180000066757202,1.0180000066757202,0,0,0,2023-08-31,2023-08-31
002149.SZ,2023-08-02,2023-08-03,2023-08-31,3.263000011444092,3.263000011444092,3.263000011444092,0,0,0,2023-08-31,2023-08-31
300456.SZ,2023-08-02,2023-08-03,2023-08-31,5.769000053405762,5.769000053405762,5.769000053405762,0,0,0,2023-08-31,2023-08-31
600998.SH,2023-08-02,2023-08-03,2023-08-31,1.690999984741211,1.690999984741211,1.690999984741211,0,0,0,2023-08-31,2023-08-31
603303.SH,2023-08-03,2023-08-04,2023-08-31,2.309999942779541,2.309999942779541,2.309999942779541,0,0,0,2023-08-31,2023-08-31
605488.SH,2023-08-03,2023-08-04,2023-08-31,1.5329999923706055,1.5329999923706055,1.5329999923706055,0,0,0,2023-08-31,2023-08-31
002290.SZ,2023-08-04,2023-08-07,2023-08-31,2.6570000648498535,2.6570000648498535,2.6570000648498535,0,0,0,2023-08-31,2023-08-31
300765.SZ,2023-08-07,2023-08-08,2023-08-31,5.045000076293945,5.045000076293945,5.045000076293945,0,0,0,2023-08-31,2023-08-31
301193.SZ,2023-08-07,2023-08-08,2023-08-31,1.6269999742507935,1.6269999742507935,1.6269999742507935,0,0,0,2023-08-31,2023-08-31
603315.SH,2023-08-07,2023-08-08,2023-08-31,2.066999912261963,2.066999912261963,2.066999912261963,0,0,0,2023-08-31,2023-08-31
688016.SH,2023-08-07,2023-08-08,2023-08-31,1.0299999713897705,1.0299999713897705,1.0299999713897705,0,0,0,2023-08-31,2023-08-31
688189.SH,2023-08-07,2023-08-08,2023-08-31,1.9759999513626099,1.9759999513626099,1.9759999513626099,0,0,0,2023-08-31,2023-08-31
688236.SH,2023-08-07,2023-08-08,2023-08-31,1.0190000534057617,1.0190000534057617,1.0190000534057617,0,0,0,2023-08-31,2023-08-31
688550.SH,2023-08-07,2023-08-08,2023-08-31,2.065999984741211,2.065999984741211,2.065999984741211,0,0,0,2023-08-31,2023-08-31
002483.SZ,2023-08-08,2023-08-09,2023-08-31,3.2279999256134033,3.2279999256134033,3.2279999256134033,0,0,0,2023-08-31,2023-08-31
688257.SH,2023-08-08,2023-08-09,2023-08-31,1.437000036239624,1.437000036239624,1.437000036239624,0,0,0,2023-08-31,2023-08-31
601717.SH,2023-08-09,2023-08-10,2023-08-31,2.609999895095825,2.609999895095825,2.609999895095825,0,0,0,2023-08-31,2023-08-31
688633.SH,2023-08-09,2023-08-10,2023-08-31,1.444000005722046,1.444000005722046,1.444000005722046,0,0,0,2023-08-31,2023-08-31
002757.SZ,2023-08-11,2023-08-14,2023-08-31,2.5769999027252197,2.5769999027252197,2.5769999027252197,0,0,0,2023-08-31,2023-08-31
600210.SH,2023-08-11,2023-08-14,2023-08-31,9.052000045776367,9.052000045776367,9.052000045776367,0,0,0,2023-08-31,2023-08-31
600336.SH,2023-08-11,2023-08-14,2023-08-31,3.234999895095825,3.234999895095825,3.234999895095825,0,0,0,2023-08-31,2023-08-31
000819.SZ,2023-08-14,2023-08-15,2023-08-31,8.397000312805176,8.397000312805176,8.397000312805176,0,0,0,2023-08-31,2023-08-31
603931.SH,2023-08-14,2023-08-15,2023-08-31,2.010999917984009,2.010999917984009,2.010999917984009,0,0,0,2023-08-31,2023-08-31
688469.SH,2023-08-14,2023-08-15,2023-08-31,1.0,1.0,1.0,0,0,0,2023-08-31,2023-08-31
300260.SZ,2023-08-15,2023-08-16,2023-08-31,5.607999801635742,5.607999801635742,5.607999801635742,0,0,0,2023-08-31,2023-08-31
688552.SH,2023-08-15,2023-08-16,2023-08-31,1.00600004196167,1.00600004196167,1.00600004196167,0,0,0,2023-08-31,2023-08-31
002548.SZ,2023-08-16,2023-08-17,2023-08-31,4.883999824523926,4.883999824523926,4.883999824523926,0,0,0,2023-08-31,2023-08-31
300227.SZ,2023-08-16,2023-08-17,2023-08-31,5.539999961853027,5.539999961853027,5.539999961853027,0,0,0,2023-08-31,2023-08-31
688287.SH,2023-08-16,2023-08-17,2023-08-31,1.5700000524520874,1.5700000524520874,1.5700000524520874,0,0,0,2023-08-31,2023-08-31
688291.SH,2023-08-16,2023-08-17,2023-08-31,1.0069999694824219,1.0069999694824219,1.0069999694824219,0,0,0,2023-08-31,2023-08-31
002701.SZ,2023-08-21,2023-08-22,2023-08-31,9.75,9.75,9.75,0,0,0,2023-08-31,2023-08-31
688333.SH,2023-08-21,2023-08-22,2023-08-31,1.965000033378601,1.965000033378601,1.965000033378601,0,0,0,2023-08-31,2023-08-31
603150.SH,2023-08-22,2023-08-23,2023-08-31,1.031999945640564,1.031999945640564,1.031999945640564,0,0,0,2023-08-31,2023-08-31
002919.SZ,2023-08-23,2023-08-24,2023-08-31,2.818000078201294,2.818000078201294,2.818000078201294,0,0,0,2023-08-31,2023-08-31
300521.SZ,2023-08-23,2023-08-24,2023-08-31,1.815999984741211,1.815999984741211,1.815999984741211,0,0,0,2023-08-31,2023-08-31
301055.SZ,2023-08-23,2023-08-24,2023-08-31,1.0420000553131104,1.0420000553131104,1.0420000553131104,0,0,0,2023-08-31,2023-08-31
600648.SH,2023-08-23,2023-08-24,2023-08-31,7.4770002365112305,7.4770002365112305,7.4770002365112305,0,0,0,2023-08-31,2023-08-31
688265.SH,2023-08-23,2023-08-24,2023-08-31,1.003999948501587,1.003999948501587,1.003999948501587,0,0,0,2023-08-31,2023-08-31
301125.SZ,2023-08-24,2023-08-25,2023-08-31,1.4989999532699585,1.4989999532699585,1.4989999532699585,0,0,0,2023-08-31,2023-08-31
600819.SH,2023-08-24,2023-08-25,2023-08-31,3.447999954223633,3.447999954223633,3.447999954223633,0,0,0,2023-08-31,2023-08-31
000670.SZ,2023-08-25,2023-08-28,2023-08-31,10.09000015258789,10.09000015258789,10.09000015258789,0,0,0,2023-08-31,2023-08-31
000678.SZ,2023-08-25,2023-08-28,2023-08-31,4.960000038146973,4.960000038146973,4.960000038146973,0,0,0,2023-08-31,2023-08-31
002952.SZ,2023-08-25,2023-08-28,2023-08-31,2.4549999237060547,2.4549999237060547,2.4549999237060547,0,0,0,2023-08-31,2023-08-31
300269.SZ,2023-08-25,2023-08-28,2023-08-31,4.232999801635742,4.232999801635742,4.232999801635742,0,0,0,2023-08-31,2023-08-31
301041.SZ,2023-08-25,2023-08-28,2023-08-31,1.0049999952316284,1.0049999952316284,1.0049999952316284,0,0,0,2023-08-31,2023-08-31
600203.SH,2023-08-25,2023-08-28,2023-08-31,1.684999942779541,1.684999942779541,1.684999942779541,0,0,0,2023-08-31,2023-08-31
603048.SH,2023-08-25,2023-08-28,2023-08-31,1.0230000019073486,1.0230000019073486,1.0230000019073486,0,0,0,2023-08-31,2023-08-31
603322.SH,2023-08-25,2023-08-28,2023-08-31,1.9730000495910645,1.9730000495910645,1.9730000495910645,0,0,0,2023-08-31,2023-08-31
688175.SH,2023-08-25,2023-08-28,2023-08-31,1.0240000486373901,1.0240000486373901,1.0240000486373901,0,0,0,2023-08-31,2023-08-31
688181.SH,2023-08-25,2023-08-28,2023-08-31,1.4290000200271606,1.4290000200271606,1.4290000200271606,0,0,0,2023-08-31,2023-08-31
688361.SH,2023-08-25,2023-08-28,2023-08-31,1.0,1.0,1.0,0,0,0,2023-08-31,2023-08-31
301270.SZ,2023-08-28,2023-08-29,2023-08-31,1.0089999437332153,1.0089999437332153,1.0089999437332153,0,0,0,2023-08-31,2023-08-31
603662.SH,2023-08-28,2023-08-29,2023-08-31,2.4769999980926514,2.4769999980926514,2.4769999980926514,0,0,0,2023-08-31,2023-08-31
688169.SH,2023-08-28,2023-08-29,2023-08-31,1.9869999885559082,1.9869999885559082,1.9869999885559082,0,0,0,2023-08-31,2023-08-31
688593.SH,2023-08-28,2023-08-29,2023-08-31,1.0,1.0,1.0,0,0,0,2023-08-31,2023-08-31
688325.SH,2023-04-24,2023-04-25,2023-09-01,1.0,1.0,1.0,0,1,1,2023-04-25,2023-04-25
601699.SH,2023-05-26,2023-05-29,2023-09-01,6.444900035858154,6.444900035858154,7.548999786376953,1,0,0,2023-09-01,2023-09-01
603258.SH,2023-07-04,2023-07-05,2023-09-01,1.1059999465942383,1.1059999465942383,1.1059999465942383,0,0,0,2023-09-01,2023-09-01
688120.SH,2023-07-18,2023-07-19,2023-09-01,1.4919999837875366,1.4919999837875366,1.4919999837875366,0,0,0,2023-09-01,2023-09-01
605588.SH,2023-07-20,2023-07-21,2023-09-01,1.00600004196167,1.00600004196167,1.00600004196167,0,0,0,2023-09-01,2023-09-01
688409.SH,2023-07-21,2023-07-24,2023-09-01,1.00600004196167,1.00600004196167,1.00600004196167,0,1,1,2023-07-24,2023-07-24
688531.SH,2023-07-27,2023-07-28,2023-09-01,1.0019999742507935,1.0019999742507935,1.0019999742507935,0,0,0,2023-09-01,2023-09-01
300651.SZ,2023-08-01,2023-08-02,2023-09-01,1.7309999465942383,1.7309999465942383,1.7309999465942383,0,0,0,2023-09-01,2023-09-01
002878.SZ,2023-08-02,2023-08-03,2023-09-01,3.180999994277954,3.180999994277954,3.180999994277954,0,0,0,2023-09-01,2023-09-01
600178.SH,2023-08-07,2023-08-08,2023-09-01,2.1500000953674316,2.1500000953674316,2.1500000953674316,0,0,0,2023-09-01,2023-09-01
600348.SH,2023-08-07,2023-08-08,2023-09-01,15.770999908447266,15.770999908447266,15.770999908447266,0,0,0,2023-09-01,2023-09-01
600506.SH,2023-08-07,2023-08-08,2023-09-01,1.3270000219345093,1.3270000219345093,1.3270000219345093,0,0,0,2023-09-01,2023-09-01
003011.SZ,2023-08-08,2023-08-09,2023-09-01,1.4429999589920044,1.4429999589920044,1.4429999589920044,0,0,0,2023-09-01,2023-09-01
301066.SZ,2023-08-08,2023-08-09,2023-09-01,1.4079999923706055,1.4079999923706055,1.4079999923706055,0,0,0,2023-09-01,2023-09-01
603700.SH,2023-08-08,2023-08-09,2023-09-01,1.4620000123977661,1.4620000123977661,1.4620000123977661,0,0,0,2023-09-01,2023-09-01
601279.SH,2023-08-09,2023-08-10,2023-09-01,1.0019999742507935,1.0019999742507935,1.0019999742507935,0,0,0,2023-09-01,2023-09-01
300785.SZ,2023-08-10,2023-08-11,2023-09-01,3.4579999446868896,3.4579999446868896,3.4579999446868896,0,0,0,2023-09-01,2023-09-01
600480.SH,2023-08-10,2023-08-11,2023-09-01,3.058000087738037,3.058000087738037,3.058000087738037,0,0,0,2023-09-01,2023-09-01
000333.SZ,2023-08-11,2023-08-14,2023-09-01,5.122000217437744,5.122000217437744,5.122000217437744,0,0,0,2023-09-01,2023-09-01
002851.SZ,2023-08-11,2023-08-14,2023-09-01,2.312000036239624,2.312000036239624,2.312000036239624,0,0,0,2023-09-01,2023-09-01
300184.SZ,2023-08-11,2023-08-14,2023-09-01,8.713000297546387,8.713000297546387,8.713000297546387,0,0,0,2023-09-01,2023-09-01
601137.SH,2023-08-11,2023-08-14,2023-09-01,2.2869999408721924,2.2869999408721924,2.2869999408721924,0,0,0,2023-09-01,2023-09-01
603929.SH,2023-08-11,2023-08-14,2023-09-01,1.0839999914169312,1.0839999914169312,1.0839999914169312,0,0,0,2023-09-01,2023-09-01
300997.SZ,2023-08-15,2023-08-16,2023-09-01,1.031999945640564,1.031999945640564,1.031999945640564,0,0,0,2023-09-01,2023-09-01
001309.SZ,2023-08-16,2023-08-17,2023-09-01,1.4019999504089355,1.4019999504089355,1.4019999504089355,0,0,0,2023-09-01,2023-09-01
300050.SZ,2023-08-16,2023-08-17,2023-09-01,8.336999893188477,8.336999893188477,8.336999893188477,0,0,0,2023-09-01,2023-09-01
300162.SZ,2023-08-16,2023-08-17,2023-09-01,5.289999961853027,5.289999961853027,5.289999961853027,0,0,0,2023-09-01,2023-09-01
600579.SH,2023-08-16,2023-08-17,2023-09-01,1.8830000162124634,1.8830000162124634,1.8830000162124634,0,0,0,2023-09-01,2023-09-01
000560.SZ,2023-08-21,2023-08-22,2023-09-01,5.302000045776367,5.302000045776367,5.302000045776367,0,0,0,2023-09-01,2023-09-01
300741.SZ,2023-08-21,2023-08-22,2023-09-01,1.3489999771118164,1.3489999771118164,1.3489999771118164,0,0,0,2023-09-01,2023-09-01
600188.SH,2023-08-21,2023-08-22,2023-09-01,6.497000217437744,6.497000217437744,6.497000217437744,0,0,0,2023-09-01,2023-09-01
600690.SH,2023-08-21,2023-08-22,2023-09-01,38.987998962402344,38.987998962402344,39.96099853515625,1,0,0,2023-09-01,2023-09-01
603728.SH,2023-08-21,2023-08-22,2023-09-01,1.3229999542236328,1.3229999542236328,1.3229999542236328,0,0,0,2023-09-01,2023-09-01
001323.SZ,2023-08-22,2023-08-23,2023-09-01,1.0579999685287476,1.0579999685287476,1.0579999685287476,0,0,0,2023-09-01,2023-09-01
605268.SH,2023-08-22,2023-08-23,2023-09-01,1.0440000295639038,1.0440000295639038,1.0440000295639038,0,0,0,2023-09-01,2023-09-01
000630.SZ,2023-08-23,2023-08-24,2023-09-01,28.52199935913086,28.52199935913086,28.52199935913086,0,0,0,2023-09-01,2023-09-01
000807.SZ,2023-08-23,2023-08-24,2023-09-01,6.965000152587891,6.965000152587891,6.965000152587891,0,0,0,2023-09-01,2023-09-01
002199.SZ,2023-08-23,2023-08-24,2023-09-01,2.631999969482422,2.631999969482422,2.631999969482422,0,0,0,2023-09-01,2023-09-01
300957.SZ,2023-08-23,2023-08-24,2023-09-01,1.0140000581741333,1.0140000581741333,1.0140000581741333,0,0,0,2023-09-01,2023-09-01
300973.SZ,2023-08-23,2023-08-24,2023-09-01,1.0160000324249268,1.0160000324249268,1.0160000324249268,0,0,0,2023-09-01,2023-09-01
600279.SH,2023-08-23,2023-08-24,2023-09-01,2.49399995803833,2.49399995803833,2.49399995803833,0,0,0,2023-09-01,2023-09-01
600989.SH,2023-08-23,2023-08-24,2023-09-01,1.1269999742507935,1.1269999742507935,1.1269999742507935,0,0,0,2023-09-01,2023-09-01
603216.SH,2023-08-23,2023-08-24,2023-09-01,1.0429999828338623,1.0429999828338623,1.0429999828338623,0,0,0,2023-09-01,2023-09-01
605299.SH,2023-08-23,2023-08-24,2023-09-01,1.0709999799728394,1.0709999799728394,1.0709999799728394,0,0,0,2023-09-01,2023-09-01
300868.SZ,2023-08-24,2023-08-25,2023-09-01,1.0130000114440918,1.0130000114440918,1.0130000114440918,0,0,0,2023-09-01,2023-09-01
600190.SH,2023-08-24,2023-08-25,2023-09-01,2.7230000495910645,2.7230000495910645,2.7230000495910645,0,0,0,2023-09-01,2023-09-01
600235.SH,2023-08-24,2023-08-25,2023-09-01,2.2170000076293945,2.2170000076293945,2.2170000076293945,0,0,0,2023-09-01,2023-09-01
001368.SZ,2023-08-25,2023-08-28,2023-09-01,1.0080000162124634,1.0080000162124634,1.0080000162124634,0,0,0,2023-09-01,2023-09-01
002031.SZ,2023-08-25,2023-08-28,2023-09-01,14.861000061035156,14.861000061035156,14.861000061035156,0,0,0,2023-09-01,2023-09-01
601121.SH,2023-08-25,2023-08-28,2023-09-01,1.0169999599456787,1.0169999599456787,1.0169999599456787,0,0,0,2023-09-01,2023-09-01
688535.SH,2023-08-25,2023-08-28,2023-09-01,1.003000020980835,1.003000020980835,1.003000020980835,0,0,0,2023-09-01,2023-09-01
603170.SH,2023-04-24,2023-04-25,2023-09-04,1.0,1.0,1.0119999647140503,1,1,1,2023-04-25,2023-04-25
688697.SH,2023-06-08,2023-06-09,2023-09-04,1.0180000066757202,1.0180000066757202,1.0329999923706055,1,0,0,2023-09-04,2023-09-04
002888.SZ,2023-06-26,2023-06-27,2023-09-04,1.8769999742507935,1.8769999742507935,1.8769999742507935,0,0,0,2023-09-04,2023-09-04
000045.SZ,2023-06-28,2023-06-29,2023-09-04,2.9739999771118164,2.9739999771118164,2.9739999771118164,0,0,0,2023-09-04,2023-09-04
300684.SZ,2023-06-28,2023-06-29,2023-09-04,3.2320001125335693,3.2320001125335693,3.2320001125335693,0,1,1,2023-06-29,2023-06-29
002881.SZ,2023-07-03,2023-07-04,2023-09-04,2.2300000190734863,2.2300000190734863,2.2300000190734863,0,0,0,2023-09-04,2023-09-04
000158.SZ,2023-07-12,2023-07-13,2023-09-04,2.9519999027252197,2.9519999027252197,2.9519999027252197,0,0,0,2023-09-04,2023-09-04
300374.SZ,2023-07-12,2023-07-13,2023-09-04,2.187999963760376,2.187999963760376,2.187999963760376,0,0,0,2023-09-04,2023-09-04
600872.SH,2023-07-13,2023-07-14,2023-09-04,11.32800006866455,11.32800006866455,11.32800006866455,0,0,0,2023-09-04,2023-09-04
002345.SZ,2023-07-14,2023-07-17,2023-09-04,7.598999977111816,7.598999977111816,7.598999977111816,0,0,0,2023-09-04,2023-09-04
603330.SH,2023-07-17,2023-07-18,2023-09-04,5.2170000076293945,5.2170000076293945,5.2170000076293945,0,1,1,2023-07-18,2023-07-18
300005.SZ,2023-07-18,2023-07-19,2023-09-04,12.119000434875488,12.119000434875488,12.119000434875488,0,0,0,2023-09-04,2023-09-04
301073.SZ,2023-07-18,2023-07-19,2023-09-04,2.2730000019073486,2.2730000019073486,2.2730000019073486,0,0,0,2023-09-04,2023-09-04
