ts_code,signal_date,old_report_period,new_report_period,old_ann_date,new_ann_date,changed
600713.SH,2020-03-13,20190930,20190930,20191031,20191031,0
000055.SZ,2020-03-13,20190930,20190930,20191026,20191026,0
300026.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
600674.SH,2020-03-13,20190930,20190930,20191026,20191026,0
002892.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
600895.SH,2020-03-13,20190930,20190930,20191030,20191030,0
300690.SZ,2020-03-13,20190930,20190930,20191022,20191022,0
300329.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
002201.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
603081.SH,2020-03-13,20190930,20190930,20191031,20191031,0
600795.SH,2020-03-13,20190930,20190930,20191031,20191031,0
000650.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
000731.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
300039.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
688139.SH,2020-03-13,20190930,20190930,20191024,20191024,0
002264.SZ,2020-03-13,20190930,20190930,20191022,20191022,0
300522.SZ,2020-03-13,20190930,20190930,20191015,20191015,0
601991.SH,2020-03-13,20190930,20190930,20191031,20191031,0
002591.SZ,2020-03-13,20190930,20190930,20191018,20191018,0
002925.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
002412.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
600618.SH,2020-03-13,20190930,20190930,20191030,20191030,0
002566.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
300765.SZ,2020-03-13,20190930,20190930,20191028,20191028,0
300124.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
600664.SH,2020-03-13,20190930,20190930,20191026,20191026,0
603515.SH,2020-03-13,20190930,20190930,20191026,20191026,0
000153.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
300786.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
600351.SH,2020-03-13,20190930,20190930,20191030,20191030,0
600019.SH,2020-03-13,20190930,20190930,20191026,20191026,0
002252.SZ,2020-03-13,20190930,20190930,20191024,20191024,0
002237.SZ,2020-03-13,20190930,20190930,20191028,20191028,0
002758.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
603268.SH,2020-03-13,20190930,20190930,20191026,20191026,0
000651.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
300470.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
601163.SH,2020-03-13,20190930,20190930,20191025,20191025,0
601989.SH,2020-03-13,20190930,20190930,20191031,20191031,0
002835.SZ,2020-03-13,20190930,20190930,20191026,20191026,0
600052.SH,2020-03-13,20190930,20190930,20191030,20191030,0
603833.SH,2020-03-13,20190930,20190930,20191030,20191030,0
600489.SH,2020-03-13,20190930,20190930,20191031,20191031,0
603198.SH,2020-03-13,20190930,20190930,20191031,20191031,0
603578.SH,2020-03-13,20190930,20190930,20191026,20191026,0
002468.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
600256.SH,2020-03-13,20190930,20190930,20191023,20191023,0
002543.SZ,2020-03-13,20190930,20190930,20191026,20191026,0
002433.SZ,2020-03-13,20190930,20190930,20191021,20191021,0
600547.SH,2020-03-13,20190930,20190930,20191030,20191030,0
300085.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
603507.SH,2020-03-13,20190930,20190930,20191026,20191026,0
600746.SH,2020-03-13,20190930,20190930,20191030,20191030,0
600056.SH,2020-03-13,20190930,20190930,20191029,20191029,0
603963.SH,2020-03-13,20190930,20190930,20191023,20191023,0
002933.SZ,2020-03-13,20190930,20190930,20191022,20191022,0
601069.SH,2020-03-13,20190930,20190930,20191025,20191025,0
300344.SZ,2020-03-13,20190930,20190930,20191026,20191026,0
300463.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
600623.SH,2020-03-13,20190930,20190930,20191031,20191031,0
000622.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
002485.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
000830.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
600161.SH,2020-03-13,20190930,20190930,20191025,20191025,0
002659.SZ,2020-03-13,20190930,20190930,20191028,20191028,0
002646.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
000518.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
603279.SH,2020-03-13,20190930,20190930,20191029,20191029,0
300204.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
603181.SH,2020-03-13,20190930,20190930,20191025,20191025,0
000545.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
300137.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
600028.SH,2020-03-13,20190930,20190930,20191031,20191031,0
300781.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
002751.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
000025.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
002258.SZ,2020-03-13,20191231,20191231,20200312,20200312,0
002145.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
600885.SH,2020-03-13,20190930,20190930,20191031,20191031,0
002678.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
600926.SH,2020-03-13,20190930,20190930,20191025,20191025,0
002275.SZ,2020-03-13,20190930,20190930,20191024,20191024,0
600876.SH,2020-03-13,20190930,20190930,20191018,20191018,0
601333.SH,2020-03-13,20190930,20190930,20191030,20191030,0
600660.SH,2020-03-13,20190930,20190930,20191031,20191031,0
688389.SH,2020-03-13,20190930,20190930,20191104,20191104,0
600513.SH,2020-03-13,20190930,20190930,20191026,20191026,0
601009.SH,2020-03-13,20190930,20190930,20191031,20191031,0
600015.SH,2020-03-13,20190930,20190930,20191031,20191031,0
603368.SH,2020-03-13,20190930,20190930,20191030,20191030,0
600197.SH,2020-03-13,20190930,20190930,20191026,20191026,0
600835.SH,2020-03-13,20190930,20190930,20191029,20191029,0
600846.SH,2020-03-13,20190930,20190930,20191031,20191031,0
600596.SH,2020-03-13,20190930,20190930,20191029,20191029,0
601898.SH,2020-03-13,20190930,20190930,20191029,20191029,0
002951.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
600295.SH,2020-03-13,20190930,20190930,20191030,20191030,0
600479.SH,2020-03-13,20190930,20190930,20191030,20191030,0
000606.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
000623.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
000415.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
600929.SH,2020-03-13,20190930,20190930,20191029,20191029,0
002393.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
300778.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
002330.SZ,2020-03-13,20190930,20190930,20191024,20191024,0
002425.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
000612.SZ,2020-03-13,20190930,20190930,20191024,20191024,0
300780.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
000503.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
002370.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
002817.SZ,2020-03-13,20190930,20190930,20191022,20191022,0
601999.SH,2020-03-13,20190930,20190930,20191026,20191026,0
300390.SZ,2020-03-13,20190930,20190930,20191022,20191022,0
002437.SZ,2020-03-13,20190930,20190930,20191028,20191028,0
600572.SH,2020-03-13,20190930,20190930,20191031,20191031,0
000683.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
300531.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
603178.SH,2020-03-13,20190930,20190930,20191031,20191031,0
603177.SH,2020-03-13,20190930,20190930,20191029,20191029,0
600551.SH,2020-03-13,20190930,20190930,20191030,20191030,0
000807.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
300349.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
603585.SH,2020-03-13,20190930,20190930,20191030,20191030,0
002592.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
000899.SZ,2020-03-13,20190930,20190930,20191028,20191028,0
002588.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
600777.SH,2020-03-13,20190930,20190930,20191029,20191029,0
688198.SH,2020-03-13,20190930,20190930,20191119,20191119,0
300703.SZ,2020-03-13,20190930,20190930,20191028,20191028,0
000028.SZ,2020-03-13,20190930,20190930,20191024,20191024,0
002942.SZ,2020-03-13,20190930,20190930,20191022,20191022,0
600887.SH,2020-03-13,20190930,20190930,20191031,20191031,0
002648.SZ,2020-03-13,20190930,20190930,20191026,20191026,0
002168.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
300377.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
000038.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
000031.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
002608.SZ,2020-03-13,20190930,20190930,20191026,20191026,0
601699.SH,2020-03-13,20190930,20190930,20191030,20191030,0
600884.SH,2020-03-13,20190930,20190930,20191029,20191029,0
000719.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
601949.SH,2020-03-13,20190930,20190930,20191030,20191030,0
000068.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
603390.SH,2020-03-13,20190930,20190930,20191105,20191105,0
300359.SZ,2020-03-13,20190930,20190930,20191012,20191012,0
300082.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
603733.SH,2020-03-13,20190930,20190930,20191030,20191030,0
603700.SH,2020-03-13,20190930,20190930,20191030,20191030,0
600903.SH,2020-03-13,20190930,20190930,20191025,20191025,0
300809.SZ,2020-03-13,20190930,20190930,20191113,20191113,0
300203.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
002466.SZ,2020-03-13,20190930,20190930,20191023,20191023,0
600933.SH,2020-03-13,20190930,20190930,20191030,20191030,0
603979.SH,2020-03-13,20190930,20190930,20191018,20191018,0
600597.SH,2020-03-13,20190930,20190930,20191029,20191029,0
002155.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
601866.SH,2020-03-13,20190930,20190930,20191031,20191031,0
600338.SH,2020-03-13,20190930,20190930,20191026,20191026,0
603607.SH,2020-03-13,20190930,20190930,20191029,20191029,0
603999.SH,2020-03-13,20190930,20190930,20191026,20191026,0
000617.SZ,2020-03-13,20190930,20190930,20191025,20191025,0
300072.SZ,2020-03-13,20190930,20190930,20191026,20191026,0
300400.SZ,2020-03-13,20190930,20190930,20191026,20191026,0
000338.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
000590.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
002537.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
002826.SZ,2020-03-13,20190930,20190930,20191029,20191029,0
002246.SZ,2020-03-13,20190930,20190930,20191019,20191019,0
002778.SZ,2020-03-13,20190930,20190930,20191024,20191024,0
600366.SH,2020-03-13,20190930,20190930,20191022,20191022,0
603127.SH,2020-03-13,20190930,20190930,20191031,20191031,0
000878.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
601117.SH,2020-03-13,20190930,20190930,20191031,20191031,0
000795.SZ,2020-03-13,20191231,20191231,20200313,20200313,0
603313.SH,2020-03-13,20190930,20190930,20191030,20191030,0
000630.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
000831.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
600372.SH,2020-03-13,20190930,20190930,20191025,20191025,0
603693.SH,2020-03-13,20190930,20190930,20191030,20191030,0
002949.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
300008.SZ,2020-03-13,20190930,20190930,20191030,20191030,0
600072.SH,2020-03-13,20190930,20190930,20191031,20191031,0
600800.SH,2020-03-13,20190930,20190930,20191029,20191029,0
603569.SH,2020-03-13,20190930,20190930,20191023,20191023,0
601011.SH,2020-03-13,20190930,20190930,20191029,20191029,0
002577.SZ,2020-03-13,20190930,20190930,20191031,20191031,0
002057.SZ,2020-03-13,20190930,20190930,20191026,20191026,0
601918.SH,2020-03-13,20190930,20190930,20191031,20191031,0
601155.SH,2020-03-16,20190930,20190930,20191026,20191026,0
603605.SH,2020-03-16,20190930,20190930,20191030,20191030,0
002044.SZ,2020-03-16,20190930,20190930,20191025,20191025,0
300788.SZ,2020-03-16,20190930,20190930,20191028,20191028,0
600104.SH,2020-03-16,20190930,20190930,20191031,20191031,0
603816.SH,2020-03-16,20190930,20190930,20191030,20191030,0
002891.SZ,2020-03-16,20190930,20190930,20191023,20191023,0
600389.SH,2020-03-16,20190930,20190930,20191029,20191029,0
002295.SZ,2020-03-16,20190930,20190930,20191024,20191024,0
601198.SH,2020-03-16,20190930,20190930,20191030,20191030,0
603819.SH,2020-03-16,20190930,20190930,20191031,20191031,0
603110.SH,2020-03-16,20190930,20190930,20191025,20191025,0
600779.SH,2020-03-16,20190930,20190930,20191026,20191026,0
002572.SZ,2020-03-16,20190930,20190930,20191031,20191031,0
002032.SZ,2020-03-16,20190930,20190930,20191030,20191030,0
600999.SH,2020-03-16,20190930,20190930,20191030,20191030,0
300306.SZ,2020-03-16,20190930,20190930,20191030,20191030,0
601818.SH,2020-03-16,20190930,20190930,20191031,20191031,0
300529.SZ,2020-03-16,20190930,20190930,20191030,20191030,0
603983.SH,2020-03-16,20190930,20190930,20191030,20191030,0
300745.SZ,2020-03-16,20190930,20190930,20191030,20191030,0
300532.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
603768.SH,2020-03-16,20190930,20190930,20191030,20191030,0
000969.SZ,2020-03-16,20190930,20190930,20191031,20191031,0
601336.SH,2020-03-16,20190930,20190930,20191031,20191031,0
600731.SH,2020-03-16,20190930,20190930,20191029,20191029,0
002243.SZ,2020-03-16,20190930,20190930,20191023,20191023,0
300719.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
300277.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
600333.SH,2020-03-16,20190930,20190930,20191025,20191025,0
002736.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
600737.SH,2020-03-16,20190930,20190930,20191030,20191030,0
600058.SH,2020-03-16,20190930,20190930,20191030,20191030,0
000665.SZ,2020-03-16,20190930,20190930,20191031,20191031,0
000513.SZ,2020-03-16,20190930,20190930,20191023,20191023,0
002767.SZ,2020-03-16,20190930,20190930,20191025,20191025,0
300668.SZ,2020-03-16,20190930,20190930,20191028,20191028,0
600053.SH,2020-03-16,20190930,20190930,20191029,20191029,0
600754.SH,2020-03-16,20190930,20190930,20191031,20191031,0
300593.SZ,2020-03-16,20190930,20190930,20191023,20191023,0
603683.SH,2020-03-16,20190930,20190930,20191030,20191030,0
002712.SZ,2020-03-16,20190930,20190930,20191022,20191022,0
002895.SZ,2020-03-16,20190930,20190930,20191025,20191025,0
600078.SH,2020-03-16,20190930,20190930,20191031,20191031,0
002253.SZ,2020-03-16,20190930,20190930,20191025,20191025,0
603339.SH,2020-03-16,20190930,20190930,20191030,20191030,0
300662.SZ,2020-03-16,20190930,20190930,20191025,20191025,0
600500.SH,2020-03-16,20190930,20190930,20191031,20191031,0
300595.SZ,2020-03-16,20190930,20190930,20191026,20191026,0
000001.SZ,2020-03-16,20191231,20191231,20200214,20200214,0
002297.SZ,2020-03-16,20190930,20190930,20191024,20191024,0
300205.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
300275.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
300756.SZ,2020-03-16,20190930,20190930,20191030,20191030,0
603277.SH,2020-03-16,20190930,20190930,20191029,20191029,0
603882.SH,2020-03-16,20190930,20190930,20191023,20191023,0
300755.SZ,2020-03-16,20190930,20190930,20191022,20191022,0
000547.SZ,2020-03-16,20190930,20190930,20191025,20191025,0
000951.SZ,2020-03-16,20190930,20190930,20191026,20191026,0
002911.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
002265.SZ,2020-03-16,20190930,20190930,20191024,20191024,0
600765.SH,2020-03-16,20190930,20190930,20191030,20191030,0
000776.SZ,2020-03-16,20190930,20190930,20191030,20191030,0
600686.SH,2020-03-16,20190930,20190930,20191031,20191031,0
600837.SH,2020-03-16,20190930,20190930,20191031,20191031,0
001872.SZ,2020-03-16,20190930,20190930,20191031,20191031,0
300741.SZ,2020-03-16,20190930,20190930,20191026,20191026,0
300729.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
300589.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
300119.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
601688.SH,2020-03-16,20190930,20190930,20191030,20191030,0
603225.SH,2020-03-16,20190930,20190930,20191031,20191031,0
603587.SH,2020-03-16,20190930,20190930,20191030,20191030,0
300581.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
000858.SZ,2020-03-16,20190930,20190930,20191031,20191031,0
002670.SZ,2020-03-16,20190930,20190930,20191030,20191030,0
002861.SZ,2020-03-16,20190930,20190930,20191023,20191023,0
002877.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
000799.SZ,2020-03-16,20190930,20190930,20191018,20191018,0
000722.SZ,2020-03-16,20190930,20190930,20191026,20191026,0
300462.SZ,2020-03-16,20190930,20190930,20191030,20191030,0
603629.SH,2020-03-16,20190930,20190930,20191025,20191025,0
002117.SZ,2020-03-16,20190930,20190930,20191019,20191019,0
000069.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
603218.SH,2020-03-16,20190930,20190930,20191029,20191029,0
000166.SZ,2020-03-16,20190930,20190930,20191031,20191031,0
002821.SZ,2020-03-16,20190930,20190930,20191025,20191025,0
603535.SH,2020-03-16,20190930,20190930,20191025,20191025,0
300371.SZ,2020-03-16,20190930,20190930,20191026,20191026,0
601801.SH,2020-03-16,20190930,20190930,20191030,20191030,0
603661.SH,2020-03-16,20190930,20190930,20191029,20191029,0
601500.SH,2020-03-16,20190930,20190930,20191030,20191030,0
002908.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
600971.SH,2020-03-16,20190930,20190930,20191025,20191025,0
002177.SZ,2020-03-16,20190930,20190930,20191030,20191030,0
600070.SH,2020-03-16,20190930,20190930,20191029,20191029,0
600580.SH,2020-03-16,20190930,20190930,20191030,20191030,0
300746.SZ,2020-03-16,20190930,20190930,20191028,20191028,0
000626.SZ,2020-03-16,20190930,20190930,20191031,20191031,0
603355.SH,2020-03-16,20190930,20190930,20191030,20191030,0
600819.SH,2020-03-16,20190930,20190930,20191030,20191030,0
600061.SH,2020-03-16,20190930,20190930,20191031,20191031,0
300667.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
601881.SH,2020-03-16,20190930,20190930,20191029,20191029,0
300403.SZ,2020-03-16,20191231,20191231,20200229,20200229,0
603982.SH,2020-03-16,20190930,20190930,20191030,20191030,0
300549.SZ,2020-03-16,20190930,20190930,20191025,20191025,0
002050.SZ,2020-03-16,20190930,20190930,20191025,20191025,0
603169.SH,2020-03-16,20190930,20190930,20191029,20191029,0
002860.SZ,2020-03-16,20190930,20190930,20191025,20191025,0
300566.SZ,2020-03-16,20190930,20190930,20191030,20191030,0
000852.SZ,2020-03-16,20190930,20190930,20191031,20191031,0
002609.SZ,2020-03-16,20190930,20190930,20191022,20191022,0
600335.SH,2020-03-16,20190930,20190930,20191029,20191029,0
300296.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
300380.SZ,2020-03-16,20190930,20190930,20191026,20191026,0
300112.SZ,2020-03-16,20190930,20190930,20191028,20191028,0
000685.SZ,2020-03-16,20190930,20190930,20191031,20191031,0
000027.SZ,2020-03-16,20190930,20190930,20191031,20191031,0
300255.SZ,2020-03-16,20190930,20190930,20191030,20191030,0
603298.SH,2020-03-16,20190930,20190930,20191022,20191022,0
603505.SH,2020-03-16,20190930,20190930,20191026,20191026,0
600985.SH,2020-03-16,20190930,20190930,20191026,20191026,0
000987.SZ,2020-03-16,20191231,20191231,20200229,20200229,0
603967.SH,2020-03-16,20190930,20190930,20191029,20191029,0
000848.SZ,2020-03-16,20190930,20190930,20191023,20191023,0
002009.SZ,2020-03-16,20190930,20190930,20191022,20191022,0
002688.SZ,2020-03-16,20190930,20190930,20191022,20191022,0
600066.SH,2020-03-16,20190930,20190930,20191029,20191029,0
600901.SH,2020-03-16,20190930,20190930,20191025,20191025,0
600486.SH,2020-03-16,20190930,20190930,20191029,20191029,0
300087.SZ,2020-03-16,20190930,20190930,20191022,20191022,0
603085.SH,2020-03-16,20190930,20190930,20191026,20191026,0
600030.SH,2020-03-16,20190930,20190930,20191031,20191031,0
002643.SZ,2020-03-16,20190930,20190930,20191026,20191026,0
002559.SZ,2020-03-16,20190930,20190930,20191025,20191025,0
002570.SZ,2020-03-16,20190930,20190930,20191029,20191029,0
