kind,ts_code,end_date,ann_date,n_rows,n_update_flag_vals,n_f_ann_vals,n_value_vals
income,000060.SZ,20200331,20200430,2,2,1,1
income,000060.SZ,20200630,20200829,2,2,1,1
income,000060.SZ,20200930,20201029,2,2,1,1
income,000060.SZ,20201231,20210331,2,2,1,1
income,000060.SZ,20210930,20211030,2,2,1,1
income,000060.SZ,20211231,20220329,2,2,1,1
income,000060.SZ,20220331,20220428,2,2,1,1
income,000060.SZ,20221231,20230410,2,2,1,1
income,000060.SZ,20230630,20230830,2,2,1,1
income,000060.SZ,20230930,20231031,2,2,1,1
income,000060.SZ,20240331,20240429,2,2,1,1
income,000060.SZ,20240930,20241029,2,2,1,1
income,000061.SZ,20180930,20181030,2,2,1,1
income,000061.SZ,20181231,20190427,2,2,1,1
income,000061.SZ,20190630,20190828,2,2,1,1
income,000061.SZ,20190930,20191030,2,2,1,1
income,000061.SZ,20191231,20200429,2,2,1,1
income,000061.SZ,20200331,20200429,2,2,1,1
income,000061.SZ,20200630,20200829,2,2,1,1
income,000061.SZ,20200930,20201030,2,2,1,1
income,000061.SZ,20201231,20210429,2,2,1,1
income,000061.SZ,20210930,20211029,2,2,1,1
income,000061.SZ,20211231,20220426,2,2,1,1
income,000061.SZ,20220331,20220426,2,2,1,1
income,000061.SZ,20221231,20230427,2,2,1,1
income,000061.SZ,20230630,20230829,2,2,1,1
income,000062.SZ,20180930,20181026,2,2,1,1
income,000062.SZ,20181231,20190328,2,2,1,1
income,000062.SZ,20190630,20190828,2,2,1,1
income,000062.SZ,20190930,20191024,2,2,1,1
income,000062.SZ,20191231,20200326,2,2,1,1
income,000062.SZ,20200331,20200428,2,2,1,1
income,000062.SZ,20200630,20200820,2,2,1,1
income,000062.SZ,20200930,20201028,2,2,1,1
income,000062.SZ,20201231,20210310,2,2,1,1
income,000062.SZ,20210930,20211027,2,2,1,1
income,000062.SZ,20211231,20220311,2,2,1,1
income,000062.SZ,20220331,20220428,2,2,1,1
income,000062.SZ,20220630,20220826,2,2,1,1
income,000062.SZ,20221231,20230315,2,2,1,1
income,000062.SZ,20240331,20240430,2,2,1,1
income,000063.SZ,20180630,20180831,2,2,1,1
income,000063.SZ,20180930,20181026,2,2,1,1
income,000063.SZ,20181231,20190328,2,2,1,1
income,000063.SZ,20190630,20190828,2,2,1,1
income,000063.SZ,20190930,20191029,2,2,1,1
income,000063.SZ,20191231,20200328,2,2,1,1
income,000063.SZ,20200331,20200425,2,2,1,1
income,000063.SZ,20200630,20200829,2,2,1,1
income,000063.SZ,20200930,20201029,2,2,1,1
income,000063.SZ,20201231,20210317,2,2,1,1
income,000063.SZ,20211231,20220309,2,2,1,1
income,000063.SZ,20221231,20230311,2,2,1,1
income,000063.SZ,20230630,20230819,2,2,1,1
income,000063.SZ,20240930,20241022,2,2,1,1
income,000065.SZ,20180930,20181031,2,2,1,1
income,000065.SZ,20181231,20190402,2,2,1,1
income,000065.SZ,20191231,20200420,2,2,1,1
income,000065.SZ,20200331,20200420,2,2,1,1
income,000065.SZ,20200630,20200831,2,2,1,1
income,000065.SZ,20200930,20201031,2,2,1,1
income,000065.SZ,20201231,20210331,2,2,1,1
income,000065.SZ,20211231,20220430,2,2,1,1
income,000065.SZ,20220331,20220430,2,2,1,1
income,000065.SZ,20220630,20220819,2,2,1,1
income,000065.SZ,20221231,20230425,2,2,1,1
income,000065.SZ,20230630,20230831,2,2,1,1
income,000066.SZ,20180930,20181031,2,2,1,1
income,000066.SZ,20181231,20190430,2,2,1,1
income,000066.SZ,20191231,20200430,2,2,1,1
income,000066.SZ,20200331,20200430,2,2,1,1
income,000066.SZ,20200630,20200829,2,2,1,1
income,000066.SZ,20200930,20201031,2,2,1,1
income,000066.SZ,20201231,20210430,2,2,1,1
income,000066.SZ,20210930,20211030,2,2,1,1
income,000066.SZ,20211231,20220430,2,2,1,1
income,000066.SZ,20220331,20220430,2,2,1,1
income,000066.SZ,20221231,20230429,2,2,1,1
income,000066.SZ,20230630,20230826,2,2,1,1
income,000066.SZ,20230930,20231028,2,2,1,1
income,000068.SZ,20180930,20181030,2,2,1,1
income,000068.SZ,20181231,20190420,2,2,1,1
income,000068.SZ,20190630,20190827,2,2,1,1
income,000068.SZ,20191231,20200428,2,2,1,1
income,000068.SZ,20200331,20200428,2,2,1,1
income,000068.SZ,20200630,20200825,2,2,1,1
income,000068.SZ,20200930,20201029,2,2,1,1
income,000068.SZ,20201231,20210427,2,2,1,1
income,000068.SZ,20211231,20220305,2,2,1,1
income,000068.SZ,20220331,20220429,2,2,1,1
income,000068.SZ,20230630,20230824,2,2,1,1
income,000068.SZ,20240331,20240425,2,2,1,1
income,000069.SZ,20180930,20181026,2,2,1,1
income,000069.SZ,20181231,20190330,2,2,1,1
income,000069.SZ,20190630,20190830,2,2,1,1
income,000069.SZ,20190930,20191029,2,2,1,1
income,000069.SZ,20191231,20200428,2,2,1,1
income,000069.SZ,20200331,20200428,2,2,1,1
income,000069.SZ,20200630,20200820,2,2,1,1
income,000069.SZ,20200930,20201027,2,2,1,1
income,000069.SZ,20201231,20210330,2,2,1,1
income,000069.SZ,20211231,20220331,2,2,1,1
income,000069.SZ,20221231,20230331,2,2,1,1
income,000070.SZ,20171231,20180411,2,2,2,2
income,000070.SZ,20180930,20181030,2,2,1,1
income,000070.SZ,20181231,20190416,2,2,2,2
income,000070.SZ,20190930,20191029,2,2,1,1
income,000070.SZ,20191231,20200429,2,2,1,1
income,000070.SZ,20200331,20200430,2,2,1,1
income,000070.SZ,20200630,20200829,2,2,1,1
income,000070.SZ,20200930,20201029,2,2,1,1
income,000070.SZ,20201231,20210427,2,2,1,1
income,000070.SZ,20211231,20220430,2,2,1,1
income,000070.SZ,20220331,20220430,2,2,1,1
income,000070.SZ,20221231,20230428,2,2,1,1
income,000070.SZ,20230630,20230826,2,2,1,1
income,000078.SZ,20171231,20180428,2,2,1,1
income,000078.SZ,20180930,20181030,2,2,1,1
income,000078.SZ,20190930,20191029,2,2,1,1
income,000078.SZ,20191231,20200428,2,2,1,1
income,000078.SZ,20200331,20200428,2,2,1,1
income,000078.SZ,20200630,20200804,2,2,1,1
income,000078.SZ,20200930,20201027,2,2,1,1
income,000078.SZ,20201231,20210427,2,2,1,1
income,000078.SZ,20211231,20220429,2,2,1,1
income,000078.SZ,20220331,20220429,2,2,1,1
income,000078.SZ,20220930,20221028,2,2,1,1
income,000088.SZ,20180930,20181025,2,2,1,1
income,000088.SZ,20181231,20190403,2,2,1,1
income,000088.SZ,20190630,20190815,2,2,1,1
income,000088.SZ,20190930,20191029,2,2,1,1
income,000088.SZ,20191231,20200409,2,2,1,1
income,000088.SZ,20200331,20200425,2,2,1,1
income,000088.SZ,20200630,20200829,2,2,1,1
income,000088.SZ,20200930,20201030,2,2,1,1
income,000088.SZ,20201231,20210417,2,2,1,1
income,000088.SZ,20211231,20220409,2,2,1,1
income,000088.SZ,20220331,20220430,2,2,1,1
income,000088.SZ,20220930,20221028,2,2,1,1
income,000088.SZ,20221231,20230429,2,2,1,1
income,000088.SZ,20230331,20230429,2,2,1,1
income,000088.SZ,20240331,20240430,2,2,1,1
income,000089.SZ,20180930,20181027,2,2,1,1
income,000089.SZ,20181231,20190330,2,2,1,1
income,000089.SZ,20190630,20190830,2,2,1,1
income,000089.SZ,20190930,20191025,2,2,1,1
income,000089.SZ,20191231,20200328,2,2,1,1
income,000089.SZ,20200331,20200430,2,2,1,1
income,000089.SZ,20200630,20200821,2,2,1,1
income,000089.SZ,20200930,20201030,2,2,1,1
income,000089.SZ,20201231,20210402,2,2,1,1
income,000089.SZ,20210930,20211029,2,2,1,1
income,000089.SZ,20211231,20220409,2,2,1,1
income,000089.SZ,20220331,20220429,2,2,1,1
income,000089.SZ,20220630,20220826,2,2,1,1
income,000089.SZ,20220930,20221028,2,2,1,1
income,000089.SZ,20221231,20230331,2,2,1,1
income,000089.SZ,20230630,20230825,2,2,1,1
income,000090.SZ,20180930,20181030,2,2,1,1
income,000090.SZ,20181231,20190402,2,2,1,1
income,000090.SZ,20190630,20190829,2,2,1,1
income,000090.SZ,20190930,20191030,2,2,1,1
income,000090.SZ,20191231,20200414,2,2,1,1
income,000090.SZ,20200331,20200428,2,2,1,1
income,000090.SZ,20200630,20200826,2,2,1,1
income,000090.SZ,20200930,20201030,2,2,1,1
income,000090.SZ,20201231,20210413,2,2,1,1
income,000090.SZ,20211231,20220416,2,2,1,1
income,000090.SZ,20220331,20220428,2,2,1,1
income,000090.SZ,20221231,20230414,2,2,1,1
income,000096.SZ,20180930,20181030,2,2,1,1
income,000096.SZ,20181231,20190404,2,2,1,1
income,000096.SZ,20190630,20190823,2,2,1,1
income,000096.SZ,20190930,20191030,2,2,1,1
income,000096.SZ,20191231,20200331,2,2,1,1
income,000096.SZ,20200331,20200430,2,2,1,1
income,000096.SZ,20200630,20200821,2,2,1,1
income,000096.SZ,20200930,20201031,2,2,1,1
income,000096.SZ,20201231,20210408,2,2,1,1
income,000096.SZ,20210930,20211030,2,2,1,1
income,000096.SZ,20211231,20220412,2,2,1,1
income,000096.SZ,20220331,20220430,2,2,1,1
income,000096.SZ,20221231,20230418,2,2,1,1
income,000099.SZ,20180930,20181030,2,2,1,1
income,000099.SZ,20181231,20190319,2,2,1,1
income,000099.SZ,20190630,20190827,2,2,1,1
income,000099.SZ,20190930,20191029,2,2,1,1
income,000099.SZ,20191231,20200324,2,2,1,1
income,000099.SZ,20200331,20200428,2,2,1,1
income,000099.SZ,20200630,20200825,2,2,1,1
income,000099.SZ,20200930,20201026,2,2,1,1
income,000099.SZ,20201231,20210330,2,2,1,1
income,000099.SZ,20211231,20220328,2,2,1,1
income,000099.SZ,20220331,20220426,2,2,1,1
income,000099.SZ,20220930,20221028,2,2,1,1
income,000099.SZ,20221231,20230323,2,2,1,1
income,000100.SZ,20180630,20180829,2,2,1,1
income,000100.SZ,20180930,20181030,2,2,1,1
income,000100.SZ,20181231,20190320,2,2,1,1
income,000100.SZ,20191231,20200331,2,2,1,1
income,000100.SZ,20200331,20200429,2,2,1,1
income,000100.SZ,20200630,20200829,2,2,1,1
income,000100.SZ,20200930,20201029,2,2,1,1
income,000100.SZ,20201231,20210311,2,2,1,1
income,000100.SZ,20210930,20211027,2,2,1,1
income,000100.SZ,20211231,20220428,2,2,1,1
income,000100.SZ,20221231,20230331,2,2,1,1
income,000100.SZ,20230630,20230830,2,2,1,1
income,000150.SZ,20180930,20181031,2,2,1,1
income,000150.SZ,20181231,20190426,2,2,1,1
income,000150.SZ,20190930,20191030,2,2,1,1
income,000150.SZ,20191231,20200430,2,2,1,1
income,000150.SZ,20200331,20200430,2,2,1,1
income,000150.SZ,20200630,20200828,2,2,1,1
income,000150.SZ,20200930,20201030,2,2,1,1
income,000150.SZ,20201231,20210427,2,2,1,1
income,000150.SZ,20211231,20220430,2,2,1,1
income,000150.SZ,20220331,20220430,2,2,1,1
income,000150.SZ,20221231,20230429,2,2,1,1
income,000150.SZ,20230331,20230429,2,2,1,1
income,000151.SZ,20180930,20181024,2,2,1,1
income,000151.SZ,20181231,20190330,2,2,1,1
income,000151.SZ,20190930,20191030,2,2,1,1
income,000151.SZ,20191231,20200325,2,2,1,1
income,000151.SZ,20200331,20200425,2,2,1,1
income,000151.SZ,20200630,20200822,2,2,1,1
income,000151.SZ,20200930,20201029,2,2,1,1
income,000151.SZ,20201231,20210410,2,2,1,1
income,000151.SZ,20210930,20211016,2,2,1,1
income,000151.SZ,20211231,20220423,2,2,1,1
income,000151.SZ,20220930,20221028,2,2,1,1
income,000151.SZ,20240930,20241029,2,2,1,1
income,000153.SZ,20180930,20181031,2,2,1,1
income,000153.SZ,20181231,20190426,2,2,1,1
income,000153.SZ,20190930,20191030,2,2,1,1
income,000153.SZ,20191231,20200424,2,2,1,1
income,000153.SZ,20200331,20200424,2,2,1,1
income,000153.SZ,20200630,20200828,2,2,1,1
income,000153.SZ,20200930,20201029,2,2,1,1
income,000153.SZ,20201231,20210423,2,2,1,1
income,000153.SZ,20211231,20220429,2,2,1,1
income,000153.SZ,20220331,20220429,2,2,1,1
income,000153.SZ,20221231,20230420,2,2,1,1
income,000153.SZ,20230630,20230825,2,2,1,1
income,000155.SZ,20180930,20181031,2,2,1,1
income,000155.SZ,20181231,20190427,2,2,1,1
income,000155.SZ,20190930,20191022,2,2,1,1
income,000155.SZ,20191231,20200424,2,2,1,1
income,000155.SZ,20200331,20200424,2,2,1,1
income,000155.SZ,20200630,20200828,2,2,1,1
income,000155.SZ,20200930,20201023,2,2,1,1
income,000155.SZ,20201231,20210423,2,2,1,1
income,000155.SZ,20211231,20220421,2,2,1,1
income,000155.SZ,20220331,20220421,2,2,1,1
income,000155.SZ,20220930,20221026,2,2,1,1
income,000155.SZ,20221231,20230331,2,2,1,1
income,000155.SZ,20230630,20230831,2,2,1,1
income,000156.SZ,20180930,20181031,2,2,1,1
income,000156.SZ,20181231,20190430,2,2,1,1
income,000156.SZ,20191231,20200430,2,2,1,1
income,000156.SZ,20200331,20200430,2,2,1,1
income,000156.SZ,20200630,20200831,2,2,1,1
income,000156.SZ,20200930,20201031,2,2,1,1
income,000156.SZ,20201231,20210430,2,2,1,1
income,000156.SZ,20210930,20211030,2,2,1,1
income,000156.SZ,20211231,20220429,2,2,1,1
income,000156.SZ,20220331,20220429,2,2,1,1
income,000156.SZ,20230331,20230429,2,2,1,1
income,000156.SZ,20230630,20230828,2,2,1,1
income,000156.SZ,20240331,20240430,2,2,1,1
income,000157.SZ,20180630,20180831,2,2,1,1
income,000157.SZ,20180930,20181031,2,2,1,1
income,000157.SZ,20181231,20190330,2,2,1,1
income,000157.SZ,20190630,20190831,2,2,1,1
income,000157.SZ,20191231,20200331,2,2,1,1
income,000157.SZ,20200331,20200430,2,2,1,1
income,000157.SZ,20200630,20200822,2,2,1,1
income,000157.SZ,20200930,20201031,2,2,1,1
income,000157.SZ,20201231,20210331,2,2,1,1
income,000157.SZ,20210930,20211029,2,2,1,1
income,000157.SZ,20211231,20220331,2,2,1,1
income,000157.SZ,20220331,20220427,2,2,1,1
income,000157.SZ,20221231,20230331,2,2,1,1
income,000157.SZ,20230630,20230831,2,2,1,1
income,000157.SZ,20230930,20231031,2,2,1,1
income,000157.SZ,20240331,20240430,2,2,1,1
income,000158.SZ,20180930,20181031,2,2,1,1
income,000158.SZ,20181231,20190430,2,2,1,1
income,000158.SZ,20190630,20190830,2,2,1,1
income,000158.SZ,20191231,20200425,2,2,1,1
income,000158.SZ,20200331,20200425,2,2,1,1
income,000158.SZ,20200630,20200829,2,2,1,1
income,000158.SZ,20200930,20201029,2,2,1,1
income,000158.SZ,20201231,20210428,2,2,1,1
income,000158.SZ,20211231,20220416,2,2,1,1
income,000158.SZ,20220331,20220428,2,2,1,1
income,000158.SZ,20221231,20230417,2,2,1,1
income,000158.SZ,20230630,20230830,2,2,1,1
income,000159.SZ,20180630,20180828,2,2,1,1
income,000159.SZ,20180930,20181030,2,2,1,1
income,000159.SZ,20181231,20190416,2,2,1,1
income,000159.SZ,20190630,20190820,2,2,1,1
income,000159.SZ,20190930,20191029,2,2,1,1
income,000159.SZ,20191231,20200429,2,2,1,1
income,000159.SZ,20200331,20200430,2,2,1,1
income,000159.SZ,20200630,20200818,2,2,1,1
income,000159.SZ,20200930,20201029,2,2,1,1
income,000159.SZ,20201231,20210420,2,2,1,1
income,000159.SZ,20210930,20211027,2,2,1,1
income,000159.SZ,20211231,20220412,2,2,1,1
income,000159.SZ,20220331,20220426,2,2,1,1
income,000159.SZ,20221231,20230420,2,2,1,1
income,000159.SZ,20230630,20230815,2,2,1,1
income,000166.SZ,20180331,20180428,2,2,1,1
income,000166.SZ,20180630,20180818,2,2,1,1
income,000166.SZ,20191231,20200328,2,2,1,1
income,000166.SZ,20200630,20200829,2,2,1,1
income,000166.SZ,20201231,20210331,2,2,1,1
income,000166.SZ,20210331,20210430,2,2,1,1
income,000166.SZ,20210930,20211030,2,2,1,1
income,000166.SZ,20211231,20220331,2,2,1,1
income,000166.SZ,20220331,20220430,2,2,1,1
income,000166.SZ,20221231,20230331,2,2,1,1
income,000166.SZ,20230331,20230429,2,2,1,1
income,000166.SZ,20230630,20230831,2,2,1,1
income,000301.SZ,20180930,20181031,2,2,1,1
income,000301.SZ,20181231,20190403,2,2,1,1
income,000301.SZ,20191231,20200409,2,2,1,1
income,000301.SZ,20200331,20200430,2,2,1,1
income,000301.SZ,20200630,20200831,2,2,1,1
income,000301.SZ,20200930,20201031,2,2,1,1
income,000301.SZ,20201231,20210415,2,2,1,1
income,000301.SZ,20210930,20211029,2,2,1,1
income,000301.SZ,20211231,20220419,2,2,1,1
income,000301.SZ,20220331,20220430,2,2,1,1
income,000301.SZ,20221231,20230418,2,2,1,1
income,000301.SZ,20240331,20240430,2,2,1,1
income,000333.SZ,20180630,20180831,2,2,1,1
income,000333.SZ,20180930,20181031,2,2,1,1
income,000333.SZ,20181231,20190420,2,2,1,1
income,000333.SZ,20191231,20200430,2,2,1,1
income,000333.SZ,20200331,20200430,2,2,1,1
income,000333.SZ,20200630,20200831,2,2,1,1
income,000333.SZ,20200930,20201031,2,2,1,1
income,000333.SZ,20201231,20210430,2,2,1,1
income,000333.SZ,20211231,20220430,2,2,1,1
income,000333.SZ,20220331,20220430,2,2,1,1
income,000333.SZ,20221231,20230429,2,2,1,1
income,000333.SZ,20230331,20230429,2,2,1,1
income,000333.SZ,20230630,20230831,2,2,1,1
income,000338.SZ,20180630,20180829,2,2,1,1
income,000338.SZ,20180930,20181031,2,2,1,1
income,000338.SZ,20181231,20190326,2,2,1,1
income,000338.SZ,20190630,20190830,2,2,1,1
income,000338.SZ,20191231,20200327,2,2,1,1
income,000338.SZ,20200331,20200430,2,2,1,1
income,000338.SZ,20200630,20200828,2,2,1,1
income,000338.SZ,20200930,20201031,2,2,1,1
income,000338.SZ,20201231,20210331,2,2,1,1
income,000338.SZ,20210930,20211030,2,2,1,1
income,000338.SZ,20211231,20220331,2,2,1,1
income,000338.SZ,20220331,20220430,2,2,1,1
income,000338.SZ,20221231,20230331,2,2,1,1
income,000338.SZ,20230930,20231031,2,2,1,1
income,000338.SZ,20240331,20240430,2,2,1,1
income,000400.SZ,20180930,20181026,2,2,1,1
income,000400.SZ,20181231,20190329,2,2,1,1
income,000400.SZ,20190930,20191012,2,2,1,1
income,000400.SZ,20191231,20200410,2,2,1,1
income,000400.SZ,20200331,20200428,2,2,1,1
income,000400.SZ,20200630,20200812,2,2,1,1
income,000400.SZ,20200930,20201029,2,2,1,1
income,000400.SZ,20201231,20210409,2,2,1,1
income,000400.SZ,20210930,20211030,2,2,1,1
income,000400.SZ,20211231,20220426,2,2,1,1
income,000400.SZ,20220331,20220428,2,2,1,1
income,000400.SZ,20220930,20221028,2,2,1,1
income,000400.SZ,20221231,20230408,2,2,1,1
income,000400.SZ,20230331,20230422,2,2,1,1
income,000400.SZ,20230930,20231028,2,2,1,1
income,000400.SZ,20240331,20240430,2,2,1,1
income,000401.SZ,20171231,20180323,2,2,1,1
income,000401.SZ,20180630,20180810,2,2,1,1
income,000401.SZ,20180930,20181018,2,2,1,1
income,000401.SZ,20190630,20190823,2,2,1,1
income,000401.SZ,20190930,20191025,2,2,1,1
income,000401.SZ,20191231,20200319,2,2,1,1
income,000401.SZ,20200331,20200424,2,2,1,1
income,000401.SZ,20200630,20200814,2,2,1,1
income,000401.SZ,20200930,20201021,2,2,1,1
income,000401.SZ,20201231,20210317,2,2,1,1
income,000401.SZ,20210930,20211027,2,2,1,1
income,000401.SZ,20211231,20220317,2,2,1,1
income,000401.SZ,20220930,20221028,2,2,1,1
income,000401.SZ,20221231,20230329,2,2,1,1
income,000401.SZ,20230630,20230825,2,2,1,1
income,000401.SZ,20240930,20241030,2,2,1,1
income,000402.SZ,20180630,20180830,2,2,1,1
income,000402.SZ,20180930,20181031,2,2,1,1
income,000402.SZ,20181231,20190329,2,2,1,1
income,000402.SZ,20190630,20190810,2,2,1,1
income,000402.SZ,20191231,20200430,2,2,1,1
income,000402.SZ,20200331,20200430,2,2,1,1
income,000402.SZ,20200630,20200829,2,2,1,1
income,000402.SZ,20200930,20201031,2,2,1,1
income,000402.SZ,20201231,20210331,2,2,1,1
income,000402.SZ,20211231,20220331,2,2,1,1
income,000402.SZ,20220331,20220428,2,2,1,1
income,000402.SZ,20221231,20230429,2,2,1,1
income,000402.SZ,20230630,20230831,2,2,1,1
income,000403.SZ,20180930,20181031,2,2,1,1
income,000403.SZ,20181231,20190425,2,2,1,1
income,000403.SZ,20190930,20191019,2,2,1,1
income,000403.SZ,20191231,20200430,2,2,1,1
income,000403.SZ,20200331,20200430,2,2,1,1
income,000403.SZ,20200630,20200828,2,2,1,1
income,000403.SZ,20200930,20201026,2,2,1,1
income,000403.SZ,20201231,20210420,2,2,1,1
income,000403.SZ,20211231,20220430,2,2,1,1
income,000403.SZ,20220331,20220430,2,2,1,1
income,000404.SZ,20180930,20181018,2,2,1,1
income,000404.SZ,20181231,20190323,2,2,1,1
income,000404.SZ,20190630,20190810,2,2,1,1
income,000404.SZ,20190930,20191018,2,2,1,1
income,000404.SZ,20191231,20200411,2,2,1,1
income,000404.SZ,20200331,20200424,2,2,1,1
income,000404.SZ,20200630,20200808,2,2,1,1
income,000404.SZ,20200930,20201017,2,2,1,1
income,000404.SZ,20201231,20210329,2,2,1,1
income,000404.SZ,20211231,20220330,2,2,1,1
income,000404.SZ,20221231,20230330,2,2,1,1
income,000404.SZ,20230630,20230808,2,2,1,1
income,000404.SZ,20231231,20240329,2,2,1,1
income,000407.SZ,20180930,20181030,2,2,1,1
income,000407.SZ,20181231,20190418,2,2,1,1
income,000407.SZ,20190630,20190816,2,2,1,1
income,000407.SZ,20190930,20191029,2,2,1,1
income,000407.SZ,20191231,20200328,2,2,1,1
income,000407.SZ,20200331,20200428,2,2,1,1
income,000407.SZ,20200630,20200822,2,2,1,1
income,000407.SZ,20200930,20201023,2,2,1,1
income,000407.SZ,20201231,20210428,2,2,1,1
income,000407.SZ,20211231,20220319,2,2,1,1
income,000407.SZ,20220331,20220430,2,2,1,1
income,000407.SZ,20221231,20230318,2,2,1,1
income,000407.SZ,20230930,20231028,2,2,1,1
income,000408.SZ,20181231,20190430,2,2,1,1
income,000408.SZ,20190930,20191030,2,2,1,1
income,000408.SZ,20191231,20200430,2,2,1,1
income,000408.SZ,20200630,20200829,2,2,1,1
income,000408.SZ,20200930,20201031,2,2,1,1
income,000408.SZ,20201231,20210413,2,2,1,1
income,000408.SZ,20210331,20210430,2,2,1,1
income,000408.SZ,20210930,20211020,2,2,1,1
income,000408.SZ,20211231,20220311,2,2,1,1
income,000408.SZ,20220331,20220429,2,2,1,1
income,000408.SZ,20220930,20221020,2,2,1,1
income,000408.SZ,20221231,20230310,2,2,1,1
income,000408.SZ,20230630,20230725,2,2,1,1
income,000409.SZ,20180930,20181031,2,2,1,1
income,000409.SZ,20181231,20190423,2,2,1,1
income,000409.SZ,20191231,20200328,2,2,1,1
income,000409.SZ,20200331,20200429,2,2,1,1
income,000409.SZ,20200630,20200828,2,2,1,1
income,000409.SZ,20200930,20201030,2,2,1,1
income,000409.SZ,20201231,20210320,2,2,1,1
income,000409.SZ,20210930,20211027,2,2,1,1
income,000409.SZ,20211231,20220325,2,2,1,1
income,000409.SZ,20220331,20220428,2,2,1,1
income,000409.SZ,20221231,20230413,2,2,1,1
income,000409.SZ,20230331,20230429,2,2,1,1
income,000410.SZ,20180930,20181031,2,2,1,1
income,000410.SZ,20181231,20190429,2,2,1,1
income,000410.SZ,20190630,20190831,2,2,1,1
income,000410.SZ,20191231,20200430,2,2,1,1
income,000410.SZ,20200331,20200430,2,2,1,1
income,000410.SZ,20200630,20200831,2,2,1,1
income,000410.SZ,20200930,20201027,2,2,1,1
income,000410.SZ,20201231,20210429,2,2,1,1
income,000410.SZ,20210930,20211030,2,2,1,1
income,000410.SZ,20211231,20220416,2,2,1,1
income,000410.SZ,20220331,20220430,2,2,1,1
income,000410.SZ,20221231,20230429,2,2,1,1
income,000410.SZ,20230930,20231031,2,2,1,1
income,000411.SZ,20180930,20181031,2,2,1,1
income,000411.SZ,20181231,20190426,2,2,1,1
income,000411.SZ,20190930,20191026,2,2,1,1
income,000411.SZ,20191231,20200425,2,2,1,1
income,000411.SZ,20200331,20200430,2,2,1,1
income,000411.SZ,20200630,20200829,2,2,1,1
income,000411.SZ,20200930,20201031,2,2,1,1
income,000411.SZ,20201231,20210424,2,2,1,1
income,000411.SZ,20211231,20220420,2,2,1,1
income,000411.SZ,20220331,20220430,2,2,1,1
income,000413.SZ,20180930,20181031,2,2,1,1
income,000413.SZ,20181231,20190430,2,2,1,1
income,000413.SZ,20191231,20200624,2,2,1,1
income,000413.SZ,20200331,20200430,2,2,1,1
income,000413.SZ,20200630,20200829,2,2,1,1
