ts_code,stock_name,n_episodes,total_pnl,mean_ret_pct,best_ret_pct,worst_ret_pct,mean_pnl_per_ep
002380.SZ,科远智慧,12,-7959.308180039581,4.795209672270343,28.611671477545222,-23.614175854353352,-663.2756816699651
002381.SZ,双箭股份,14,256726.59304410068,3.756614113691523,20.375649037617524,-6.134805545369757,18337.613788864335
002382.SZ,蓝帆医疗,16,-246793.34831759892,0.6507375333909686,12.125592378601963,-32.132543135268854,-15424.584269849933
002383.SZ,合众思壮,17,432522.550634221,7.36636276282373,25.21727061164027,-7.026789485738324,25442.50297848359
002384.SZ,东山精密,14,-30418.194581459073,6.194937604449673,31.575490559060515,-14.946223972679832,-2172.7281843899336
002385.SZ,大北农,14,51786.49491972118,4.914415624056696,25.579811484505832,-12.734788100955845,3699.035351408656
002386.SZ,天原集团,13,-45388.18883375896,1.2866085566317347,10.005509114121066,-15.145774533100951,-3491.3991410583817
002387.SZ,维信诺,15,-285066.7736725799,3.876284508742938,17.120352831332468,-25.146488876025963,-19004.451578171993
002388.SZ,新亚制程,11,316617.7656103206,5.758862821788903,16.228436317569702,-3.7923687692517,28783.433237301873
002389.SZ,航天彩虹,11,42629.943671100904,3.212258347793136,16.36474817548391,-8.773007275142856,3875.4494246455365
002390.SZ,信邦制药,10,-28696.855334218897,1.8604496492879492,13.92403643653712,-14.01817818027619,-2869.68553342189
002391.SZ,长青股份,13,-29498.746389478503,1.3026725539577875,9.79259659163125,-5.642787535287697,-2269.1343376521927
002392.SZ,北京利尔,14,54324.52947432108,2.9913746485036987,18.703443286064296,-16.928401775700863,3880.3235338800773
002393.SZ,力生制药,19,222082.97189886088,5.353815098315867,21.198354887570183,-16.236163884922107,11688.5774683611
002394.SZ,联发股份,16,188153.72006508138,4.009214051200461,21.02162873620793,-10.116480399099652,11759.607504067586
002395.SZ,双象股份,17,490663.50705738075,8.987363789815245,21.968936049950756,-6.079346341264617,28862.559238669455
002396.SZ,星网锐捷,13,-6829.498697578456,1.3602417332660386,8.025615399014175,-9.34059080122212,-525.3460536598812
002397.SZ,梦洁股份,17,112913.13310236088,5.722947064425842,33.813757645218665,-21.96793618859664,6641.949006021228
002398.SZ,垒知集团,16,400793.82255000086,5.2295767102191775,23.053516227141767,-7.527773975142907,25049.613909375053
002399.SZ,海普瑞,18,-3893.6213899186405,2.914733997610281,16.34777110041597,-21.972801664801413,-216.31229943992446
002400.SZ,省广集团,13,339928.84966680116,7.652483745460203,31.105604087414644,-22.32045959076267,26148.373051292398
002401.SZ,中远海科,17,337238.0420639407,5.899320636442739,17.40713465518424,-6.126838631160069,19837.53188611416
002402.SZ,和而泰,11,-387331.5369106791,0.2590717658237848,12.679506233166911,-32.89068074805489,-35211.957900970825
002403.SZ,爱仕达,14,258131.90847150108,6.094142919918348,15.119835880524857,-4.596408002184475,18437.993462250077
002404.SZ,嘉欣丝绸,15,208549.47026898075,3.202183743899787,12.92036854494112,-4.950402533207082,13903.29801793205
002405.SZ,四维图新,10,-81155.03761925895,1.6472745244725941,15.21118389442109,-25.7303352862822,-8115.503761925895
002406.SZ,远东传动,11,255608.64064782043,5.084279156260676,11.447312837782995,-0.1267033667335793,23237.14914980186
002407.SZ,多氟多,11,-166079.03416451908,2.9309750607602894,23.64840326611675,-24.326506714534812,-15098.09401495628
002408.SZ,齐翔腾达,13,116164.51791030075,5.284114390704956,18.017899663283767,-13.842272135215447,8935.732146946211
002409.SZ,雅克科技,16,499120.67466378096,9.09164821826221,24.61547439857521,-20.47126933506924,31195.04216648631
002410.SZ,广联达,14,-310227.90161795914,1.7922975115715452,18.813095179790697,-46.71127844660623,-22159.135829854225
002411.SZ,延安必康,6,-172620.99318491964,-1.0941511674157542,8.267612649377812,-15.74474226714118,-28770.16553081994
002412.SZ,汉森制药,21,304887.33966258145,5.459630318231265,16.668375598075166,-9.819128394090276,14518.444745837212
002413.SZ,雷科防务,16,194048.90434980099,4.213473508543578,18.469424387935383,-6.934033171266739,12128.056521862562
002414.SZ,高德红外,12,-426822.4392476395,-1.1456033257402716,17.05665728623481,-32.72538352514759,-35568.53660396996
002415.SZ,海康威视,13,71986.78794132094,3.02465711084615,10.15346165430253,-6.201006696438377,5537.445226255457
002416.SZ,爱施德,19,528431.6546083811,8.996818784966987,30.22088894839839,-6.833273100223311,27812.19234780953
002417.SZ,深南股份,8,191702.73750282067,5.0329226917723044,16.77758982947215,-14.625417974503751,23962.842187852584
002418.SZ,康盛股份,12,606572.4037919402,7.507696025688742,28.780134209099977,-3.0820042478286127,50547.70031599502
002419.SZ,天虹股份,16,-31243.99288769906,2.86979557329531,13.32244247134403,-11.98870979143259,-1952.7495554811912
002420.SZ,毅昌股份,11,-132485.303507579,1.195293783637065,13.94024184712555,-17.684191715680132,-12044.118500689
002421.SZ,达实智能,17,374420.3798583007,6.676314288935139,21.46508782853156,-5.457564041110742,22024.72822695886
002422.SZ,科伦药业,15,484730.86137282103,7.31658118386822,26.628277702979343,-4.716824936944553,32315.39075818807
002423.SZ,中粮资本,19,162477.51558012067,3.6211733284021856,13.027824525214488,-7.29430705159513,8551.448188427405
002424.SZ,贵州百灵,13,-228420.09440027876,1.3675169679067294,12.938910589371464,-53.02425902271569,-17570.776492329136
002425.SZ,凯撒文化,16,331547.76423594094,7.161872923075022,18.40368693832041,-4.643153117446595,20721.73526474631
002426.SZ,胜利精密,10,13280.214157200735,4.801508268755161,14.133786027436155,-16.68281176369512,1328.0214157200735
002427.SZ,尤夫股份,8,-62592.620795279436,3.7259067138862285,19.90841234774862,-12.322704097350025,-7824.0775994099295
002428.SZ,云南锗业,14,444716.11180062057,10.141536600696494,22.558810609234463,-4.435478325267843,31765.436557187182
002429.SZ,兆驰股份,13,433242.6488028006,6.214374988698683,10.576269624781716,0.8022907400792183,33326.35760021543
002430.SZ,杭氧股份,14,199605.91054698106,7.444643654055908,32.35416777594005,-15.365721821975658,14257.565039070076
002431.SZ,棕榈股份,18,577748.9619545413,8.590361468962971,38.48884684940837,-9.895279462739332,32097.16455303007
002432.SZ,九安医疗,18,213164.675164081,3.4483745902663676,18.255540510368093,-7.777848199215823,11842.481953560056
002433.SZ,太安堂,7,5684.30575038027,2.795721151699304,11.7360880752754,-7.60667317330347,812.0436786257529
002434.SZ,万里扬,7,-351792.0807249596,-3.7859979049561523,13.328580148782098,-25.205287907039875,-50256.01153213709
002435.SZ,长江健康,12,354611.0429983799,6.07301526875937,11.357330406670236,-2.4905648381983077,29550.920249864994
002436.SZ,兴森科技,10,-156988.3572957591,-0.30582350146503023,15.12938416444112,-14.730369368496811,-15698.83572957591
002437.SZ,誉衡药业,16,95522.08985892046,3.794211070443627,10.417776201336997,-10.204146645014765,5970.130616182529
002438.SZ,江苏神通,16,141584.6433688205,3.61556827259215,17.655922871838374,-10.149922332721408,8849.040210551282
002439.SZ,启明星辰,13,-332279.5219576191,0.9397785175858556,20.20761073123673,-26.586279467110135,-25559.963227509164
002440.SZ,闰土股份,17,92291.40459054039,2.956278275990718,10.49113049968996,-7.397265200887239,5428.906152384729
002441.SZ,众业达,12,216981.61486092082,4.543992827698701,19.20950765332061,-5.608306066210308,18081.80123841007
002442.SZ,龙星化工,19,604435.2252616814,6.93496071014048,14.3467030090658,1.694066753733069,31812.3802769306
002443.SZ,金洲管道,16,136493.95650930124,3.319818983681605,15.45617964898273,-5.6082503737970715,8530.872281831327
002444.SZ,巨星科技,15,170343.75498426074,5.279711131230309,14.15432291671372,-32.16875251709927,11356.25033228405
002445.SZ,中南文化,10,130073.41945674107,4.509827770989636,11.69319266870918,-14.754108042089827,13007.341945674107
002446.SZ,盛路通信,15,380123.59577904164,7.572864552691523,29.850900532666152,-3.9534785913255273,25341.57305193611
002447.SZ,晨鑫科技,1,-164911.99015367986,-20.619084191912712,-20.619084191912712,-20.619084191912712,-164911.99015367986
002448.SZ,中原内配,14,515223.4075160411,6.399263981765747,11.802017415105636,0.8258759537837301,36801.6719654315
002449.SZ,国星光电,15,440051.63770764065,6.489549767844504,19.67873508466196,-8.265909218428272,29336.775847176043
002451.SZ,摩恩电气,17,406898.3443127411,6.5292285052652685,15.78188372436371,-5.368452314513161,23935.196724278885
002452.SZ,长高集团,13,99053.96130540082,2.5722447755497493,27.10121656208789,-18.571328058650945,7619.535485030832
002453.SZ,华软科技,13,-303082.1929056591,1.1827280119730346,22.609435331025075,-55.285295522147315,-23314.014838896852
002454.SZ,松芝股份,12,-45039.38698835904,0.5542901991886263,7.861647622645301,-17.22399179410015,-3753.28224902992
002455.SZ,百川股份,14,161339.2171128012,3.4909006784862044,25.094482515938516,-12.502103525757065,11524.229793771516
002456.SZ,欧菲光,14,-102964.49588663914,2.9869137968906827,13.88312124909265,-24.951945896170116,-7354.606849045653
002457.SZ,青龙管业,16,341953.9914182408,7.882253648306978,17.451460068976658,-2.6594177496342306,21372.12446364005
002458.SZ,益生股份,17,267616.57241430064,6.345875724082556,18.62572582885961,-2.6334919567545834,15742.151318488273
002459.SZ,晶澳科技,17,363506.41723086074,6.9631748353844705,27.44561095611048,-11.704380589349633,21382.73042534475
002460.SZ,赣锋锂业,13,21699.99142794055,2.73681043015107,24.025427124052413,-23.925712317890973,1669.2301098415808
002461.SZ,珠江啤酒,14,285693.4491665409,4.8882755090103895,14.3039976155306,-6.900759579289942,20406.674940467205
002462.SZ,嘉事堂,18,119893.27029192113,2.4056799550072405,10.89859411395216,-5.191316338463215,6660.737238440062
002463.SZ,沪电股份,15,266071.458612601,6.794469342534689,15.237999247801786,-3.462582905542755,17738.097240840067
002464.SZ,众应互联,4,-36868.5651149996,-2.144301893895076,12.71480904231322,-15.653293252555656,-9217.1412787499
002465.SZ,海格通信,15,382926.79829250084,5.23920983519578,12.833843942519982,-0.1189756366708253,25528.453219500057
002466.SZ,天齐锂业,14,25037.940261780866,5.5262137819293855,31.767021784970783,-23.481544369050937,1788.4243044129191
002467.SZ,二六三,15,529047.9359339413,6.540068614058991,38.22746786748657,-7.790689282522195,35269.86239559609
002468.SZ,申通快递,14,-487874.14339895913,-0.32263533896105745,18.688780557749045,-34.26834076357443,-34848.15309992565
002469.SZ,三维工程,14,259439.9835769214,5.406837728723322,16.609997042573948,-9.33269610552449,18531.427398351527
002470.SZ,金正大,6,-47548.487770919455,1.847638594516125,13.671032526917369,-25.12787306891652,-7924.7479618199095
002471.SZ,中超控股,13,-22169.195994239562,3.301876327726094,14.038224216429883,-15.697072620888186,-1705.3227687876586
002472.SZ,双环传动,12,84779.21449890063,6.385325129442453,17.341884934209087,-13.313967279732807,7064.934541575053
002473.SZ,圣莱达,1,23359.2641649,11.707076712374803,11.707076712374803,11.707076712374803,23359.2641649
002474.SZ,榕基软件,17,62189.76070764093,5.228334431158295,19.584249468834752,-20.88220903567907,3658.2212180965253
002475.SZ,立讯精密,13,-128558.28173471938,2.6909565573092045,14.92275528149982,-17.795635461958412,-9889.098594978414
002476.SZ,宝莫股份,15,237203.59193946075,6.392520848692765,40.221327743323734,-18.983787827697483,15813.57279596405
002478.SZ,常宝股份,15,109268.88419952092,3.6459322233524913,24.351553085425557,-13.071059345219634,7284.592279968061
002479.SZ,富春环保,17,398933.8723593012,5.068337105307542,13.380094311802443,-5.875972116863954,23466.698374076543
002480.SZ,新筑股份,11,-58034.650578479224,3.537937209585287,20.250299410296773,-28.979981171268037,-5275.8773253162935
002481.SZ,双塔食品,14,271549.8884345412,5.243681698009355,20.806109408178507,-7.6319775153785505,19396.420602467228
002482.SZ,广田集团,8,94870.77104862002,6.703115874518203,34.60379096984785,-6.537546908861398,11858.846381077503
002483.SZ,润邦股份,12,184446.96788250082,3.784813351845654,10.856178935144287,-11.7204682290613,15370.580656875069
002484.SZ,江海股份,13,383963.70394854096,7.552136418019429,16.276149385193186,-4.669589301002658,29535.66953450315
002485.SZ,希努尔,7,-213551.72181143932,-1.2889853996598022,12.229421092459392,-29.28132173081896,-30507.38883020562
002486.SZ,嘉麟杰,12,-115297.18974521865,2.552614009305141,32.33090950357867,-24.111106894919317,-9608.099145434888
002487.SZ,大金重工,13,516655.3361457606,6.985501593783419,29.903847182887404,-8.631647775726702,39742.71816505851
002488.SZ,金固股份,11,15887.238908041007,1.6713957035509295,12.424528414534462,-12.833970372306837,1444.2944461855461
002489.SZ,浙江永强,14,287910.46795896115,7.453891595258794,30.43169153858719,-7.883913271645775,20565.033425640082
002490.SZ,山东墨龙,13,252636.1555813207,6.654222087492325,16.256633415172203,0.7027713208468108,19433.55042933236
002491.SZ,通鼎互联,9,-182271.1092370194,-0.3754993000516405,13.44005666576537,-8.417810831040228,-20252.345470779936
002492.SZ,恒基达鑫,13,259870.90395078043,5.678477985868081,22.488023634320204,-6.169956659112247,19990.06953467542
002493.SZ,荣盛石化,13,388581.4538047809,6.332796750975479,27.557576465208783,-3.7549046733130655,29890.881061906224
002494.SZ,华斯股份,14,284074.9602786014,5.792335997419976,15.111247864283836,-2.565435324951403,20291.06859132867
002495.SZ,佳隆股份,12,183423.42142092023,4.885625251698556,13.774964721580693,-9.476386637768009,15285.28511841002
002496.SZ,辉丰股份,9,276216.2194798806,4.7281163679531115,18.27445893321031,-5.961306147545931,30690.691053320064
002497.SZ,雅化集团,9,-307827.61655993934,1.3291019661989205,23.409599718454515,-41.04241282760144,-34203.068506659925
002498.SZ,汉缆股份,15,214721.4770548208,4.831160509877126,15.055549564427666,-10.16843911404935,14314.765136988053
002500.SZ,山西证券,18,188462.80690164107,3.368358335422106,11.421566944069005,-9.512239543635244,10470.15593898006
002501.SZ,利源精制,10,276738.72265062056,7.192875677326325,20.235376611078884,-7.302585509589993,27673.872265062055
002502.SZ,鼎龙文化,6,-120899.50083341962,-0.8945049686079241,15.656872314175974,-32.511971381707376,-20149.916805569937
002503.SZ,搜于特,8,305200.87605954043,8.996861272977355,22.264000825836657,-2.6785227269529996,38150.109507442554
002504.SZ,弘高创意,2,-52699.34956391968,-1.135558275852329,3.749306010718053,-6.020422562422711,-26349.67478195984
002505.SZ,大康农业,10,143276.14926504059,6.23306926681232,15.63927402212586,-11.74023631815526,14327.614926504059
002506.SZ,协鑫集成,14,62432.07712110088,2.6465579215186006,22.670462976562387,-17.475543397825554,4459.434080078635
002507.SZ,涪陵榨菜,19,275979.87525582046,5.5833545766832975,16.025417214831585,-5.360911482874003,14525.256592411602
002508.SZ,老板电器,21,165518.25956424107,4.233211835506565,16.654219684504838,-12.259070595327804,7881.82188401148
002510.SZ,天汽模,12,340730.94552876067,6.330242521145533,26.37179980068841,-2.692022806806967,28394.245460730057
002511.SZ,中顺洁柔,15,-297924.3369980995,0.17952585473461422,15.648328131900128,-24.918124437647617,-19861.622466539968
002512.SZ,达华智能,14,256417.2360334805,8.353642987488266,35.33723537086466,-15.488389532826396,18315.51685953432
002513.SZ,蓝丰生化,11,341361.7621765207,8.723913319234853,42.426957820319224,-7.45682102553297,31032.887470592792
002514.SZ,宝馨科技,14,-28343.31626123836,4.1022058020598084,18.432672321023137,-37.55588463618902,-2024.5225900884543
002515.SZ,金字火腿,13,194593.5463861806,4.014766604426858,11.653641223153908,-13.017533457388272,14968.734337398508
002516.SZ,旷达科技,11,92804.11958034066,3.6860443230119344,13.942391298008372,-10.231897190779334,8436.738143667333
002517.SZ,恺英网络,16,665255.2316851808,10.029304259124096,21.89058451560967,-1.424962436721472,41578.4519803238
002518.SZ,科士达,14,394529.20178778085,6.911995525804973,21.349009592641178,-9.57262088559746,28180.657270555774
002519.SZ,银河电子,14,444430.3428172809,7.5894011594766635,17.323688227246176,-5.721817965246399,31745.024486948638
002520.SZ,日发精机,14,387956.8764730806,6.2830152776444566,25.589317267730426,-10.746376797643702,27711.2054623629
002523.SZ,天桥起重,15,109766.58915456128,5.363997248023619,30.37487007393292,-18.195394304267225,7317.772610304086
002524.SZ,光正集团,17,11735.286409621098,2.576955203164019,16.650190061804462,-26.05884140441513,690.3109652718293
002526.SZ,山东矿机,15,309359.1252227408,4.545696484245442,12.057310457758607,-9.0537222003346,20623.941681516055
002527.SZ,新时达,13,-117551.86353215913,3.3815559922065552,19.49941259665153,-37.47496369594819,-9042.451040935317
002528.SZ,英飞拓,13,-63526.700012218964,-0.16626880066866517,23.75368057272251,-66.52312248903999,-4886.669231709151
002529.SZ,海源复材,8,-312105.61287557916,-1.9974842586955166,12.29063903835195,-38.87425244157946,-39013.201609447395
002530.SZ,金财互联,12,83741.17394916053,3.8103814413212582,13.577909142933228,-15.13921146998745,6978.4311624300435
002531.SZ,天顺风能,13,210912.83314650084,4.330597889020465,22.2959390471292,-23.262160606613016,16224.064088192372
002532.SZ,新界泵业,17,414341.62642926077,6.988668705903499,25.71775603667808,-8.101399733821669,24373.036848780044
002533.SZ,金杯电工,14,246678.67715724098,6.037343589378773,30.937271474251876,-5.766626397122072,17619.9055112315
002534.SZ,杭锅股份,13,209607.99589314047,5.511435626246121,34.53980924739046,-30.529340191201896,16123.691991780037
002535.SZ,林州重机,5,-48497.3226361798,2.3440347452910957,20.13660821812706,-24.667343664838988,-9699.46452723596
002536.SZ,飞龙股份,14,216156.49752420094,7.520222687137671,21.847515334796093,-20.2751692961786,15439.74982315721
002537.SZ,海联金汇,15,172622.27667132064,3.5260516315261103,15.346601059671814,-11.60384411335908,11508.151778088042
002538.SZ,司尔特,13,243567.3894496207,5.590706437658222,19.801532581904016,-9.067541580376217,18735.953034586208
002539.SZ,云图控股,12,389105.52642270096,7.5596674872003815,14.74053750166355,-6.066838872893252,32425.46053522508
002540.SZ,亚太科技,13,125276.51169378069,3.1074751005325956,20.684020775267236,-8.86909829954821,9636.654745675438
002541.SZ,鸿路钢构,11,-318994.12196333916,2.1603481893319407,24.5757313091021,-29.064870691357207,-28999.46563303083
002542.SZ,中化岩土,15,250741.61635662089,7.778234139748924,20.68545754527397,-9.64974051497054,16716.10775710806
002543.SZ,万和电气,16,297117.0700367411,4.4820019561286175,18.67741497371516,-7.286351550164921,18569.816877296318
002544.SZ,杰赛科技,16,570575.3813366411,8.58711764932288,36.857369188455536,-2.2943400923319652,35660.96133354007
002545.SZ,东方铁塔,13,-110062.46127077925,0.6358742314169927,12.101887891490428,-13.678208140971371,-8466.343174675327
002546.SZ,新联电子,17,383022.0440375411,5.133656284037842,16.472322902027813,-3.04970672974519,22530.708472796534
002547.SZ,春兴精工,11,66536.04589092103,2.465810102538122,19.226984479540867,-14.366138975748358,6048.731444629185
002548.SZ,金新农,13,-132792.75486053908,1.0633922812305767,15.661577770566854,-12.204450222594376,-10214.827296964544
002549.SZ,凯美特气,13,-106864.63568171917,2.3989324255213136,19.76693972726401,-32.89689863083336,-8220.356590901474
002550.SZ,千红制药,15,173702.65893984097,6.024310549548848,17.82541733954365,-11.864442116754269,11580.177262656065
002551.SZ,尚荣医疗,19,120925.97362368094,4.017458749373244,24.8776989369314,-20.877759399877505,6364.5249275621545
002552.SZ,宝鼎科技,17,172438.7184853207,4.134171797337557,14.449895537829406,-5.9152576886729955,10143.454028548278
002553.SZ,南方轴承,13,253386.98700750142,5.47023903205981,23.52542854497208,-4.9641325892262325,19491.306692884726
002554.SZ,惠博普,16,330828.0128499605,7.209253935324488,23.266541737979416,-9.439240689125011,20676.75080312253
002555.SZ,三七互娱,15,87532.70553738081,4.590838723718472,17.471539089853273,-10.626598415836602,5835.513702492054
002556.SZ,辉隆股份,12,-40335.67540313899,1.6595444932642824,19.447991979510284,-14.206672037645507,-3361.3062835949154
002557.SZ,洽洽食品,17,370191.6312253212,7.096067992203185,21.1646397363216,-9.378617079294752,21775.978307371835
002558.SZ,巨人网络,12,-35346.48716897922,2.5553889682661244,20.961759047922612,-11.459024646241913,-2945.540597414935
002559.SZ,亚威股份,11,325330.21165680094,8.063449189989031,21.183328714261936,-1.786828985900594,29575.473786981904
002560.SZ,通达股份,18,595590.9201561615,8.116964921185758,27.8303964739148,-0.7454950862469601,33088.38445312009
002561.SZ,徐家汇,8,20818.76188482091,1.654586924196092,8.959321862496719,-9.861276661305483,2602.3452356026137
002562.SZ,兄弟科技,13,139999.57880346116,3.52833916446506,23.11948072421424,-13.477604615579097,10769.198369497013
002563.SZ,森马服饰,13,-54349.24515767927,2.1848055988942265,15.914702140421708,-13.931279076632288,-4180.711165975328
002564.SZ,天沃科技,9,108785.0382042602,6.652446408638418,25.19945137018548,-34.712653335922575,12087.226467140023
002565.SZ,顺灏股份,16,68029.63412220047,4.57533294427024,24.679875480796465,-17.251183903710547,4251.852132637529
002566.SZ,益盛药业,17,265750.9627408212,5.521212228179061,22.104552601046088,-6.272711231225515,15632.409572989482
002567.SZ,唐人神,12,-126635.68826729909,-0.013035207741459868,13.910325583748644,-14.128016486800282,-10552.974022274924
002568.SZ,百润股份,11,-97556.1606307791,1.4039735249351826,20.947168713363578,-13.95291481408785,-8868.741875525373
002570.SZ,贝因美,12,6270.270184620982,4.328681266849675,27.78054573406823,-37.33673971077868,522.5225153850819
002571.SZ,德力股份,17,366781.3728714009,6.181800933185351,19.23731835907436,-2.517845409331078,21575.37487478829
002572.SZ,索菲亚,13,24684.358661100534,3.216484272316951,13.6120330190127,-17.976266381565793,1898.7968200846565
002573.SZ,清新环境,18,4050.04446630078,2.4695098205384887,10.756377276212971,-15.664764635798,225.00247035004335
002574.SZ,明牌珠宝,18,461411.81962884153,5.937324525556619,18.53419276435946,-2.902509356715984,25633.989979380087
002575.SZ,群兴玩具,8,-52457.9753012398,4.914570915301242,48.65748053072921,-36.71017821305008,-6557.246912654975
002576.SZ,通达动力,12,59733.240106140845,4.054991643405675,25.35857624482983,-5.029556598076135,4977.77000884507
002577.SZ,雷柏科技,15,107226.47877138053,4.600746453985298,16.02096969652414,-13.512689144821946,7148.431918092035
002578.SZ,闽发铝业,16,344659.01012136065,6.214816286650607,18.19518014752814,-9.262991999396672,21541.18813258504
002579.SZ,中京电子,12,208057.64847174057,5.309608940203812,17.6096346769141,-17.763829482160904,17338.137372645047
002580.SZ,圣阳股份,10,300123.7793461806,8.883266252964736,31.614652576009085,-1.6864870459035255,30012.37793461806
002581.SZ,未名医药,13,-1683.4788739792057,3.5353205840564814,15.401366479868136,-22.966512662123957,-129.49837492147736
002582.SZ,好想你,15,223146.01943946083,3.5744402249933747,19.497236437197895,-4.2017530263593414,14876.401295964055
002583.SZ,海能达,14,10266.118380720305,3.1190283618236636,17.182957880870635,-18.333996892371292,733.2941700514504
002584.SZ,西陇科学,15,-57645.441242459405,4.940232430166501,24.606557362118274,-20.546460312514057,-3843.0294161639604
002585.SZ,双星新材,13,-45311.83160399918,3.668309401117213,25.57855089832123,-18.202022977172273,-3485.5255079999365
002587.SZ,奥拓电子,16,299771.76581262075,6.164849915185622,16.734735790375126,-5.898699324411263,18735.735363288797
002588.SZ,史丹利,17,540880.2708431412,8.240605536419315,26.93319761705984,-2.371958131816924,31816.48652018478
002589.SZ,瑞康医药,14,78041.25599292095,3.3086389682727364,11.100450705039314,-7.144582907691157,5574.375428065782
002590.SZ,万安科技,14,148562.1910917008,5.115044230243014,22.584476383875053,-8.74443925140061,10611.585077978629
002591.SZ,恒大高新,16,426321.55410228076,6.445244453877731,24.3208999292428,-6.435840281282385,26645.097131392547
002592.SZ,八菱科技,2,-73796.86663073997,-4.784958470543488,4.126058718478463,-13.69597565956544,-36898.433315369984
002593.SZ,日上集团,14,397915.70551272074,7.060689692536475,18.47748272459827,-3.143238391068352,28422.550393765767
002594.SZ,比亚迪,10,112425.3669295808,5.648680690748281,25.77910857036041,-16.277210987224258,11242.536692958081
002595.SZ,豪迈科技,12,-93533.1206237993,1.0057688226996502,11.64411145737126,-14.05954777995804,-7794.426718649942
002596.SZ,海南瑞泽,17,472588.07491926115,6.8909398395574994,18.070431220057497,-8.473319440288197,27799.29852466242
002597.SZ,金禾实业,15,36425.02464936153,2.9995408456675525,15.00322381534276,-16.755909423381304,2428.3349766241017
002598.SZ,山东章鼓,15,534815.2590292812,8.067865898707632,24.486461770140412,-1.106101285905818,35654.35060195208
002599.SZ,盛通股份,14,339755.00323374086,6.532175880326569,19.019800834346928,-6.845863129070646,24268.214516695774
002600.SZ,领益智造,15,112234.4200958407,3.5319910647651085,16.252601339332752,-13.74498012884366,7482.294673056047
002601.SZ,龙蟒佰利,14,49543.11177714114,1.9210805994587437,14.022257857163162,-12.195573879380769,3538.793698367224
002602.SZ,世纪华通,16,-176053.35185351843,1.4760371971608066,14.700463385612997,-23.334597780941863,-11003.334490844902
002603.SZ,以岭药业,15,420437.7369007211,7.08163840193222,23.8969450250503,-5.379285387533909,28029.182460048072
002605.SZ,姚记科技,16,178586.06261454104,2.544878149334529,9.490184107390007,-7.484194882241911,11161.628913408815
002606.SZ,大连电瓷,13,362405.282845501,7.237844739369549,23.260915055713664,-4.166392129682403,27877.32944965392
002607.SZ,中公教育,15,-201279.39392897885,2.0536530184882023,24.298414100786125,-41.82005366111055,-13418.626261931924
002608.SZ,江苏国信,18,383195.7383682611,6.090383168120054,21.676678215965243,1.4165009469682088,21288.65213157006
002609.SZ,捷顺科技,15,407275.01103384094,7.05661310355853,15.553039433912176,-1.9235478961004584,27151.667402256062
002610.SZ,爱康科技,12,335619.9842360408,5.288674807348583,18.13093744652216,-13.803393123443913,27968.332019670066
002611.SZ,东方精工,12,135479.16557784073,4.9554860326168075,29.702096644894137,-22.125248872727457,11289.930464820061
002612.SZ,朗姿股份,14,314953.410027241,6.362724118959416,19.84474493842783,-5.794709297523736,22496.672144802928
002613.SZ,北玻股份,18,409495.9270185006,5.319442145521686,13.69098466050936,-4.9053460616774505,22749.773723250033
002614.SZ,奥佳华,17,-146333.89915811873,2.9394403061731693,18.570133957842145,-24.488110457087156,-8607.876421065808
002615.SZ,哈尔斯,18,654752.3295677409,10.79591597205992,24.259216892753734,0.4565930227463614,36375.12942043005
002616.SZ,长青集团,13,30545.329073401022,3.150655337111438,16.823101572130376,-14.864712045844248,2349.6406979539247
002617.SZ,露笑科技,13,127871.69086368092,2.8554912643663215,15.40966125221692,-16.548461588030065,9836.28391259084
002618.SZ,丹邦科技,2,-5603.076635039819,-0.7014975896335685,15.476390908997889,-16.879386088265026,-2801.5383175199095
002619.SZ,艾格拉斯,4,180395.74171818022,14.31601708342104,34.681233800166,5.62984832450137,45098.935429545054
002620.SZ,瑞和股份,14,370624.6695337206,7.530126739066711,45.95204146095648,-9.341157428535436,26473.190680980042
002621.SZ,美吉姆,13,163668.54075948056,3.551897372133838,20.340590092520188,-10.071307188556183,12589.887750729275
002622.SZ,融钰集团,14,-101897.99261639931,2.650198768637005,20.829875723429517,-22.696285174130033,-7278.428044028522
002623.SZ,亚玛顿,15,-43250.62969799919,2.4971314486600056,29.713667570279156,-7.822881051493901,-2883.375313199946
002624.SZ,完美世界,14,6658.782519961009,2.60679437191637,17.12774683465999,-16.341737883195464,475.62732285435777
002625.SZ,光启技术,16,347882.6479512607,7.307345570623459,22.90771151535757,-14.276799436288032,21742.665496953792
002626.SZ,金达威,18,245273.03423928155,6.359167830295792,24.661442204745377,-7.329795665579915,13626.279679960086
002627.SZ,宜昌交运,13,223754.904455941,3.9735277930222757,14.062873175789964,-6.920843260618392,17211.915727380077
002628.SZ,成都路桥,20,181750.49871966132,4.577604183694399,25.29144062736508,-7.427131289337274,9087.524935983067
002629.SZ,仁智股份,10,4791.7136494802835,5.297351707882852,22.220864805847977,-20.33532980235533,479.1713649480283
002630.SZ,华西能源,17,653318.7107126407,10.550634163229725,37.17309884133291,-5.607992760356667,38430.512394861216
002631.SZ,德尔未来,18,274573.0261062008,5.185895968175459,15.721392029908984,-7.384238140301251,15254.057005900046
002632.SZ,道明光学,13,229390.35105618092,9.179669689773476,22.59214362507507,-7.551412881494782,17645.411619706225
002633.SZ,申科股份,15,482229.2821847405,9.766406594777726,26.29898705670702,-4.932168457363498,32148.618812316035
