con_code,industry_code,industry_name,in_date,out_date,in_dt,out_dt
300116.SZ,801890.SI,机械设备,20140221,20170630,2014-02-21,2017-06-30
300124.SZ,801890.SI,机械设备,20211213,,2021-12-13,
300126.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300137.SZ,801890.SI,机械设备,20140221,20150630,2014-02-21,2015-06-30
300140.SZ,801890.SI,机械设备,20140221,20140701,2014-02-21,2014-07-01
300145.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300151.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300154.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300157.SZ,801890.SI,机械设备,20230706,,2023-07-06,
300159.SZ,801890.SI,机械设备,20140221,20170630,2014-02-21,2017-06-30
300159.SZ,801890.SI,机械设备,20220801,20251223,2022-08-01,2025-12-23
300159.SZ,801890.SI,机械设备,20251225,,2025-12-25,
300161.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300165.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300171.SZ,801890.SI,机械设备,20190708,20211210,2019-07-08,2021-12-10
300173.SZ,801890.SI,机械设备,20140221,20220729,2014-02-21,2022-07-29
300179.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300185.SZ,801890.SI,机械设备,20140221,20180713,2014-02-21,2018-07-13
300193.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300195.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300201.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300203.SZ,801890.SI,机械设备,20140221,20150630,2014-02-21,2015-06-30
300203.SZ,801890.SI,机械设备,20151103,20160218,2015-11-03,2016-02-18
300210.SZ,801890.SI,机械设备,20140221,20211210,2014-02-21,2021-12-10
300220.SZ,801890.SI,机械设备,20211213,20220729,2021-12-13,2022-07-29
300220.SZ,801890.SI,机械设备,20260702,,2026-07-02,
300222.SZ,801890.SI,机械设备,20180716,20211210,2018-07-16,2021-12-10
300227.SZ,801890.SI,机械设备,20211213,,2021-12-13,
300228.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300257.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300259.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300260.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300263.SZ,801890.SI,机械设备,20140221,20170630,2014-02-21,2017-06-30
300263.SZ,801890.SI,机械设备,20211213,,2021-12-13,
300266.SZ,801890.SI,机械设备,20140221,20150213,2014-02-21,2015-02-13
300266.SZ,801890.SI,机械设备,20150717,20180713,2015-07-17,2018-07-13
300275.SZ,801890.SI,机械设备,20140221,20220729,2014-02-21,2022-07-29
300276.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300278.SZ,801890.SI,机械设备,20140221,20211214,2014-02-21,2021-12-14
300278.SZ,801890.SI,机械设备,20211216,20211230,2021-12-16,2021-12-30
300278.SZ,801890.SI,机械设备,20220104,,2022-01-04,
300280.SZ,801890.SI,机械设备,20140221,20190705,2014-02-21,2019-07-05
300281.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300293.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300306.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300307.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300309.SZ,801890.SI,机械设备,20140221,20180713,2014-02-21,2018-07-13
300338.SZ,801890.SI,机械设备,20140221,20180713,2014-02-21,2018-07-13
300341.SZ,801890.SI,机械设备,20170703,20211210,2017-07-03,2021-12-10
300341.SZ,801890.SI,机械设备,20220801,20230705,2022-08-01,2023-07-05
300345.SZ,801890.SI,机械设备,20140221,20240730,2014-02-21,2024-07-30
300349.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300351.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300354.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300362.SZ,801890.SI,机械设备,20160701,20200512,2016-07-01,2020-05-12
300370.SZ,801890.SI,机械设备,20180716,20221219,2018-07-16,2022-12-19
300370.SZ,801890.SI,机械设备,20221221,,2022-12-21,
300371.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300382.SZ,801890.SI,机械设备,20140221,,2014-02-21,
300385.SZ,801890.SI,机械设备,20140703,20211210,2014-07-03,2021-12-10
300391.SZ,801890.SI,机械设备,20140808,20211210,2014-08-08,2021-12-10
300397.SZ,801890.SI,机械设备,20140917,20170630,2014-09-17,2017-06-30
300400.SZ,801890.SI,机械设备,20141017,,2014-10-17,
300402.SZ,801890.SI,机械设备,20141017,,2014-10-17,
300410.SZ,801890.SI,机械设备,20180716,20220729,2018-07-16,2022-07-29
300411.SZ,801890.SI,机械设备,20150109,,2015-01-09,
300412.SZ,801890.SI,机械设备,20190708,,2019-07-08,
300415.SZ,801890.SI,机械设备,20150130,,2015-01-30,
300416.SZ,801890.SI,机械设备,20150129,20220729,2015-01-29,2022-07-29
300417.SZ,801890.SI,机械设备,20150130,,2015-01-30,
300420.SZ,801890.SI,机械设备,20150303,,2015-03-03,
300421.SZ,801890.SI,机械设备,20150303,,2015-03-03,
300430.SZ,801890.SI,机械设备,20150326,20260701,2015-03-26,2026-07-01
300434.SZ,801890.SI,机械设备,20150504,20180713,2015-05-04,2018-07-13
300435.SZ,801890.SI,机械设备,20150402,20200309,2015-04-02,2020-03-09
300435.SZ,801890.SI,机械设备,20260702,,2026-07-02,
300441.SZ,801890.SI,机械设备,20150430,,2015-04-30,
300442.SZ,801890.SI,机械设备,20150504,20230705,2015-05-04,2023-07-05
300443.SZ,801890.SI,机械设备,20150429,20170630,2015-04-29,2017-06-30
300445.SZ,801890.SI,机械设备,20150504,,2015-05-04,
300450.SZ,801890.SI,机械设备,20150525,20211210,2015-05-25,2021-12-10
300457.SZ,801890.SI,机械设备,20150521,20211210,2015-05-21,2021-12-10
300461.SZ,801890.SI,机械设备,20150527,,2015-05-27,
300464.SZ,801890.SI,机械设备,20150617,20211210,2015-06-17,2021-12-10
300466.SZ,801890.SI,机械设备,20220801,,2022-08-01,
300470.SZ,801890.SI,机械设备,20150619,,2015-06-19,
300471.SZ,801890.SI,机械设备,20150618,,2015-06-18,
300472.SZ,801890.SI,机械设备,20150618,,2015-06-18,
300480.SZ,801890.SI,机械设备,20150709,,2015-07-09,
300483.SZ,801890.SI,机械设备,20150707,20211210,2015-07-07,2021-12-10
300484.SZ,801890.SI,机械设备,20211213,,2021-12-13,
300486.SZ,801890.SI,机械设备,20150707,,2015-07-07,
300488.SZ,801890.SI,机械设备,20150708,,2015-07-08,
300489.SZ,801890.SI,机械设备,20220801,20240603,2022-08-01,2024-06-03
300499.SZ,801890.SI,机械设备,20160216,,2016-02-16,
300503.SZ,801890.SI,机械设备,20160316,,2016-03-16,
300509.SZ,801890.SI,机械设备,20160503,,2016-05-03,
300512.SZ,801890.SI,机械设备,20160602,,2016-06-02,
300515.SZ,801890.SI,机械设备,20160617,,2016-06-17,
300521.SZ,801890.SI,机械设备,20160712,,2016-07-12,
300540.SZ,801890.SI,机械设备,20160830,,2016-08-30,
300549.SZ,801890.SI,机械设备,20161014,,2016-10-14,
300551.SZ,801890.SI,机械设备,20161025,20210518,2016-10-25,2021-05-18
300553.SZ,801890.SI,机械设备,20161028,,2016-10-28,
300554.SZ,801890.SI,机械设备,20170428,,2017-04-28,
300557.SZ,801890.SI,机械设备,20161108,,2016-11-08,
300567.SZ,801890.SI,机械设备,20161202,,2016-12-02,
300572.SZ,801890.SI,机械设备,20161213,20211210,2016-12-13,2021-12-10
300572.SZ,801890.SI,机械设备,20260702,,2026-07-02,
300594.SZ,801890.SI,机械设备,20190628,,2019-06-28,
300604.SZ,801890.SI,机械设备,20170703,20211210,2017-07-03,2021-12-10
300606.SZ,801890.SI,机械设备,20170215,,2017-02-15,
300607.SZ,801890.SI,机械设备,20170216,,2017-02-16,
300619.SZ,801890.SI,机械设备,20170310,20211210,2017-03-10,2021-12-10
300629.SZ,801890.SI,机械设备,20170406,20220729,2017-04-06,2022-07-29
300648.SZ,801890.SI,机械设备,20170503,20211210,2017-05-03,2021-12-10
300667.SZ,801890.SI,机械设备,20180716,,2018-07-16,
300669.SZ,801890.SI,机械设备,20170706,,2017-07-06,
300700.SZ,801890.SI,机械设备,20170919,,2017-09-19,
300718.SZ,801890.SI,机械设备,20171113,,2017-11-13,
300720.SZ,801890.SI,机械设备,20171113,,2017-11-13,
300724.SZ,801890.SI,机械设备,20180817,20211210,2018-08-17,2021-12-10
300747.SZ,801890.SI,机械设备,20211213,,2021-12-13,
300751.SZ,801890.SI,机械设备,20190403,20211210,2019-04-03,2021-12-10
300756.SZ,801890.SI,机械设备,20190108,20211210,2019-01-08,2021-12-10
300756.SZ,801890.SI,机械设备,20220801,,2022-08-01,
300757.SZ,801890.SI,机械设备,20190115,,2019-01-15,
300776.SZ,801890.SI,机械设备,20190524,20211210,2019-05-24,2021-12-10
300780.SZ,801890.SI,机械设备,20190610,,2019-06-10,
300786.SZ,801890.SI,机械设备,20190906,20211210,2019-09-06,2021-12-10
300800.SZ,801890.SI,机械设备,20191218,20211210,2019-12-18,2021-12-10
300802.SZ,801890.SI,机械设备,20191121,,2019-11-21,
300809.SZ,801890.SI,机械设备,20191211,,2019-12-11,
300812.SZ,801890.SI,机械设备,20200116,20211210,2020-01-16,2021-12-10
300813.SZ,801890.SI,机械设备,20200121,,2020-01-21,
300817.SZ,801890.SI,机械设备,20200225,,2020-02-25,
300818.SZ,801890.SI,机械设备,20200219,,2020-02-19,
300823.SZ,801890.SI,机械设备,20200326,,2020-03-26,
300828.SZ,801890.SI,机械设备,20211213,,2021-12-13,
300833.SZ,801890.SI,机械设备,20200527,,2020-05-27,
300836.SZ,801890.SI,机械设备,20200604,,2020-06-04,
300837.SZ,801890.SI,机械设备,20200612,,2020-06-12,
300838.SZ,801890.SI,机械设备,20200615,,2020-06-15,
300851.SZ,801890.SI,机械设备,20200724,,2020-07-24,
300853.SZ,801890.SI,机械设备,20200731,20220729,2020-07-31,2022-07-29
300861.SZ,801890.SI,机械设备,20200831,,2020-08-31,
300862.SZ,801890.SI,机械设备,20200831,,2020-08-31,
300865.SZ,801890.SI,机械设备,20200831,,2020-08-31,
300879.SZ,801890.SI,机械设备,20200908,,2020-09-08,
300885.SZ,801890.SI,机械设备,20200917,,2020-09-17,
300897.SZ,801890.SI,机械设备,20201013,,2020-10-13,
300902.SZ,801890.SI,机械设备,20201105,,2020-11-05,
300906.SZ,801890.SI,机械设备,20201112,,2020-11-12,
300923.SZ,801890.SI,机械设备,20201231,,2020-12-31,
300931.SZ,801890.SI,机械设备,20210128,,2021-01-28,
300943.SZ,801890.SI,机械设备,20210224,,2021-02-24,
300946.SZ,801890.SI,机械设备,20210222,,2021-02-22,
300950.SZ,801890.SI,机械设备,20210310,,2021-03-10,
300953.SZ,801890.SI,机械设备,20210325,20220729,2021-03-25,2022-07-29
300960.SZ,801890.SI,机械设备,20210406,,2021-04-06,
300971.SZ,801890.SI,机械设备,20210422,,2021-04-22,
300984.SZ,801890.SI,机械设备,20210625,,2021-06-25,
300985.SZ,801890.SI,机械设备,20210511,,2021-05-11,
300988.SZ,801890.SI,机械设备,20210519,,2021-05-19,
300990.SZ,801890.SI,机械设备,20210519,,2021-05-19,
300992.SZ,801890.SI,机械设备,20210601,,2021-06-01,
301006.SZ,801890.SI,机械设备,20210623,,2021-06-23,
301011.SZ,801890.SI,机械设备,20210624,20220729,2021-06-24,2022-07-29
301013.SZ,801890.SI,机械设备,20210706,,2021-07-06,
301016.SZ,801890.SI,机械设备,20210707,,2021-07-07,
301018.SZ,801890.SI,机械设备,20210714,,2021-07-14,
301021.SZ,801890.SI,机械设备,20211213,,2021-12-13,
301028.SZ,801890.SI,机械设备,20210727,,2021-07-27,
301029.SZ,801890.SI,机械设备,20210730,,2021-07-30,
301030.SZ,801890.SI,机械设备,20210729,20211210,2021-07-29,2021-12-10
301032.SZ,801890.SI,机械设备,20210729,,2021-07-29,
301043.SZ,801890.SI,机械设备,20210818,,2021-08-18,
301048.SZ,801890.SI,机械设备,20210825,,2021-08-25,
301053.SZ,801890.SI,机械设备,20210908,,2021-09-08,
301056.SZ,801890.SI,机械设备,20210914,,2021-09-14,
301063.SZ,801890.SI,机械设备,20211008,20220729,2021-10-08,2022-07-29
301063.SZ,801890.SI,机械设备,20240731,,2024-07-31,
301070.SZ,801890.SI,机械设备,20210930,,2021-09-30,
301071.SZ,801890.SI,机械设备,20211008,20211210,2021-10-08,2021-12-10
301079.SZ,801890.SI,机械设备,20211026,,2021-10-26,
301083.SZ,801890.SI,机械设备,20211028,,2021-10-28,
301105.SZ,801890.SI,机械设备,20230109,,2023-01-09,
301107.SZ,801890.SI,机械设备,20220531,,2022-05-31,
301112.SZ,801890.SI,机械设备,20220706,,2022-07-06,
301125.SZ,801890.SI,机械设备,20220615,,2022-06-15,
301128.SZ,801890.SI,机械设备,20211117,,2021-11-17,
301129.SZ,801890.SI,机械设备,20211109,,2021-11-09,
301137.SZ,801890.SI,机械设备,20220329,,2022-03-29,
301138.SZ,801890.SI,机械设备,20211222,,2021-12-22,
301151.SZ,801890.SI,机械设备,20220418,,2022-04-18,
301158.SZ,801890.SI,机械设备,20220124,,2022-01-24,
301160.SZ,801890.SI,机械设备,20260702,,2026-07-02,
301161.SZ,801890.SI,机械设备,20220921,,2022-09-21,
301163.SZ,801890.SI,机械设备,20220426,20220729,2022-04-26,2022-07-29
301197.SZ,801890.SI,机械设备,20220815,,2022-08-15,
301199.SZ,801890.SI,机械设备,20211214,,2021-12-14,
301200.SZ,801890.SI,机械设备,20220307,,2022-03-07,
301255.SZ,801890.SI,机械设备,20230104,,2023-01-04,
301260.SZ,801890.SI,机械设备,20230215,,2023-02-15,
301261.SZ,801890.SI,机械设备,20230717,,2023-07-17,
301268.SZ,801890.SI,机械设备,20220414,,2022-04-14,
301272.SZ,801890.SI,机械设备,20230720,,2023-07-20,
301273.SZ,801890.SI,机械设备,20221101,,2022-11-01,
301279.SZ,801890.SI,机械设备,20220420,,2022-04-20,
301303.SZ,801890.SI,机械设备,20230227,,2023-02-27,
301307.SZ,801890.SI,机械设备,20260702,,2026-07-02,
301309.SZ,801890.SI,机械设备,20220926,,2022-09-26,
301311.SZ,801890.SI,机械设备,20221207,,2022-12-07,
301312.SZ,801890.SI,机械设备,20220718,,2022-07-18,
301317.SZ,801890.SI,机械设备,20230202,,2023-02-02,
301320.SZ,801890.SI,机械设备,20230616,,2023-06-16,
301338.SZ,801890.SI,机械设备,20220823,,2022-08-23,
301353.SZ,801890.SI,机械设备,20230606,,2023-06-06,
301360.SZ,801890.SI,机械设备,20230505,,2023-05-05,
301368.SZ,801890.SI,机械设备,20221222,,2022-12-22,
301377.SZ,801890.SI,机械设备,20221129,,2022-11-29,
301392.SZ,801890.SI,机械设备,20240613,,2024-06-13,
301399.SZ,801890.SI,机械设备,20230530,,2023-05-30,
301413.SZ,801890.SI,机械设备,20231225,,2023-12-25,
301418.SZ,801890.SI,机械设备,20230828,,2023-08-28,
301446.SZ,801890.SI,机械设备,20230801,,2023-08-01,
301448.SZ,801890.SI,机械设备,20230628,,2023-06-28,
301468.SZ,801890.SI,机械设备,20230731,,2023-07-31,
301510.SZ,801890.SI,机械设备,20230822,,2023-08-22,
301512.SZ,801890.SI,机械设备,20230727,,2023-07-27,
301525.SZ,801890.SI,机械设备,20230906,,2023-09-06,
301528.SZ,801890.SI,机械设备,20230904,,2023-09-04,
301533.SZ,801890.SI,机械设备,20230825,,2023-08-25,
301548.SZ,801890.SI,机械设备,20230927,,2023-09-27,
301559.SZ,801890.SI,机械设备,20231018,,2023-10-18,
301568.SZ,801890.SI,机械设备,20231205,,2023-12-05,
301596.SZ,801890.SI,机械设备,20240520,,2024-05-20,
301598.SZ,801890.SI,机械设备,20241227,,2024-12-27,
301601.SZ,801890.SI,机械设备,20250122,,2025-01-22,
301603.SZ,801890.SI,机械设备,20240717,,2024-07-17,
301616.SZ,801890.SI,机械设备,20250403,,2025-04-03,
301633.SZ,801890.SI,机械设备,20241114,,2024-11-14,
301677.SZ,801890.SI,机械设备,20260806,,2026-08-06,
302132.SZ,801890.SI,机械设备,20140221,20211210,2014-02-21,2021-12-10
600031.SH,801890.SI,机械设备,20140221,,2014-02-21,
600114.SH,801890.SI,机械设备,20211213,,2021-12-13,
600165.SH,801890.SI,机械设备,20140221,20190705,2014-02-21,2019-07-05
600169.SH,801890.SI,机械设备,20140221,,2014-02-21,
600172.SH,801890.SI,机械设备,20140221,,2014-02-21,
600202.SH,801890.SI,机械设备,20220801,,2022-08-01,
600215.SH,801890.SI,机械设备,20220801,,2022-08-01,
600218.SH,801890.SI,机械设备,20140221,20211210,2014-02-21,2021-12-10
600232.SH,801890.SI,机械设备,20211213,,2021-12-13,
600243.SH,801890.SI,机械设备,20140221,,2014-02-21,
600262.SH,801890.SI,机械设备,20140221,,2014-02-21,
600302.SH,801890.SI,机械设备,20140221,,2014-02-21,
600320.SH,801890.SI,机械设备,20140221,,2014-02-21,
600330.SH,801890.SI,机械设备,20211213,20240730,2021-12-13,2024-07-30
600343.SH,801890.SI,机械设备,20220801,,2022-08-01,
600346.SH,801890.SI,机械设备,20140221,20170630,2014-02-21,2017-06-30
600375.SH,801890.SI,机械设备,20140221,20220729,2014-02-21,2022-07-29
600382.SH,801890.SI,机械设备,20140221,20180713,2014-02-21,2018-07-13
600388.SH,801890.SI,机械设备,20140221,20211210,2014-02-21,2021-12-10
600397.SH,801890.SI,机械设备,20260702,,2026-07-02,
600421.SH,801890.SI,机械设备,20180716,20260529,2018-07-16,2026-05-29
600444.SH,801890.SI,机械设备,20170703,,2017-07-03,
600458.SH,801890.SI,机械设备,20240731,20260701,2024-07-31,2026-07-01
600481.SH,801890.SI,机械设备,20140221,20230705,2014-02-21,2023-07-05
600495.SH,801890.SI,机械设备,20140221,,2014-02-21,
600499.SH,801890.SI,机械设备,20140221,,2014-02-21,
600501.SH,801890.SI,机械设备,20140221,,2014-02-21,
600520.SH,801890.SI,机械设备,20140221,,2014-02-21,
600526.SH,801890.SI,机械设备,20140221,20211210,2014-02-21,2021-12-10
600528.SH,801890.SI,机械设备,20190708,,2019-07-08,
600545.SH,801890.SI,机械设备,20180716,,2018-07-16,
600558.SH,801890.SI,机械设备,20140221,,2014-02-21,
600560.SH,801890.SI,机械设备,20140221,,2014-02-21,
600566.SH,801890.SI,机械设备,20140221,20140701,2014-02-21,2014-07-01
600577.SH,801890.SI,机械设备,20140221,20190705,2014-02-21,2019-07-05
600579.SH,801890.SI,机械设备,20140702,,2014-07-02,
600582.SH,801890.SI,机械设备,20140221,,2014-02-21,
600592.SH,801890.SI,机械设备,20140221,,2014-02-21,
600610.SH,801890.SI,机械设备,20140221,20141124,2014-02-21,2014-11-24
600610.SH,801890.SI,机械设备,20141126,20150630,2014-11-26,2015-06-30
600710.SH,801890.SI,机械设备,20140221,20160413,2014-02-21,2016-04-13
600710.SH,801890.SI,机械设备,20170801,20180713,2017-08-01,2018-07-13
600761.SH,801890.SI,机械设备,20140221,,2014-02-21,
600765.SH,801890.SI,机械设备,20140221,20190705,2014-02-21,2019-07-05
600783.SH,801890.SI,机械设备,20220801,,2022-08-01,
600806.SH,801890.SI,机械设备,20140221,20170516,2014-02-21,2017-05-16
600815.SH,801890.SI,机械设备,20140221,20191220,2014-02-21,2019-12-20
600815.SH,801890.SI,机械设备,20191224,,2019-12-24,
600817.SH,801890.SI,机械设备,20211213,20220729,2021-12-13,2022-07-29
600835.SH,801890.SI,机械设备,20140221,,2014-02-21,
600841.SH,801890.SI,机械设备,20140221,20211210,2014-02-21,2021-12-10
600843.SH,801890.SI,机械设备,20140221,,2014-02-21,
600848.SH,801890.SI,机械设备,20140221,20160630,2014-02-21,2016-06-30
600860.SH,801890.SI,机械设备,20140221,,2014-02-21,
600862.SH,801890.SI,机械设备,20140221,20160630,2014-02-21,2016-06-30
600889.SH,801890.SI,机械设备,20260702,,2026-07-02,
600894.SH,801890.SI,机械设备,20140221,,2014-02-21,
600960.SH,801890.SI,机械设备,20140221,20170630,2014-02-21,2017-06-30
600967.SH,801890.SI,机械设备,20140221,20170630,2014-02-21,2017-06-30
600980.SH,801890.SI,机械设备,20240731,,2024-07-31,
600984.SH,801890.SI,机械设备,20140221,,2014-02-21,
600992.SH,801890.SI,机械设备,20140221,,2014-02-21,
601002.SH,801890.SI,机械设备,20140221,,2014-02-21,
601028.SH,801890.SI,机械设备,20140221,20211210,2014-02-21,2021-12-10
601038.SH,801890.SI,机械设备,20140221,,2014-02-21,
601100.SH,801890.SI,机械设备,20140221,,2014-02-21,
601106.SH,801890.SI,机械设备,20140221,,2014-02-21,
601177.SH,801890.SI,机械设备,20140221,,2014-02-21,
601268.SH,801890.SI,机械设备,20140221,20140523,2014-02-21,2014-05-23
601299.SH,801890.SI,机械设备,20140221,20150520,2014-02-21,2015-05-20
601360.SH,801890.SI,机械设备,20140221,20180223,2014-02-21,2018-02-23
601369.SH,801890.SI,机械设备,20140221,,2014-02-21,
601399.SH,801890.SI,机械设备,20200615,,2020-06-15,
601608.SH,801890.SI,机械设备,20140221,,2014-02-21,
601717.SH,801890.SI,机械设备,20140221,20190705,2014-02-21,2019-07-05
601717.SH,801890.SI,机械设备,20211213,,2021-12-13,
601766.SH,801890.SI,机械设备,20140221,20150605,2014-02-21,2015-06-05
601766.SH,801890.SI,机械设备,20150609,,2015-06-09,
601798.SH,801890.SI,机械设备,20140221,,2014-02-21,
601882.SH,801890.SI,机械设备,20161114,,2016-11-14,
603011.SH,801890.SI,机械设备,20141114,,2014-11-14,
603012.SH,801890.SI,机械设备,20150327,,2015-03-27,
603015.SH,801890.SI,机械设备,20211213,,2021-12-13,
603025.SH,801890.SI,机械设备,20211213,,2021-12-13,
