ts_code,report_period,ann_date,update_flag,revenue,n_income_attr_p
000014.SZ,20190930,20191026,1,90766160.6,-11226668.5
000014.SZ,20191231,20200327,0,438139662.69,21085177.65
000014.SZ,20191231,20200327,1,438139662.69,21085177.65
000014.SZ,20200331,20200425,0,86873001.23,7766769.97
000014.SZ,20200331,20200425,1,86873001.23,7766769.97
000014.SZ,20200630,20200829,0,210547135.81,23384010.42
000014.SZ,20200630,20200829,1,210547135.81,23384010.42
000014.SZ,20200930,20201024,0,230253593.55,13831694.69
000014.SZ,20200930,20201024,1,230253593.55,13831694.69
000014.SZ,20201231,20210327,0,346673403.12,4374307.33
000014.SZ,20201231,20210327,1,346673403.12,4374307.33
000014.SZ,20210331,20210424,1,8091265.77,-9433104.53
000014.SZ,20210630,20210827,1,17873992.41,-21460537.16
000014.SZ,20210930,20211026,1,24345466.65,-31155996.12
000014.SZ,20211231,20220331,0,641736448.88,35423521.56
000014.SZ,20211231,20220331,1,641736448.88,35423521.56
000014.SZ,20220331,20220423,0,142687070.42,15696777.31
000014.SZ,20220331,20220423,1,142687070.42,15696777.31
000014.SZ,20220630,20220830,1,362290481.94,43840572.02
000014.SZ,20220930,20221029,1,370864513.01,185018146.68
000014.SZ,20221231,20230331,0,763601802.32,248678665.41
000014.SZ,20221231,20230331,1,763601802.32,248678665.41
000014.SZ,20230331,20230428,1,389370140.21,161573954.98
000014.SZ,20230630,20230829,1,1062449547.21,439070910.42
000014.SZ,20230930,20231031,1,1227441148.26,495109694.74
000014.SZ,20231231,20240330,1,1389212866.56,521765764.33
000014.SZ,20240331,20240426,1,210740560.97,46382233.53
000014.SZ,20240630,20240830,1,271742649.9,54107589.97
000014.SZ,20240930,20241031,1,325122486.13,46880161.99
000016.SZ,20171231,20180331,0,31227763249.71,5057025155.71
000016.SZ,20180331,20180428,0,7773238729.83,55758297.4
000016.SZ,20180630,20180831,0,17625414769.82,341793039.03
000016.SZ,20180930,20181031,0,29761729899.11,429834688.51
000016.SZ,20180930,20181031,1,29761729899.11,429834688.51
000016.SZ,20181231,20190330,0,46126797341.33,411289744.68
000016.SZ,20181231,20190330,1,46126797341.33,411289744.68
000016.SZ,20190331,20190430,0,10772118842.18,85566720.43
000016.SZ,20190630,20190807,0,26036442813.84,352767020.73
000016.SZ,20190630,20190807,1,26036442813.84,352767020.73
000016.SZ,20190930,20191031,1,41681249260.63,450492688.36
000016.SZ,20191231,20200422,0,55119125478.72,212034210.08
000016.SZ,20191231,20200422,1,55119125478.72,212034210.08
000016.SZ,20200331,20200430,0,7806520237.49,-220602940.37
000016.SZ,20200331,20200430,1,7806520237.49,-220602940.37
000016.SZ,20200630,20200828,0,17524183896.74,94701792.63
000016.SZ,20200630,20200828,1,17524183896.74,94701792.63
000016.SZ,20200930,20201031,0,29801145271.16,615363686.82
000016.SZ,20200930,20201031,1,29801145271.16,615363686.82
000016.SZ,20201231,20210324,0,50351836554.87,477633250.14
000016.SZ,20201231,20210324,1,50351836554.87,477633250.14
000016.SZ,20210331,20210429,1,9822169119.3,72822573.66
000016.SZ,20210630,20210828,1,21810161873.08,85449919.57
000016.SZ,20210930,20211028,1,31626746378.63,-126378339.68
000016.SZ,20211231,20220330,0,49106513669.58,905352997.68
000016.SZ,20211231,20220330,1,49106513669.58,905352997.68
000016.SZ,20220331,20220428,0,8320135785.93,103900130.02
000016.SZ,20220331,20220428,1,8320135785.93,103900130.02
000016.SZ,20220630,20220825,1,16895470276.81,172818438.83
000016.SZ,20220930,20221028,1,24596016642.07,135590724.52
000016.SZ,20221231,20230328,0,29607854255.27,-1471409748.21
000016.SZ,20221231,20230328,1,29607854255.27,-1723210310.01
000016.SZ,20230331,20230429,1,4600647851.61,152513923.41
000016.SZ,20230630,20230828,1,10472061171.94,-193240232.33
000016.SZ,20230930,20231031,1,14876693170.75,-714870927.3
000016.SZ,20231231,20240402,1,17849331429.24,-2163790053.17
000016.SZ,20240331,20240429,0,2462543024.65,-510139620.27
000016.SZ,20240331,20240429,1,2462543024.65,-510139620.27
000016.SZ,20240630,20240831,1,5412530372.47,-1087581842.55
000016.SZ,20240930,20241031,1,8119982481.56,-1606079930.28
000017.SZ,20171231,20180418,0,137490597.69,1529587.27
000017.SZ,20180331,20180426,0,24732886.83,231983.23
000017.SZ,20180630,20180822,0,67734899.35,554162.06
000017.SZ,20180930,20181026,0,101250275.83,1084675.99
000017.SZ,20181231,20190420,0,119906950.34,-1591968.91
000017.SZ,20181231,20190420,1,119906950.34,-1591968.91
000017.SZ,20190331,20190430,0,21954108.28,-366774.37
000017.SZ,20190630,20190829,0,38274433.02,-798946.17
000017.SZ,20190930,20191030,0,62848917.83,241203.59
000017.SZ,20190930,20191030,1,62848917.83,241203.59
000017.SZ,20191231,20200428,0,76022687.75,-7186905.64
000017.SZ,20191231,20200428,1,76022687.75,-7186905.64
000017.SZ,20200331,20200430,0,7434449.73,-591902.33
000017.SZ,20200331,20200430,1,7434449.73,-591902.33
000017.SZ,20200630,20200828,0,42656355.21,2797643.5
000017.SZ,20200630,20200828,1,42656355.21,2797643.5
000017.SZ,20200930,20201026,0,82873336.15,5263215.15
000017.SZ,20200930,20201026,1,82873336.15,5263215.15
000017.SZ,20201231,20210427,0,117857480.17,3785834.68
000017.SZ,20201231,20210427,1,117857480.17,3785834.68
000017.SZ,20210331,20210430,1,23163329.56,-211535.36
000017.SZ,20210630,20210827,1,54130317.6,1365493.34
000017.SZ,20210930,20211027,0,83243710.49,1941282.3
000017.SZ,20210930,20211027,1,83243710.49,1941282.3
000017.SZ,20211231,20220426,0,165246577.95,-1986692.82
000017.SZ,20211231,20220426,1,165246577.95,-1986692.82
000017.SZ,20220331,20220429,0,50246951.4,-903991.16
000017.SZ,20220331,20220429,1,50246951.4,-903991.16
000017.SZ,20220630,20220826,1,106665446.58,-1483364.42
000017.SZ,20220930,20221028,1,149163326.31,1211813.81
000017.SZ,20221231,20230425,0,444762238.25,-7616378.75
000017.SZ,20221231,20230425,1,444762238.25,-7616378.75
000017.SZ,20230331,20230428,1,151527917.92,2848657.72
000017.SZ,20230630,20230829,0,292999162.5,4862298.9
000017.SZ,20230630,20230829,1,292999162.5,4862298.9
000017.SZ,20230930,20231031,1,348502645.41,5053938.11
000017.SZ,20231231,20240423,1,568481907.92,17901948.24
000017.SZ,20240331,20240427,1,112547686.5,3215826.19
000017.SZ,20240630,20240827,0,213499597.25,5717642.69
000017.SZ,20240630,20240827,1,213499597.25,5717642.69
000017.SZ,20240930,20241030,0,279461877.0,7422137.22
000017.SZ,20240930,20241030,1,279461877.0,7422137.22
000019.SZ,20171231,20180424,0,315762708.35,-54094136.23
000019.SZ,20180331,20180424,0,57472118.11,-10817275.3
000019.SZ,20180630,20180828,0,136721215.4,-18246639.07
000019.SZ,20180930,20181030,0,216769103.19,-29974223.31
000019.SZ,20180930,20181030,1,216769103.19,-29974223.31
000019.SZ,20181231,20190427,0,10758782838.14,308331032.44
000019.SZ,20181231,20190427,1,10758782838.14,308331032.44
000019.SZ,20190331,20190427,0,2570626148.23,121325678.48
000019.SZ,20190630,20190827,0,4782167732.69,203168850.61
000019.SZ,20190930,20191029,0,7480859136.09,329387624.21
000019.SZ,20190930,20191029,1,7480859136.09,329387624.21
000019.SZ,20191231,20200428,0,11059984335.92,363501809.52
000019.SZ,20191231,20200428,1,11059984335.92,363501809.52
000019.SZ,20200331,20200428,0,1694255989.17,82984830.9
000019.SZ,20200331,20200428,1,1694255989.17,82984830.9
000019.SZ,20200630,20200825,0,4740428222.1,210738686.12
000019.SZ,20200630,20200825,1,4740428222.1,210738686.12
000019.SZ,20200930,20201029,0,7937847089.73,310443208.61
000019.SZ,20200930,20201029,1,7937847089.73,310443208.61
000019.SZ,20201231,20210427,0,11884527506.34,405088385.54
000019.SZ,20201231,20210427,1,11884527506.34,405088385.54
000019.SZ,20210331,20210427,1,2529474992.85,136066882.15
000019.SZ,20210630,20210826,1,5262189180.53,243846874.76
000019.SZ,20210930,20211028,1,7554357635.4,296948496.29
000019.SZ,20211231,20220426,0,10139563710.11,428720226.09
000019.SZ,20211231,20220426,1,10139563710.11,428720226.09
000019.SZ,20220331,20220426,0,2184426983.72,137438033.98
000019.SZ,20220331,20220426,1,2184426983.72,137438033.98
000019.SZ,20220630,20220826,1,4338044528.35,237527782.93
000019.SZ,20220930,20221028,1,6365018079.81,318389492.98
000019.SZ,20221231,20230426,1,8312723058.19,420594871.27
000019.SZ,20230331,20230426,1,1338942951.54,105444874.99
000019.SZ,20230630,20230829,1,2831996801.82,168149768.31
000019.SZ,20230930,20231028,1,4479404058.88,274221590.34
000019.SZ,20231231,20240416,1,6190005356.82,347824733.68
000019.SZ,20240331,20240426,1,1072962661.16,63895624.77
000019.SZ,20240630,20240827,1,2416452919.61,129030850.78
000019.SZ,20240930,20241029,1,3802117769.62,244562308.91
000020.SZ,20171231,20180424,0,858040132.74,974409.39
000020.SZ,20180331,20180424,0,171620013.62,307367.89
000020.SZ,20180630,20180828,0,340984843.24,2793133.6
000020.SZ,20180930,20181030,0,489960226.29,497495.08
000020.SZ,20180930,20181030,1,489960226.29,497495.08
000020.SZ,20181231,20190430,0,637046707.03,3295022.72
000020.SZ,20181231,20190430,1,637046707.03,3295022.72
000020.SZ,20190331,20190430,0,143921648.63,258233.98
000020.SZ,20190630,20190827,0,339190174.05,2580411.13
000020.SZ,20190930,20191029,0,549012674.89,3376693.72
000020.SZ,20190930,20191029,1,549012674.89,3376693.72
000020.SZ,20191231,20200430,0,721557440.51,5460049.15
000020.SZ,20191231,20200430,1,721557440.51,5460049.15
000020.SZ,20200331,20200430,0,87800584.55,-400741.17
000020.SZ,20200331,20200430,1,87800584.55,-400741.17
000020.SZ,20200630,20200825,0,300703421.38,3165597.55
000020.SZ,20200630,20200825,1,300703421.38,3165597.55
000020.SZ,20200930,20201027,0,500887222.16,4851086.49
000020.SZ,20200930,20201027,1,500887222.16,4851086.49
000020.SZ,20201231,20210427,0,691742269.12,6830187.4
000020.SZ,20201231,20210427,1,691742269.12,6830187.4
000020.SZ,20210331,20210427,1,190936203.57,5557677.31
000020.SZ,20210630,20210824,1,391633808.55,7023114.72
000020.SZ,20210930,20211026,1,603532726.46,8113011.63
000020.SZ,20211231,20220426,0,765611248.7,7201902.02
000020.SZ,20211231,20220426,1,765611248.7,7201902.02
000020.SZ,20220331,20220426,1,171781149.77,5905981.47
000020.SZ,20220630,20220823,1,354146920.81,8806785.1
000020.SZ,20220930,20221025,1,517642945.8,8524746.45
000020.SZ,20221231,20230425,0,664435128.12,10127766.77
000020.SZ,20221231,20230425,1,664435128.12,10127766.77
000020.SZ,20230331,20230425,1,175868641.87,6432411.78
000020.SZ,20230630,20230822,0,376876811.19,7877276.43
000020.SZ,20230630,20230822,1,376876811.19,7877276.43
000020.SZ,20230930,20231030,1,601785032.07,12444394.99
000020.SZ,20231231,20240423,1,726541177.76,13342311.52
000020.SZ,20240331,20240423,0,219312806.26,5385324.57
000020.SZ,20240331,20240423,1,219312806.26,5385324.57
000020.SZ,20240630,20240827,1,408182515.91,10054579.8
000020.SZ,20240930,20241026,1,606267906.59,14243050.41
000021.SZ,20171231,20180412,0,14209778550.46,541303018.08
000021.SZ,20180331,20180428,0,4003078929.95,85431303.95
000021.SZ,20180630,20180818,0,8264991735.06,171778212.8
000021.SZ,20180930,20181031,0,12611111508.98,440835575.1
000021.SZ,20180930,20181031,1,12611111508.98,440835575.1
000021.SZ,20181231,20190420,0,16061005965.27,530073217.29
000021.SZ,20181231,20190420,1,16061005965.27,530073217.29
000021.SZ,20190331,20190430,0,3640928607.51,103833784.57
000021.SZ,20190630,20190831,0,6466509240.29,149620968.94
000021.SZ,20190930,20191031,1,10086099432.8,272421502.19
000021.SZ,20191231,20200424,0,13223818815.08,352301166.89
000021.SZ,20191231,20200424,1,13223818815.08,352301166.89
000021.SZ,20200331,20200430,0,3322746606.73,81362323.58
000021.SZ,20200331,20200430,1,3322746606.73,81362323.58
000021.SZ,20200630,20200831,0,6952142724.63,191856914.63
000021.SZ,20200630,20200831,1,6952142724.63,191856914.63
000021.SZ,20200930,20201030,0,10571521577.54,445907427.42
000021.SZ,20200930,20201030,1,10571521577.54,445907427.42
000021.SZ,20201231,20210430,0,14967234846.43,857132642.21
000021.SZ,20201231,20210430,1,14967234846.43,857132642.21
000021.SZ,20210331,20210430,1,3826694970.47,200112361.34
000021.SZ,20210630,20210826,1,7955019954.21,273087154.78
000021.SZ,20210930,20211028,1,12267669423.97,516874581.63
000021.SZ,20211231,20220421,0,16488253175.97,775394154.82
000021.SZ,20211231,20220421,1,16488253175.97,775394154.82
000021.SZ,20220331,20220430,1,3650790157.67,242209458.98
000021.SZ,20220630,20220826,1,7551628982.81,455661304.59
000021.SZ,20220930,20221028,1,12012026889.69,575372352.42
000021.SZ,20221231,20230421,1,16118375162.38,659052805.91
000021.SZ,20230331,20230429,1,3933775539.21,101012991.01
000021.SZ,20230630,20230830,1,7740568953.87,296838347.28
000021.SZ,20230930,20231027,1,10971402550.2,446520821.17
000021.SZ,20231231,20240411,1,14264648386.89,644601244.53
000021.SZ,20240331,20240430,1,3126379017.67,121793821.59
000021.SZ,20240630,20240830,1,7054564140.96,360316903.43
000021.SZ,20240930,20241030,0,10851685615.18,661378001.23
000021.SZ,20240930,20241030,1,10851685615.18,661378001.23
000023.SZ,20171231,20180420,0,1229187086.91,30500775.53
000023.SZ,20180331,20180428,0,260788651.09,-4863626.81
000023.SZ,20180630,20180827,0,628604025.98,864476.36
000023.SZ,20180930,20181030,0,995335260.4,10634822.68
000023.SZ,20180930,20181030,1,995335260.4,10634822.68
000023.SZ,20181231,20190418,0,1611326480.81,26320484.31
000023.SZ,20181231,20190418,1,1611326480.81,26320484.31
000023.SZ,20190331,20190426,0,321958648.94,14896168.46
000023.SZ,20190630,20190827,0,831865692.12,31104062.41
000023.SZ,20190930,20191029,0,1267614972.47,54191935.87
000023.SZ,20190930,20191029,1,1267614972.47,54191935.87
000023.SZ,20191231,20200429,0,1830534177.08,50824576.74
000023.SZ,20191231,20200429,1,1830534177.08,50824576.74
000023.SZ,20200331,20200429,0,166766550.4,-11525133.59
000023.SZ,20200331,20200429,1,166766550.4,-11525133.59
000023.SZ,20200630,20200828,0,606461567.68,-13985750.64
000023.SZ,20200630,20200828,1,606461567.68,-13985750.64
000023.SZ,20200930,20201028,0,1043499727.57,-3837953.4
000023.SZ,20200930,20201028,1,1043499727.57,-3837953.4
000023.SZ,20201231,20210430,0,1783181437.28,-7954264.86
000023.SZ,20201231,20210430,1,1783181437.28,-7954264.86
000023.SZ,20210331,20210430,1,390677553.61,4168844.3
000023.SZ,20210630,20210827,1,804787059.26,4924646.15
000023.SZ,20210930,20211030,0,1121652768.03,-10686196.23
000023.SZ,20210930,20211030,1,1121652768.03,-10686196.23
000023.SZ,20211231,20220429,0,1479874574.51,-53034270.21
000023.SZ,20211231,20220429,1,1479874574.51,-53034270.21
000023.SZ,20220331,20220429,1,76999496.7,-34097557.51
000023.SZ,20220630,20220825,1,214508116.23,-61605686.92
000023.SZ,20220930,20221031,1,292285284.15,-92859881.49
000023.SZ,20221231,20230429,0,363037617.97,-270720711.88
000023.SZ,20221231,20230429,1,363037617.97,-270720711.88
000023.SZ,20230331,20230429,0,42802914.93,-18652947.49
000023.SZ,20230331,20230429,1,42802914.93,-18652947.49
000023.SZ,20230630,20230830,0,89461769.62,-50095864.81
000023.SZ,20230630,20230830,1,89461769.62,-50095864.81
000023.SZ,20230930,20231031,1,137122379.24,-67353671.12
000023.SZ,20231231,20240430,0,177660223.63,-159545385.95
000023.SZ,20231231,20240430,1,177660223.63,-159545385.95
000023.SZ,20240331,20240430,0,17149820.95,-15730751.75
000023.SZ,20240331,20240430,1,17149820.95,-15730751.75
000023.SZ,20240630,20240830,0,40835417.46,-70328394.54
000023.SZ,20240630,20240830,1,40835417.46,-70328394.54
000025.SZ,20171231,20180403,0,347237289.8,66862772.68
000025.SZ,20180331,20180427,0,92099937.58,16101533.51
000025.SZ,20180630,20180822,0,197955081.73,26920279.86
000025.SZ,20180930,20181030,0,290580852.31,35840454.89
000025.SZ,20180930,20181030,1,290580852.31,35840454.89
000025.SZ,20181231,20190402,0,414238778.96,86924058.72
000025.SZ,20181231,20190402,1,414238778.96,86924058.72
000025.SZ,20190331,20190430,0,119469426.49,18017619.19
000025.SZ,20190630,20190830,0,278268739.33,44779948.6
000025.SZ,20190630,20190830,1,278268739.33,44779948.6
000025.SZ,20190930,20191031,1,425637522.85,64041189.83
000025.SZ,20191231,20200403,0,571072893.9,219669708.47
000025.SZ,20191231,20200403,1,571072893.9,219669708.47
000025.SZ,20200331,20200428,0,85520408.64,5209071.29
000025.SZ,20200331,20200428,1,85520408.64,5209071.29
000025.SZ,20200630,20200827,0,197051790.29,25594985.78
000025.SZ,20200630,20200827,1,197051790.29,25594985.78
000025.SZ,20200930,20201030,0,293919991.1,39637872.26
000025.SZ,20200930,20201030,1,293919991.1,39637872.26
000025.SZ,20201231,20210416,0,424419203.34,57663828.89
000025.SZ,20201231,20210416,1,424419203.34,57663828.89
000025.SZ,20210331,20210429,1,144033886.08,21691438.24
000025.SZ,20210630,20210820,1,249492261.24,44542715.32
000025.SZ,20210930,20211023,1,386190230.03,69985960.31
000025.SZ,20211231,20220408,0,508520026.18,131020764.38
000025.SZ,20211231,20220408,1,508520026.18,131020764.38
000025.SZ,20220331,20220429,1,140069923.14,33807359.53
000025.SZ,20220630,20220825,1,250015152.23,43480236.19
000025.SZ,20220930,20221028,1,672218538.92,62117600.47
000025.SZ,20221231,20230427,1,837656274.51,83496135.61
000025.SZ,20230331,20230427,1,339838493.18,25274084.85
000025.SZ,20230630,20230824,1,704836410.94,44139962.93
000025.SZ,20230930,20231026,1,1220589534.36,73704767.28
000025.SZ,20231231,20240328,1,1846738841.89,118255140.84
000025.SZ,20240331,20240425,1,758317502.5,35247571.82
000025.SZ,20240630,20240821,1,1580023748.85,76662479.69
000025.SZ,20240930,20241024,1,2067381333.76,108084248.41
000026.SZ,20171231,20180310,0,3345809703.98,140216258.28
000026.SZ,20180331,20180425,0,851815980.69,59518000.75
000026.SZ,20180630,20180823,0,1695891432.72,112367921.44
000026.SZ,20180930,20181020,0,2564688086.82,162661094.27
000026.SZ,20180930,20181020,1,2564688086.82,162661094.27
000026.SZ,20181231,20190315,0,3400450599.9,183835095.29
000026.SZ,20181231,20190315,1,3400450599.9,183835095.29
000026.SZ,20190331,20190423,0,893389751.73,64359084.46
000026.SZ,20190630,20190815,0,1785036020.23,123495460.9
000026.SZ,20190630,20190815,1,1785036020.23,123495460.9
000026.SZ,20190930,20191018,0,2739702682.47,178730765.38
000026.SZ,20190930,20191018,1,2739702682.47,178730765.38
000026.SZ,20191231,20200320,0,3704210734.9,215909014.15
000026.SZ,20191231,20200320,1,3704210734.9,215909014.15
000026.SZ,20200331,20200410,0,588361057.06,-12974795.53
000026.SZ,20200331,20200410,1,588361057.06,-12974795.53
000026.SZ,20200630,20200730,0,1581834715.03,77738906.3
000026.SZ,20200630,20200730,1,1581834715.03,77738906.3
000026.SZ,20200930,20201022,0,2944433436.0,214787284.13
000026.SZ,20200930,20201022,1,2944433436.0,214787284.13
000026.SZ,20201231,20210310,0,4243439952.59,294115156.04
000026.SZ,20201231,20210310,1,4243439952.59,294115156.04
000026.SZ,20210331,20210413,1,1378277735.81,118222042.23
000026.SZ,20210630,20210820,1,2777519521.34,233544726.55
000026.SZ,20210930,20211026,1,4084797744.03,342579405.96
000026.SZ,20211231,20220310,0,5243733540.93,387840282.95
000026.SZ,20211231,20220310,1,5243733540.93,387840282.95
000026.SZ,20220331,20220423,0,1173700720.94,86354073.76
000026.SZ,20220331,20220423,1,1173700720.94,86354073.76
000026.SZ,20220630,20220820,1,2183570749.11,140692784.29
000026.SZ,20220930,20221026,1,3385434370.84,229801374.46
000026.SZ,20221231,20230318,0,4354096880.36,266681451.84
000026.SZ,20221231,20230318,1,4354096880.36,266681451.84
