ts_code,signal_date,sector_pit,sector_available,latest_report_period,latest_ann_date,financial_age_days,revenue_ttm,netprofit_ttm,ocf_ttm,revenue_yoy_pct,netprofit_yoy_pct,roe,gross_margin,debt_to_asset,current_ratio,ocf_to_netprofit,loss_flag,negative_ocf_flag,profit_decline_flag,revenue_decline_flag,forecast_type,express_available_flag
000596.SZ,2021-01-11,食品饮料,1,20200930,20201029,74.0,10283502221.309998,1893597583.29,530935745.2699995,-1.6269817091808303,-11.709281680087058,16.4718,75.9824,32.3647,2.4643,0.2803846762137993,0.0,0.0,1.0,1.0,略增,0
601609.SH,2021-01-11,有色金属,1,20200930,20201028,75.0,42420173216.94,530840968.16,-445556256.15999985,4.769294127035439,11.268986068520093,6.3315,4.672,50.2375,1.7297,-0.8393403728886754,0.0,1.0,0.0,0.0,不确定,0
600513.SH,2021-01-12,医药生物,1,20200930,20201030,74.0,1366336154.2799997,97388287.08,81254607.82000001,8.552827269476726,28.566959281053173,7.8027,53.5367,40.2921,1.3552,0.8343365537711233,0.0,0.0,0.0,0.0,,0
002451.SZ,2021-01-12,电力设备,1,20200930,20201030,74.0,387554118.77,-19163847.490000002,268816804.28,8.061480665229737,-127.28881437471804,-1.7267,14.0672,48.2222,1.3083,-14.027287809521173,1.0,0.0,1.0,0.0,首亏,0
603893.SH,2021-01-12,电子,1,20200930,20201029,75.0,1693619656.15,266450496.35000002,508993809.64,30.428484849599926,48.6682483061593,9.8919,38.6652,12.4791,8.7151,1.910275329235655,0.0,0.0,0.0,0.0,略增,0
688339.SH,2021-01-12,,0,20200930,20201031,73.0,559353596.7299999,-8644961.309999999,-166020748.94999996,4.646909701100954,-479.76705609367275,-3.4908,36.1678,16.8201,5.9469,19.204336838148322,1.0,1.0,1.0,0.0,首亏,0
300483.SZ,2021-01-12,机械设备,1,20200930,20201029,75.0,1490810967.03,96585063.96000001,694926754.0,-3.6827076831146277,37.9928791835012,3.4567,39.1295,40.2393,0.4136,7.194971204738227,0.0,0.0,0.0,1.0,预增,0
300393.SZ,2021-01-12,电力设备,1,20200930,20201020,84.0,4599069031.58,278997498.18,189472340.03,44.84756035868387,15.725656452814295,7.9928,21.1417,51.4051,0.958,0.6791184195772203,0.0,0.0,0.0,0.0,预减,0
300039.SZ,2021-01-12,医药生物,1,20200930,20201029,75.0,1003448779.0899999,148426399.21999997,373690020.6,-39.0814863519388,-49.2373095477221,4.1142,81.2793,10.2818,9.418,2.517678947705999,0.0,0.0,1.0,1.0,预减,0
600789.SH,2021-01-12,医药生物,1,20200930,20201031,73.0,4066888271.4300003,249816567.40999997,403455424.34,12.234185642652996,126.48522742113593,7.3809,21.6789,51.9046,0.8342,1.615006676790364,0.0,0.0,0.0,0.0,略增,0
600609.SH,2021-01-12,汽车,1,20200930,20201031,73.0,5086412425.88,66938879.53,792522507.4399998,-11.519058004877037,11.605319513449786,7.8058,13.5721,65.4387,1.1713,11.839494670430135,0.0,0.0,0.0,1.0,扭亏,0
300642.SZ,2021-01-12,医药生物,1,20200930,20201024,80.0,420816329.59999996,92509886.97000001,126740357.84,-7.082227532802432,-65.71742696434353,2.8715,65.2456,8.9056,9.0829,1.3700195945661524,0.0,0.0,1.0,1.0,首亏,0
600025.SH,2021-01-12,公用事业,1,20200930,20201029,75.0,19211375639.119995,5026587961.92,14889921229.82,-9.74268795431501,-10.647058605101767,7.4737,56.3859,61.8427,0.3772,2.9622323020350594,0.0,0.0,1.0,1.0,预增,0
688369.SH,2021-01-12,,0,20200930,20201029,75.0,708904698.65,121154435.62,122611747.66999999,2.3747117160402453,70.64859234949883,4.633,77.651,20.5838,4.7275,1.0120285488727034,0.0,0.0,0.0,0.0,预增,0
000523.SZ,2021-01-12,美容护理,1,20200930,20201031,73.0,1714436559.9500008,-1292118130.07,-1804506898.62,-43.0094679447096,-5399.532125198014,-103.9337,5.766,91.8865,1.2043,1.3965494768827689,1.0,1.0,1.0,1.0,首亏,0
688386.SH,2021-01-12,,0,20200930,20201028,76.0,262701009.76000005,52840945.72,41233676.150000006,10.38307182973568,37.597370192142336,11.565,47.4013,32.5987,1.3033,0.7803356958918564,0.0,0.0,0.0,0.0,略增,0
603026.SH,2021-01-12,基础化工,1,20200930,20201031,73.0,4015570447.3099995,63369039.33000004,-45382883.73000005,-17.71636224234606,-80.95283895620571,3.1417,16.0848,36.2858,1.7573,-0.7161680879153706,0.0,1.0,1.0,1.0,预减,0
600761.SH,2021-01-12,机械设备,1,20200930,20201028,76.0,11716873745.31,755672487.9300001,968646234.4900001,21.19974720931095,21.55009543144859,11.4586,18.9696,39.8104,2.2114,1.2818334000003033,0.0,0.0,0.0,0.0,预增,0
688516.SH,2021-01-12,,0,20200930,20201026,78.0,1011506162.9300001,133786918.52,211193565.86,64.98695408845114,665.6520720045928,9.5758,33.588,64.8243,1.5089,1.5785815847789961,0.0,0.0,0.0,0.0,预增,0
000807.SZ,2021-01-12,有色金属,1,20200930,20201022,82.0,26237589083.38,773353199.9499999,4983413207.469999,10.892092782942697,95.19410912305608,5.0937,14.8136,68.1914,0.3743,6.44390326152681,0.0,0.0,0.0,0.0,预增,0
601020.SH,2021-01-12,有色金属,1,20200930,20201031,73.0,2673816172.8,110666170.07000001,1139215940.5,176.07537539486947,-19.349660181027637,2.5761,9.8926,34.8726,0.2873,10.294166137487258,0.0,0.0,1.0,0.0,预减,0
002581.SZ,2021-01-12,医药生物,1,20200930,20201027,77.0,324227647.23999995,-91929933.43,46057036.35,-56.029542031555145,-314.9140491373638,-4.6923,82.8056,10.6147,4.3433,-0.5010015196526831,1.0,0.0,1.0,1.0,首亏,0
603668.SH,2021-01-12,农林牧渔,1,20200930,20201031,73.0,3557610719.17,65477689.60000001,789268725.52,68.55725397638155,11.91416828600207,6.8178,12.4825,54.2433,1.2416,12.054010004653552,0.0,0.0,0.0,0.0,,0
000518.SZ,2021-01-12,医药生物,1,20200930,20201030,74.0,486505644.64,26604284.6,130227528.82,24.01343995281686,129.4934640386683,3.4836,64.0012,16.4743,4.9796,4.894983299795252,0.0,0.0,0.0,0.0,预增,0
002996.SZ,2021-01-12,有色金属,1,20200930,20201027,77.0,4301713353.23,178608256.83999997,-35584769.41,-1.6819991640016352,10.268790973065434,7.2774,7.3764,31.3559,2.6224,-0.19923361909229864,0.0,1.0,0.0,1.0,略增,0
300183.SZ,2021-01-12,通信,1,20200930,20201029,75.0,818977798.8900001,204151334.78000003,273915064.39000005,-1.7444477438480765,6.793070511616706,3.4245,49.4768,7.592,11.3138,1.3417255619963475,0.0,0.0,0.0,1.0,续盈,0
002632.SZ,2021-01-12,基础化工,1,20200930,20201026,78.0,1343575206.5000002,185139395.36000004,-121389469.01999998,-4.963395443116503,-6.993893650343286,8.7586,38.7081,29.409,1.8952,-0.6556652558141959,0.0,1.0,1.0,1.0,预增,0
601816.SH,2021-01-12,交通运输,1,20200930,20201031,73.0,25132043322.23,4265734438.1799984,11317570672.839998,-31.238098191269927,-80.58344071318739,1.0841,28.8672,32.6072,0.6791,2.6531353127713007,0.0,0.0,1.0,1.0,略减,0
300647.SZ,2021-01-12,电子,1,20200930,20201030,74.0,554497490.84,5810697.9399999995,21426800.1,5.488044224059707,-48.169217708812525,1.0083,31.6633,53.6358,0.9619,3.6874744344394546,0.0,0.0,1.0,0.0,预减,0
002551.SZ,2021-01-12,医药生物,1,20200930,20201030,74.0,1917850978.61,130228620.67999999,400475010.89,33.40708618645798,122.43113847440456,4.8067,31.8339,30.8968,2.3242,3.0751689513325497,0.0,0.0,0.0,0.0,预增,0
600726.SH,2021-01-12,公用事业,1,20200930,20201031,73.0,11038388499.619999,-369721971.76,1107932665.6999998,2.857036395292223,209.93425524595523,-48.7644,0.8314,94.5343,0.4836,-2.9966643865547686,1.0,0.0,0.0,0.0,续亏,0
601882.SH,2021-01-13,机械设备,1,20200930,20201029,76.0,1448815134.6400003,114714971.44,207621157.76000005,34.54015637668893,73.6797485354685,6.7979,24.5412,48.6654,1.668,1.8098871939186534,0.0,0.0,0.0,0.0,预增,0
603456.SH,2021-01-13,医药生物,1,20200930,20201022,83.0,2404386159.0399995,341478664.23,611788465.05,28.53418121417124,76.4167138927192,8.2657,37.3201,39.5433,1.6097,1.7915862076757307,0.0,0.0,0.0,0.0,预增,0
000078.SZ,2021-01-13,医药生物,1,20200930,20201027,78.0,39535374589.28,75752786.46000004,1991254786.17,-6.375156569276951,-45.194997298061615,3.1528,12.5137,79.8113,1.076,26.286224959149827,0.0,0.0,1.0,1.0,略增,0
002584.SZ,2021-01-13,基础化工,1,20200930,20201029,76.0,5508588693.240001,58831472.010000005,-174040679.11,93.05974007824926,88.45936178528669,2.1719,8.5432,51.2526,1.6248,-2.9582921039340486,0.0,1.0,0.0,0.0,预增,0
000919.SZ,2021-01-13,医药生物,1,20200930,20201030,75.0,2413382968.49,-13454949.5,329904873.84,-6.264905276931653,-67.17031951226463,2.7001,22.1632,17.8824,3.2707,-24.5192205173271,1.0,0.0,1.0,1.0,预减,0
002824.SZ,2021-01-13,有色金属,1,20200930,20201028,77.0,1330507364.5,28890474.150000002,-21129081.790000007,-0.28513346101413095,200.20885805957857,3.4979,17.3901,37.0121,1.559,-0.7313511602577836,0.0,1.0,0.0,1.0,预增,0
000502.SZ,2021-01-13,房地产,1,20200930,20201030,75.0,16624270.44,-14359052.32,-15654703.84,2.573288173230326,295.26890812787656,-3.6789,15.0992,14.9165,3.7569,1.090232383804003,1.0,1.0,0.0,0.0,续亏,0
300173.SZ,2021-01-13,机械设备,1,20200930,20201029,76.0,604041607.3,-143194697.25999996,26201903.26,252.0690443654764,143.58336101497957,0.7824,24.6448,49.3118,1.4066,-0.18298096061773125,1.0,0.0,0.0,0.0,预减,0
603809.SH,2021-01-13,汽车,1,20200930,20201030,75.0,1074783258.42,174443829.19,225575507.51000005,22.75960872782612,61.10204230766274,8.4559,34.0801,39.2916,1.1193,1.2931125655600502,0.0,0.0,0.0,0.0,预增,0
600511.SH,2021-01-13,医药生物,1,20200930,20201022,83.0,41045704613.270004,1537357708.29,1125485717.2900002,-11.002099361700724,-6.211134525669548,9.3015,7.8201,48.6688,1.9327,0.7320909839141313,0.0,0.0,1.0,1.0,略增,0
002320.SZ,2021-01-13,交通运输,1,20200930,20201023,82.0,1036640161.5899999,264070380.89000002,334843120.84,-8.597515024261915,25.70372012223161,5.6466,38.6192,5.511,10.2018,1.2680071112537257,0.0,0.0,0.0,1.0,略减,0
600135.SH,2021-01-13,轻工制造,1,20200930,20201030,75.0,1889885434.2399998,42455107.44,74805270.85999998,-15.040310121258905,-54.830986248392634,1.4777,16.8876,15.984,5.0566,1.761985197322115,0.0,0.0,1.0,1.0,预减,0
600857.SH,2021-01-13,商贸零售,1,20200930,20201027,78.0,853412773.0400002,16859533.6,-62113991.85,-22.04180281037955,-58.39054422332255,3.0238,7.6393,56.9141,4.8603,-3.6842058222773137,0.0,1.0,1.0,1.0,略减,0
002880.SZ,2021-01-13,医药生物,1,20200930,20201028,77.0,895109197.5999999,182912395.83999997,260209619.39999998,13.789776687553301,10.573410850045928,8.1126,37.0744,13.593,5.2177,1.4225914990890758,0.0,0.0,0.0,0.0,略增,0
002611.SZ,2021-01-13,机械设备,1,20200930,20201029,76.0,4173296616.25,1668554555.4799998,-989968028.8,-74.82047040695815,-42.882550404340115,5.2371,28.3152,31.0411,3.3014,-0.5933087567012226,0.0,1.0,1.0,1.0,预增,0
688408.SH,2021-01-13,,0,20200930,20201029,76.0,2829798365.7,250042174.29999998,431735187.51000005,42.33012709785804,102.90679606973714,10.619,22.9272,44.5954,2.0779,1.72664946910918,0.0,0.0,0.0,0.0,预增,0
002570.SZ,2021-01-13,食品饮料,1,20200930,20201029,76.0,2973156541.1700006,53657694.59,35670409.41,9.303021550305024,-147.94815390929682,2.8988,48.0011,58.0502,1.0345,0.6647771523275203,0.0,0.0,1.0,0.0,扭亏,0
300825.SZ,2021-01-13,汽车,1,20200930,20201029,76.0,689236427.2800001,104522134.75999999,-129773020.60000002,-28.886450625024718,-24.898747168764412,6.5203,34.5566,16.4409,4.8456,-1.2415840998462213,0.0,1.0,1.0,1.0,略减,0
002087.SZ,2021-01-13,纺织服饰,1,20200930,20201027,78.0,5362403746.989999,245272756.0,760392166.3399999,-8.74943835503801,-16.70719204599046,4.0529,14.7391,52.6101,1.1567,3.1001900852779585,0.0,0.0,1.0,1.0,略减,0
002471.SZ,2021-01-13,电力设备,1,20200930,20201027,78.0,5378002870.780001,-464560150.58000004,131308515.50000006,-36.64070708634879,5.985002822671381,-2.0924,12.6899,73.9154,1.1762,-0.28265126773370963,1.0,0.0,0.0,1.0,扭亏,0
603358.SH,2021-01-13,汽车,1,20200930,20201030,75.0,3978149915.0300007,155931619.90999997,547329355.3,-7.548063554764961,0.06235619660863723,4.5725,19.109,40.1561,1.5309,3.5100600866963703,0.0,0.0,0.0,1.0,,0
603033.SH,2021-01-13,基础化工,1,20200930,20201028,77.0,1589381495.46,163652471.53,247121815.48999998,-12.778875224094133,-33.365581290795,4.1165,33.7653,39.4827,1.6314,1.5100402284159746,0.0,0.0,1.0,1.0,不确定,0
300525.SZ,2021-01-13,计算机,1,20200930,20201028,77.0,996741478.74,106503739.68,64685858.44,25.014909103592387,-7.891426744056995,0.318,60.391,26.9758,2.5625,0.607357625510188,0.0,0.0,1.0,0.0,续亏,0
002278.SZ,2021-01-13,机械设备,1,20200930,20201031,74.0,746096050.7099999,29441312.389999997,110827881.03999999,-5.860672467791039,-44.04203185812141,1.5858,37.1004,29.3767,2.6831,3.7643661930520347,0.0,0.0,1.0,1.0,预减,0
603876.SH,2021-01-13,有色金属,1,20200930,20201030,75.0,11884309247.050003,105035208.19999996,-351883061.86,7.7594319693562674,-106.23033596141431,-0.3109,10.3678,74.0692,1.0089,-3.3501438983199936,0.0,1.0,1.0,0.0,略增,0
300449.SZ,2021-01-13,计算机,1,20200930,20201029,76.0,444580666.91999996,-497533728.85999995,120542772.32000001,-36.3244834114339,164.05470567633805,3.8076,41.6746,39.2923,1.1138,-0.24228060396266984,1.0,0.0,0.0,1.0,预增,0
600186.SH,2021-01-13,食品饮料,1,20200930,20201031,74.0,1600503326.01,28069170.39999999,-766956779.86,-7.777677233132851,-44.02548638480588,15.5247,20.1483,90.6137,0.6512,-27.32381359799648,0.0,1.0,1.0,1.0,扭亏,0
300139.SZ,2021-01-13,电子,1,20200930,20201030,75.0,424465360.96,-34053947.23000001,95146362.55,98.89694890486449,-110.32283348107615,0.4118,58.3875,13.8247,2.8851,-2.793989252035379,1.0,0.0,1.0,0.0,扭亏,0
000933.SZ,2021-01-13,有色金属,1,20200930,20201023,82.0,18722476140.86,-685127675.3800001,516754232.9200001,8.234637210484962,-80.47251570154063,7.8962,17.4754,82.7824,0.4755,-0.7542451596826633,1.0,0.0,1.0,0.0,预减,1
000061.SZ,2021-01-13,商贸零售,1,20200930,20201030,75.0,3068266398.4699993,420633215.6500001,644693527.4699999,10.210951804216005,67.28745229687836,5.2022,37.5504,62.4985,0.4939,1.532673843823203,0.0,0.0,0.0,0.0,预增,0
600367.SH,2021-01-13,基础化工,1,20200930,20201017,88.0,1276048179.14,2853350.0,-33485157.400000006,-21.610376485063043,-123.71145444151624,-1.0356,15.4114,31.1969,1.8772,-11.735383812010445,0.0,1.0,1.0,1.0,略减,0
300708.SZ,2021-01-13,电子,1,20200930,20201020,85.0,1361125046.4600003,10382107.409999998,397247230.77000004,27.659615756481394,15.729498876213622,2.2139,12.4313,69.944,1.0,38.262677805411,0.0,0.0,0.0,0.0,扭亏,0
600790.SH,2021-01-13,商贸零售,1,20200930,20201028,77.0,852852781.3199999,371571418.40999997,-82242041.96999997,-17.354286574583266,12.695546416945302,5.0004,53.7596,39.8706,0.5572,-0.22133575914402628,0.0,1.0,0.0,1.0,,0
603758.SH,2021-01-13,汽车,1,20200930,20201024,81.0,738561648.6000001,487094649.37,257288718.55,35.04968356671141,-489.86749154728057,11.3504,22.1496,10.1986,6.5207,0.5282109316593251,0.0,0.0,1.0,0.0,略增,0
300207.SZ,2021-01-13,电子,1,20200930,20201029,76.0,27964561951.459995,721117510.4399999,55975558.7299999,15.355138428510706,-5.94536261102292,7.758,15.3441,76.3124,1.0204,0.07762335253216307,0.0,0.0,1.0,0.0,首亏,0
300662.SZ,2021-01-13,社会服务,1,20200930,20201028,77.0,3708126942.34,171110823.67,255087966.13,4.670856790610767,16.419971984458325,14.5314,14.0532,36.2729,2.1361,1.4907763323140575,0.0,0.0,0.0,0.0,略增,0
603579.SH,2021-01-13,家用电器,1,20200930,20201029,76.0,2090057808.4399996,246288966.33,209932820.32,-13.740980472254549,-23.594536974344237,9.9396,32.3977,29.1278,2.1005,0.8523841869501908,0.0,0.0,1.0,1.0,,0
603366.SH,2021-01-13,家用电器,1,20200930,20201030,75.0,3397539582.2799997,109680560.10999998,406189990.07,1.3506675803693025,60.611289382375986,2.2456,33.4203,46.7071,0.8643,3.703390916882874,0.0,0.0,0.0,0.0,扭亏,0
300876.SZ,2021-01-13,基础化工,1,20200930,20201023,82.0,381942704.0,79292076.41,73500927.97999999,1.2204826360209253,23.812153663963965,11.1466,33.4631,4.0925,23.2943,0.9269643488706817,0.0,0.0,0.0,0.0,略增,0
600010.SH,2021-01-13,钢铁,1,20200930,20201030,75.0,59901183873.42,-353742777.82000005,2677948099.59,-7.457394402619199,-85.9379378142167,0.3167,12.854,57.1798,0.638,-7.570325862462296,1.0,0.0,1.0,1.0,不确定,0
300137.SZ,2021-01-13,公用事业,1,20200930,20201030,75.0,1131023367.29,201142981.42000002,226239044.54999995,-25.43950494406626,-34.8732440728874,5.5819,50.8342,12.6767,6.0796,1.124767282222976,0.0,0.0,1.0,1.0,预减,0
002722.SZ,2021-01-13,机械设备,1,20200930,20201030,75.0,2293114408.72,-10164969.079999998,257559155.4,-6.90170974755917,-77.29103832668451,1.0719,16.1457,38.0217,1.8729,-25.337918233982474,1.0,0.0,1.0,1.0,预减,0
002193.SZ,2021-01-13,纺织服饰,1,20200930,20201029,76.0,1329076965.0,-2089097.3100000024,6741166.790000021,21.31043311465035,-70.89231635015236,0.7743,15.5419,45.0174,1.1414,-3.226832353730815,1.0,0.0,1.0,0.0,预减,0
300895.SZ,2021-01-13,计算机,1,20200930,20201020,85.0,315398614.39,56929722.629999995,123940028.71,31.719741821021643,12.378148713261904,3.9011,30.4362,6.31,7.8341,2.177070658072869,0.0,0.0,0.0,0.0,略增,0
002552.SZ,2021-01-13,机械设备,1,20200930,20201023,82.0,356323361.15999997,7513864.0,26638903.4,6.371853750554068,-86.68605166767661,1.1193,14.8781,10.0541,5.8527,3.5453001811052207,0.0,0.0,1.0,0.0,预减,0
002839.SZ,2021-01-13,银行,1,20200930,20201027,78.0,4146375642.71,989446047.76,5706111452.82,10.456833700062095,4.816152544743746,7.1038,,91.8975,,5.766975840408909,0.0,0.0,0.0,0.0,略增,0
603008.SH,2021-01-13,轻工制造,1,20200930,20201020,85.0,4972752270.21,273115143.52,254678727.98000002,3.024168920671122,-37.326837547718384,6.5965,33.4329,54.299,1.1622,0.9324958136616475,0.0,0.0,1.0,0.0,扭亏,0
603298.SH,2021-01-13,机械设备,1,20200930,20201020,85.0,10312510291.68,793105359.8500001,1180321082.69,21.605694685565634,31.061013967612404,13.904,20.658,36.8114,1.7054,1.4882273433547768,0.0,0.0,0.0,0.0,,0
000973.SZ,2021-01-13,基础化工,1,20200930,20201030,75.0,2184737223.2999997,-8250905.25,-90958852.93000004,-29.34281502654892,-51.68680350471081,2.0441,23.2914,34.6235,1.5102,11.02410586159622,1.0,1.0,1.0,1.0,预减,0
000960.SZ,2021-01-13,有色金属,1,20200930,20201024,81.0,44537141013.740005,724797519.1500001,1513627833.24,4.847161765283281,-21.420888549327955,3.6582,6.4161,60.5568,0.7716,2.0883457700229076,0.0,0.0,1.0,0.0,预减,0
600478.SH,2021-01-13,电子,1,20200930,20201029,76.0,2486667820.0299997,-229153075.60999995,234678449.76999998,29.575633237057964,-65.48382668743558,-2.7415,12.3329,52.5931,0.9043,-1.0241121536130013,1.0,0.0,1.0,0.0,扭亏,0
002169.SZ,2021-01-13,电力设备,1,20200930,20201029,76.0,2439126325.7400002,98894026.83000001,272251634.72,-7.141863186625075,-31.173624421654267,1.0786,18.9603,42.6064,1.7284,2.7529633836025686,0.0,0.0,1.0,1.0,首亏,0
000889.SZ,2021-01-13,通信,1,20200930,20201027,78.0,2639790066.28,-1322546562.48,354846641.34999996,-22.403528203400892,-74.23485275519914,1.2235,13.5947,38.9862,1.2696,-0.2683055942352624,1.0,0.0,1.0,1.0,预减,0
600883.SH,2021-01-13,建筑材料,1,20200930,20201031,74.0,24508170.959999997,13414002.249999998,-16321171.740000002,-35.84522478560831,86.39566580690072,2.0172,-20.2656,4.9042,30.8585,-1.2167264799735666,0.0,1.0,0.0,1.0,预减,0
002162.SZ,2021-01-13,建筑材料,1,20200930,20201030,75.0,1152749728.62,56960102.23,110956135.54,-1.5864033216039575,55.78225288076324,5.3072,31.7941,58.847,0.9076,1.9479623665696502,0.0,0.0,0.0,1.0,预增,0
002235.SZ,2021-01-13,轻工制造,1,20200930,20201028,77.0,414989403.81,-152377321.81,-48623663.55,-6.240115951772818,-202.76870480157294,-4.9294,19.2864,16.462,3.4243,0.3191003948122219,1.0,1.0,1.0,1.0,首亏,0
603688.SH,2021-01-13,有色金属,1,20200930,20201029,76.0,629204417.7600001,198418021.25,2477193.0900000036,1.4823767551178202,31.059202846856415,8.6468,42.274,10.1232,15.7557,0.012484718244815193,0.0,0.0,0.0,0.0,预增,0
603439.SH,2021-01-13,医药生物,1,20200930,20201031,74.0,675903656.89,87666804.84000002,77879292.06,-36.37717671425293,-48.280637479546066,6.1283,66.367,14.5131,6.3608,0.8883555434937646,0.0,0.0,1.0,1.0,略减,0
300273.SZ,2021-01-13,医药生物,1,20200930,20201030,75.0,1005266013.3599999,42474914.01999998,-234868965.62,-25.66723918614674,1.4387648635445727,3.1378,52.4442,58.4716,3.2339,-5.529592490979693,0.0,1.0,0.0,1.0,略减,0
002799.SZ,2021-01-13,轻工制造,1,20200930,20201023,82.0,1681324847.49,87467659.9,-47797070.17999999,51.56992442313542,46.80420361939477,10.4351,15.739,50.1312,1.3471,-0.5464542007256786,0.0,1.0,0.0,0.0,预增,0
000573.SZ,2021-01-13,房地产,1,20200930,20201031,74.0,697895303.8799999,-80374925.57000001,-142667408.80000004,-28.83129536062151,-105.77303852779585,-0.4663,17.569,43.9135,2.5547,1.7750238372009235,1.0,1.0,1.0,1.0,首亏,0
002762.SZ,2021-01-13,纺织服饰,1,20200930,20201031,74.0,341413037.46999997,22307544.03000001,81953730.25999999,-32.05972521505619,-51.123069369584215,2.3534,55.9309,9.375,6.309,3.6738123277840713,0.0,0.0,1.0,1.0,预减,0
003000.SZ,2021-01-13,食品饮料,1,20200930,20201023,82.0,922645848.84,124335445.73,124515608.17999998,4.173625922763358,7.525043433871215,11.0363,30.1691,13.1457,6.3316,1.0014490031297367,0.0,0.0,0.0,0.0,略增,0
003010.SZ,2021-01-13,传媒,1,20200930,20201026,79.0,1113230058.6399999,100951637.27000001,-22574126.8,24.597279921206127,29.219742499815226,8.2426,32.6902,8.6384,11.5735,-0.2236132806803758,0.0,1.0,0.0,0.0,略增,0
002091.SZ,2021-01-13,商贸零售,1,20200930,20201030,75.0,30672043753.120003,770631830.48,3804479611.8300004,-28.951068289311934,-22.72084528050431,6.8461,15.4639,56.6749,1.6605,4.936831650803109,0.0,0.0,1.0,1.0,略增,0
000426.SZ,2021-01-13,有色金属,1,20200930,20201031,74.0,910113771.1,84075021.39000002,414110546.53999996,6.461822749866086,17.64006272947267,-2.2865,48.2145,43.1585,0.3651,4.925488447027083,0.0,0.0,0.0,0.0,续亏,0
300899.SZ,2021-01-13,公用事业,1,20200930,20201029,76.0,225920805.06000003,56563465.51999999,3585137.349999994,-19.303939688897298,-5.779248718749841,8.3594,39.4335,11.7727,9.2602,0.06338256181867682,0.0,0.0,1.0,1.0,略减,0
000639.SZ,2021-01-13,食品饮料,1,20200930,20201030,75.0,5802020746.23,-799378324.0400001,375621404.86,1.7834875522643623,-14.242262092153569,7.7898,30.9663,43.409,1.7256,-0.46989190670274456,1.0,0.0,1.0,0.0,首亏,0
600636.SH,2021-01-13,传媒,1,20200930,20201031,74.0,794752428.3100001,191327327.45000002,307318548.45,-51.81809695747512,583.3862457115537,2.8058,47.4527,4.3955,11.0162,1.6062449235345757,0.0,0.0,0.0,1.0,预减,0
001696.SZ,2021-01-13,汽车,1,20200930,20201030,75.0,7000004600.940001,585973617.18,636281209.5899999,34.46931451958981,48.44736211306924,11.5814,17.2748,45.6234,1.6186,1.0858529990686363,0.0,0.0,0.0,0.0,预增,0
600710.SH,2021-01-13,商贸零售,1,20200930,20201024,81.0,91264321735.18997,554995210.4300001,4440220016.179999,10.85589262511457,27.850766971226125,10.437,5.9427,77.5068,1.0287,8.000465468413319,0.0,0.0,0.0,0.0,略增,0
300819.SZ,2021-01-13,纺织服饰,1,20200930,20201027,78.0,392212027.77000004,29522509.160000004,64293618.66999999,-26.673238655021635,-67.70232271093435,2.2537,22.5835,11.857,5.8468,2.1777830035229964,0.0,0.0,1.0,1.0,预减,0
600152.SH,2021-01-13,电子,1,20200930,20201030,75.0,1656504496.32,25263412.549999997,-4999481.88000001,1.1068049424422188,-190.37375899232563,3.0642,17.6032,50.2706,1.3238,-0.19789416295622386,0.0,1.0,1.0,0.0,扭亏,0
300575.SZ,2021-01-13,基础化工,1,20200930,20201022,83.0,1789368592.1699998,178968421.42000002,201113930.94,18.294550359223006,24.03165047794882,11.2242,23.7671,41.5912,1.7219,1.1237397600330243,0.0,0.0,0.0,0.0,略减,0
300893.SZ,2021-01-13,汽车,1,20200930,20201028,77.0,494844649.1499999,86990381.42999999,80939955.67000002,9.273068252358406,11.613982011581147,11.743,36.8793,22.8351,3.4296,0.9304471866827176,0.0,0.0,0.0,0.0,略增,0
002361.SZ,2021-01-13,基础化工,1,20200930,20201027,78.0,1793686941.5,89931228.6,221585370.94,-18.90566738271383,-39.18399962076627,3.0778,20.7305,50.476,1.2204,2.463942441235591,0.0,0.0,1.0,1.0,预增,0
688519.SH,2021-01-13,,0,20200930,20201028,77.0,1917914050.6499999,132639129.17999999,64212097.67000002,12.353853743715536,-17.128032542819803,5.5592,15.5554,29.7773,2.9837,0.4841112729476683,0.0,0.0,1.0,0.0,略增,0
002412.SZ,2021-01-13,医药生物,1,20200930,20201027,78.0,788213377.9399999,141142756.68,162849907.12,-15.982266753962659,-17.959335081406834,5.456,71.231,14.2477,2.1634,1.1537957097523228,0.0,0.0,1.0,1.0,略增,0
688595.SH,2021-01-13,,0,20200930,20201029,76.0,360082312.37,84325367.84,26850322.659999996,66.88363015155323,216.61607251787848,10.9601,51.7091,17.6691,7.5996,0.31841334758178735,0.0,0.0,0.0,0.0,预增,0
600300.SH,2021-01-13,食品饮料,1,20200930,20201031,74.0,5123547865.76,296387097.32,515075448.06000006,2.221236332409049,240.66796754582484,11.9583,19.3731,59.2633,0.9959,1.737847067964261,0.0,0.0,0.0,0.0,,0
000861.SZ,2021-01-14,商贸零售,1,20200930,20201031,75.0,1954477966.6899998,161843157.39,1202275787.3000002,-28.227481149218782,18.87130351456645,3.6372,42.5385,60.3127,1.6236,7.428647628288836,0.0,0.0,0.0,1.0,,0
603507.SH,2021-01-14,电力设备,1,20200930,20201030,76.0,2155189007.34,95075021.86,209712960.61,34.24418661827045,3531.8472334970247,4.1996,22.8824,55.4197,0.9404,2.2057629491666786,0.0,0.0,0.0,0.0,预增,0
