case_type,signal_id,position_episode_id,role,ts_code,stock_code,stock_name,signal_date,entry_date,available_future_days,D5_close_ret,D10_close_ret,D20_close_ret,D10_MFE,D10_MAE,D20_MFE,D20_MAE,BB_z,turnover_rank
H_5_layer_episode_typical_50,SIG286_1,286,NEW_ENTRY,002191.SZ,002191,劲嘉股份,2020-03-12,2020-03-13,20,-0.0912313492958654,-0.03644742354419772,-0.03322483967645262,0.04519136777201305,-0.11701202023782664,0.04519136777201305,-0.11701202023782664,-2.025863029657825,1013.0
H_5_layer_episode_typical_50,SIG293_1,293,NEW_ENTRY,002379.SZ,002379,宏创控股,2020-03-12,2020-03-13,20,0.018055513968320724,-0.06905084016800622,-0.06905084016800622,0.03983210250240243,-0.08266120800180721,0.03983210250240243,-0.09899364940236854,-2.0823688879363966,2760.0
H_5_layer_episode_typical_50,SIG295_1,295,NEW_ENTRY,002411.SZ,002411,延安必康,2020-03-12,2020-03-13,20,-0.13327091027439442,-0.230734422372053,-0.25423009046702416,0.02684771674318731,-0.230734422372053,0.02684771674318731,-0.3351596139052585,-2.199802614737654,299.0
H_5_layer_episode_typical_50,SIG317_1,317,NEW_ENTRY,300464.SZ,300464,星徽精密,2020-03-12,2020-03-13,20,-0.02845246356696718,0.024929269204078564,-0.1214891978250755,0.047807154677383945,-0.11920140927774492,0.06687205923847173,-0.13597852529150223,-2.4282567413532763,1950.0
H_5_layer_episode_typical_50,SIG330_1,330,NEW_ENTRY,600000.SH,600000,浦发银行,2020-03-12,2020-03-13,20,-0.04518558364712211,-0.017328825021132643,-0.0192499807884422,0.035502958579881616,-0.05671251825097967,0.035502958579881616,-0.05671251825097967,-2.1310123611146925,540.0
H_5_layer_episode_typical_50,SIG337_1,337,NEW_ENTRY,600271.SH,600271,航天信息,2020-03-12,2020-03-13,20,-0.01684091977220259,-0.01876115235077247,-0.061006269079310727,0.048927046043817146,-0.04708458288467876,0.048927046043817146,-0.0946103392042843,-2.0791244651184795,525.0
H_5_layer_episode_typical_50,SIG353_1,353,NEW_ENTRY,601229.SH,601229,上海银行,2020-03-12,2020-03-13,20,-0.021534692635055364,0.015912745054220467,0.0014169627228877157,0.02920054552460849,-0.03119854752261031,0.02920054552460849,-0.03119854752261031,-2.0400195078837133,1069.0
H_5_layer_episode_typical_50,SIG375_1,375,NEW_ENTRY,000031.SZ,000031,大悦城,2020-03-13,2020-03-16,20,-0.04528096017457717,-0.022254341403277533,-0.06476502221183056,0.004314834102068232,-0.08956291935015337,0.004314834102068232,-0.08956291935015337,-2.056959206494378,1915.0
H_5_layer_episode_typical_50,SIG394_1,394,NEW_ENTRY,000630.SZ,000630,铜陵有色,2020-03-13,2020-03-16,20,-0.03478164347729551,-0.03478164347729551,-0.03478164347729551,0.008653182566226159,-0.054086010607749535,0.008653182566226159,-0.054086010607749535,-2.015999653533954,1496.0
H_5_layer_episode_typical_50,SIG397_1,397,NEW_ENTRY,000683.SZ,000683,博源化工,2020-03-13,2020-03-16,20,-0.02489854642964684,-0.03923827368803445,-0.053578000946421955,0.008560817173257407,-0.058357910032551086,0.008560817173257407,-0.06791772820480946,-2.0806366251230743,1879.0
H_5_layer_episode_typical_50,SIG411_1,411,NEW_ENTRY,002024.SZ,002024,苏宁易购,2020-03-13,2020-03-16,20,-0.019458802067497283,-0.027059896625113433,-0.032489249880553794,0.01746080006949602,-0.04986318029796244,0.01746080006949602,-0.04986318029796244,-2.3345702592821023,272.0
H_5_layer_episode_typical_50,SIG471_1,471,NEW_ENTRY,002963.SZ,002963,豪尔赛,2020-03-13,2020-03-16,20,-0.03014852582575922,-0.011075379951460573,-0.04634270628506931,0.006198412538470199,-0.07765145517306904,0.006198412538470199,-0.07765145517306904,-2.3720657063730934,2662.0
H_5_layer_episode_typical_50,SIG475_1,475,NEW_ENTRY,300072.SZ,300072,三聚环保,2020-03-13,2020-03-16,20,-0.08647502230389925,-0.14345903650716485,-0.17907404538420568,0.009685501664111307,-0.150582038282573,0.009685501664111307,-0.2022238011542823,-2.0299809166497873,1280.0
H_5_layer_episode_typical_50,SIG513_1,513,NEW_ENTRY,600019.SH,600019,宝钢股份,2020-03-13,2020-03-16,20,-0.06915696389380588,-0.07110433426222895,-0.05747274168326788,0.002895739737845293,-0.10810437126226591,0.002895739737845293,-0.10810437126226591,-2.231614135654604,589.0
H_5_layer_episode_typical_50,SIG524_1,524,NEW_ENTRY,600338.SH,600338,西藏珠峰,2020-03-13,2020-03-16,20,-0.1277221721196351,-0.1488427006397407,-0.157290912047783,0.0021690782790149132,-0.194251836957968,0.0021690782790149132,-0.21220428620005782,-2.0354787800800063,1364.0
H_5_layer_episode_typical_50,SIG548_1,548,NEW_ENTRY,600674.SH,600674,川投能源,2020-03-13,2020-03-16,20,-0.03347773302930246,0.0325996873082075,0.023640037092951927,0.040439381246555994,-0.046917208352185935,0.05275890029253261,-0.046917208352185935,-2.2901181156357606,2038.0
I_near_overall_median_50,SIG47964_5,47964,ADD_ON_4,300715.SZ,300715,凯伦股份,2023-12-13,2023-12-14,20,-0.021793471056263725,-0.03132426983250902,0.0024667440105430316,0.011131106534402413,-0.04258794111352637,0.02586052282496354,-0.044320813618298316,-2.0276871776188257,
I_near_overall_median_50,SIG33617_2,33617,ADD_ON_1,002672.SZ,002672,东江环保,2022-12-21,2022-12-22,20,-0.02177545158481009,-0.006193113645453052,0.0024637407653007593,0.0024637407653007593,-0.030432305995564124,0.007657853411753068,-0.030432305995564124,-2.1442469984688413,
I_near_overall_median_50,SIG45788_2,45788,ADD_ON_1,000783.SZ,000783,长江证券,2023-10-11,2023-10-12,20,-0.0009990009990008542,-0.014849968056206975,0.0024637407653007593,0.009389224293903986,-0.04255190217061944,0.0215088204689593,-0.04255190217061944,-2.3876202759137692,
I_near_overall_median_50,SIG26770_1,26770,NEW_ENTRY,000831.SZ,000831,五矿稀土,2022-07-12,2022-07-13,20,0.029526029526029562,-0.0013458763458764622,0.00246975246975234,0.046869796869796865,-0.025974025974026094,0.046869796869796865,-0.08078033078033087,-2.1833072740212307,223.0
I_near_overall_median_50,SIG28925_1,28925,NEW_ENTRY,601717.SH,601717,郑煤机,2022-08-24,2022-08-25,20,-0.03291153291153304,-0.005855255855255925,0.00246975246975234,0.05935730935730921,-0.06066156066156081,0.08918858918858907,-0.06066156066156081,-2.4010853022791565,454.0
I_near_overall_median_50,SIG9368_2,9368,ADD_ON_1,002193.SZ,002193,如意集团,2021-01-25,2021-01-26,20,-0.03742091242091239,-0.11893661893661878,0.002469752469752562,0.019813519813519864,-0.14321789321789302,0.03715728715728739,-0.14321789321789302,-2.011812294270188,
I_near_overall_median_50,SIG9370_2,9370,ADD_ON_1,002278.SZ,002278,神开股份,2021-01-26,2021-01-27,20,-0.07384282384282381,-0.05649905649905629,0.002469752469752562,0.009407259407259616,-0.14842102342102326,0.030219780219780334,-0.14842102342102326,-2.004832967308013,
I_near_overall_median_50,SIG43456_2,43456,ADD_ON_1,300040.SZ,300040,九洲集团,2023-08-15,2023-08-16,20,-0.013139638139637921,-0.018342768342768156,0.002469752469752562,0.018079143079143156,-0.05303030303030287,0.018079143079143156,-0.05303030303030287,-2.063848735135533,
I_near_overall_median_50,SIG16287_2,16287,ADD_ON_1,300689.SZ,300689,澄天伟业,2021-09-29,2021-09-30,20,0.08328396169587271,0.031722619811950015,0.002471473935493851,0.10906463263783395,-0.0009990009990008542,0.10906463263783395,-0.07189584608939437,-2.5448978979138452,
I_near_overall_median_50,SIG40816_3,40816,ADD_ON_2,600436.SH,600436,片仔癀,2023-07-24,2023-07-25,20,0.03457257028685623,0.05594405594405605,0.002461823890395509,0.06500642214927943,-0.015270443841872372,0.06500642214927943,-0.015270443841872372,-2.5620724745282817,
I_near_overall_median_50,SIG59193_2,59193,ADD_ON_1,603823.SH,603823,百合花,2024-08-23,2024-08-26,20,0.05091213636248293,0.13858427946187768,0.002461741491764702,0.20895271010744465,-0.006766905150276892,0.20895271010744465,-0.05983162334201586,-2.356119574265934,
I_near_overall_median_50,SIG43731_2,43731,ADD_ON_1,688676.SH,688676,金盘科技,2023-08-16,2023-08-17,20,0.015357438531242273,0.03800481634234787,0.002461015055473581,0.07889591516795558,-0.006031751623690962,0.07889591516795558,-0.06044836775315354,-2.593185014355309,
I_near_overall_median_50,SIG35440_4,35440,ADD_ON_3,000899.SZ,000899,赣能股份,2023-03-16,2023-03-17,20,0.017522454370658247,-0.02762359309288609,0.002473771882810283,0.03488631877971393,-0.043829866541338136,0.03488631877971393,-0.043829866541338136,-2.2188509720622003,
I_near_overall_median_50,SIG38888_3,38888,ADD_ON_2,688388.SH,688388,嘉元科技,2023-05-26,2023-05-29,20,0.0692553196417185,-0.026475842550030992,0.0024751137579577254,0.08044968941414088,-0.0589009136149784,0.08044968941414088,-0.0589009136149784,-2.4097386446187254,
I_near_overall_median_50,SIG16841_2,16841,ADD_ON_1,000608.SZ,000608,阳光股份,2021-10-25,2021-10-26,20,-0.01828275530697676,-0.01828275530697676,0.002457749862594172,0.00591450072418942,-0.059763765646118516,0.033568507616950516,-0.059763765646118516,-2.219453805567396,
I_near_overall_median_50,SIG49827_4,49827,ADD_ON_3,600635.SH,600635,大众公用,2024-01-19,2024-01-22,20,0.04048200934014079,-0.05630701478452338,0.002457749862594172,0.05085226192492631,-0.08050427081568945,0.05085226192492631,-0.12198528115483132,-2.352734786291122,
I_near_overall_median_50,SIG57697_3,57697,ADD_ON_2,603967.SH,603967,中创物流,2024-07-08,2024-07-09,20,0.023198255032165438,-0.01828275530697665,0.002457749862594172,0.04278650991453792,-0.03671875990215079,0.04278650991453792,-0.05400251421012636,-2.025811272237694,
I_near_overall_median_50,SIG38557_2,38557,ADD_ON_1,300632.SZ,300632,光莆股份,2023-04-19,2023-04-20,20,-0.07310081223124687,-0.040959040959040904,0.002475785084480764,0.006819267688833008,-0.10263649394084162,0.006819267688833008,-0.10263649394084162,-2.2485854389838984,
I_near_overall_median_50,SIG56705_1,56705,NEW_ENTRY,600874.SH,600874,创业环保,2024-06-03,2024-06-04,20,-0.009685966207705121,0.009425357251444222,0.002475785084480764,0.02506189462711217,-0.027059896625113877,0.02506189462711217,-0.04964600616774517,-2.2025050230278396,2983.0
I_near_overall_median_50,SIG33757_1,33757,NEW_ENTRY,300607.SZ,300607,拓斯达,2022-12-19,2022-12-20,20,-0.0016893956078474215,0.026616783354862283,0.0024529720452319825,0.03213994022563482,-0.05623056970672713,0.03904388631410072,-0.05623056970672713,-2.026303006423718,2761.0
I_near_overall_median_50,SIG4319_3,4319,ADD_ON_2,002515.SZ,002515,金字火腿,2020-10-30,2020-11-02,20,-0.004449781651854168,-0.018252904263266756,0.0024517796538523484,0.01798029259169165,-0.040682978506812684,0.05248809912022345,-0.040682978506812684,-2.584768845944333,
I_near_overall_median_50,SIG2909_1,2909,NEW_ENTRY,600481.SH,600481,双良节能,2020-05-21,2020-05-22,20,-0.0009990009990008542,0.016405197589866694,0.002481838718772611,0.023366877025413624,-0.018403199587868624,0.023366877025413624,-0.018403199587868624,-2.1446358308375006,3323.0
I_near_overall_median_50,SIG23776_1,23776,NEW_ENTRY,600216.SH,600216,浙江医药,2022-03-15,2022-03-16,20,0.06095994597736776,0.0874143278324464,0.002481838718772611,0.12291889295373615,-0.07688130684646355,0.15006944275236966,-0.07688130684646355,-2.386597580090139,593.0
I_near_overall_median_50,SIG6523_1,6523,NEW_ENTRY,600419.SH,600419,天润乳业,2020-10-30,2020-11-02,20,-0.009967932619866282,0.007969930621864352,0.002450588085947114,0.041775903654356794,-0.037564645299451915,0.041775903654356794,-0.037564645299451915,-2.0742728196662257,1132.0
I_near_overall_median_50,SIG6947_4,6947,ADD_ON_3,300594.SZ,300594,朗进科技,2020-12-24,2020-12-25,20,0.020559069760623716,-0.047133272424597306,0.0024502903225389616,0.03737436495313062,-0.0855066383767289,0.05677662863679278,-0.0855066383767289,-2.096793170338304,
I_near_overall_median_50,SIG7002_2,7002,ADD_ON_1,603983.SH,603983,丸美股份,2020-11-25,2020-11-26,20,0.07342199085318368,0.04812618574086458,0.0024837547773328694,0.11448184842680265,-0.02207883859259996,0.12016423943029442,-0.02207883859259996,-2.111736944497005,
I_near_overall_median_50,SIG21643_4,21643,ADD_ON_3,603258.SH,603258,电魂网络,2022-03-15,2022-03-16,20,0.04209853994150814,0.060199507136522,0.002448802276239892,0.11062363003691744,-0.06909311568500498,0.24379503154309035,-0.06909311568500498,-2.3788788384545105,
I_near_overall_median_50,SIG5649_2,5649,ADD_ON_1,600035.SH,600035,楚天高速,2020-09-28,2020-09-29,20,0.012780323125150872,0.002445830032037133,0.002445830032037133,0.019669985187226846,-0.011333494092114482,0.019669985187226846,-0.03200248027834207,-2.1460396744443595,
I_near_overall_median_50,SIG6819_2,6819,ADD_ON_1,000801.SZ,000801,四川九洲,2020-11-17,2020-11-18,20,-0.0009990009990008542,-0.004443832030038619,0.002445830032037133,0.009335492094113107,-0.026835233731785202,0.07306486616831465,-0.026835233731785202,-2.6136294808431524,
I_near_overall_median_50,SIG17353_1,17353,NEW_ENTRY,600169.SH,600169,ST太重,2021-10-12,2021-10-13,20,0.030004478280340585,-0.007888663061076717,0.002445830032037133,0.061007957559682024,-0.0457818044024938,0.061007957559682024,-0.0630059595576834,-2.1214506164683975,1433.0
I_near_overall_median_50,SIG20839_1,20839,NEW_ENTRY,600439.SH,600439,ST瑞贝卡,2022-01-24,2022-01-25,20,0.00589066106307512,0.05067346446656806,0.002445830032037133,0.1023459299321372,-0.059561128526645524,0.1023459299321372,-0.059561128526645524,-2.238685013963726,3360.0
I_near_overall_median_50,SIG25206_1,25206,NEW_ENTRY,002306.SZ,002306,中科云网,2022-04-25,2022-04-26,20,-0.007888663061076717,-0.018223156154190345,0.002445830032037133,0.026559647249302598,-0.1008991008991007,0.07478728168383375,-0.1008991008991007,-2.0181817429688547,2765.0
I_near_overall_median_50,SIG55923_2,55923,ADD_ON_1,002302.SZ,002302,西部建设,2024-04-25,2024-04-26,20,0.04378380240449231,0.02828206276482148,0.002445830032037133,0.05411829549760605,-0.011333494092114482,0.09201143683902324,-0.011333494092114482,-2.117788598340033,
I_near_overall_median_50,SIG6755_4,6755,ADD_ON_3,688520.SH,688520,神州细胞,2020-12-22,2020-12-23,20,0.015076877145842937,0.08443280857073976,0.002445830032036911,0.13886113886113916,-0.07655562827976603,0.13886113886113916,-0.07655562827976603,-2.0721792148963143,
I_near_overall_median_50,SIG45909_3,45909,ADD_ON_2,000425.SZ,000425,徐工机械,2023-10-23,2023-10-24,20,0.05304817346702162,-0.004485915480679892,0.0024879134826778504,0.06525237415289764,-0.03238123133411097,0.06525237415289764,-0.04109851753830818,-2.075334264933044,
I_near_overall_median_50,SIG58951_1,58951,NEW_ENTRY,000791.SZ,000791,甘肃能源,2024-07-17,2024-07-18,20,0.011205199686874945,0.03561360105862721,0.0024879134826778504,0.039100515540306136,-0.016690116166556024,0.04258743002198506,-0.016690116166556024,-2.53392777187681,1450.0
I_near_overall_median_50,SIG23673_3,23673,ADD_ON_2,300346.SZ,300346,南大光电,2022-04-26,2022-04-27,20,0.19046758136727115,-0.006853195064156825,0.002444642568737665,0.22593711011497986,-0.09191119118730284,0.22593711011497986,-0.09191119118730284,-2.7632465597386795,
I_near_overall_median_50,SIG14761_1,14761,NEW_ENTRY,600822.SH,600822,上海物贸,2021-07-27,2021-07-28,20,-0.010302851979219874,0.0036529244911085446,0.002489943118580973,0.012956775471327342,-0.040540367664931076,0.014119756843854692,-0.040540367664931076,-2.932882630201107,3459.0
I_near_overall_median_50,SIG33506_2,33506,ADD_ON_1,002058.SZ,002058,威尔泰,2022-12-21,2022-12-22,20,-0.03066365948461991,-0.01583133024181027,0.0024909588228370083,0.011215858377430887,-0.055093378237482726,0.06269276574953464,-0.055093378237482726,-2.10742746773079,
I_near_overall_median_50,SIG10197_2,10197,ADD_ON_1,300482.SZ,300482,万孚生物,2021-02-22,2021-02-23,20,-0.0496748149809374,-0.019985116923892376,0.0024414361149056596,0.054939958001182676,-0.05706538359599578,0.054939958001182676,-0.06203490387163846,-2.4130574845216675,
I_near_overall_median_50,SIG4605_1,4605,NEW_ENTRY,000159.SZ,000159,国际实业,2020-09-09,2020-09-10,20,0.0935708009718339,0.10216805569645526,0.0024399008908477793,0.14171542742971321,-0.04398527462210755,0.14171542742971321,-0.04398527462210755,-2.0231952370068726,1658.0
I_near_overall_median_50,SIG6426_1,6426,NEW_ENTRY,002562.SZ,002562,兄弟科技,2020-10-30,2020-11-02,20,-0.002718451943925171,0.009317704670544824,0.0024399008908477793,0.028231665064711864,-0.018193510448243466,0.04198727262410573,-0.018193510448243466,-2.4380115521615147,2143.0
I_near_overall_median_50,SIG11334_1,11334,NEW_ENTRY,002012.SZ,002012,凯恩股份,2021-04-23,2021-04-26,20,0.007598253725620507,0.007598253725620507,0.0024399008908477793,0.023073312229938914,-0.03022966706271346,0.023073312229938914,-0.06117978407135016,-2.547298014660169,1651.0
I_near_overall_median_50,SIG7870_2,7870,ADD_ON_1,002065.SZ,002065,东华软件,2020-12-16,2020-12-17,20,-0.040586453173865555,-0.04873681097457305,0.002494009487016502,0.007151356801706754,-0.09880329460749027,0.014137377773741688,-0.09880329460749027,-2.3577736240266196,
I_near_overall_median_50,SIG5236_1,5236,NEW_ENTRY,600353.SH,600353,旭光电子,2020-09-10,2020-09-11,20,0.04790314580524391,-0.023703569158114446,0.002494009487016724,0.09680529260948867,-0.023703569158114446,0.09680529260948867,-0.0394221163451931,-2.489023276389679,2372.0
I_near_overall_median_50,SIG4510_3,4510,ADD_ON_2,600965.SH,600965,福成股份,2020-10-27,2020-10-28,20,-0.014971042943070834,-0.009731527214044577,0.002494009487016724,0.012973040945069014,-0.07609872644837667,0.01821255667409538,-0.07609872644837667,-2.114825560565746,
I_near_overall_median_50,SIG9779_1,9779,NEW_ENTRY,600981.SH,600981,汇鸿集团,2021-01-29,2021-02-01,20,-0.07085921071935042,-0.0009990009990008542,0.002494009487016724,0.009480030459051658,-0.10229630509350784,0.03043809337515646,-0.10229630509350784,-2.183060823826697,2806.0
I_near_overall_median_50,SIG17639_1,17639,NEW_ENTRY,601599.SH,601599,浙文影业,2021-10-22,2021-10-25,20,0.002494009487016724,-0.011478032457053255,0.002494009487016724,0.023452072403121527,-0.03592910585917575,0.023452072403121527,-0.03592910585917575,-2.1066213602301187,3474.0
I_near_overall_median_50,SIG38955_4,38955,ADD_ON_3,002195.SZ,002195,二三四五,2023-05-25,2023-05-26,20,0.0583821772632962,0.06536819823533113,0.002494009487016724,0.1701585128158558,-0.014971042943070834,0.1701585128158558,-0.014971042943070834,-2.0262911775871677,
I_near_overall_median_50,SIG44314_1,44314,NEW_ENTRY,000560.SZ,000560,我爱我家,2023-08-21,2023-08-22,20,0.04790314580524391,0.2015956071900129,0.002494009487016724,0.2015956071900129,-0.06387318974731537,0.2015956071900129,-0.06387318974731537,-2.047897392527639,793.0
