etf_code,etf_name,exchange,list_date,delist_date,found_date,fund_manager,fund_type,invest_type,status,index_code,index_name,index_publisher,publisher_confidence,index_category,passive_index_flag,domestic_a_share_flag,cross_mixed_flag,is_csi_publisher,asset_class,eligible,exclusion_reason,match_level,match_status,bench_idx_name,benchmark,data_source,retrieval_date
562080.SH,华宝沪深300自由现金流ETF,SH,20250415,,20250407,华宝基金管理有限公司,股票型,被动指数型,L,,沪深300自由现金流,UNKNOWN,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,沪深300自由现金流,沪深300自由现金流指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588040.SH,鹏华上证科创板50成份ETF,SH,20250414,,20250403,鹏华基金管理有限公司,股票型,被动指数型,L,,上证科创板50成份,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板50成份,上证科创板50成份指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159391.SZ,博时国证大盘价值ETF,SZ,20250421,,20250403,博时基金管理有限公司,股票型,被动指数型,L,399373.SZ,国证大盘价值,深圳证券信息有限公司,INDEX_BASIC,风格指数,True,True,False,False,EQUITY,True,,L2B_EX_REVSUB,OK,国证大盘价值,国证大盘价值指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512250.SH,招商中证A50ETF,SH,20250414,,20250403,招商基金管理有限公司,股票型,被动指数型,L,930050.CSI,中证A50,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A50,中证A50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159211.SZ,富国深证100ETF,SZ,20250414,,20250402,富国基金管理有限公司,股票型,被动指数型,L,399330.SZ,深证100,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,规模指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,深证100,深证100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159216.SZ,大成深证100ETF,SZ,20250411,,20250402,大成基金管理有限公司,股票型,被动指数型,L,399330.SZ,深证100,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,规模指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,深证100,深证100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159377.SZ,国泰创业板医药卫生ETF,SZ,20250415,,20250402,国泰基金管理有限公司,股票型,被动指数型,L,395004.SZ,创业板医药卫生,深圳证券交易所,INDEX_BASIC,其他指数,True,True,False,False,EQUITY,True,,L2B_EX_REVSUB,OK,创业板医药卫生,创业板医药卫生指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560820.SH,新华中证A50ETF,SH,20250418,,20250328,新华基金管理股份有限公司,股票型,被动指数型,L,930050.CSI,中证A50,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A50,中证A50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159207.SZ,广发中证智选高股息策略ETF,SZ,20250409,,20250327,广发基金管理有限公司,股票型,被动指数型,L,,中证智选高股息策略,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证智选高股息策略,中证智选高股息策略指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159212.SZ,南方深证100ETF,SZ,20250409,,20250327,南方基金管理股份有限公司,股票型,被动指数型,L,399330.SZ,深证100,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,规模指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,深证100,深证100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588720.SH,中银上证科创板50成份ETF,SH,20250415,,20250327,中银基金管理有限公司,股票型,被动指数型,L,,上证科创板50成份,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板50成份,上证科创板50成份指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159215.SZ,平安中证A500ETF,SZ,20250407,,20250326,平安基金管理有限公司,股票型,被动指数型,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589010.SH,华夏上证科创板人工智能ETF,SH,20250409,,20250326,华夏基金管理有限公司,股票型,被动指数型,L,931071.CSI,上证科创板人工智能,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,上证科创板人工智能,上证科创板人工智能指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589100.SH,国泰上证科创板芯片ETF,SH,20250407,,20250326,国泰基金管理有限公司,股票型,被动指数型,L,,上证科创板芯片,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板芯片,上证科创板芯片指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159388.SZ,国泰创业板人工智能ETF,SZ,20250407,,20250326,国泰基金管理有限公司,股票型,被动指数型,L,970070.SZ,创业板人工智能,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,主题指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,创业板人工智能,创业板人工智能指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159390.SZ,国联中证A50ETF,SZ,20250409,,20250326,国联基金管理有限公司,股票型,被动指数型,L,930050.CSI,中证A50,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A50,中证A50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
512240.SH,鹏华中证A50ETF,SH,20250407,,20250326,鹏华基金管理有限公司,股票型,被动指数型,L,930050.CSI,中证A50,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A50,中证A50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
563650.SH,兴业中证A500ETF,SH,20250403,,20250325,兴业基金管理有限公司,股票型,被动指数型,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588170.SH,华夏上证科创板半导体材料设备主题ETF,SH,20250408,,20250324,华夏基金管理有限公司,股票型,被动指数型,L,931743.CSI,上证科创板半导体材料设备主题,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,上证科创板半导体材料设备主题,上证科创板半导体材料设备主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
563660.SH,银河中证A500ETF,SH,20250402,,20250320,银河基金管理有限公司,股票型,被动指数型,L,000510.SH,中证A500,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L1_EX_EXACT,OK,中证A500,中证A500指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588910.SH,建信上证智选科创板创新价值ETF,SH,20250407,,20250320,建信基金管理有限责任公司,股票型,被动指数型,L,,上证智选科创板创新价值,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证智选科创板创新价值,上证智选科创板创新价值指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
560630.SH,万家中证机器人ETF,SH,20250401,,20250319,万家基金管理有限公司,股票型,被动指数型,L,,中证机器人,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证机器人,中证机器人指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589060.SH,东财上证科创板综合价格ETF,SH,20250327,,20250319,东财基金管理有限公司,股票型,被动指数型,L,,上证科创板综合价格,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板综合价格,上证科创板综合价格指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588770.SH,摩根上证科创板新一代信息技术ETF,SH,20250324,,20250314,摩根基金管理(中国)有限公司,股票型,被动指数型,L,,上证科创板新一代信息技术,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板新一代信息技术,上证科创板新一代信息技术指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159368.SZ,华夏创业板新能源ETF,SZ,20250324,,20250314,华夏基金管理有限公司,股票型,被动指数型,L,,创业板新能源,深圳证券信息有限公司,RULE_BASED,,True,True,False,False,EQUITY,True,,L5_RULE,RULE,创业板新能源,创业板新能源指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159381.SZ,华夏创业板人工智能ETF,SZ,20250324,,20250314,华夏基金管理有限公司,股票型,被动指数型,L,970070.SZ,创业板人工智能,深圳证券信息有限公司、深圳证券交易所,INDEX_BASIC,主题指数,True,True,False,False,EQUITY,True,,L1_EX_EXACT,OK,创业板人工智能,创业板人工智能指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159209.SZ,招商中证全指红利质量ETF,SZ,20250325,,20250312,招商基金管理有限公司,股票型,被动指数型,L,,中证全指红利质量,中证指数有限公司,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,中证全指红利质量,中证全指红利质量指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588250.SH,鹏华上证科创板生物医药ETF,SH,20250321,,20250312,鹏华基金管理有限公司,股票型,被动指数型,L,399441.SZ,上证科创板生物医药,深圳证券信息有限公司,INDEX_BASIC,主题指数,True,True,False,False,EQUITY,True,,L2B_EX_REVSUB,OK,上证科创板生物医药,上证科创板生物医药指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
159206.SZ,永赢国证商用卫星通信产业ETF,SZ,20250314,,20250306,永赢基金管理有限公司,股票型,被动指数型,L,980018.SZ,国证商用卫星通信产业,深圳证券信息有限公司,INDEX_BASIC,主题指数,True,True,False,False,EQUITY,True,,L2B_EX_REVSUB,OK,国证商用卫星通信产业,国证商用卫星通信产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
562810.SH,嘉实上证综合增强策略ETF,SH,20250313,,20250305,嘉实基金管理有限公司,股票型,增强指数型,L,,上证综合,中证指数有限公司/上海证券交易所,RULE_BASED,,False,True,False,True,EQUITY,False,NOT_PASSIVE,L5_RULE,RULE,上证综合,上证综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589520.SH,华宝上证科创板人工智能ETF,SH,20250313,,20250305,华宝基金管理有限公司,股票型,被动指数型,L,931071.CSI,上证科创板人工智能,中证指数有限公司,INDEX_BASIC,主题指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,上证科创板人工智能,上证科创板人工智能指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589630.SH,国泰上证科创板综合ETF,SH,20250312,,20250304,国泰基金管理有限公司,股票型,被动指数型,L,,上证科创板综合,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板综合,上证科创板综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588660.SH,兴银中证科创创业50ETF,SH,20250317,,20250228,兴银基金管理有限责任公司,股票型,被动指数型,L,931643.CSI,中证科创创业50,中证指数有限公司,INDEX_BASIC,规模指数,True,True,False,True,EQUITY,True,,L2B_EX_REVSUB,OK,中证科创创业50,中证科创创业50指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589600.SH,富国上证科创板综合价格ETF,SH,20250307,,20250228,富国基金管理有限公司,股票型,被动指数型,L,,上证科创板综合价格,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板综合价格,上证科创板综合价格指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
588840.SH,万家上证科创板50成份ETF,SH,20250310,,20250226,万家基金管理有限公司,股票型,被动指数型,L,,上证科创板50成份,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板50成份,上证科创板50成份指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589000.SH,华夏上证科创板综合ETF,SH,20250305,,20250226,华夏基金管理有限公司,股票型,被动指数型,L,,上证科创板综合,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板综合,上证科创板综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589080.SH,汇添富上证科创板综合ETF,SH,20250305,,20250226,汇添富基金管理股份有限公司,股票型,被动指数型,L,,上证科创板综合,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板综合,上证科创板综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589660.SH,南方上证科创板综合ETF,SH,20250305,,20250226,南方基金管理股份有限公司,股票型,被动指数型,L,,上证科创板综合,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板综合,上证科创板综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589680.SH,鹏华上证科创板综合ETF,SH,20250305,,20250226,鹏华基金管理有限公司,股票型,被动指数型,L,,上证科创板综合,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板综合,上证科创板综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589770.SH,招商上证科创板综合ETF,SH,20250305,,20250226,招商基金管理有限公司,股票型,被动指数型,L,,上证科创板综合,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板综合,上证科创板综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589860.SH,天弘上证科创板综合ETF,SH,20250305,,20250226,天弘基金管理有限公司,股票型,被动指数型,L,,上证科创板综合,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板综合,上证科创板综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589890.SH,景顺长城上证科创板综合价格ETF,SH,20250305,,20250226,景顺长城基金管理有限公司,股票型,被动指数型,L,,上证科创板综合价格,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板综合价格,上证科创板综合价格指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
589900.SH,博时上证科创板综合ETF,SH,20250305,,20250226,博时基金管理有限公司,股票型,被动指数型,L,,上证科创板综合,中证指数有限公司/上海证券交易所,RULE_BASED,,True,True,False,True,EQUITY,True,,L5_RULE,RULE,上证科创板综合,上证科创板综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42
