date,action,index_key,etf,shares,price,amount,fee,cash_after,level,ranking,pnl,holding_days
2026-01-20,EXIT_MIDLINE,沪深300红利低波动,515300.SH,155700,1.291,201008.69999999998,50.252174999999994,201013.08937500053,1,bb_z,989.6681249999812,5.0
2026-01-22,ENTRY,中证主要消费,159928.SZ,257700,0.776,199975.2,49.99380000000001,987.8955750005262,1,bb_z,,
2026-01-29,EXIT_MIDLINE,中证红利低波动,512890.SH,334000,1.158,386772.0,96.693,387663.20257500047,2,bb_z,-234.19620000001316,20.0
2026-01-29,EXIT_MIDLINE,中证主要消费,159928.SZ,257700,0.786,202552.2,50.63805000000001,590164.7645250005,1,bb_z,2476.3681499999952,7.0
2026-01-30,ENTRY,中证电池主题,159796.SZ,211400,0.9460000000000001,199984.40000000002,49.996100000000006,390130.36842500046,1,bb_z,,
2026-01-30,ENTRY,中证800汽车与零部件,516110.SH,145000,1.379,199955.0,49.98875,190125.37967500047,1,bb_z,,
2026-02-11,EXIT_MIDLINE,中证电池主题,159796.SZ,211400,0.977,206537.8,51.63445,396611.5452250005,1,bb_z,6451.769449999989,12.0
2026-02-24,ENTRY,中证800证券保险,515630.SH,141600,1.412,199939.19999999998,49.9848,196622.3604250005,1,bb_z,,
2026-02-24,EXIT_MIDLINE,中证800汽车与零部件,516110.SH,145000,1.389,201405.0,50.35125,397977.0091750005,1,bb_z,1349.6600000000008,25.0
2026-02-25,ENTRY,930633.CSI,159766.SZ,258700,0.773,199975.1,49.993775,197951.91540000046,1,bb_z,,
2026-03-03,ADD,中证800证券保险,515630.SH,144100,1.373,197849.3,49.462325,53.15307500047493,2,bb_z,,
2026-04-08,EXIT_MIDLINE,930633.CSI,159766.SZ,258700,0.6970000000000001,180313.90000000002,45.078475000000005,180321.9746000005,1,bb_z,-19756.272249999995,42.0
2026-04-10,EXIT_MIDLINE,中证800证券保险,515630.SH,285700,1.264,361124.8,90.2812,541356.4934000005,2,bb_z,-36853.42832499993,45.0
2026-04-28,ENTRY,中证中央企业红利,561580.SH,160300,1.247,199894.1,49.973525,341412.4198750005,1,bb_z,,
2026-04-28,ENTRY,中证主要消费,159928.SZ,273500,0.731,199928.5,49.982125,141433.93775000048,1,bb_z,,
2026-04-29,EXIT_MIDLINE,中证中央企业红利,561580.SH,160300,1.262,202298.6,50.574650000000005,343681.9631000005,1,bb_z,2303.9518249999755,1.0
2026-04-29,EXIT_MIDLINE,中证主要消费,159928.SZ,273500,0.744,203484.0,50.871,547115.0921000005,1,bb_z,3454.6468750000004,1.0
2026-05-07,ENTRY,399987.SZ,512690.SH,419200,0.47700000000000004,199958.40000000002,49.98960000000001,347106.7025000005,1,bb_z,,
2026-05-13,ENTRY,国证粮食产业,159698.SZ,189000,1.058,199962.0,49.990500000000004,147094.71200000047,1,bb_z,,
2026-05-14,ADD,399987.SZ,512690.SH,318300,0.462,147054.6,36.763650000000005,3.348350000451319,2,bb_z,,
2026-05-29,EXIT_MIDLINE,399987.SZ,512690.SH,737500,0.461,339987.5,84.996875,339905.85147500044,2,bb_z,-7197.2501249999805,22.0
2026-06-01,ENTRY,上证科创板新能源,588830.SH,126800,1.577,199963.6,49.9909,139892.26057500043,1,bb_z,,
2026-06-04,ADD,上证科创板新能源,588830.SH,93000,1.5030000000000001,139779.0,34.94475,78.31582500043442,2,bb_z,,
2026-06-16,EXIT_MIDLINE,上证科创板新能源,588830.SH,219800,1.566,344206.8,86.0517,344199.0641250004,2,bb_z,4293.212649999988,15.0
2026-06-17,ENTRY,国证价值100,159263.SZ,180000,1.111,199980.0,49.995000000000005,144169.0691250004,1,bb_z,,
2026-06-22,ADD,国证价值100,159263.SZ,133700,1.078,144128.6,36.03215,4.4369750003679655,2,bb_z,,
2026-07-07,EXIT_MIDLINE,国证价值100,159263.SZ,313700,1.085,340364.5,85.091125,340283.8458500004,2,bb_z,-3915.2182749999333,20.0
2026-07-08,ENTRY,931151.CSI,515790.SH,215700,0.927,199953.90000000002,49.98847500000001,140279.95737500038,1,bb_z,,
2026-07-22,EXIT_MIDLINE,国证粮食产业,159698.SZ,189000,0.834,157626.0,39.4065,297866.55087500036,1,bb_z,-42425.39700000003,70.0
2026-07-24,ENTRY,930901.CSI,159869.SZ,197800,1.0110000000000001,199975.80000000002,49.993950000000005,97840.75692500034,1,bb_z,,
2026-07-29,EXIT_MIDLINE,930901.CSI,159869.SZ,197800,1.076,212832.80000000002,53.208200000000005,310620.3487250004,1,bb_z,12753.797849999986,5.0
2026-07-31,ENTRY,931071.CSI,159819.SZ,111700,1.79,199943.0,49.98575,110627.3629750004,1,bb_z,,
2026-08-04,EXIT_MIDLINE,931151.CSI,515790.SH,215700,0.835,180109.5,45.027375,290691.8356000004,1,bb_z,-19939.415850000012,27.0
2026-08-07,EXIT_MIDLINE,931071.CSI,159819.SZ,111700,1.881,210107.7,52.526925000000006,500747.0086750004,1,bb_z,10062.187325000004,7.0
2026-08-17,ENTRY,沪深300非银行金融,512070.SH,256000,0.781,199936.0,49.984,300761.0246750004,1,bb_z,,
2026-08-19,ENTRY,中证全指证券公司,512880.SH,186000,1.075,199950.0,49.987500000000004,100761.03717500041,1,bb_z,,
2026-08-21,ADD,中证全指证券公司,512880.SH,94700,1.063,100666.09999999999,25.166525,69.77065000042785,2,bb_z,,
2026-08-26,EXIT_MIDLINE,沪深300非银行金融,512070.SH,256000,0.793,203008.0,50.752,203027.01865000042,1,bb_z,2971.264000000008,9.0
2026-08-26,EXIT_MIDLINE,中证全指证券公司,512880.SH,280700,1.088,305401.60000000003,76.35040000000001,508352.26825000043,2,bb_z,4633.995575000044,7.0
2026-09-01,ENTRY,中证内地低碳经济主题,159790.SZ,290600,0.6880000000000001,199932.80000000002,49.983200000000004,308369.4850500004,1,bb_z,,
2026-09-02,ENTRY,中证电池主题,159796.SZ,246300,0.812,199995.6,49.9989,108323.88615000041,1,bb_z,,
2026-09-03,ADD,中证内地低碳经济主题,159790.SZ,159000,0.681,108279.00000000001,27.069750000000003,17.81640000040352,2,bb_z,,
2026-09-03,EXIT_FINAL,中证央企创新驱动,515600.SH,239800,0.8342084999999999,200043.1983,50.010799575,200011.0039004254,1,bb_z,-50.010799575,2291.0
2026-09-03,EXIT_FINAL,中证内地低碳经济主题,159790.SZ,449600,0.677,304379.2,76.0948,504314.1091004254,2,bb_z,-3985.7477500000005,2.0
2026-09-03,EXIT_FINAL,中证电池主题,159796.SZ,246300,0.809,199256.7,49.814175000000006,703520.9949254254,1,bb_z,-838.7130749999891,1.0
