ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,benchmark,status,invest_type,type,market,excl_tags,retrieval_date
159856.SZ,工银瑞信中证沪港深互联网ETF,工银瑞信基金管理有限公司,国信证券股份有限公司,股票型,20210122,,20210201,20210119,,7.4137,中证沪港深互联网指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159857.SZ,天弘中证光伏产业ETF,天弘基金管理有限公司,中信建投证券股份有限公司,股票型,20210204,,20210224,20210125,,4.1652,中证光伏产业指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159858.SZ,南方中证创新药产业ETF,南方基金管理股份有限公司,招商银行股份有限公司,股票型,20210312,,20210325,20210304,,3.621,中证创新药产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159859.SZ,天弘国证生物医药ETF,天弘基金管理有限公司,中信建投证券股份有限公司,股票型,20210624,,20210707,20210601,,2.2904,国证生物医药指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159861.SZ,国泰中证环保产业50ETF,国泰基金管理有限公司,中国民生银行股份有限公司,股票型,20210319,,20210402,20210315,,2.2612,中证环保产业50指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159862.SZ,银华中证细分食品饮料产业主题ETF,银华基金管理股份有限公司,招商银行股份有限公司,股票型,20211026,,20211108,20210722,,3.24,中证细分食品饮料产业主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159863.SZ,鹏华中证光伏产业ETF,鹏华基金管理有限公司,申万宏源证券有限公司,股票型,20210222,,20210311,20210208,,4.6882,中证光伏产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159864.SZ,国泰中证光伏产业ETF,国泰基金管理有限公司,华夏银行股份有限公司,股票型,20210728,,20210810,20210719,,6.3853,中证光伏产业指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159865.SZ,国泰中证畜牧养殖ETF,国泰基金管理有限公司,浙商银行股份有限公司,股票型,20210301,,20210308,20210223,,5.1346,中证畜牧养殖指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159867.SZ,鹏华中证畜牧养殖ETF,鹏华基金管理有限公司,华泰证券股份有限公司,股票型,20210225,,20210305,20210218,,3.7264,中证畜牧养殖指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159869.SZ,华夏中证动漫游戏ETF,华夏基金管理有限公司,中国民生银行股份有限公司,股票型,20210225,,20210305,20210219,,10.0008,中证动漫游戏指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159870.SZ,鹏华中证细分化工产业主题ETF,鹏华基金管理有限公司,华泰证券股份有限公司,股票型,20210223,,20210303,20210218,,20.0011,中证细分化工产业主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159872.SZ,鹏华中证车联网主题ETF,鹏华基金管理有限公司,中信证券股份有限公司,股票型,20210616,,20210701,20210601,,2.908,中证车联网主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159873.SZ,天弘中证全指医疗保健设备与服务ETF,天弘基金管理有限公司,华泰证券股份有限公司,股票型,20210316,,20210329,20210225,,2.3192,中证全指医疗保健设备与服务指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159875.SZ,嘉实中证新能源ETF,嘉实基金管理有限公司,中国银行股份有限公司,股票型,20210809,,20210817,20210802,,4.6516,中证新能源指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159877.SZ,南方中证全指医疗保健设备与服务ETF,南方基金管理股份有限公司,中国工商银行股份有限公司,股票型,20211022,,20211103,20210802,,4.5179,中证全指医疗保健设备与服务指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159883.SZ,永赢中证全指医疗器械ETF,永赢基金管理有限公司,招商银行股份有限公司,股票型,20210422,,20210430,20210406,,2.5104,中证全指医疗器械指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159885.SZ,鹏华中证内地低碳经济主题ETF,鹏华基金管理有限公司,华泰证券股份有限公司,股票型,20210406,,20210414,20210324,,3.3615,中证内地低碳经济主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159886.SZ,富国中证细分机械设备产业主题ETF,富国基金管理有限公司,中国工商银行股份有限公司,股票型,20210415,,20210428,20210322,,2.4304,中证细分机械设备产业主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159887.SZ,富国中证800银行ETF,富国基金管理有限公司,招商银行股份有限公司,股票型,20210512,,20210520,20210412,,5.2052,中证800银行指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159888.SZ,华夏中证智能汽车主题ETF,华夏基金管理有限公司,中信银行股份有限公司,股票型,20210513,,20210521,20210426,,7.8545,中证智能汽车主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159889.SZ,国泰中证智能汽车主题ETF,国泰基金管理有限公司,中信建投证券股份有限公司,股票型,20210901,,20210909,20210823,,3.244,中证智能汽车主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159890.SZ,招商中证云计算与大数据主题ETF,招商基金管理有限公司,中信证券股份有限公司,股票型,20210325,,20210402,20210319,,2.3259,中证云计算与大数据主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159891.SZ,建信中证全指医疗保健设备与服务ETF,建信基金管理有限责任公司,中信建投证券股份有限公司,股票型,20210527,,20210615,20210506,,2.5602,中证全指医疗保健设备与服务指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159895.SZ,易方达中证物联网主题ETF,易方达基金管理有限公司,招商银行股份有限公司,股票型,20211013,,20211021,20210910,,2.8524,中证物联网主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159896.SZ,南方中证物联网主题ETF,南方基金管理股份有限公司,中国工商银行股份有限公司,股票型,20211115,,20211124,20210909,,3.3706,中证物联网主题指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159897.SZ,建信中证物联网主题ETF,建信基金管理有限责任公司,中信建投证券股份有限公司,股票型,20210603,20220511,20210621,20210517,20220519,3.4825,中证物联网主题指数收益率×100%,D,被动指数型,股票型,E,[],2026-09-04 10:05:42
159898.SZ,招商中证全指医疗器械ETF,招商基金管理有限公司,国泰海通证券股份有限公司,股票型,20210527,,20210604,20210507,,3.331,中证全指医疗器械指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159899.SZ,招商中证全指软件ETF,招商基金管理有限公司,华泰证券股份有限公司,股票型,20210618,,20210628,20210603,,3.2598,中证全指软件指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159901.SZ,易方达深证100ETF,易方达基金管理有限公司,中国银行股份有限公司,股票型,20060324,,20060424,20060221,,51.5774,深证100指数(价格)×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159902.SZ,华夏中小企业100ETF,华夏基金管理有限公司,中国建设银行股份有限公司,股票型,20060608,,20060905,20060522,,39.6597,中小企业100指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159903.SZ,南方深证成份ETF,南方基金管理股份有限公司,中国工商银行股份有限公司,股票型,20091204,,20100202,20091109,,41.2754,深圳证券交易所成份指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159905.SZ,工银瑞信深证红利ETF,工银瑞信基金管理有限公司,中国农业银行股份有限公司,股票型,20101105,,20110111,20101018,,6.0744,深证红利价格指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159906.SZ,大成深证成长40ETF,大成基金管理有限公司,中国农业银行股份有限公司,股票型,20101221,,20110223,20101123,,4.9864,深证成长40价格指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159907.SZ,广发国证2000ETF,广发基金管理有限公司,中国农业银行股份有限公司,股票型,20110603,,20110810,20110503,,7.1829,国证2000指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159908.SZ,博时创业板ETF,博时基金管理有限公司,交通银行股份有限公司,股票型,20181210,,20181210,,,,创业板指数收益率×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159909.SZ,招商深证电子信息传媒产业(TMT)50ETF,招商基金管理有限公司,中国银行股份有限公司,股票型,20110627,,20110901,20110516,,3.472,深证电子信息传媒产业50指数(深证TMT50P)×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159910.SZ,嘉实深证基本面120ETF,嘉实基金管理有限公司,中国银行股份有限公司,股票型,20110801,,20110927,20110701,,4.8591,深证基本面120指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159911.SZ,鹏华深证民营ETF,鹏华基金管理有限公司,中国建设银行股份有限公司,股票型,20110902,20200611,20111014,20110727,20200619,5.6855,深证民营P×100%,D,被动指数型,股票型,E,[],2026-09-04 10:05:42
159912.SZ,汇添富深证300ETF,汇添富基金管理股份有限公司,中国工商银行股份有限公司,股票型,20110916,,20111124,20110815,,5.2155,深证300价格指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159913.SZ,交银深证300价值ETF,交银施罗德基金管理有限公司,中国农业银行股份有限公司,股票型,20110922,,20111025,20110829,,3.3233,深证300价值价格指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159915.SZ,易方达创业板ETF,易方达基金管理有限公司,中国工商银行股份有限公司,股票型,20110920,,20111209,20110815,,5.6168,创业板指数P×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159916.SZ,建信深证基本面60ETF,建信基金管理有限责任公司,中国民生银行股份有限公司,股票型,20110908,,20111024,20110808,,3.8923,深证基本面60指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159917.SZ,国泰中小板300成长ETF,国泰基金管理有限公司,中国银行股份有限公司,股票型,20120315,20150826,20120406,20120130,20150827,3.4513,中小300成长P×100%,D,被动指数型,股票型,E,[],2026-09-04 10:05:42
159918.SZ,嘉实中创400ETF,嘉实基金管理有限公司,中国工商银行股份有限公司,股票型,20120322,,20120511,20120220,,2.8656,中小板创业板400指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159919.SZ,嘉实沪深300ETF,嘉实基金管理有限公司,中国银行股份有限公司,股票型,20120507,,20120528,20120405,,193.3331,沪深300指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159921.SZ,诺安中小板等权重ETF,诺安基金管理有限公司,交通银行股份有限公司,股票型,20121210,20171101,20130131,20121105,20171108,2.5331,中小板等权重指数收益率×100%,D,被动指数型,股票型,E,[],2026-09-04 10:05:42
159922.SZ,嘉实中证500ETF,嘉实基金管理有限公司,中国建设银行股份有限公司,股票型,20130206,,20130315,20130107,,31.0873,中证小盘500指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159923.SZ,大成中证A100ETF,大成基金管理有限公司,中国银行股份有限公司,股票型,20130207,,20130305,20130121,,3.9929,中证A100指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159924.SZ,景顺长城沪深300等权重ETF,景顺长城基金管理有限公司,中国农业银行股份有限公司,股票型,20130507,20180306,20130605,20130325,20180320,8.7052,沪深300等权重指数×100%,D,被动指数型,股票型,E,[],2026-09-04 10:05:42
159925.SZ,南方沪深300ETF,南方基金管理股份有限公司,中国工商银行股份有限公司,股票型,20130218,,20130411,,,,沪深300指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159927.SZ,鹏华沪深300ETF,鹏华基金管理有限公司,中国建设银行股份有限公司,股票型,20130719,20180222,20130816,20130617,20180214,13.0658,沪深300指数×100%,D,被动指数型,股票型,E,[],2026-09-04 10:05:42
159928.SZ,汇添富中证主要消费ETF,汇添富基金管理股份有限公司,中国工商银行股份有限公司,股票型,20130823,,20130916,20130715,,7.9466,中证主要消费指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159929.SZ,汇添富中证医药卫生ETF,汇添富基金管理股份有限公司,中国工商银行股份有限公司,股票型,20130823,,20130916,20130715,,11.972,中证医药卫生指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159930.SZ,汇添富中证能源ETF,汇添富基金管理股份有限公司,中国工商银行股份有限公司,股票型,20130823,,20130916,20130715,,3.844,中证能源指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159931.SZ,汇添富中证金融地产ETF,汇添富基金管理股份有限公司,中国工商银行股份有限公司,股票型,20130823,,20130916,20130715,,7.4783,中证金融地产指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159932.SZ,大成中证500深市ETF,大成基金管理有限公司,中国银行股份有限公司,股票型,20130912,20221114,20131021,20130819,20221122,3.3351,中证500深市指数×100%,D,被动指数型,股票型,E,[],2026-09-04 10:05:42
159933.SZ,国投瑞银沪深300金融地产ETF,国投瑞银基金管理有限公司,中国工商银行股份有限公司,股票型,20130917,,20131016,20130828,,5.7498,沪深300金融地产指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159935.SZ,景顺长城中证500ETF,景顺长城基金管理有限公司,中国银行股份有限公司,股票型,20131226,,20140121,20131203,,5.1257,中证小盘500指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159936.SZ,广发中证全指可选消费ETF,广发基金管理有限公司,中国银行股份有限公司,股票型,20140603,,20140625,20140505,,8.3816,中证全指可选消费指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
159938.SZ,广发中证全指医药卫生ETF,广发基金管理有限公司,中国银行股份有限公司,股票型,20141201,,20150108,20141103,,4.7328,中证全指医药卫生指数×100%,L,被动指数型,股票型,E,[],2026-09-04 10:05:42
