etf_code,etf_name,exchange,list_date,delist_date,found_date,fund_manager,status,index_code,index_name,index_publisher,publisher_confidence,index_category,asset_class,domestic_a_share_flag,passive_index_flag,cross_mixed_flag,is_csi_publisher,eligible,exclusion_reason,match_level,bench_idx_name,benchmark,data_source,retrieval_date,has_daily,history_start,history_end,n_days,close,daily_amount,adv20,adv60,fund_share,fund_size,premium_max,zero_amt_days,adj_factor_last,last_amount,fund_share_first_date,fund_share_last_date
159072.SZ,景顺长城国证粮食产业ETF,SZ,20260717,,20260707,景顺长城基金管理有限公司,L,,国证粮食产业,深圳证券信息有限公司,RULE_BASED,,EQUITY,True,False,False,False,False,NOT_PASSIVE,L5_RULE,国证粮食产业,国证粮食产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260717,20260903,35,1.16,11069583.1,14311997.299999999,,4628.5157,53690782.12,,0,1.0,11069.5831,20260702,20260903
159075.SZ,华夏中证工业互联网主题ETF,SZ,20260717,,20260706,华夏基金管理有限公司,L,,中证工业互联网主题,中证指数有限公司,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,中证工业互联网主题,中证工业互联网主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260717,20260903,35,0.9,1076609.0999999999,3777416.924999999,,17619.7165,158577448.5,,0,1.0,1076.6091,20260701,20260903
516440.SH,南方中证工程机械主题ETF,SH,20260709,,20260701,南方基金管理股份有限公司,L,931752.CSI,中证工程机械主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L2B_EX_REVSUB,中证工程机械主题,中证工程机械主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260709,20260903,41,0.935,6265331.0,7595699.8,,13612.66,127278371.0,,0,1.0,6265.331,20260626,20260903
159067.SZ,鹏华国证绿色电力ETF,SZ,20260713,,20260630,鹏华基金管理有限公司,L,,国证绿色电力,深圳证券信息有限公司,RULE_BASED,,EQUITY,True,False,False,False,False,NOT_PASSIVE,L5_RULE,国证绿色电力,国证绿色电力指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260713,20260903,39,1.023,227173.30000000002,853728.5850000001,,1890.8737,19343637.950999998,,0,1.0,227.1733,20260625,20260903
159076.SZ,华宝创业板新能源ETF,SZ,20260708,,20260630,华宝基金管理有限公司,L,,创业板新能源,深圳证券信息有限公司,RULE_BASED,,EQUITY,True,False,False,False,False,NOT_PASSIVE,L5_RULE,创业板新能源,创业板新能源指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260708,20260903,42,0.814,8644045.4,13397572.869999997,,24637.3015,200547634.20999998,,0,1.0,8644.0454,20260625,20260903
159078.SZ,富国中证A股ETF,SZ,20260708,,20260630,富国基金管理有限公司,L,930903.CSI,中证A股,中证指数有限公司、上海证券交易所,INDEX_BASIC,综合指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L1_EX_EXACT,中证A股,中证A股指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260708,20260903,42,0.937,12375490.100000001,8971102.195,,17226.246,161409925.02,,0,1.0,12375.4901,20260625,20260903
512410.SH,广发中证银行ETF,SH,20260708,,20260630,广发基金管理有限公司,L,399986.SZ,中证银行,中证指数有限公司,INDEX_BASIC,行业指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L1_EX_EXACT,中证银行,中证银行指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260708,20260903,42,1.121,17206796.0,17432980.799999997,,4227.17,47386575.7,,0,1.0,17206.796,20260624,20260903
561420.SH,汇添富沪深300自由现金流ETF,SH,20260708,,20260630,汇添富基金管理股份有限公司,L,,沪深300自由现金流,UNKNOWN,RULE_BASED,,EQUITY,True,False,False,False,False,NOT_PASSIVE,L5_RULE,沪深300自由现金流,沪深300自由现金流指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260708,20260903,42,1.099,4446063.0,7242048.15,,101023.7,1110250463.0,,0,1.0,4446.063,20260625,20260903
589390.SH,招商上证科创板芯片设计主题ETF,SH,20260710,,20260630,招商基金管理有限公司,L,932040.CSI,上证科创板芯片设计主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L2B_EX_REVSUB,上证科创板芯片设计主题,上证科创板芯片设计主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260710,20260903,40,0.745,38183638.0,25333077.75,,137581.05,1024978822.5,,0,1.0,38183.638,20260625,20260903
589400.SH,富国上证科创板芯片设计主题ETF,SH,20260709,,20260630,富国基金管理有限公司,L,932040.CSI,上证科创板芯片设计主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L2B_EX_REVSUB,上证科创板芯片设计主题,上证科创板芯片设计主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260709,20260903,41,0.747,12778544.0,11558538.549999999,,30778.52,229915544.4,,0,1.0,12778.544,20260625,20260903
589420.SH,永赢上证科创板芯片设计主题ETF,SH,20260709,,20260630,永赢基金管理有限公司,L,932040.CSI,上证科创板芯片设计主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L2B_EX_REVSUB,上证科创板芯片设计主题,上证科创板芯片设计主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260709,20260903,41,0.749,9373979.0,12388758.5,,36248.15,271498643.5,,0,1.0,9373.979,20260625,20260903
560730.SH,国泰海通中证红利低波动ETF,SH,20260716,,20260630,上海国泰海通证券资产管理有限公司,L,,中证红利低波动,中证指数有限公司,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,中证红利低波动,中证红利低波动指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260716,20260903,36,1.055,4496514.0,3536068.6500000004,,7883.63,83172296.5,,0,1.0,4496.514,20260625,20260903
159068.SZ,华夏中证全指软件ETF,SZ,20260708,,20260629,华夏基金管理有限公司,L,,中证全指软件,中证指数有限公司,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,中证全指软件,中证全指软件指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260708,20260903,42,1.004,4280965.4,7368623.379999999,,6033.657,60577916.28,,0,1.0,4280.9654,20260624,20260903
159161.SZ,东财中证工程机械主题ETF,SZ,20260707,,20260629,东财基金管理有限公司,L,931752.CSI,中证工程机械主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L2B_EX_REVSUB,中证工程机械主题,中证工程机械主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260707,20260903,43,0.929,646989.7,850342.3050000002,,6833.126,63479740.54000001,,0,1.0,646.9897,20260624,20260903
561470.SH,天弘中证畜牧养殖产业ETF,SH,20260709,,20260629,天弘基金管理有限公司,L,,中证畜牧养殖产业,中证指数有限公司,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,中证畜牧养殖产业,中证畜牧养殖产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260709,20260903,41,1.042,2698615.0,3951251.4,,4293.6,44739312.0,,0,1.0,2698.615,20260624,20260903
515480.SH,南方中证红利低波动100ETF,SH,20260706,,20260626,南方基金管理股份有限公司,L,,中证红利低波动100,中证指数有限公司,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,中证红利低波动100,中证红利低波动100指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260706,20260903,44,1.068,3343158.0,3995401.8999999994,,2534.07,27063867.6,,0,1.0,3343.158,20260623,20260903
159066.SZ,建信中证A股ETF,SZ,20260706,,20260624,建信基金管理有限责任公司,L,930903.CSI,中证A股,中证指数有限公司、上海证券交易所,INDEX_BASIC,综合指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L1_EX_EXACT,中证A股,中证A股指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260706,20260903,44,0.915,6435471.7,7239773.569999999,,20873.3027,190990719.705,,0,1.0,6435.4717,20260618,20260903
510140.SH,华夏上证综合ETF,SH,20260703,,20260624,华夏基金管理有限公司,L,,上证综合,中证指数有限公司/上海证券交易所,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,上证综合,上证综合指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260703,20260903,45,1.037,6879924.0,8769683.35,,8323.05,86310028.5,,0,1.0,6879.924,20260618,20260903
560920.SH,招商中证工程机械主题ETF,SH,20260703,,20260624,招商基金管理有限公司,L,931752.CSI,中证工程机械主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L2B_EX_REVSUB,中证工程机械主题,中证工程机械主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260703,20260903,45,0.963,3490800.0,2668134.25,,4437.33,42731487.9,,0,1.0,3490.8,20260618,20260903
561460.SH,天弘中证人工智能主题ETF,SH,20260703,,20260624,天弘基金管理有限公司,L,931071.CSI,中证人工智能主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L2B_EX_REVSUB,中证人工智能主题,中证人工智能主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260703,20260903,45,0.801,25744370.0,23289365.45,,129852.0,1040114520.0,,0,1.0,25744.37,20260618,20260903
589350.SH,银华上证科创板芯片设计主题ETF,SH,20260630,,20260618,银华基金管理股份有限公司,L,932040.CSI,上证科创板芯片设计主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L2B_EX_REVSUB,上证科创板芯片设计主题,上证科创板芯片设计主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260630,20260903,48,0.755,14677031.0,17853695.9,,23028.15,173862532.5,,0,1.0,14677.031,20260612,20260903
159070.SZ,嘉实中证工程机械主题ETF,SZ,20260626,,20260617,嘉实基金管理有限公司,L,931752.CSI,中证工程机械主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L2B_EX_REVSUB,中证工程机械主题,中证工程机械主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260626,20260903,50,0.929,2641253.2,3721882.840000001,,10436.6883,96956834.30700001,,0,1.0,2641.2532,20260612,20260903
561430.SH,博时中证全指红利质量ETF,SH,20260630,,20260617,博时基金管理有限公司,L,,中证全指红利质量,中证指数有限公司,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,中证全指红利质量,中证全指红利质量指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260630,20260903,48,1.059,2776313.0,2005823.8000000005,,3572.32,37830868.8,,0,1.0,2776.313,20260612,20260903
589290.SH,汇添富上证科创板芯片设计主题ETF,SH,20260626,,20260617,汇添富基金管理股份有限公司,L,932040.CSI,上证科创板芯片设计主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L2B_EX_REVSUB,上证科创板芯片设计主题,上证科创板芯片设计主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260626,20260903,50,0.776,8959147.0,7589580.3999999985,,14784.89,114730746.4,,0,1.0,8959.147,20260612,20260903
589310.SH,鑫元上证科创板人工智能ETF,SH,20260703,,20260617,鑫元基金管理有限公司,L,931071.CSI,上证科创板人工智能,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L2B_EX_REVSUB,上证科创板人工智能,上证科创板人工智能指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260703,20260903,45,0.808,1564766.0,4065570.7,,31349.18,253301374.4,,0,1.0,1564.766,20260612,20260903
589360.SH,国泰上证科创板50成份ETF,SH,20260626,,20260617,国泰基金管理有限公司,L,,上证科创板50成份,中证指数有限公司/上海证券交易所,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,上证科创板50成份,上证科创板50成份指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260626,20260903,50,0.833,71544680.0,70199996.59999998,,268117.4,2233417942.0,,0,1.0,71544.68,20260612,20260903
159045.SZ,大成中证稀有金属主题ETF,SZ,20260624,,20260615,大成基金管理有限公司,L,,中证稀有金属主题,中证指数有限公司,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,中证稀有金属主题,中证稀有金属主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260624,20260903,52,0.792,7005304.8,7911289.460000002,,16833.0213,133317528.69600001,,0,1.0,7005.3048,20260610,20260903
159061.SZ,南方国证绿色电力ETF,SZ,20260624,,20260615,南方基金管理股份有限公司,L,,国证绿色电力,深圳证券信息有限公司,RULE_BASED,,EQUITY,True,False,False,False,False,NOT_PASSIVE,L5_RULE,国证绿色电力,国证绿色电力指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260624,20260903,52,0.93,10518662.6,6283449.275000001,,21484.023,199801413.9,,0,1.0,10518.6626,20260610,20260903
159065.SZ,景顺长城中证工程机械主题ETF,SZ,20260626,,20260612,景顺长城基金管理有限公司,L,931752.CSI,中证工程机械主题,中证指数有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,True,False,NOT_PASSIVE,L2B_EX_REVSUB,中证工程机械主题,中证工程机械主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260626,20260903,50,0.912,313421.2,1355715.42,,10735.0818,97903946.016,,0,1.0,313.4212,20260609,20260903
159062.SZ,南方中证稀有金属主题ETF,SZ,20260618,,20260610,南方基金管理股份有限公司,L,,中证稀有金属主题,中证指数有限公司,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,中证稀有金属主题,中证稀有金属主题指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260618,20260903,55,0.805,6957828.1,13677322.965,,11770.1256,94749511.08000001,,0,1.0,6957.8281,20260605,20260903
159071.SZ,华宝国证新能源电池ETF,SZ,20260618,,20260610,华宝基金管理有限公司,L,,国证新能源电池,深圳证券信息有限公司,RULE_BASED,,EQUITY,True,False,False,False,False,NOT_PASSIVE,L5_RULE,国证新能源电池,国证新能源电池指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260618,20260903,55,0.82,10144842.7,8186560.309999998,,12091.1738,99147625.16,,0,1.0,10144.8427,20260605,20260903
159063.SZ,南方国证粮食产业ETF,SZ,20260615,,20260605,南方基金管理股份有限公司,L,,国证粮食产业,深圳证券信息有限公司,RULE_BASED,,EQUITY,True,False,False,False,False,NOT_PASSIVE,L5_RULE,国证粮食产业,国证粮食产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260615,20260903,58,1.077,18589254.2,17281044.45,,5648.6647,60836118.819,,0,1.0,18589.2542,20260602,20260903
159011.SZ,华安中证畜牧养殖产业ETF,SZ,20260616,,20260603,华安基金管理有限公司,L,,中证畜牧养殖产业,中证指数有限公司,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,中证畜牧养殖产业,中证畜牧养殖产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260616,20260903,57,1.069,5315418.899999999,5479908.36,,2650.5168,28334024.592,,0,1.0,5315.4189,20260529,20260903
159023.SZ,万家中证畜牧养殖产业ETF,SZ,20260615,,20260603,万家基金管理有限公司,L,,中证畜牧养殖产业,中证指数有限公司,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,中证畜牧养殖产业,中证畜牧养殖产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260615,20260903,58,1.075,6949249.899999999,6444083.76,,4077.7943,43836288.725,,0,1.0,6949.2499,20260529,20260903
159036.SZ,华宝中证全指软件开发ETF,SZ,20260611,,20260603,华宝基金管理有限公司,L,,中证全指软件开发,中证指数有限公司,RULE_BASED,,EQUITY,True,False,False,True,False,NOT_PASSIVE,L5_RULE,中证全指软件开发,中证全指软件开发指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260611,20260903,60,0.935,8037471.4,17428574.555000003,21398633.37,28474.0164,266232053.34,,0,1.0,8037.4714,20260529,20260903
159039.SZ,华安国证机器人产业ETF,SZ,20260618,,20260603,华安基金管理有限公司,L,980022.SZ,国证机器人产业,深圳证券信息有限公司,INDEX_BASIC,主题指数,EQUITY,True,False,False,False,False,NOT_PASSIVE,L2B_EX_REVSUB,国证机器人产业,国证机器人产业指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260618,20260903,55,0.832,41068254.2,44974174.545,,102846.1422,855679903.104,,0,1.0,41068.2542,20260529,20260903
159046.SZ,天弘国证绿色电力ETF,SZ,20260611,,20260603,天弘基金管理有限公司,L,,国证绿色电力,深圳证券信息有限公司,RULE_BASED,,EQUITY,True,False,False,False,False,NOT_PASSIVE,L5_RULE,国证绿色电力,国证绿色电力指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260611,20260903,60,0.921,17818582.5,11056959.045,17022280.871666666,51497.6854,474293682.53400004,,0,1.0,17818.5825,20260529,20260903
159052.SZ,嘉实国证新能源电池ETF,SZ,20260611,,20260603,嘉实基金管理有限公司,L,,国证新能源电池,深圳证券信息有限公司,RULE_BASED,,EQUITY,True,False,False,False,False,NOT_PASSIVE,L5_RULE,国证新能源电池,国证新能源电池指数收益率×100%,Tushare fund_basic.benchmark + index_basic,2026-09-04 10:05:42,True,20260611,20260903,60,0.828,3676660.0,3937255.4750000006,11526566.488333333,19692.6092,163054804.176,,0,1.0,3676.66,20260529,20260903
