date,open_positions,cash,equity,invested_pct,n_entries,n_exits,eligible_count,n_signal,n_amount_pos,signal_ratio,cash_pct
2023-05-19,2,60.93431891013461,461085.9343189101,0.9998678460686506,0,0,232,0,232,0.0,0.00013215393134935471
2023-05-22,2,60.93431891013461,473032.73431891017,0.9998711837162858,0,0,233,0,233,0.0,0.00012881628371419485
2023-05-23,2,60.93431891013461,465652.9343189101,0.9998691421992234,0,0,233,2,233,0.008583690987124463,0.00013085780077659592
2023-05-24,2,60.93431891013461,458333.6343189101,0.9998670524824113,0,0,233,45,233,0.19313304721030042,0.000132947517588744
2023-05-25,2,60.93431891013461,453706.1343189101,0.9998656965063927,0,0,233,49,233,0.21030042918454936,0.00013430349360732396
2023-05-26,2,60.93431891013461,453706.1343189101,0.9998656965063927,0,0,230,18,230,0.0782608695652174,0.00013430349360732396
2023-05-29,2,60.93431891013461,450076.73431891017,0.9998646134886259,0,0,233,34,233,0.1459227467811159,0.00013538651137412483
2023-05-30,2,60.93431891013461,444632.63431891013,0.999862955810692,0,0,233,22,233,0.0944206008583691,0.0001370441893080443
2023-05-31,2,60.93431891013461,435438.13431891013,0.9998600620522008,0,0,231,59,231,0.2554112554112554,0.00013993794779920687
2023-06-01,2,60.93431891013461,437857.73431891017,0.9998608353487123,0,0,233,8,233,0.034334763948497854,0.00013916465128771538
2023-06-02,2,60.93431891013461,447989.83431891014,0.9998639828088894,0,0,233,0,233,0.0,0.0001360171911105601
2023-06-05,2,60.93431891013461,439672.4343189101,0.9998614097356262,0,0,232,4,232,0.017241379310344827,0.00013859026437379462
2023-06-06,2,60.93431891013461,438129.9343189101,0.9998609218084931,0,0,233,32,233,0.13733905579399142,0.00013907819150693612
2023-06-07,2,60.93431891013461,432232.13431891013,0.9998590240889744,0,0,231,46,231,0.19913419913419914,0.00014097591102557594
2023-06-08,2,60.93431891013461,436254.73431891017,0.9998603239939499,0,0,232,30,232,0.12931034482758622,0.00013967600605013786
2023-06-09,2,60.93431891013461,434984.4343189101,0.9998599160933068,0,0,232,1,232,0.004310344827586207,0.00014008390669317805
2023-06-12,2,60.93431891013461,447717.63431891013,0.9998639001141806,0,0,232,0,232,0.0,0.00013609988581941845
2023-06-13,2,60.93431891013461,451619.23431891017,0.9998650758996082,0,0,233,1,233,0.004291845493562232,0.00013492410039184222
2023-06-14,2,60.93431891013461,462416.73431891017,0.9998682263975592,0,0,234,0,234,0.0,0.00013177360244076564
2023-06-15,2,60.93431891013461,470280.4343189101,0.9998704298234342,0,0,234,0,234,0.0,0.0001295701765657853
2023-06-16,2,60.93431891013461,473819.1343189101,0.9998713975133197,0,0,234,0,234,0.0,0.00012860248668034036
2023-06-19,2,60.93431891013461,464231.4343189101,0.9998687415060561,0,0,233,0,233,0.0,0.00013125849394390876
2023-06-20,2,60.93431891013461,458394.1343189101,0.9998670700291559,0,0,233,2,233,0.008583690987124463,0.00013292997084413116
2023-06-21,2,60.93431891013461,452496.33431891014,0.9998653374308505,0,0,234,9,234,0.038461538461538464,0.0001346625691495129
2023-06-26,2,60.93431891013461,440821.73431891017,0.9998617710648857,0,0,233,56,233,0.24034334763948498,0.0001382289351142818
2023-06-27,2,60.93431891013461,445902.9343189101,0.9998633462257808,0,0,234,4,234,0.017094017094017096,0.00013665377421923086
2023-06-28,2,60.93431891013461,447384.9343189101,0.9998637989028333,0,0,234,0,234,0.0,0.00013620109716672157
2023-06-29,2,60.93431891013461,440882.23431891017,0.9998617900333311,0,0,232,1,232,0.004310344827586207,0.00013820996666891183
2023-06-30,2,60.93431891013461,439339.73431891017,0.9998613047849984,0,0,233,0,233,0.0,0.0001386952150016496
2023-07-03,2,60.93431891013461,450348.9343189101,0.9998646953189703,0,0,233,1,233,0.004291845493562232,0.00013530468102973536
2023-07-04,2,60.93431891013461,452556.8343189101,0.9998653554331981,0,0,233,0,233,0.0,0.0001346445668019003
2023-07-05,2,60.93431891013461,444632.63431891013,0.999862955810692,0,0,231,0,231,0.0,0.0001370441893080443
2023-07-06,2,60.93431891013461,440337.83431891014,0.9998616191611053,0,0,232,1,232,0.004310344827586207,0.00013838083889472497
2023-07-07,2,60.93431891013461,438795.33431891014,0.9998611327100715,0,0,232,1,232,0.004310344827586207,0.0001388672899285126
2023-07-10,2,60.93431891013461,440670.5343189101,0.9998617236366749,0,0,230,0,230,0.0,0.00013827636332508497
2023-07-11,2,60.93431891013461,441275.4343189101,0.9998619131857993,0,0,230,0,230,0.0,0.00013808681420068858
2023-07-12,2,60.93431891013461,441275.4343189101,0.9998619131857993,0,0,232,0,232,0.0,0.00013808681420068858
2023-07-13,2,60.93431891013461,456428.2343189101,0.9998664974812501,0,0,232,0,232,0.0,0.00013350251874988395
2023-07-14,2,60.93431891013461,454280.83431891014,0.999865866410584,0,0,232,0,232,0.0,0.00013413358941605225
2023-07-17,2,60.93431891013461,448504.0343189101,0.9998641387496042,0,0,232,1,232,0.004310344827586207,0.00013586125039577457
2023-07-18,2,60.93431891013461,446417.1343189102,0.9998635036287237,0,0,232,3,232,0.01293103448275862,0.00013649637127632896
2023-07-19,2,60.93431891013461,444602.4343189101,0.9998629465018484,0,0,233,7,233,0.030042918454935622,0.00013705349815162915
2023-07-20,2,60.93431891013461,443937.0343189101,0.9998627410776765,0,0,233,32,233,0.13733905579399142,0.00013725892232352432
2023-07-21,1,266222.9446156336,455129.74461563356,0.4150614242089048,0,1,233,41,233,0.1759656652360515,0.5849385757910952
2023-07-24,2,66173.14466563359,451975.5446656336,0.8535913160642625,1,0,233,40,233,0.17167381974248927,0.14640868393573747
2023-07-25,1,257357.28092164348,458955.48092164344,0.43925436862670003,0,1,233,0,233,0.0,0.5607456313732999
2023-07-26,1,257357.28092164348,458356.0809216435,0.4385210720796807,0,0,233,0,233,0.0,0.5614789279203193
2023-07-27,1,257357.28092164348,456557.88092164346,0.4363096297842413,0,0,233,3,233,0.012875536480686695,0.5636903702157587
2023-07-28,2,57387.080366518494,458554.2803665184,0.8748521542081137,1,0,234,1,234,0.004273504273504274,0.12514784579188631
2023-07-31,2,57387.080366518494,466355.18036651844,0.876945549695799,0,0,234,0,234,0.0,0.12305445030420104
2023-08-01,2,57387.080366518494,465659.18036651844,0.8767616256994024,0,0,234,1,234,0.004273504273504274,0.12323837430059759
2023-08-02,2,57387.080366518494,464763.3803665185,0.8765240920632296,0,0,234,2,234,0.008547008547008548,0.12347590793677043
2023-08-03,2,57387.080366518494,463377.9803665185,0.8761549257883878,0,0,235,0,235,0.0,0.12384507421161217
2023-08-04,2,57387.080366518494,470034.9803665185,0.8779089157965013,0,0,235,0,235,0.0,0.12209108420349868
2023-08-07,2,57387.080366518494,471117.3803665185,0.8781894220886679,0,0,235,11,235,0.04680851063829787,0.1218105779113321
2023-08-08,2,57387.080366518494,470566.2803665184,0.8780467645879336,0,0,232,5,232,0.021551724137931036,0.12195323541206637
2023-08-09,2,57387.080366518494,461325.08036651846,0.8756038142974474,0,0,234,3,234,0.01282051282051282,0.12439618570255262
2023-08-10,2,57387.080366518494,462468.9803665185,0.875911503683906,0,0,235,1,235,0.00425531914893617,0.12408849631609398
2023-08-11,2,57387.080366518494,455495.7803665184,0.8740118287806278,0,0,235,41,235,0.17446808510638298,0.12598817121937222
2023-08-14,2,63.300803468504455,459900.8008034685,0.9998623598755255,1,0,235,31,235,0.13191489361702127,0.0001376401244744807
2023-08-15,2,63.300803468504455,450825.00080346846,0.9998595889683232,0,0,235,59,235,0.251063829787234,0.00014041103167683477
2023-08-16,2,63.300803468504455,442721.00080346846,0.9998570187469001,0,0,235,85,235,0.3617021276595745,0.00014298125309986087
2023-08-17,2,63.300803468504455,447537.9008034685,0.9998585576699652,0,0,235,19,235,0.08085106382978724,0.00014144233003476891
2023-08-18,2,63.300803468504455,440053.7008034685,0.9998561520938174,0,0,235,79,235,0.33617021276595743,0.00014384790618260368
2023-08-21,2,63.300803468504455,435443.7008034685,0.9998546291900613,0,0,235,143,235,0.6085106382978723,0.00014537080993870521
2023-08-22,2,63.300803468504455,444478.3008034685,0.999857584040989,0,0,235,31,235,0.13191489361702127,0.00014241595901098858
2023-08-23,2,63.300803468504455,435299.5008034686,0.9998545810336293,0,0,235,97,235,0.4127659574468085,0.00014541896637065843
2023-08-24,2,63.300803468504455,440333.60080346855,0.9998562435313748,0,0,236,13,236,0.05508474576271186,0.0001437564686251891
2023-08-25,2,63.300803468504455,430234.5008034685,0.9998528690671011,0,0,236,22,236,0.09322033898305085,0.00014713093289886459
2023-08-28,2,63.300803468504455,436540.0008034686,0.9998549942654694,0,0,236,0,236,0.0,0.00014500573453057886
2023-08-29,2,63.300803468504455,456386.2008034685,0.9998612999180144,0,0,236,0,236,0.0,0.0001387000819855766
2023-08-30,2,63.300803468504455,465007.0008034685,0.9998638712893373,0,0,237,0,237,0.0,0.00013612871066270849
2023-08-31,2,63.300803468504455,461523.3008034685,0.9998628437538076,0,0,236,0,236,0.0,0.00013715624619237143
2023-09-01,2,63.300803468504455,457233.50080346846,0.9998615569433184,0,0,237,0,237,0.0,0.00013844305668164747
2023-09-04,2,63.300803468504455,460303.4008034685,0.9998624802611538,0,0,237,0,237,0.0,0.0001375197388462368
2023-09-05,2,63.300803468504455,452220.0008034685,0.9998600221057096,0,0,237,0,237,0.0,0.00013997789429043284
2023-09-06,2,63.300803468504455,450276.4008034685,0.9998594178967506,0,0,236,0,236,0.0,0.00014058210324940923
2023-09-07,2,63.300803468504455,438234.6008034685,0.9998555549850412,0,0,236,1,236,0.00423728813559322,0.00014444501495880502
2023-09-08,2,63.300803468504455,433789.4008034685,0.9998540748036921,0,0,236,0,236,0.0,0.00014592519630785006
2023-09-11,2,63.300803468504455,439567.8008034685,0.9998559930837682,0,0,237,0,237,0.0,0.00014400691623184247
2023-09-12,2,63.300803468504455,435536.4008034685,0.9998546601309288,0,0,236,0,236,0.0,0.00014533986907117047
2023-09-13,2,63.300803468504455,429448.10080346855,0.9998525996427738,0,0,236,2,236,0.00847457627118644,0.0001474003572261573
2023-09-14,2,63.300803468504455,426398.8008034685,0.999851545540585,0,0,236,3,236,0.012711864406779662,0.0001484544594150261
2023-09-15,2,63.300803468504455,426688.10080346855,0.9998516461946108,0,0,237,13,237,0.05485232067510549,0.00014835380538924525
2023-09-18,2,63.300803468504455,425882.0008034685,0.9998513653938201,0,0,236,0,236,0.0,0.0001486346061798649
2023-09-19,2,63.300803468504455,421354.4008034685,0.9998497682631348,0,0,237,4,237,0.016877637130801686,0.00015023173686523617
2023-09-20,2,63.300803468504455,417540.2008034685,0.999848395906917,0,0,235,1,235,0.00425531914893617,0.00015160409308301315
2023-09-21,2,63.300803468504455,415018.0008034685,0.999847474559306,0,0,237,18,237,0.0759493670886076,0.00015252544069399576
2023-09-22,2,63.300803468504455,429396.60080346855,0.9998525819642027,0,0,237,0,237,0.0,0.00014741803579731982
2023-09-25,2,63.300803468504455,426088.9008034685,0.9998514375677255,0,0,236,1,236,0.00423728813559322,0.0001485624322744572
2023-09-26,2,63.300803468504455,428828.3008034685,0.9998523866000684,0,0,236,4,236,0.01694915254237288,0.00014761339993163425
2023-09-27,2,63.300803468504455,431360.8008034685,0.999853253231748,0,0,236,0,236,0.0,0.00014674676825199295
2023-09-28,2,63.300803468504455,432177.2008034685,0.9998535304422566,0,0,237,2,237,0.008438818565400843,0.00014646955774344494
2023-10-09,2,63.300803468504455,428931.3008034685,0.9998524220467242,0,0,239,25,239,0.10460251046025104,0.00014757795327580148
2023-10-10,2,63.300803468504455,427629.0008034685,0.9998519726132943,0,0,239,59,239,0.24686192468619247,0.00014802738670571802
2023-10-11,2,63.300803468504455,432973.0008034685,0.9998537996518234,0,0,238,39,238,0.1638655462184874,0.0001462003481765839
2023-10-12,2,63.300803468504455,432290.50080346846,0.9998535688307958,0,0,240,1,240,0.004166666666666667,0.00014643116920420862
2023-10-13,2,63.300803468504455,425995.3008034685,0.999851404925479,0,0,240,17,240,0.07083333333333333,0.0001485950745210296
2023-10-16,2,63.300803468504455,419359.3008034685,0.9998490535363178,0,0,240,45,240,0.1875,0.0001509464636821889
2023-10-17,2,63.300803468504455,421426.5008034685,0.9998497939656196,0,0,240,6,240,0.025,0.000150206034380429
2023-10-18,2,63.300803468504455,414366.4008034685,0.9998472347097985,0,0,239,74,239,0.30962343096234307,0.00015276529020147311
2023-10-19,2,63.300803468504455,413105.3008034685,0.999846768358224,0,0,240,162,240,0.675,0.00015323164177605264
2023-10-20,2,63.300803468504455,407326.9008034685,0.9998445945913622,0,0,240,167,240,0.6958333333333333,0.00015540540863778762
2023-10-23,2,63.300803468504455,396938.5008034685,0.9998405274284546,0,0,240,210,240,0.875,0.00015947257154536043
2023-10-24,2,63.300803468504455,403492.1008034685,0.9998431176140934,0,0,241,49,241,0.2033195020746888,0.0001568823859066093
2023-10-25,2,63.300803468504455,403471.50080346846,0.9998431096041667,0,0,241,6,241,0.024896265560165973,0.0001568903958333312
2023-10-26,2,63.300803468504455,402737.5008034685,0.9998428236671723,0,0,242,2,242,0.008264462809917356,0.00015717633282774646
2023-10-27,2,63.300803468504455,409580.4008034685,0.9998454496276084,0,0,242,0,242,0.0,0.0001545503723916486
2023-10-30,2,63.300803468504455,415182.8008034685,0.9998475351017768,0,0,242,0,242,0.0,0.00015246489822318132
2023-10-31,2,63.300803468504455,414903.8008034685,0.9998474325775133,0,0,241,0,241,0.0,0.00015256742248670463
2023-11-01,2,63.300803468504455,414614.5008034685,0.999847326122589,0,0,239,0,239,0.0,0.00015267387741102478
2023-11-02,2,63.300803468504455,415503.9008034685,0.9998476529261311,0,0,241,0,241,0.0,0.0001523470738689081
2023-11-03,2,63.300803468504455,419628.0008034685,0.9998491501917238,0,0,241,0,241,0.0,0.00015084980827617667
2023-11-06,2,63.300803468504455,432694.0008034685,0.9998537053822079,0,0,243,0,243,0.0,0.00014629461779214203
2023-11-07,2,63.300803468504455,433696.7008034685,0.9998540436130797,0,0,243,0,243,0.0,0.00014595638692027624
2023-11-08,1,194460.74976269298,438131.94976269297,0.5561593947485011,0,1,244,0,244,0.0,0.44384060525149893
2023-11-09,1,194460.74976269298,436581.549762693,0.5545832161977676,0,0,244,0,244,0.0,0.4454167838022324
2023-11-10,1,194460.74976269298,435031.149762693,0.5529958030160134,0,0,244,0,244,0.0,0.44700419698398663
2023-11-13,1,194460.74976269298,436581.549762693,0.5545832161977676,0,0,243,0,243,0.0,0.4454167838022324
2023-11-14,1,194460.74976269298,438907.149762693,0.5569433082422252,0,0,243,0,243,0.0,0.44305669175777485
2023-11-15,1,194460.74976269298,437873.549762693,0.5558974734416325,0,0,244,0,244,0.0,0.44410252655836746
2023-11-16,1,194460.74976269298,434255.949762693,0.5521978458350206,0,0,244,0,244,0.0,0.44780215416497937
2023-11-17,1,194460.74976269298,435289.549762693,0.553261157156869,0,0,245,0,245,0.0,0.44673884284313103
2023-11-20,1,194460.74976269298,435806.349762693,0.5537909214297095,0,0,243,0,243,0.0,0.44620907857029046
2023-11-21,1,194460.74976269298,433997.549762693,0.5519312266416646,0,0,245,0,245,0.0,0.4480687733583354
2023-11-22,1,194460.74976269298,430379.949762693,0.5481649415361552,0,0,245,1,245,0.004081632653061225,0.45183505846384475
2023-11-23,1,194460.74976269298,431671.949762693,0.549517289993951,0,0,245,0,245,0.0,0.450482710006049
2023-11-24,1,194460.74976269298,428571.149762693,0.546257955370143,0,0,245,19,245,0.07755102040816327,0.453742044629857
2023-11-27,2,15.748462143004872,426426.948462143,0.9999630687924396,1,0,245,55,245,0.22448979591836735,3.693120756043111e-05
2023-11-28,2,15.748462143004872,428352.748462143,0.9999632348287725,0,0,245,22,245,0.08979591836734693,3.6765171227526316e-05
2023-11-29,2,15.748462143004872,423272.548462143,0.999962793565989,0,0,245,57,245,0.23265306122448978,3.720643401095014e-05
2023-11-30,2,15.748462143004872,422638.748462143,0.9999627377702581,0,0,245,16,245,0.0653061224489796,3.726222974187454e-05
2023-12-01,2,15.748462143004872,422224.348462143,0.9999627011985444,0,0,247,21,247,0.08502024291497975,3.7298801455643016e-05
2023-12-04,2,15.748462143004872,419703.748462143,0.999962477194448,0,0,247,50,247,0.20242914979757085,3.752280555202603e-05
2023-12-05,2,15.748462143004872,413487.548462143,0.99996191309218,0,0,247,165,247,0.6680161943319838,3.80869078200341e-05
2023-12-06,2,15.748462143004872,417870.54846214305,0.9999623125817291,0,0,248,104,248,0.41935483870967744,3.7687418270926365e-05
2023-12-07,2,15.748462143004872,416125.148462143,0.9999621545051982,0,0,248,66,248,0.2661290322580645,3.7845494801791446e-05
2023-12-08,2,15.748462143004872,420439.948462143,0.9999625428977418,0,0,248,16,248,0.06451612903225806,3.745710225822041e-05
2023-12-11,2,15.748462143004872,424096.54846214305,0.9999628658563714,0,0,248,0,248,0.0,3.713414362860323e-05
2023-12-12,2,15.748462143004872,421653.948462143,0.9999626507419166,0,0,247,0,247,0.0,3.734925808340783e-05
2023-12-13,2,15.748462143004872,414014.148462143,0.9999619615363352,0,0,247,17,247,0.06882591093117409,3.8038463664791244e-05
2023-12-14,2,15.748462143004872,411829.948462143,0.9999617597938134,0,0,249,13,249,0.05220883534136546,3.824020618659052e-05
2023-12-15,2,15.748462143004872,410913.348462143,0.9999616744936568,0,0,250,17,250,0.068,3.8325506343195315e-05
2023-12-18,2,15.748462143004872,404126.748462143,0.9999610308839914,0,0,250,48,250,0.192,3.896911600864694e-05
2023-12-19,2,15.748462143004872,406866.748462143,0.9999612933172777,0,0,250,28,250,0.112,3.870668272232258e-05
2023-12-20,2,15.748462143004872,402239.94846214296,0.9999608480902923,0,0,251,63,251,0.250996015936255,3.9151909707713095e-05
2023-12-21,2,15.748462143004872,410396.54846214305,0.9999616262315022,0,0,251,8,251,0.03187250996015936,3.8373768497801386e-05
2023-12-22,2,15.748462143004872,411483.748462143,0.999961727620588,0,0,251,24,251,0.09561752988047809,3.827237941200767e-05
2023-12-25,2,15.748462143004872,411083.948462143,0.9999616903987569,0,0,252,13,252,0.051587301587301584,3.830960124306948e-05
2023-12-26,2,15.748462143004872,406613.148462143,0.9999612691763595,0,0,252,41,252,0.1626984126984127,3.8730823640475975e-05
2023-12-27,2,15.748462143004872,406418.148462143,0.9999612505932558,0,0,252,3,252,0.011904761904761904,3.874940674419847e-05
2023-12-28,1,190844.51707441994,421854.11707442,0.5476054177260696,0,1,252,0,252,0.0,0.45239458227393037
2023-12-29,1,190844.51707441994,422629.31707441993,0.5484352141126676,0,0,252,0,252,0.0,0.4515647858873324
2024-01-02,1,190844.51707441994,419786.9170744199,0.5453776444381496,0,0,252,0,252,0.0,0.4546223555618504
2024-01-03,1,190844.51707441994,416686.11707442,0.5419945391645117,0,0,251,0,251,0.0,0.4580054608354883
2024-01-04,1,190844.51707441994,414618.9170744199,0.5397110232667814,0,0,253,3,253,0.011857707509881422,0.46028897673321856
2024-01-05,2,6.019174369954271,407610.71917436994,0.9999852330321878,1,0,252,28,252,0.1111111111111111,1.4766967812218645e-05
2024-01-08,2,6.019174369954271,394883.8191743699,0.9999847571004996,0,0,253,94,253,0.3715415019762846,1.5242899500389484e-05
2024-01-09,2,6.019174369954271,395532.11917436996,0.9999847820844928,0,0,253,42,253,0.16600790513833993,1.5217915507181878e-05
2024-01-10,2,6.019174369954271,391604.61917436996,0.999984629460238,0,0,253,63,253,0.2490118577075099,1.537053976197189e-05
2024-01-11,2,6.019174369954271,397040.21917436994,0.9999848398875497,0,0,253,0,253,0.0,1.5160112450285368e-05
2024-01-12,2,6.019174369954271,390524.11917436996,0.9999845869331125,0,0,254,2,254,0.007874015748031496,1.5413066887459692e-05
2024-01-15,2,6.019174369954271,389664.3191743699,0.9999845529239558,0,0,254,2,254,0.007874015748031496,1.5447076044172725e-05
2024-01-16,2,6.019174369954271,391346.21917436994,0.9999846193113027,0,0,254,0,254,0.0,1.538068869733067e-05
2024-01-17,2,6.019174369954271,381339.41917437,0.9999842157037344,0,0,254,50,254,0.1968503937007874,1.5784296265586306e-05
2024-01-18,2,6.019174369954271,388071.61917436996,0.9999844895270034,0,0,254,13,254,0.051181102362204724,1.5510472996638214e-05
2024-01-19,2,6.019174369954271,387080.31917437003,0.9999844498051907,0,0,253,12,253,0.04743083003952569,1.5550194809255125e-05
2024-01-22,2,6.019174369954271,374917.11917436996,0.999983945320013,0,0,255,125,255,0.49019607843137253,1.605467998699872e-05
2024-01-23,2,6.019174369954271,378581.61917436996,0.9999841007221029,0,0,256,42,256,0.1640625,1.5899277897135633e-05
2024-01-24,2,6.019174369954271,378017.91917437,0.9999840770131132,0,0,256,0,256,0.0,1.5922986886796053e-05
2024-01-25,2,6.019174369954271,386042.11917436996,0.9999844079853699,0,0,256,0,256,0.0,1.559201463008364e-05
2024-01-26,2,6.019174369954271,375730.01917437,0.9999839800546594,0,0,256,0,256,0.0,1.6019945340617348e-05
2024-01-29,2,6.019174369954271,365981.61917436996,0.9999835533424232,0,0,256,26,256,0.1015625,1.6446657576829615e-05
2024-01-30,2,6.019174369954271,350924.51917437,0.9999828476665462,0,0,257,72,257,0.2801556420233463,1.7152333453784863e-05
2024-01-31,2,6.019174369954271,344756.01917437,0.9999825407707619,0,0,256,137,256,0.53515625,1.745922923812593e-05
2024-02-01,2,6.019174369954271,347302.3191743699,0.9999826687757678,0,0,256,42,256,0.1640625,1.7331224232197684e-05
2024-02-02,2,6.019174369954271,336125.8191743699,0.9999820924962421,0,0,257,142,257,0.5525291828793775,1.790750375785244e-05
2024-02-05,2,6.019174369954271,336426.51917437,0.9999821085020743,0,0,257,94,257,0.3657587548638132,1.789149792574829e-05
2024-02-06,2,6.019174369954271,358770.3191743699,0.9999832227638455,0,0,257,0,257,0.0,1.67772361544527e-05
2024-02-07,2,6.019174369954271,365667.11917436996,0.9999835391971157,0,0,257,0,257,0.0,1.646080288431051e-05
2024-02-08,2,6.019174369954271,373611.3191743699,0.9999838892076843,0,0,257,0,257,0.0,1.611079231567114e-05
2024-02-19,2,6.019174369954271,380601.91917437,0.9999841851181859,0,0,257,0,257,0.0,1.5814881814124604e-05
2024-02-20,2,6.019174369954271,377238.11917436996,0.9999840440982392,0,0,257,0,257,0.0,1.5955901760844604e-05
2024-02-21,2,6.019174369954271,378360.91917437,0.9999840914479668,0,0,257,0,257,0.0,1.5908552033150336e-05
2024-02-22,2,6.019174369954271,383453.51917437,0.9999843027275302,0,0,257,0,257,0.0,1.5697272469750168e-05
2024-02-23,2,6.019174369954271,384186.41917437,0.9999843326727089,0,0,257,0,257,0.0,1.5667327291080113e-05
2024-02-26,2,6.019174369954271,386342.81917437003,0.9999844201210136,0,0,257,0,257,0.0,1.5579878986371476e-05
2024-02-27,2,6.019174369954271,402522.71917436994,0.9999850463735753,0,0,257,0,257,0.0,1.4953626424674127e-05
2024-02-28,2,6.019174369954271,387724.01917437,0.9999844756216476,0,0,257,0,257,0.0,1.5524378352393953e-05
2024-02-29,2,6.019174369954271,409038.8191743699,0.9999852845889246,0,0,257,0,257,0.0,1.4715411075449936e-05
2024-03-01,1,194092.874266204,415024.87426620396,0.5323343580083599,0,1,257,0,257,0.0,0.46766564199164007
2024-03-04,1,194092.874266204,415283.274266204,0.5326253516731161,0,0,257,0,257,0.0,0.4673746483268839
2024-03-05,1,194092.874266204,415541.674266204,0.5329159834354801,0,0,257,0,257,0.0,0.4670840165645199
2024-03-06,1,194092.874266204,413732.87426620396,0.530873937415665,0,0,256,0,256,0.0,0.469126062584335
2024-03-07,1,194092.874266204,409081.674266204,0.5255400413270509,0,0,257,0,257,0.0,0.4744599586729491
2024-03-08,1,194092.874266204,411407.274266204,0.5282220650755562,0,0,257,0,257,0.0,0.47177793492444375
2024-03-11,1,194092.874266204,415541.674266204,0.5329159834354801,0,0,257,0,257,0.0,0.4670840165645199
2024-03-12,1,194092.874266204,415283.274266204,0.5326253516731161,0,0,259,0,259,0.0,0.4673746483268839
2024-03-13,1,194092.874266204,414508.07426620397,0.5317512822643973,0,0,259,0,259,0.0,0.4682487177356027
2024-03-14,1,194092.874266204,411665.674266204,0.5285181971701297,0,0,260,0,260,0.0,0.4714818028298703
2024-03-15,1,194092.874266204,412957.674266204,0.52999329868105,0,0,260,0,260,0.0,0.47000670131894995
2024-03-18,1,194092.874266204,417350.474266204,0.5349403289706022,0,0,260,0,260,0.0,0.4650596710293978
2024-03-19,1,194092.874266204,414249.674266204,0.531459198827332,0,0,260,0,260,0.0,0.46854080117266805
2024-03-20,1,194092.874266204,414766.474266204,0.5320430017648149,0,0,259,0,259,0.0,0.4679569982351851
2024-03-21,1,194092.874266204,412699.274266204,0.5296990172534009,0,0,259,0,259,0.0,0.47030098274659915
2024-03-22,1,194092.874266204,409081.674266204,0.5255400413270509,0,0,260,4,260,0.015384615384615385,0.4744599586729491
2024-03-25,1,194092.874266204,405980.87426620396,0.5219162118978634,0,0,260,18,260,0.06923076923076923,0.4780837881021366
2024-03-26,1,194092.874266204,403396.87426620396,0.5188537972207465,0,0,260,15,260,0.057692307692307696,0.48114620277925346
2024-03-27,1,14.130307104001986,392936.130307104,0.9999640391757996,1,0,260,110,260,0.4230769230769231,3.5960824200431674e-05
2024-03-28,1,14.130307104001986,397916.130307104,0.9999644892327108,0,0,260,14,260,0.05384615384615385,3.551076728924851e-05
2024-03-29,1,14.130307104001986,398414.130307104,0.9999645336195956,0,0,258,0,258,0.0,3.546638040441419e-05
2024-04-01,1,14.130307104001986,404888.130307104,0.9999651007128976,0,0,260,0,260,0.0,3.4899287102430065e-05
2024-04-02,1,14.130307104001986,401402.130307104,0.9999647976280216,0,0,260,0,260,0.0,3.520237197840448e-05
2024-04-03,1,14.130307104001986,395426.130307104,0.9999642656212603,0,0,260,1,260,0.0038461538461538464,3.5734378739715744e-05
2024-04-08,1,14.130307104001986,387458.130307104,0.9999635307508123,0,0,260,14,260,0.05384615384615385,3.646924918765393e-05
2024-04-09,1,14.130307104001986,390944.130307104,0.9999638559425541,0,0,259,0,259,0.0,3.6144057445897104e-05
2024-04-10,1,14.130307104001986,384968.130307104,0.9999632948652328,0,0,259,30,259,0.11583011583011583,3.6705134767167635e-05
2024-04-11,1,14.130307104001986,385466.130307104,0.9999633422861492,0,0,259,16,259,0.06177606177606178,3.665771385075178e-05
2024-04-12,1,14.130307104001986,384968.130307104,0.9999632948652328,0,0,259,37,259,0.14285714285714285,3.6705134767167635e-05
2024-04-15,1,14.130307104001986,390944.130307104,0.9999638559425541,0,0,259,2,259,0.007722007722007722,3.6144057445897104e-05
2024-04-16,1,14.130307104001986,382478.130307104,0.9999630559083401,0,0,259,25,259,0.09652509652509653,3.69440916598851e-05
2024-04-17,1,14.130307104001986,390944.130307104,0.9999638559425541,0,0,259,0,259,0.0,3.6144057445897104e-05
2024-04-18,1,14.130307104001986,388952.130307104,0.9999636708324677,0,0,259,0,259,0.0,3.632916753226745e-05
2024-04-19,1,14.130307104001986,380984.130307104,0.9999629110349226,0,0,259,2,259,0.007722007722007722,3.7088965077369807e-05
2024-04-22,1,14.130307104001986,381482.130307104,0.9999629594521436,0,0,258,0,258,0.0,3.7040547856359574e-05
2024-04-23,1,14.130307104001986,379988.130307104,0.9999628138197566,0,0,259,5,259,0.019305019305019305,3.718618024339815e-05
2024-04-24,1,14.130307104001986,384968.130307104,0.9999632948652328,0,0,258,2,258,0.007751937984496124,3.6705134767167635e-05
2024-04-25,1,14.130307104001986,382478.130307104,0.9999630559083401,0,0,259,0,259,0.0,3.69440916598851e-05
2024-04-26,1,14.130307104001986,391940.130307104,0.9999639477919934,0,0,259,0,259,0.0,3.605220800662057e-05
2024-04-29,0,404876.61934761226,404876.61934761226,0.0,0,1,259,0,259,0.0,1.0
2024-04-30,0,404876.61934761226,404876.61934761226,0.0,0,0,259,0,259,0.0,1.0
