signal_id,stock_code,stock_name,signal_date,entry_date,entry_role,close_ret_D20_pct,tier
SIG53090_1,600243,青海华鼎,2024-02-06,2024-02-07,NEW_ENTRY,23.95631124728114,T3_赚1-5%
SIG55841_1,001331,胜通能源,2024-04-17,2024-04-18,NEW_ENTRY,23.95511047802152,T3_赚1-5%
SIG16036_4,603776,永安行,2021-11-02,2021-11-03,ADD_ON_3,23.95499237604501,T3_赚1-5%
SIG25636_1,002184,海得控制,2022-04-26,2022-04-27,NEW_ENTRY,23.95466940921486,T3_赚1-5%
SIG18489_1,603779,威龙股份,2021-11-26,2021-11-29,NEW_ENTRY,23.95285659687434,T3_赚1-5%
SIG37903_3,603569,长久物流,2023-04-21,2023-04-24,ADD_ON_2,23.952328958288447,T3_赚1-5%
SIG33290_2,002517,恺英网络,2022-12-21,2022-12-22,ADD_ON_1,23.95012395012394,T3_赚1-5%
SIG5522_4,600009,上海机场,2020-10-29,2020-10-30,ADD_ON_3,23.948162124196077,T3_赚1-5%
SIG15985_4,002590,万安科技,2021-10-28,2021-10-29,ADD_ON_3,23.94737506178814,T3_赚1-5%
SIG50810_5,601231,环旭电子,2024-02-05,2024-02-06,ADD_ON_4,23.94699894699894,T3_赚1-5%
SIG2687_1,688108,赛诺医疗,2020-04-28,2020-04-29,NEW_ENTRY,23.9463714108745,T3_赚1-5%
SIG49690_4,600929,雪天盐业,2024-02-05,2024-02-06,ADD_ON_3,23.94607580603205,T3_赚1-5%
SIG10733_2,002858,力盛赛车,2021-04-14,2021-04-15,ADD_ON_1,23.9443786027637,T3_赚1-5%
SIG27414_1,300084,海默科技,2022-07-15,2022-07-18,NEW_ENTRY,23.94147908166599,T3_赚1-5%
SIG10133_1,600509,天富能源,2021-02-05,2021-02-08,NEW_ENTRY,23.94147908166599,T3_赚1-5%
SIG50814_5,603087,甘李药业,2024-03-27,2024-03-28,ADD_ON_4,23.94118219607917,T3_赚1-5%
SIG25675_1,002803,吉宏股份,2022-04-26,2022-04-27,NEW_ENTRY,23.940771059072368,T3_赚1-5%
SIG50939_2,600114,东睦股份,2024-01-22,2024-01-23,ADD_ON_1,23.940230892102548,T3_赚1-5%
SIG42670_3,300776,帝尔激光,2023-08-21,2023-08-22,ADD_ON_2,23.93973068130372,T3_赚1-5%
